,s-2,s-1,a,r,none
0,2,1,2,1,
1,1,2,2,0,
2,2,2,5,0,
3,2,5,3,1,
4,5,3,5,0,
5,3,5,4,0,
6,5,4,0,0,
7,4,0,3,1,
8,0,3,3,1,
9,3,3,0,0,
10,3,0,5,1,
11,0,5,4,0,
12,5,4,0,0,
13,4,0,4,0,
14,0,4,5,-1,
15,4,5,0,0,
16,5,0,4,1,
17,0,4,1,0,
18,4,1,1,-1,
19,1,1,3,0,
20,1,3,0,0,
21,3,0,0,1,
22,0,0,1,1,
23,0,1,3,0,
24,1,3,3,1,
25,3,3,1,-1,
26,3,1,3,1,
27,1,3,0,0,
28,3,0,5,1,
29,0,5,5,0,
30,5,5,5,0,
31,5,5,2,1,
32,5,2,4,0,
33,2,4,2,0,
34,4,2,2,1,
35,2,2,1,1,
36,2,1,0,1,
37,1,0,0,1,
38,0,0,1,1,
39,0,1,2,1,
40,1,2,1,1,
41,2,1,2,1,
42,1,2,3,0,
43,2,3,4,0,
44,3,4,1,0,
45,4,1,3,0,
46,1,3,3,1,
47,3,3,3,1,
48,3,3,3,0,
49,3,3,3,0,
50,3,3,4,0,
51,3,4,0,0,
52,4,0,2,1,
53,0,2,4,0,
54,2,4,1,0,
55,4,1,0,0,
56,1,0,2,0,
57,0,2,0,0,
58,2,0,5,1,
59,0,5,4,0,
60,5,4,2,0,
61,4,2,2,1,
62,2,2,0,1,
63,2,0,5,0,
64,0,5,4,0,
65,5,4,4,0,
66,4,4,4,0,
67,4,4,5,1,
68,4,5,0,1,
69,5,0,5,1,
70,0,5,1,0,
71,5,1,2,0,
72,1,2,1,1,
73,2,1,0,0,
74,1,0,3,0,
75,0,3,1,1,
76,3,1,2,1,
77,1,2,5,0,
78,2,5,3,0,
79,5,3,4,-1,
80,3,4,2,1,
81,4,2,2,0,
82,2,2,2,0,
83,2,2,4,0,
84,2,4,0,1,
85,4,0,3,1,
86,0,3,2,0,
87,3,2,4,-1,
88,2,4,1,0,
89,4,1,5,0,
90,1,5,1,1,
91,5,1,4,1,
92,1,4,2,0,
93,4,2,4,0,
94,2,4,4,0,
95,4,4,4,0,
96,4,4,0,1,
97,4,0,4,1,
98,0,4,1,0,
99,4,1,4,1,
100,1,4,2,1,
101,4,2,2,0,
102,2,2,3,0,
103,2,3,4,-1,
104,3,4,3,0,
105,4,3,0,1,
106,3,0,1,1,
107,0,1,4,0,
108,1,4,2,-1,
109,4,2,2,0,
110,2,2,5,1,
111,2,5,1,0,
112,5,1,4,0,
113,1,4,4,0,
114,4,4,5,-1,
115,4,5,5,0,
116,5,5,0,1,
117,5,0,3,1,
118,0,3,2,1,
119,3,2,0,1,
120,2,0,4,1,
121,0,4,2,0,
122,4,2,2,0,
123,2,2,0,1,
124,2,0,2,1,
125,0,2,1,1,
126,2,1,3,1,
127,1,3,1,0,
128,3,1,2,1,
129,1,2,1,1,
130,2,1,1,-1,
131,1,1,4,0,
132,1,4,2,0,
133,4,2,5,1,
134,2,5,3,0,
135,5,3,3,1,
136,3,3,5,0,
137,3,5,5,0,
138,5,5,3,1,
139,5,3,3,0,
140,3,3,3,1,
141,3,3,3,0,
142,3,3,2,1,
143,3,2,2,1,
144,2,2,0,0,
145,2,0,0,1,
146,0,0,2,1,
147,0,2,5,0,
148,2,5,3,1,
149,5,3,2,1,
150,3,2,3,1,
151,2,3,2,0,
152,3,2,1,0,
153,2,1,1,0,
154,1,1,5,1,
155,1,5,1,1,
156,5,1,0,1,
157,1,0,1,0,
158,0,1,3,0,
159,1,3,2,0,
160,3,2,3,1,
161,2,3,2,0,
162,3,2,3,1,
163,2,3,0,1,
164,3,0,4,0,
165,0,4,5,0,
166,4,5,0,1,
167,5,0,4,1,
168,0,4,1,0,
169,4,1,2,0,
170,1,2,1,0,
171,2,1,0,0,
172,1,0,2,0,
173,0,2,0,1,
174,2,0,1,1,
175,0,1,3,1,
176,1,3,1,0,
177,3,1,2,0,
178,1,2,1,0,
179,2,1,2,0,
180,1,2,0,0,
181,2,0,4,1,
182,0,4,0,0,
183,4,0,3,0,
184,0,3,2,0,
185,3,2,1,1,
186,2,1,2,1,
187,1,2,4,0,
188,2,4,5,-1,
189,4,5,2,1,
190,5,2,1,1,
191,2,1,2,0,
192,1,2,1,0,
193,2,1,3,1,
194,1,3,3,1,
195,3,3,3,0,
196,3,3,5,1,
197,3,5,5,0,
198,5,5,5,0,
199,5,5,0,0,
200,5,0,5,1,
201,0,5,4,0,
202,5,4,0,0,
203,4,0,3,0,
204,0,3,2,1,
205,3,2,0,0,
206,2,0,4,1,
207,0,4,4,0,
208,4,4,5,0,
209,4,5,0,0,
210,5,0,2,0,
211,0,2,5,1,
212,2,5,2,0,
213,5,2,0,1,
214,2,0,2,1,
215,0,2,4,1,
216,2,4,4,0,
217,4,4,4,0,
218,4,4,2,1,
219,4,2,5,0,
220,2,5,4,1,
221,5,4,0,0,
222,4,0,1,1,
223,0,1,3,0,
224,1,3,3,0,
225,3,3,5,0,
226,3,5,5,0,
227,5,5,1,0,
228,5,1,0,1,
229,1,0,4,0,
230,0,4,0,1,
231,4,0,3,-1,
232,0,3,1,1,
233,3,1,1,0,
234,1,1,3,1,
235,1,3,0,0,
236,3,0,1,0,
237,0,1,3,0,
238,1,3,1,0,
239,3,1,5,1,
240,1,5,4,-1,
241,5,4,2,1,
242,4,2,3,0,
243,2,3,2,0,
244,3,2,1,0,
245,2,1,2,0,
246,1,2,4,1,
247,2,4,0,0,
248,4,0,3,-1,
249,0,3,1,0,
250,3,1,4,1,
251,1,4,2,1,
252,4,2,0,0,
253,2,0,0,1,
254,0,0,1,0,
255,0,1,3,0,
256,1,3,5,0,
257,3,5,0,0,
258,5,0,2,0,
259,0,2,1,0,
260,2,1,2,1,
261,1,2,1,-1,
262,2,1,2,0,
263,1,2,1,0,
264,2,1,2,1,
265,1,2,1,-1,
266,2,1,2,0,
267,1,2,3,0,
268,2,3,5,1,
269,3,5,2,1,
270,5,2,2,0,
271,2,2,3,0,
272,2,3,2,1,
273,3,2,3,1,
274,2,3,5,1,
275,3,5,4,1,
276,5,4,0,0,
277,4,0,2,1,
278,0,2,4,0,
279,2,4,0,0,
280,4,0,5,0,
281,0,5,4,0,
282,5,4,2,0,
283,4,2,1,1,
284,2,1,2,1,
285,1,2,4,-1,
286,2,4,5,0,
287,4,5,3,1,
288,5,3,1,0,
289,3,1,3,0,
290,1,3,3,1,
291,3,3,1,1,
292,3,1,3,1,
293,1,3,3,1,
294,3,3,0,1,
295,3,0,5,1,
296,0,5,5,0,
297,5,5,5,0,
298,5,5,2,0,
299,5,2,2,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
