,s-2,s-1,a,r,none
0,5,5,3,0,
1,5,3,2,-1,
2,3,2,1,0,
3,2,1,2,0,
4,1,2,5,1,
5,2,5,1,1,
6,5,1,3,0,
7,1,3,2,0,
8,3,2,1,0,
9,2,1,4,1,
10,1,4,1,0,
11,4,1,4,1,
12,1,4,4,0,
13,4,4,2,-1,
14,4,2,3,-1,
15,2,3,4,0,
16,3,4,0,1,
17,4,0,1,0,
18,0,1,4,1,
19,1,4,3,0,
20,4,3,0,0,
21,3,0,2,1,
22,0,2,0,1,
23,2,0,0,1,
24,0,0,3,0,
25,0,3,4,0,
26,3,4,3,1,
27,4,3,4,1,
28,3,4,1,1,
29,4,1,5,-1,
30,1,5,1,0,
31,5,1,0,1,
32,1,0,4,1,
33,0,4,2,1,
34,4,2,5,0,
35,2,5,1,1,
36,5,1,4,0,
37,1,4,3,0,
38,4,3,4,-1,
39,3,4,1,0,
40,4,1,0,1,
41,1,0,3,1,
42,0,3,3,1,
43,3,3,1,0,
44,3,1,1,1,
45,1,1,0,1,
46,1,0,4,1,
47,0,4,5,1,
48,4,5,1,0,
49,5,1,0,0,
50,1,0,0,1,
51,0,0,3,1,
52,0,3,2,1,
53,3,2,0,0,
54,2,0,3,1,
55,0,3,4,1,
56,3,4,4,0,
57,4,4,0,0,
58,4,0,0,1,
59,0,0,5,0,
60,0,5,1,1,
61,5,1,0,1,
62,1,0,3,0,
63,0,3,4,1,
64,3,4,1,1,
65,4,1,1,0,
66,1,1,3,1,
67,1,3,5,0,
68,3,5,1,0,
69,5,1,0,1,
70,1,0,0,1,
71,0,0,3,0,
72,0,3,2,1,
73,3,2,3,0,
74,2,3,5,0,
75,3,5,2,0,
76,5,2,4,1,
77,2,4,3,0,
78,4,3,0,1,
79,3,0,4,0,
80,0,4,1,0,
81,4,1,4,1,
82,1,4,3,0,
83,4,3,0,1,
84,3,0,0,1,
85,0,0,3,0,
86,0,3,4,1,
87,3,4,2,1,
88,4,2,5,0,
89,2,5,5,0,
90,5,5,4,1,
91,5,4,2,1,
92,4,2,0,1,
93,2,0,3,-1,
94,0,3,4,0,
95,3,4,2,0,
96,4,2,0,0,
97,2,0,0,1,
98,0,0,3,0,
99,0,3,4,-1,
100,3,4,1,0,
101,4,1,0,0,
102,1,0,2,0,
103,0,2,5,0,
104,2,5,4,1,
105,5,4,2,0,
106,4,2,4,0,
107,2,4,2,1,
108,4,2,5,0,
109,2,5,1,0,
110,5,1,4,-1,
111,1,4,3,1,
112,4,3,5,0,
113,3,5,2,1,
114,5,2,5,0,
115,2,5,3,0,
116,5,3,1,0,
117,3,1,0,1,
118,1,0,0,1,
119,0,0,3,0,
120,0,3,4,0,
121,3,4,4,0,
122,4,4,5,0,
123,4,5,1,0,
124,5,1,0,-1,
125,1,0,0,1,
126,0,0,4,1,
127,0,4,4,0,
128,4,4,2,0,
129,4,2,5,-1,
130,2,5,1,1,
131,5,1,0,1,
132,1,0,3,1,
133,0,3,4,1,
134,3,4,5,1,
135,4,5,5,0,
136,5,5,0,0,
137,5,0,3,0,
138,0,3,4,1,
139,3,4,0,0,
140,4,0,4,-1,
141,0,4,0,0,
142,4,0,1,0,
143,0,1,4,0,
144,1,4,2,0,
145,4,2,0,0,
146,2,0,0,1,
147,0,0,4,1,
148,0,4,2,1,
149,4,2,4,1,
150,2,4,4,0,
151,4,4,4,0,
152,4,4,1,1,
153,4,1,0,0,
154,1,0,0,1,
155,0,0,0,1,
156,0,0,3,0,
157,0,3,4,1,
158,3,4,5,0,
159,4,5,2,0,
160,5,2,1,1,
161,2,1,5,-1,
162,1,5,1,1,
163,5,1,3,0,
164,1,3,5,1,
165,3,5,2,0,
166,5,2,2,0,
167,2,2,2,0,
168,2,2,1,0,
169,2,1,3,-1,
170,1,3,5,1,
171,3,5,1,1,
172,5,1,1,-1,
173,1,1,1,1,
174,1,1,3,0,
175,1,3,5,-1,
176,3,5,2,0,
177,5,2,2,1,
178,2,2,0,0,
179,2,0,0,1,
180,0,0,0,1,
181,0,0,3,0,
182,0,3,5,0,
183,3,5,2,0,
184,5,2,2,0,
185,2,2,1,0,
186,2,1,4,0,
187,1,4,1,-1,
188,4,1,0,1,
189,1,0,3,1,
190,0,3,4,1,
191,3,4,1,1,
192,4,1,0,1,
193,1,0,0,1,
194,0,0,4,0,
195,0,4,2,0,
196,4,2,4,1,
197,2,4,2,0,
198,4,2,4,1,
199,2,4,5,-1,
200,4,5,4,0,
201,5,4,5,0,
202,4,5,0,1,
203,5,0,2,0,
204,0,2,0,0,
205,2,0,0,1,
206,0,0,3,0,
207,0,3,4,0,
208,3,4,1,0,
