,s-2,s-1,a,r,none
0,0,2,4,1,
1,2,4,1,0,
2,4,1,3,0,
3,1,3,0,1,
4,3,0,2,1,
5,0,2,4,0,
6,2,4,2,0,
7,4,2,4,1,
8,2,4,4,0,
9,4,4,1,0,
10,4,1,4,1,
11,1,4,3,0,
12,4,3,0,0,
13,3,0,3,1,
14,0,3,4,0,
15,3,4,3,1,
16,4,3,2,0,
17,3,2,1,0,
18,2,1,3,0,
19,1,3,2,0,
20,3,2,2,0,
21,2,2,1,0,
22,2,1,0,1,
23,1,0,0,1,
24,0,0,1,1,
25,0,1,1,0,
26,1,1,0,1,
27,1,0,0,1,
28,0,0,2,0,
29,0,2,0,1,
30,2,0,1,1,
31,0,1,0,1,
32,1,0,5,0,
33,0,5,1,0,
34,5,1,5,0,
35,1,5,1,1,
36,5,1,5,1,
37,1,5,4,0,
38,5,4,2,0,
39,4,2,3,0,
40,2,3,0,1,
41,3,0,0,1,
42,0,0,1,1,
43,0,1,1,0,
44,1,1,5,-1,
45,1,5,3,0,
46,5,3,5,0,
47,3,5,1,1,
48,5,1,1,1,
49,1,1,0,0,
50,1,0,2,0,
51,0,2,0,0,
52,2,0,5,0,
53,0,5,4,-1,
54,5,4,5,0,
55,4,5,4,0,
56,5,4,1,1,
57,4,1,4,1,
58,1,4,0,0,
59,4,0,3,1,
60,0,3,3,0,
61,3,3,3,0,
62,3,3,1,1,
63,3,1,3,0,
64,1,3,4,0,
65,3,4,3,1,
66,4,3,3,1,
67,3,3,5,0,
68,3,5,2,1,
69,5,2,3,0,
70,2,3,4,-1,
71,3,4,0,0,
72,4,0,3,0,
73,0,3,4,0,
74,3,4,3,1,
75,4,3,3,0,
76,3,3,5,-1,
77,3,5,1,1,
78,5,1,3,0,
79,1,3,0,1,
80,3,0,1,0,
81,0,1,3,1,
82,1,3,1,1,
83,3,1,2,0,
84,1,2,0,1,
85,2,0,4,0,
86,0,4,1,-1,
87,4,1,3,0,
88,1,3,0,1,
89,3,0,2,1,
90,0,2,2,0,
91,2,2,3,1,
92,2,3,1,0,
93,3,1,1,1,
94,1,1,4,0,
95,1,4,5,1,
96,4,5,1,0,
97,5,1,4,0,
98,1,4,5,0,
99,4,5,2,1,
100,5,2,4,0,
101,2,4,5,1,
102,4,5,0,1,
103,5,0,3,1,
104,0,3,0,1,
105,3,0,0,1,
106,0,0,5,0,
107,0,5,1,1,
108,5,1,1,0,
109,1,1,5,1,
110,1,5,0,0,
111,5,0,4,0,
112,0,4,5,0,
113,4,5,0,0,
114,5,0,2,1,
115,0,2,1,1,
116,2,1,5,1,
117,1,5,1,1,
118,5,1,5,0,
119,1,5,0,1,
120,5,0,0,1,
121,0,0,0,1,
122,0,0,4,1,
123,0,4,4,0,
124,4,4,4,0,
125,4,4,3,0,
126,4,3,1,0,
127,3,1,2,1,
128,1,2,3,0,
129,2,3,1,0,
130,3,1,1,1,
131,1,1,0,0,
132,1,0,0,1,
