,s-2,s-1,a,r,none
0,0,4,1,1,
1,4,1,4,-1,
2,1,4,2,0,
3,4,2,1,1,
4,2,1,5,0,
5,1,5,0,1,
6,5,0,2,0,
7,0,2,0,0,
8,2,0,1,0,
9,0,1,5,-1,
10,1,5,3,1,
11,5,3,3,1,
12,3,3,1,-1,
13,3,1,3,1,
14,1,3,2,0,
15,3,2,3,1,
16,2,3,5,1,
17,3,5,0,1,
18,5,0,0,1,
19,0,0,0,0,
20,0,0,5,1,
21,0,5,5,0,
22,5,5,2,1,
23,5,2,0,0,
24,2,0,4,0,
25,0,4,4,0,
26,4,4,2,0,
27,4,2,1,0,
28,2,1,5,0,
29,1,5,0,1,
30,5,0,4,0,
31,0,4,0,1,
32,4,0,5,0,
33,0,5,5,0,
34,5,5,1,0,
35,5,1,2,0,
36,1,2,2,0,
37,2,2,5,0,
38,2,5,3,0,
39,5,3,3,0,
40,3,3,3,1,
41,3,3,0,1,
42,3,0,2,1,
43,0,2,3,1,
44,2,3,5,-1,
45,3,5,0,1,
46,5,0,1,0,
47,0,1,4,0,
48,1,4,1,0,
49,4,1,1,1,
50,1,1,3,0,
51,1,3,3,0,
52,3,3,4,-1,
53,3,4,3,0,
54,4,3,3,1,
55,3,3,4,1,
56,3,4,4,1,
57,4,4,5,-1,
58,4,5,5,0,
59,5,5,3,1,
60,5,3,3,0,
61,3,3,4,1,
62,3,4,0,1,
63,4,0,1,-1,
64,0,1,2,0,
65,1,2,3,-1,
66,2,3,3,0,
67,3,3,3,1,
68,3,3,2,0,
69,3,2,3,0,
70,2,3,0,0,
71,3,0,0,1,
72,0,0,5,1,
73,0,5,1,0,
74,5,1,3,1,
75,1,3,3,1,
76,3,3,2,1,
77,3,2,3,1,
78,2,3,0,1,
79,3,0,0,1,
80,0,0,2,1,
81,0,2,3,0,
82,2,3,3,0,
83,3,3,4,-1,
84,3,4,0,1,
85,4,0,4,0,
86,0,4,3,0,
87,4,3,4,1,
88,3,4,4,0,
89,4,4,5,0,
90,4,5,1,1,
91,5,1,1,-1,
92,1,1,3,0,
93,1,3,5,0,
94,3,5,5,0,
95,5,5,3,0,
96,5,3,4,-1,
97,3,4,5,1,
98,4,5,3,1,
99,5,3,5,0,
100,3,5,4,-1,
101,5,4,3,0,
102,4,3,2,0,
103,3,2,2,1,
104,2,2,1,0,
105,2,1,5,1,
106,1,5,0,1,
107,5,0,4,1,
108,0,4,1,1,
109,4,1,1,1,
110,1,1,3,1,
111,1,3,3,0,
112,3,3,2,0,
113,3,2,2,0,
114,2,2,0,0,
115,2,0,5,1,
116,0,5,3,-1,
117,5,3,5,1,
118,3,5,0,1,
119,5,0,4,1,
120,0,4,0,1,
121,4,0,4,1,
122,0,4,4,0,
123,4,4,4,0,
124,4,4,1,1,
125,4,1,1,0,
126,1,1,1,1,
127,1,1,2,1,
128,1,2,0,0,
129,2,0,5,1,
130,0,5,2,0,
131,5,2,4,0,
132,2,4,0,0,
133,4,0,0,1,
134,0,0,5,1,
135,0,5,3,0,
136,5,3,5,0,
137,3,5,0,1,
138,5,0,5,0,
139,0,5,5,0,
140,5,5,4,1,
141,5,4,2,0,
142,4,2,4,0,
143,2,4,5,0,
144,4,5,2,0,
145,5,2,2,1,
146,2,2,0,0,
147,2,0,0,1,
148,0,0,1,0,
149,0,1,3,-1,
150,1,3,3,1,
151,3,3,5,0,
152,3,5,0,0,
153,5,0,5,1,
154,0,5,1,1,
155,5,1,3,0,
156,1,3,3,0,
157,3,3,4,0,
158,3,4,0,0,
159,4,0,0,1,
160,0,0,5,0,
161,0,5,1,1,
162,5,1,1,0,
163,1,1,5,-1,
164,1,5,3,1,
165,5,3,4,1,
166,3,4,2,0,
167,4,2,2,0,
168,2,2,2,0,
169,2,2,1,0,
170,2,1,2,-1,
171,1,2,3,1,
172,2,3,5,-1,
173,3,5,5,0,
174,5,5,2,0,
175,5,2,4,0,
176,2,4,3,1,
177,4,3,3,1,
178,3,3,1,0,
179,3,1,0,1,
180,1,0,5,0,
181,0,5,4,-1,
182,5,4,2,1,
183,4,2,1,0,
184,2,1,5,1,
185,1,5,3,1,
186,5,3,4,1,
187,3,4,4,0,
188,4,4,5,1,
189,4,5,1,1,
190,5,1,2,0,
191,1,2,3,0,
192,2,3,0,0,
193,3,0,0,1,
194,0,0,3,1,
195,0,3,3,1,
196,3,3,0,0,
197,3,0,0,1,
198,0,0,2,0,
199,0,2,4,-1,
200,2,4,0,1,
201,4,0,2,0,
202,0,2,5,0,
203,2,5,2,0,
204,5,2,2,0,
205,2,2,1,0,
206,2,1,5,0,
207,1,5,3,0,
208,5,3,0,0,
209,3,0,0,1,
210,0,0,5,-1,
211,0,5,2,0,
212,5,2,4,0,
213,2,4,5,-1,
