,s-2,s-1,a,r,none
0,3,5,0,0,
1,5,0,3,0,
2,0,3,5,0,
3,3,5,4,1,
4,5,4,3,0,
5,4,3,4,0,
6,3,4,0,1,
7,4,0,5,0,
8,0,5,1,0,
9,5,1,2,1,
10,1,2,5,1,
11,2,5,3,0,
12,5,3,0,1,
13,3,0,0,1,
14,0,0,1,0,
15,0,1,1,-1,
16,1,1,1,0,
17,1,1,5,0,
18,1,5,0,0,
19,5,0,4,-1,
20,0,4,3,0,
21,4,3,0,0,
22,3,0,0,1,
23,0,0,0,1,
24,0,0,0,1,
25,0,0,0,1,
26,0,0,0,1,
27,0,0,3,1,
28,0,3,3,1,
29,3,3,1,1,
30,3,1,2,1,
31,1,2,4,1,
32,2,4,5,0,
33,4,5,3,-1,
34,5,3,5,0,
35,3,5,3,0,
36,5,3,0,1,
37,3,0,0,1,
38,0,0,3,0,
39,0,3,3,1,
40,3,3,4,1,
41,3,4,2,1,
42,4,2,3,1,
43,2,3,4,1,
44,3,4,4,0,
45,4,4,5,0,
46,4,5,5,0,
47,5,5,4,1,
48,5,4,2,0,
49,4,2,5,0,
50,2,5,2,1,
51,5,2,5,1,
52,2,5,5,0,
53,5,5,5,0,
54,5,5,5,0,
55,5,5,4,0,
56,5,4,2,0,
57,4,2,5,0,
58,2,5,2,1,
59,5,2,4,0,
60,2,4,2,1,
61,4,2,2,0,
62,2,2,2,0,
63,2,2,5,-1,
64,2,5,4,0,
65,5,4,0,0,
66,4,0,2,0,
67,0,2,1,0,
68,2,1,4,0,
69,1,4,0,1,
70,4,0,3,0,
71,0,3,3,1,
72,3,3,0,1,
73,3,0,3,1,
74,0,3,2,1,
75,3,2,3,-1,
76,2,3,1,-1,
77,3,1,1,1,
78,1,1,0,1,
79,1,0,3,0,
80,0,3,5,1,
81,3,5,4,0,
82,5,4,4,0,
83,4,4,4,0,
84,4,4,4,0,
85,4,4,1,1,
86,4,1,1,0,
87,1,1,2,0,
88,1,2,1,0,
89,2,1,5,1,
90,1,5,5,0,
91,5,5,4,1,
92,5,4,2,0,
93,4,2,5,1,
94,2,5,0,0,
95,5,0,3,1,
96,0,3,3,1,
97,3,3,5,0,
98,3,5,2,1,
99,5,2,3,0,
100,2,3,4,0,
101,3,4,3,0,
102,4,3,4,1,
103,3,4,2,0,
104,4,2,3,0,
105,2,3,0,0,
106,3,0,3,-1,
107,0,3,3,1,
108,3,3,3,0,
109,3,3,4,1,
110,3,4,4,0,
111,4,4,0,1,
112,4,0,1,1,
113,0,1,0,1,
114,1,0,0,0,
115,0,0,1,1,
116,0,1,0,0,
117,1,0,0,1,
118,0,0,3,1,
119,0,3,3,1,
120,3,3,4,0,
121,3,4,0,1,
122,4,0,1,0,
123,0,1,0,1,
124,1,0,1,0,
125,0,1,3,0,
126,1,3,0,1,
127,3,0,2,1,
128,0,2,2,1,
129,2,2,5,0,
130,2,5,4,1,
131,5,4,4,0,
132,4,4,2,1,
133,4,2,4,1,
134,2,4,5,1,
135,4,5,3,1,
136,5,3,5,0,
137,3,5,4,0,
138,5,4,3,1,
139,4,3,3,1,
140,3,3,1,-1,
141,3,1,5,0,
142,1,5,3,0,
143,5,3,4,0,
144,3,4,2,0,
145,4,2,4,-1,
146,2,4,4,0,
147,4,4,3,0,
148,4,3,3,1,
149,3,3,4,0,
150,3,4,0,1,
151,4,0,3,0,
152,0,3,5,1,
153,3,5,0,1,
154,5,0,3,1,
155,0,3,3,0,
156,3,3,2,0,
157,3,2,2,0,
158,2,2,4,1,
159,2,4,4,0,
160,4,4,3,1,
161,4,3,3,0,
162,3,3,2,0,
163,3,2,5,0,
164,2,5,4,0,
165,5,4,3,0,
166,4,3,4,-1,
167,3,4,5,1,
168,4,5,4,1,
169,5,4,4,0,
170,4,4,5,0,
171,4,5,4,0,
172,5,4,3,1,
173,4,3,3,0,
174,3,3,4,1,
175,3,4,2,1,
176,4,2,1,0,
177,2,1,5,1,
178,1,5,0,1,
179,5,0,3,-1,
180,0,3,4,-1,
181,3,4,2,1,
182,4,2,2,0,
183,2,2,4,-1,
184,2,4,2,1,
185,4,2,3,1,
186,2,3,4,1,
187,3,4,0,1,
188,4,0,3,1,
189,0,3,2,0,
190,3,2,3,0,
191,2,3,2,0,
192,3,2,5,0,
193,2,5,3,0,
194,5,3,3,0,
195,3,3,4,-1,
196,3,4,2,1,
197,4,2,2,0,
198,2,2,0,1,
199,2,0,3,1,
200,0,3,3,0,
201,3,3,5,0,
202,3,5,4,1,
203,5,4,4,0,
204,4,4,2,0,
205,4,2,4,0,
206,2,4,3,0,
207,4,3,1,0,
208,3,1,0,1,
209,1,0,1,0,
210,0,1,0,1,
211,1,0,3,0,
212,0,3,2,1,
213,3,2,1,0,
214,2,1,0,1,
215,1,0,2,1,
216,0,2,2,0,
217,2,2,3,1,
218,2,3,4,0,
219,3,4,0,1,
