,s-2,s-1,a,r,none
0,2,1,3,0,
1,1,3,1,1,
2,3,1,5,0,
3,1,5,5,0,
4,5,5,0,0,
5,5,0,5,0,
6,0,5,1,0,
7,5,1,4,0,
8,1,4,2,0,
9,4,2,1,1,
10,2,1,3,0,
11,1,3,0,1,
12,3,0,2,-1,
13,0,2,1,1,
14,2,1,4,1,
15,1,4,0,1,
16,4,0,4,0,
17,0,4,0,1,
18,4,0,1,0,
19,0,1,1,0,
20,1,1,1,-1,
21,1,1,4,1,
22,1,4,2,1,
23,4,2,2,0,
24,2,2,4,1,
25,2,4,1,0,
26,4,1,0,1,
27,1,0,2,0,
28,0,2,3,1,
29,2,3,3,0,
30,3,3,2,0,
31,3,2,3,0,
32,2,3,5,1,
33,3,5,1,0,
34,5,1,2,1,
35,1,2,0,1,
36,2,0,2,1,
37,0,2,3,1,
38,2,3,0,0,
39,3,0,4,1,
40,0,4,5,1,
41,4,5,0,1,
42,5,0,4,1,
43,0,4,5,0,
44,4,5,2,1,
45,5,2,1,0,
46,2,1,3,0,
47,1,3,0,1,
48,3,0,0,1,
49,0,0,0,1,
50,0,0,0,1,
51,0,0,5,0,
52,0,5,0,0,
53,5,0,5,1,
54,0,5,0,0,
55,5,0,2,1,
56,0,2,5,1,
57,2,5,4,1,
58,5,4,0,1,
59,4,0,5,0,
60,0,5,0,1,
61,5,0,0,1,
62,0,0,4,-1,
63,0,4,4,0,
64,4,4,0,0,
65,4,0,4,0,
66,0,4,0,0,
67,4,0,1,0,
68,0,1,3,0,
69,1,3,2,1,
70,3,2,1,1,
71,2,1,0,0,
72,1,0,3,0,
73,0,3,2,0,
74,3,2,2,0,
75,2,2,3,1,
76,2,3,1,0,
77,3,1,1,0,
78,1,1,1,-1,
79,1,1,3,1,
80,1,3,1,1,
81,3,1,2,1,
82,1,2,5,1,
83,2,5,4,0,
84,5,4,3,1,
85,4,3,0,0,
86,3,0,4,1,
87,0,4,0,0,
88,4,0,0,0,
89,0,0,5,0,
90,0,5,1,1,
91,5,1,4,1,
92,1,4,2,0,
93,4,2,0,1,
94,2,0,2,1,
95,0,2,3,0,
96,2,3,3,0,
97,3,3,3,0,
98,3,3,0,0,
99,3,0,3,-1,
100,0,3,0,1,
101,3,0,4,0,
102,0,4,5,0,
103,4,5,2,0,
104,5,2,0,0,
105,2,0,5,1,
106,0,5,0,1,
107,5,0,2,0,
108,0,2,5,0,
109,2,5,2,1,
110,5,2,5,0,
111,2,5,0,1,
112,5,0,0,1,
113,0,0,1,1,
114,0,1,3,1,
115,1,3,1,0,
116,3,1,1,0,
117,1,1,5,0,
118,1,5,1,0,
119,5,1,2,0,
120,1,2,4,-1,
121,2,4,5,0,
122,4,5,2,1,
