,s-2,s-1,a,r,none
0,5,1,2,1,
1,1,2,4,0,
2,2,4,2,0,
3,4,2,1,1,
4,2,1,0,1,
5,1,0,3,1,
6,0,3,0,0,
7,3,0,5,1,
8,0,5,4,-1,
9,5,4,5,1,
10,4,5,4,-1,
11,5,4,1,0,
12,4,1,1,-1,
13,1,1,5,0,
14,1,5,0,1,
15,5,0,4,1,
16,0,4,0,1,
17,4,0,4,0,
18,0,4,0,0,
19,4,0,4,1,
20,0,4,0,0,
21,4,0,3,0,
22,0,3,4,0,
23,3,4,1,1,
24,4,1,3,-1,
25,1,3,3,1,
26,3,3,0,1,
27,3,0,5,1,
28,0,5,0,1,
29,5,0,1,-1,
30,0,1,3,1,
31,1,3,3,0,
32,3,3,2,1,
33,3,2,2,0,
34,2,2,0,0,
35,2,0,3,0,
36,0,3,2,0,
37,3,2,4,1,
38,2,4,0,1,
39,4,0,1,0,
40,0,1,2,0,
41,1,2,1,0,
42,2,1,2,1,
43,1,2,2,0,
44,2,2,5,0,
45,2,5,3,0,
46,5,3,1,1,
47,3,1,5,0,
48,1,5,1,1,
49,5,1,2,1,
50,1,2,3,0,
51,2,3,2,1,
52,3,2,2,1,
53,2,2,1,1,
54,2,1,5,-1,
55,1,5,2,0,
56,5,2,0,0,
57,2,0,4,0,
58,0,4,0,0,
59,4,0,1,0,
60,0,1,4,0,
61,1,4,5,1,
62,4,5,2,1,
63,5,2,2,0,
64,2,2,4,0,
65,2,4,2,0,
66,4,2,0,1,
67,2,0,2,0,
68,0,2,5,0,
69,2,5,5,0,
70,5,5,1,1,
71,5,1,1,-1,
72,1,1,3,0,
73,1,3,4,1,
74,3,4,4,0,
75,4,4,4,0,
76,4,4,2,0,
77,4,2,1,1,
78,2,1,5,-1,
79,1,5,5,0,
80,5,5,1,1,
81,5,1,0,0,
82,1,0,1,0,
83,0,1,0,0,
84,1,0,1,0,
85,0,1,3,0,
86,1,3,4,1,
87,3,4,2,0,
88,4,2,3,0,
89,2,3,5,0,
90,3,5,1,0,
91,5,1,0,1,
92,1,0,0,1,
93,0,0,5,-1,
94,0,5,4,0,
95,5,4,5,0,
96,4,5,4,1,
97,5,4,4,0,
98,4,4,3,0,
99,4,3,2,1,
100,3,2,1,0,
101,2,1,1,0,
102,1,1,5,1,
103,1,5,1,1,
104,5,1,2,1,
