,s-2,s-1,a,r,none
0,0,4,3,1,
1,4,3,1,0,
2,3,1,5,0,
3,1,5,4,0,
4,5,4,1,0,
5,4,1,1,-1,
6,1,1,5,1,
7,1,5,2,0,
8,5,2,1,0,
9,2,1,5,1,
10,1,5,3,0,
11,5,3,5,1,
12,3,5,4,0,
13,5,4,3,0,
14,4,3,3,1,
15,3,3,5,1,
16,3,5,0,0,
17,5,0,3,-1,
18,0,3,4,1,
19,3,4,3,-1,
20,4,3,0,0,
21,3,0,5,0,
22,0,5,1,0,
23,5,1,0,1,
24,1,0,2,1,
25,0,2,5,0,
26,2,5,3,0,
27,5,3,2,1,
28,3,2,2,0,
29,2,2,0,1,
30,2,0,0,1,
31,0,0,4,1,
32,0,4,0,0,
33,4,0,1,0,
34,0,1,0,0,
35,1,0,3,1,
36,0,3,0,1,
37,3,0,1,-1,
38,0,1,1,1,
39,1,1,5,1,
40,1,5,1,1,
41,5,1,5,1,
42,1,5,1,0,
43,5,1,2,0,
44,1,2,1,0,
45,2,1,2,0,
46,1,2,1,0,
47,2,1,3,0,
48,1,3,5,1,
49,3,5,2,0,
50,5,2,5,0,
51,2,5,3,0,
52,5,3,3,1,
53,3,3,2,0,
54,3,2,5,0,
55,2,5,0,0,
56,5,0,2,1,
57,0,2,0,0,
58,2,0,0,1,
59,0,0,2,0,
60,0,2,4,1,
61,2,4,1,0,
62,4,1,0,1,
63,1,0,4,-1,
64,0,4,1,0,
65,4,1,0,0,
66,1,0,0,1,
67,0,0,0,1,
68,0,0,3,1,
69,0,3,0,1,
70,3,0,1,0,
71,0,1,2,1,
72,1,2,4,1,
73,2,4,2,1,
74,4,2,3,0,
75,2,3,4,1,
76,3,4,5,0,
77,4,5,3,0,
78,5,3,3,1,
79,3,3,2,0,
80,3,2,1,0,
81,2,1,5,0,
82,1,5,2,0,
83,5,2,3,0,
84,2,3,0,1,
85,3,0,5,1,
86,0,5,2,0,
87,5,2,3,0,
88,2,3,1,1,
89,3,1,4,1,
90,1,4,3,1,
91,4,3,0,0,
92,3,0,4,1,
93,0,4,0,0,
94,4,0,1,1,
95,0,1,5,1,
96,1,5,0,0,
97,5,0,1,0,
98,0,1,1,0,
99,1,1,4,-1,
100,1,4,3,1,
101,4,3,5,0,
102,3,5,1,1,
103,5,1,2,0,
104,1,2,3,1,
105,2,3,4,0,
106,3,4,5,0,
107,4,5,5,0,
108,5,5,4,0,
109,5,4,3,1,
110,4,3,4,1,
111,3,4,5,0,
112,4,5,2,0,
113,5,2,4,1,
114,2,4,2,0,
115,4,2,4,0,
116,2,4,3,1,
117,4,3,0,1,
118,3,0,4,-1,
119,0,4,0,0,
120,4,0,3,0,
121,0,3,0,1,
122,3,0,2,1,
123,0,2,2,0,
124,2,2,0,0,
125,2,0,0,1,
126,0,0,5,-1,
127,0,5,5,0,
128,5,5,2,0,
129,5,2,0,1,
130,2,0,4,1,
131,0,4,2,1,
132,4,2,1,0,
133,2,1,0,1,
134,1,0,5,0,
135,0,5,5,0,
136,5,5,3,0,
137,5,3,3,0,
138,3,3,0,0,
139,3,0,2,1,
140,0,2,4,0,
141,2,4,2,1,
142,4,2,0,1,
143,2,0,3,1,
144,0,3,2,0,
145,3,2,4,1,
146,2,4,3,0,
147,4,3,1,1,
148,3,1,3,-1,
149,1,3,2,1,
150,3,2,4,-1,
151,2,4,4,0,
152,4,4,3,0,
153,4,3,4,1,
154,3,4,3,0,
155,4,3,2,0,
156,3,2,0,1,
157,2,0,5,1,
158,0,5,3,0,
159,5,3,3,0,
160,3,3,0,0,
161,3,0,0,1,
162,0,0,4,1,
163,0,4,1,0,
164,4,1,4,1,
165,1,4,2,1,
166,4,2,5,1,
167,2,5,3,1,
168,5,3,3,1,
169,3,3,4,1,
170,3,4,3,-1,
171,4,3,0,1,
172,3,0,3,1,
173,0,3,5,-1,
174,3,5,1,1,
175,5,1,5,0,
176,1,5,4,0,
177,5,4,2,1,
178,4,2,4,-1,
179,2,4,1,0,
180,4,1,4,1,
181,1,4,0,1,
182,4,0,1,1,
183,0,1,1,0,
184,1,1,5,-1,
185,1,5,4,0,
186,5,4,5,1,
187,4,5,2,1,
188,5,2,3,1,
189,2,3,4,1,
190,3,4,5,1,
191,4,5,4,-1,
192,5,4,0,1,
193,4,0,3,0,
194,0,3,5,0,
195,3,5,1,1,
196,5,1,0,0,
197,1,0,3,1,
198,0,3,4,0,
199,3,4,4,0,
200,4,4,1,1,
201,4,1,0,1,
202,1,0,3,0,
203,0,3,1,1,
204,3,1,4,1,
205,1,4,2,0,
206,4,2,0,0,
207,2,0,2,1,
208,0,2,4,1,
209,2,4,5,1,
210,4,5,1,1,
211,5,1,2,1,
212,1,2,1,0,
213,2,1,1,-1,
214,1,1,3,0,
215,1,3,4,1,
216,3,4,5,-1,
217,4,5,5,0,
218,5,5,4,-1,
219,5,4,0,1,
220,4,0,2,0,
221,0,2,0,1,
222,2,0,4,0,
223,0,4,2,0,
224,4,2,3,1,
225,2,3,0,1,
226,3,0,2,0,
227,0,2,0,1,
228,2,0,5,-1,
229,0,5,3,0,
230,5,3,3,0,
231,3,3,2,0,
232,3,2,5,-1,
233,2,5,4,0,
234,5,4,0,1,
235,4,0,1,1,
236,0,1,1,0,
237,1,1,5,-1,
238,1,5,0,1,
239,5,0,0,1,
240,0,0,3,0,
241,0,3,1,0,
242,3,1,0,1,
243,1,0,0,1,
244,0,0,5,0,
245,0,5,3,0,
246,5,3,2,1,
247,3,2,0,0,
248,2,0,3,-1,
249,0,3,3,1,
250,3,3,3,0,
251,3,3,3,0,
252,3,3,5,-1,
253,3,5,4,1,
254,5,4,0,1,
255,4,0,3,0,
256,0,3,4,0,
257,3,4,0,1,
258,4,0,5,0,
259,0,5,2,0,
260,5,2,4,-1,
261,2,4,1,0,
262,4,1,5,1,
263,1,5,2,1,
264,5,2,0,1,
265,2,0,0,1,
266,0,0,3,0,
267,0,3,3,0,
268,3,3,5,0,
269,3,5,1,1,
270,5,1,5,1,
271,1,5,2,0,
272,5,2,3,1,
273,2,3,2,1,
274,3,2,5,-1,
275,2,5,2,1,
276,5,2,4,1,
277,2,4,0,0,
278,4,0,1,1,
279,0,1,0,0,
280,1,0,3,0,
281,0,3,2,0,
282,3,2,1,0,
283,2,1,2,0,
284,1,2,0,1,
285,2,0,0,1,
286,0,0,5,0,
287,0,5,4,-1,
288,5,4,0,1,
289,4,0,1,0,
290,0,1,3,0,
291,1,3,1,0,
292,3,1,4,0,
293,1,4,0,0,
294,4,0,1,0,
295,0,1,3,1,
296,1,3,4,1,
297,3,4,0,0,
298,4,0,2,1,
299,0,2,0,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
