,s-2,s-1,a,r,none
0,10,17,0,0,
1,17,0,3,0,
2,0,3,0,0,
3,3,0,0,1,
4,0,0,0,1,
5,0,0,0,1,
6,0,0,0,1,
7,0,0,0,1,
8,0,0,3,1,
9,0,3,0,0,
10,3,0,0,1,
11,0,0,0,1,
12,0,0,5,1,
13,0,5,2,1,
14,5,2,0,0,
15,2,0,0,1,
16,0,0,0,1,
17,0,0,0,1,
18,0,0,0,1,
19,0,0,0,1,
20,0,0,19,0,
21,0,19,19,1,
22,19,19,19,1,
23,19,19,19,-1,
24,19,19,19,-1,
25,19,19,19,-1,
26,19,19,19,0,
27,19,19,19,0,
28,19,19,19,0,
29,19,19,19,-1,
30,19,19,19,-1,
31,19,19,19,0,
32,19,19,19,-1,
33,19,19,19,0,
34,19,19,19,0,
35,19,19,1,1,
36,19,1,9,0,
37,1,9,19,1,
38,9,19,19,1,
39,19,19,19,1,
40,19,19,0,0,
41,19,0,4,1,
42,0,4,3,1,
43,4,3,0,0,
44,3,0,0,1,
45,0,0,0,1,
46,0,0,0,1,
47,0,0,0,1,
48,0,0,1,0,
49,0,1,0,0,
50,1,0,0,1,
51,0,0,3,0,
52,0,3,3,0,
53,3,3,0,0,
54,3,0,0,1,
55,0,0,0,1,
56,0,0,0,1,
57,0,0,0,1,
58,0,0,0,1,
59,0,0,0,1,
60,0,0,0,1,
61,0,0,0,1,
62,0,0,10,1,
63,0,10,5,1,
64,10,5,0,0,
65,5,0,0,0,
66,0,0,0,1,
67,0,0,0,1,
68,0,0,0,1,
69,0,0,0,1,
70,0,0,2,0,
71,0,2,2,0,
72,2,2,0,1,
73,2,0,0,1,
74,0,0,0,1,
75,0,0,0,1,
76,0,0,0,1,
77,0,0,0,1,
78,0,0,0,1,
79,0,0,8,1,
80,0,8,3,0,
81,8,3,16,0,
82,3,16,7,0,
83,16,7,19,1,
84,7,19,10,0,
85,19,10,7,0,
86,10,7,19,0,
87,7,19,10,1,
88,19,10,19,1,
89,10,19,0,1,
90,19,0,19,0,
91,0,19,7,0,
92,19,7,7,0,
93,7,7,19,0,
94,7,19,10,-1,
95,19,10,19,1,
96,10,19,0,0,
97,19,0,11,1,
98,0,11,4,0,
99,11,4,19,1,
100,4,19,3,1,
101,19,3,0,0,
102,3,0,16,-1,
103,0,16,0,1,
104,16,0,0,1,
105,0,0,0,1,
106,0,0,0,1,
107,0,0,6,1,
108,0,6,19,1,
109,6,19,14,1,
110,19,14,7,0,
111,14,7,1,1,
112,7,1,19,0,
113,1,19,0,0,
114,19,0,0,1,
115,0,0,0,1,
116,0,0,16,-1,
117,0,16,0,0,
118,16,0,0,1,
119,0,0,0,1,
120,0,0,0,1,
121,0,0,0,1,
122,0,0,0,1,
123,0,0,0,1,
124,0,0,0,1,
125,0,0,0,1,
126,0,0,0,0,
127,0,0,0,-1,
128,0,0,12,0,
129,0,12,0,0,
130,12,0,0,1,
131,0,0,0,0,
132,0,0,0,1,
133,0,0,0,1,
134,0,0,0,1,
135,0,0,0,1,
136,0,0,0,1,
137,0,0,0,1,
138,0,0,0,1,
139,0,0,0,0,
140,0,0,0,1,
141,0,0,0,1,
142,0,0,0,-1,
143,0,0,14,0,
144,0,14,0,0,
145,14,0,0,1,
146,0,0,0,1,
147,0,0,0,1,
148,0,0,0,1,
149,0,0,0,1,
150,0,0,10,-1,
151,0,10,9,-1,
152,10,9,0,1,
153,9,0,0,1,
154,0,0,0,1,
155,0,0,15,-1,
156,0,15,0,1,
157,15,0,14,0,
158,0,14,0,1,
159,14,0,0,1,
160,0,0,0,1,
161,0,0,0,1,
162,0,0,13,0,
163,0,13,0,0,
164,13,0,0,1,
165,0,0,0,1,
166,0,0,0,1,
167,0,0,0,1,
168,0,0,19,0,
169,0,19,12,1,
170,19,12,8,1,
171,12,8,0,1,
172,8,0,16,0,
173,0,16,0,0,
174,16,0,5,0,
175,0,5,0,1,
176,5,0,0,1,
177,0,0,0,1,
178,0,0,4,0,
179,0,4,0,0,
180,4,0,19,1,
181,0,19,3,0,
182,19,3,0,0,
183,3,0,0,1,
184,0,0,0,1,
185,0,0,0,1,
186,0,0,0,1,
187,0,0,0,1,
