,s-2,s-1,a,r,none
172,7,15,13,0,
173,15,13,3,1,
174,13,3,2,1,
175,3,2,14,1,
176,2,14,6,0,
177,14,6,4,0,
178,6,4,18,0,
179,4,18,14,0,
180,18,14,8,1,
181,14,8,16,0,
182,8,16,13,0,
183,16,13,3,0,
184,13,3,5,0,
185,3,5,7,1,
186,5,7,4,0,
187,7,4,3,0,
188,4,3,2,1,
189,3,2,14,1,
190,2,14,18,0,
191,14,18,6,0,
192,18,6,3,-1,
193,6,3,19,1,
194,3,19,17,1,
195,19,17,17,0,
196,17,17,19,0,
197,17,19,17,1,
198,19,17,19,0,
199,17,19,19,-1,
200,19,19,18,1,
201,19,18,4,1,
202,18,4,17,1,
203,4,17,16,0,
204,17,16,19,0,
205,16,19,9,0,
206,19,9,17,1,
207,9,17,4,1,
208,17,4,0,0,
209,4,0,0,1,
210,0,0,10,-1,
211,0,10,11,0,
212,10,11,16,0,
213,11,16,3,-1,
214,16,3,15,0,
215,3,15,13,1,
216,15,13,4,1,
217,13,4,0,1,
218,4,0,12,1,
219,0,12,16,1,
220,12,16,10,1,
221,16,10,10,0,
222,10,10,5,0,
223,10,5,19,0,
224,5,19,2,1,
225,19,2,2,0,
226,2,2,8,0,
227,2,8,3,1,
228,8,3,18,1,
229,3,18,17,1,
230,18,17,14,1,
231,17,14,9,0,
232,14,9,14,1,
233,9,14,11,1,
234,14,11,3,-1,
235,11,3,6,1,
236,3,6,15,1,
237,6,15,4,0,
238,15,4,16,-1,
239,4,16,0,0,
240,16,0,18,1,
241,0,18,7,1,
242,18,7,3,1,
243,7,3,0,1,
244,3,0,3,1,
245,0,3,7,0,
246,3,7,10,0,
247,7,10,4,1,
248,10,4,18,0,
249,4,18,6,0,
250,18,6,11,1,
251,6,11,4,0,
252,11,4,19,0,
253,4,19,2,0,
254,19,2,5,1,
255,2,5,16,1,
256,5,16,8,1,
257,16,8,4,0,
258,8,4,13,0,
259,4,13,6,1,
260,13,6,5,0,
261,6,5,8,0,
262,5,8,12,0,
263,8,12,18,0,
264,12,18,0,0,
265,18,0,8,0,
266,0,8,2,0,
267,8,2,18,0,
268,2,18,4,1,
269,18,4,6,1,
270,4,6,12,0,
271,6,12,5,1,
272,12,5,16,0,
273,5,16,4,0,
274,16,4,16,0,
275,4,16,19,1,
276,16,19,7,1,
277,19,7,10,0,
278,7,10,0,1,
279,10,0,13,1,
280,0,13,19,1,
281,13,19,2,1,
282,19,2,0,1,
283,2,0,19,0,
284,0,19,7,0,
285,19,7,6,0,
286,7,6,8,1,
287,6,8,9,0,
288,8,9,16,-1,
289,9,16,4,-1,
290,16,4,4,0,
291,4,4,14,0,
292,4,14,3,1,
293,14,3,1,1,
294,3,1,3,0,
295,1,3,12,0,
296,3,12,7,1,
297,12,7,9,0,
298,7,9,16,0,
299,9,16,0,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 20,M(Batch): 3
