,s-2,s-1,a,r,none
0,10,13,17,1,
1,13,17,11,1,
2,17,11,0,1,
3,11,0,9,0,
4,0,9,15,0,
5,9,15,6,0,
6,15,6,0,1,
7,6,0,3,0,
8,0,3,5,1,
9,3,5,0,1,
10,5,0,0,1,
11,0,0,14,0,
12,0,14,5,-1,
13,14,5,15,0,
14,5,15,11,0,
15,15,11,4,1,
16,11,4,13,-1,
17,4,13,3,1,
18,13,3,16,1,
19,3,16,3,0,
20,16,3,12,0,
21,3,12,16,-1,
22,12,16,15,0,
23,16,15,7,1,
24,15,7,6,0,
25,7,6,19,0,
26,6,19,0,1,
27,19,0,4,0,
28,0,4,15,0,
29,4,15,19,0,
30,15,19,0,0,
31,19,0,14,0,
32,0,14,11,0,
33,14,11,0,0,
34,11,0,0,0,
35,0,0,7,1,
36,0,7,14,0,
37,7,14,12,1,
38,14,12,0,1,
39,12,0,5,0,
40,0,5,19,1,
41,5,19,0,1,
42,19,0,3,1,
43,0,3,19,0,
44,3,19,0,1,
45,19,0,8,0,
46,0,8,19,1,
47,8,19,0,1,
48,19,0,18,1,
49,0,18,19,0,
50,18,19,0,0,
51,19,0,0,1,
52,0,0,13,1,
53,0,13,19,0,
54,13,19,7,0,
55,19,7,0,1,
56,7,0,12,1,
57,0,12,7,0,
58,12,7,4,1,
59,7,4,19,0,
60,4,19,0,1,
61,19,0,17,0,
62,0,17,0,1,
63,17,0,1,0,
64,0,1,0,1,
65,1,0,10,0,
66,0,10,0,1,
67,10,0,0,1,
68,0,0,0,1,
69,0,0,5,1,
70,0,5,0,0,
71,5,0,0,1,
72,0,0,11,1,
73,0,11,12,1,
74,11,12,1,0,
75,12,1,15,0,
76,1,15,16,-1,
77,15,16,0,1,
78,16,0,0,1,
79,0,0,0,1,
80,0,0,18,0,
81,0,18,0,0,
82,18,0,12,1,
83,0,12,0,0,
84,12,0,16,0,
85,0,16,0,1,
86,16,0,0,1,
87,0,0,0,1,
88,0,0,0,1,
89,0,0,0,1,
90,0,0,7,0,
91,0,7,0,1,
92,7,0,0,1,
93,0,0,0,1,
94,0,0,0,1,
95,0,0,19,-1,
96,0,19,1,1,
97,19,1,10,0,
98,1,10,0,0,
99,10,0,13,0,
100,0,13,0,1,
101,13,0,0,1,
102,0,0,4,1,
103,0,4,0,0,
104,4,0,0,1,
105,0,0,0,1,
106,0,0,0,1,
107,0,0,0,1,
108,0,0,10,1,
109,0,10,0,1,
110,10,0,0,1,
111,0,0,0,1,
112,0,0,0,1,
113,0,0,0,1,
114,0,0,0,1,
115,0,0,0,1,
116,0,0,0,1,
117,0,0,0,1,
118,0,0,8,0,
119,0,8,0,1,
120,8,0,19,1,
121,0,19,3,1,
122,19,3,0,0,
123,3,0,10,0,
124,0,10,0,1,
125,10,0,0,1,
126,0,0,0,1,
127,0,0,0,1,
128,0,0,0,1,
129,0,0,12,0,
130,0,12,4,1,
131,12,4,2,0,
132,4,2,11,0,
133,2,11,0,1,
134,11,0,0,1,
135,0,0,0,1,
136,0,0,0,-1,
137,0,0,0,1,
138,0,0,0,1,
139,0,0,0,1,
140,0,0,8,1,
141,0,8,0,1,
142,8,0,9,0,
143,0,9,16,-1,
144,9,16,16,0,
145,16,16,1,0,
146,16,1,10,-1,
