,s-2,s-1,a,r,none
221,8,10,3,1,
222,10,3,0,-1,
223,3,0,7,0,
224,0,7,6,0,
225,7,6,16,1,
226,6,16,3,0,
227,16,3,9,0,
228,3,9,9,0,
229,9,9,1,0,
230,9,1,17,1,
231,1,17,10,1,
232,17,10,16,1,
233,10,16,13,0,
234,16,13,13,0,
235,13,13,11,0,
236,13,11,12,0,
237,11,12,4,1,
238,12,4,5,1,
239,4,5,18,0,
240,5,18,2,0,
241,18,2,12,-1,
242,2,12,6,0,
243,12,6,3,0,
244,6,3,11,1,
245,3,11,4,0,
246,11,4,12,1,
247,4,12,5,-1,
248,12,5,11,1,
249,5,11,14,1,
250,11,14,15,1,
251,14,15,11,1,
252,15,11,18,0,
253,11,18,15,-1,
254,18,15,4,1,
255,15,4,16,0,
256,4,16,9,1,
257,16,9,1,1,
258,9,1,18,0,
259,1,18,16,1,
260,18,16,14,1,
261,16,14,14,0,
262,14,14,13,0,
263,14,13,9,1,
264,13,9,0,0,
265,9,0,8,1,
266,0,8,4,1,
267,8,4,18,0,
268,4,18,1,1,
269,18,1,8,1,
270,1,8,19,0,
271,8,19,16,0,
272,19,16,5,0,
273,16,5,10,0,
274,5,10,13,1,
275,10,13,5,-1,
276,13,5,19,0,
277,5,19,14,0,
278,19,14,2,0,
279,14,2,3,-1,
280,2,3,19,0,
281,3,19,10,1,
282,19,10,19,1,
283,10,19,5,1,
284,19,5,2,1,
285,5,2,10,0,
286,2,10,14,1,
287,10,14,5,0,
288,14,5,0,1,
289,5,0,8,0,
290,0,8,9,0,
291,8,9,9,0,
292,9,9,8,1,
293,9,8,13,0,
294,8,13,16,1,
295,13,16,11,0,
296,16,11,17,-1,
297,11,17,13,1,
298,17,13,7,1,
299,13,7,2,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 20,M(Batch): 3
