,s-2,s-1,a,r,none
0,10,0,-1,0,
1,0,-1,1,1,
2,-1,1,2,1,
3,1,2,1,0,
4,2,1,2,0,
5,1,2,0,0,
6,2,0,2,0,
7,0,2,2,0,
8,2,2,2,0,
9,2,2,2,0,
10,2,2,0,1,
11,2,0,2,1,
12,0,2,2,0,
13,2,2,2,0,
14,2,2,2,0,
15,2,2,-1,0,
16,2,-1,3,0,
17,-1,3,2,1,
18,3,2,1,1,
19,2,1,2,1,
20,1,2,0,0,
21,2,0,1,1,
22,0,1,19,0,
23,1,19,0,-1,
24,19,0,12,1,
25,0,12,0,1,
26,12,0,19,1,
27,0,19,0,0,
28,19,0,0,1,
29,0,0,19,1,
30,0,19,0,0,
31,19,0,-1,1,
32,0,-1,19,1,
33,-1,19,0,1,
34,19,0,12,0,
35,0,12,0,0,
36,12,0,-1,0,
37,0,-1,19,0,
38,-1,19,0,0,
39,19,0,1,0,
40,0,1,19,0,
41,1,19,-1,0,
42,19,-1,8,0,
43,-1,8,3,-1,
44,8,3,19,1,
45,3,19,0,1,
46,19,0,1,1,
47,0,1,19,-1,
48,1,19,6,1,
49,19,6,3,0,
50,6,3,0,0,
51,3,0,0,1,
52,0,0,0,0,
53,0,0,1,0,
54,0,1,-1,0,
55,1,-1,0,0,
56,-1,0,0,1,
57,0,0,-1,0,
58,0,-1,0,1,
59,-1,0,-1,1,
60,0,-1,0,1,
61,-1,0,0,0,
62,0,0,0,1,
63,0,0,0,1,
64,0,0,0,1,
65,0,0,0,1,
66,0,0,0,1,
67,0,0,1,0,
68,0,1,0,1,
69,1,0,0,1,
70,0,0,0,1,
71,0,0,0,1,
72,0,0,0,1,
73,0,0,1,1,
74,0,1,-1,1,
75,1,-1,1,0,
76,-1,1,0,0,
77,1,0,1,1,
78,0,1,0,0,
79,1,0,1,0,
80,0,1,0,0,
81,1,0,-1,1,
82,0,-1,0,0,
83,-1,0,0,1,
84,0,0,0,1,
85,0,0,0,1,
86,0,0,0,1,
87,0,0,0,1,
88,0,0,0,1,
89,0,0,0,1,
90,0,0,-1,1,
91,0,-1,0,0,
92,-1,0,1,0,
93,0,1,0,0,
94,1,0,1,0,
95,0,1,0,0,
96,1,0,1,0,
97,0,1,0,1,
98,1,0,-1,1,
99,0,-1,0,0,
100,-1,0,-1,0,
101,0,-1,0,0,
102,-1,0,0,1,
103,0,0,0,1,
104,0,0,0,1,
105,0,0,0,1,
106,0,0,1,0,
107,0,1,0,0,
108,1,0,0,1,
109,0,0,0,1,
110,0,0,1,0,
111,0,1,0,1,
112,1,0,-1,1,
113,0,-1,0,1,
114,-1,0,0,1,
115,0,0,0,1,
116,0,0,0,1,
117,0,0,0,1,
118,0,0,0,1,
119,0,0,0,1,
120,0,0,0,1,
121,0,0,0,1,
122,0,0,0,-1,
123,0,0,-1,0,
124,0,-1,0,0,
125,-1,0,1,0,
126,0,1,0,0,
127,1,0,-1,0,
128,0,-1,0,1,
129,-1,0,0,1,
130,0,0,0,1,
131,0,0,1,0,
132,0,1,1,1,
133,1,1,0,1,
134,1,0,0,1,
135,0,0,0,1,
136,0,0,0,1,
137,0,0,0,1,
138,0,0,0,1,
139,0,0,0,1,
140,0,0,0,1,
141,0,0,0,1,
142,0,0,0,1,
143,0,0,0,1,
144,0,0,0,1,
145,0,0,0,-1,
146,0,0,0,1,
147,0,0,0,-1,
148,0,0,0,-1,
149,0,0,0,0,
150,0,0,0,0,
151,0,0,-1,0,
152,0,-1,0,1,
153,-1,0,0,0,
154,0,0,0,1,
155,0,0,0,1,
156,0,0,0,1,
157,0,0,0,1,
158,0,0,0,1,
159,0,0,0,1,
160,0,0,0,0,
161,0,0,0,1,
162,0,0,0,0,
163,0,0,0,0,
164,0,0,0,1,
165,0,0,0,-1,
166,0,0,0,1,
167,0,0,0,1,
168,0,0,0,0,
169,0,0,0,0,
170,0,0,0,-1,
171,0,0,0,-1,
172,0,0,0,-1,
173,0,0,0,0,
174,0,0,0,0,
175,0,0,0,0,
176,0,0,1,1,
177,0,1,0,1,
178,1,0,0,1,
179,0,0,0,1,
180,0,0,0,1,
181,0,0,0,1,
182,0,0,0,1,
183,0,0,0,1,
184,0,0,0,1,
185,0,0,-1,0,
186,0,-1,0,0,
187,-1,0,-1,1,
188,0,-1,0,0,
189,-1,0,1,0,
190,0,1,0,0,
191,1,0,0,1,
192,0,0,0,1,
193,0,0,0,1,
194,0,0,0,1,
195,0,0,0,1,
196,0,0,0,1,
197,0,0,0,1,
198,0,0,0,-1,
199,0,0,0,-1,
200,0,0,0,1,
201,0,0,-1,1,
202,0,-1,1,1,
203,-1,1,1,1,
204,1,1,0,-1,
205,1,0,0,1,
206,0,0,0,0,
207,0,0,-1,0,
208,0,-1,0,1,
209,-1,0,0,1,
210,0,0,1,0,
211,0,1,1,1,
212,1,1,-1,-1,
213,1,-1,0,1,
214,-1,0,2,0,
215,0,2,1,0,
216,2,1,0,0,
217,1,0,-1,0,
218,0,-1,1,1,
219,-1,1,1,0,
220,1,1,1,-1,
221,1,1,1,0,
222,1,1,1,-1,
223,1,1,1,-1,
224,1,1,0,1,
225,1,0,0,1,
226,0,0,0,1,
227,0,0,0,1,
228,0,0,0,1,
229,0,0,0,1,
230,0,0,0,1,
231,0,0,0,1,
232,0,0,0,-1,
233,0,0,-1,0,
234,0,-1,-1,0,
235,-1,-1,1,0,
236,-1,1,1,1,
237,1,1,1,0,
238,1,1,1,0,
239,1,1,1,-1,
240,1,1,1,0,
241,1,1,0,0,
242,1,0,0,1,
243,0,0,0,1,
244,0,0,-1,0,
245,0,-1,-1,1,
246,-1,-1,0,1,
247,-1,0,1,-1,
248,0,1,0,1,
249,1,0,0,1,
250,0,0,0,1,
251,0,0,0,1,
252,0,0,-1,0,
253,0,-1,-1,0,
254,-1,-1,0,1,
255,-1,0,1,0,
256,0,1,0,1,
257,1,0,1,1,
258,0,1,0,1,
259,1,0,0,1,
260,0,0,0,1,
261,0,0,0,1,
262,0,0,0,1,
263,0,0,0,1,
264,0,0,0,1,
265,0,0,0,1,
266,0,0,0,1,
267,0,0,0,0,
268,0,0,0,-1,
269,0,0,0,1,
270,0,0,0,0,
271,0,0,1,1,
272,0,1,0,0,
273,1,0,-1,0,
274,0,-1,1,1,
275,-1,1,0,1,
276,1,0,0,1,
277,0,0,0,1,
278,0,0,1,0,
279,0,1,0,0,
280,1,0,0,1,
281,0,0,0,1,
282,0,0,0,1,
283,0,0,0,1,
284,0,0,0,1,
285,0,0,0,1,
286,0,0,-1,0,
287,0,-1,0,1,
288,-1,0,-1,0,
289,0,-1,0,1,
290,-1,0,0,0,
291,0,0,0,1,
292,0,0,0,1,
293,0,0,-1,0,
294,0,-1,0,0,
295,-1,0,1,0,
296,0,1,0,0,
297,1,0,0,1,
298,0,0,0,1,
299,0,0,0,1,
300,model: DQN,episode: 300,T: 2,Num of Category: 20,M(Batch): 20
