,s-2,s-1,a,r,none
261,1,0,5,0,
262,0,5,0,1,
263,5,0,4,1,
264,0,4,3,0,
265,4,3,1,1,
266,3,1,3,1,
267,1,3,1,0,
268,3,1,2,0,
269,1,2,5,0,
270,2,5,2,0,
271,5,2,4,0,
272,2,4,4,0,
273,4,4,4,0,
274,4,4,5,1,
275,4,5,1,0,
276,5,1,4,1,
277,1,4,1,-1,
278,4,1,2,1,
279,1,2,5,0,
280,2,5,3,0,
281,5,3,4,1,
282,3,4,3,0,
283,4,3,1,0,
284,3,1,5,0,
285,1,5,3,0,
286,5,3,4,0,
287,3,4,1,1,
288,4,1,5,0,
289,1,5,0,0,
290,5,0,0,1,
291,0,0,2,1,
292,0,2,4,0,
293,2,4,2,1,
294,4,2,3,1,
295,2,3,3,0,
296,3,3,4,1,
297,3,4,4,0,
298,4,4,0,0,
299,4,0,1,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
