,s-2,s-1,a,r,none
0,12,1,4,-1,
1,1,4,14,0,
2,4,14,10,1,
3,14,10,11,0,
4,10,11,16,0,
5,11,16,18,0,
6,16,18,3,0,
7,18,3,5,-1,
8,3,5,8,1,
9,5,8,18,1,
10,8,18,0,1,
11,18,0,10,-1,
12,0,10,3,0,
13,10,3,18,0,
14,3,18,0,1,
15,18,0,19,0,
16,0,19,0,1,
17,19,0,9,0,
18,0,9,19,0,
19,9,19,0,1,
20,19,0,4,1,
21,0,4,9,-1,
22,4,9,19,1,
23,9,19,18,1,
24,19,18,14,0,
25,18,14,9,0,
26,14,9,13,0,
27,9,13,19,0,
28,13,19,0,0,
29,19,0,19,0,
30,0,19,0,1,
31,19,0,14,0,
32,0,14,18,1,
33,14,18,0,0,
34,18,0,19,1,
35,0,19,0,1,
36,19,0,19,0,
37,0,19,17,0,
38,19,17,0,0,
39,17,0,19,1,
40,0,19,17,0,
41,19,17,4,1,
42,17,4,19,0,
43,4,19,18,1,
44,19,18,19,1,
45,18,19,5,-1,
46,19,5,19,0,
47,5,19,19,0,
48,19,19,7,0,
49,19,7,19,0,
50,7,19,15,1,
51,19,15,19,0,
52,15,19,19,1,
53,19,19,14,1,
54,19,14,9,0,
55,14,9,15,1,
56,9,15,19,0,
57,15,19,19,1,
58,19,19,19,0,
59,19,19,19,0,
60,19,19,19,0,
61,19,19,19,0,
62,19,19,19,1,
63,19,19,19,-1,
64,19,19,19,-1,
65,19,19,0,1,
66,19,0,19,0,
67,0,19,11,0,
68,19,11,19,0,
69,11,19,8,1,
70,19,8,9,0,
71,8,9,19,1,
72,9,19,19,1,
73,19,19,19,-1,
74,19,19,19,0,
75,19,19,15,1,
76,19,15,18,1,
77,15,18,19,1,
78,18,19,19,1,
79,19,19,19,1,
80,19,19,3,0,
81,19,3,11,1,
82,3,11,18,1,
83,11,18,19,1,
84,18,19,8,1,
85,19,8,19,1,
86,8,19,19,0,
87,19,19,19,0,
88,19,19,19,1,
89,19,19,19,0,
90,19,19,4,0,
91,19,4,12,0,
92,4,12,3,0,
93,12,3,19,0,
94,3,19,0,0,
95,19,0,19,0,
96,0,19,10,1,
97,19,10,19,1,
98,10,19,14,-1,
99,19,14,19,1,
100,14,19,18,0,
101,19,18,16,1,
102,18,16,19,1,
103,16,19,19,1,
104,19,19,13,1,
105,19,13,4,0,
106,13,4,19,0,
107,4,19,0,0,
108,19,0,11,0,
109,0,11,0,1,
110,11,0,9,0,
111,0,9,0,1,
112,9,0,10,0,
113,0,10,0,0,
114,10,0,11,0,
115,0,11,16,1,
116,11,16,18,1,
117,16,18,7,1,
118,18,7,19,0,
119,7,19,0,0,
120,19,0,16,1,
121,0,16,19,1,
122,16,19,18,1,
123,19,18,1,0,
124,18,1,17,0,
125,1,17,19,1,
126,17,19,5,0,
127,19,5,10,1,
128,5,10,19,1,
129,10,19,15,0,
130,19,15,1,0,
131,15,1,19,0,
132,1,19,0,0,
133,19,0,19,0,
134,0,19,0,0,
135,19,0,19,0,
136,0,19,0,0,
137,19,0,18,0,
138,0,18,11,0,
139,18,11,19,1,
140,11,19,19,0,
141,19,19,19,-1,
142,19,19,19,0,
143,19,19,19,-1,
144,19,19,19,1,
145,19,19,19,0,
146,19,19,19,0,
147,19,19,19,1,
148,19,19,19,-1,
149,19,19,19,-1,
150,19,19,13,1,
151,19,13,19,0,
152,13,19,19,0,
153,19,19,19,0,
154,19,19,19,0,
155,19,19,19,0,
156,19,19,19,0,
157,19,19,10,0,
158,19,10,5,0,
159,10,5,19,0,
160,5,19,19,0,
161,19,19,2,0,
162,19,2,6,1,
163,2,6,14,0,
164,6,14,19,1,
165,14,19,2,-1,
166,19,2,7,0,
167,2,7,15,0,
168,7,15,19,1,
169,15,19,2,0,
170,19,2,5,0,
171,2,5,12,1,
172,5,12,19,1,
173,12,19,4,0,
174,19,4,2,0,
175,4,2,4,0,
176,2,4,11,0,
177,4,11,19,0,
178,11,19,18,1,
179,19,18,1,0,
180,18,1,0,1,
181,1,0,16,1,
182,0,16,19,1,
183,16,19,16,1,
184,19,16,7,-1,
185,16,7,16,0,
186,7,16,6,0,
187,16,6,11,0,
188,6,11,19,0,
189,11,19,19,-1,
190,19,19,19,1,
191,19,19,19,-1,
192,19,19,19,-1,
193,19,19,19,0,
194,19,19,19,0,
195,19,19,5,0,
196,19,5,16,0,
197,5,16,19,0,
198,16,19,19,0,
199,19,19,19,1,
200,19,19,19,-1,
201,19,19,19,1,
202,19,19,9,0,
203,19,9,11,1,
204,9,11,19,1,
205,11,19,19,-1,
206,19,19,19,1,
207,19,19,19,-1,
208,19,19,19,-1,
209,19,19,8,0,
210,19,8,11,0,
211,8,11,19,0,
212,11,19,19,1,
213,19,19,19,1,
214,19,19,19,-1,
215,19,19,10,1,
216,19,10,6,1,
217,10,6,19,0,
218,6,19,19,0,
219,19,19,18,1,
220,19,18,12,0,
221,18,12,9,0,
222,12,9,1,1,
223,9,1,19,1,
224,1,19,19,0,
225,19,19,13,0,
226,19,13,1,1,
227,13,1,5,1,
228,1,5,19,1,
229,5,19,4,0,
230,19,4,5,0,
231,4,5,19,0,
232,5,19,19,0,
233,19,19,13,1,
234,19,13,10,1,
235,13,10,8,0,
236,10,8,19,1,
237,8,19,19,1,
238,19,19,11,0,
239,19,11,6,1,
240,11,6,7,1,
241,6,7,18,1,
242,7,18,8,1,
243,18,8,2,0,
244,8,2,19,0,
245,2,19,9,0,
246,19,9,2,1,
247,9,2,8,0,
248,2,8,16,0,
249,8,16,19,0,
250,16,19,9,0,
251,19,9,2,0,
252,9,2,19,1,
253,2,19,19,1,
254,19,19,16,-1,
255,19,16,10,0,
256,16,10,5,-1,
257,10,5,2,1,
258,5,2,19,0,
259,2,19,19,0,
260,19,19,0,1,
261,19,0,0,1,
262,0,0,19,0,
263,0,19,19,-1,
264,19,19,0,0,
265,19,0,0,1,
266,0,0,19,0,
267,0,19,19,1,
268,19,19,13,0,
269,19,13,0,1,
270,13,0,0,1,
271,0,0,19,0,
272,0,19,15,-1,
273,19,15,0,0,
274,15,0,0,1,
275,0,0,19,0,
276,0,19,19,0,
277,19,19,0,0,
278,19,0,7,1,
279,0,7,19,1,
280,7,19,11,1,
281,19,11,0,1,
282,11,0,0,0,
283,0,0,0,1,
284,0,0,5,-1,
285,0,5,19,0,
286,5,19,15,1,
287,19,15,0,0,
288,15,0,0,1,
289,0,0,0,1,
290,0,0,0,1,
291,0,0,0,1,
292,0,0,3,1,
293,0,3,6,1,
294,3,6,19,-1,
295,6,19,13,1,
296,19,13,0,0,
297,13,0,0,1,
298,0,0,10,-1,
299,0,10,19,0,
300,model: DQN,episode: 300,T: 2,Num of Category: 20,M(Batch): 20
