,s-2,s-1,a,r,none
0,10,16,1,0,
1,16,1,19,1,
2,1,19,19,1,
3,19,19,2,1,
4,19,2,17,1,
5,2,17,19,1,
6,17,19,1,0,
7,19,1,19,1,
8,1,19,19,1,
9,19,19,19,0,
10,19,19,19,1,
11,19,19,19,-1,
12,19,19,19,0,
13,19,19,19,0,
14,19,19,0,1,
15,19,0,19,0,
16,0,19,12,1,
17,19,12,19,0,
18,12,19,3,1,
19,19,3,19,0,
20,3,19,19,-1,
21,19,19,0,0,
22,19,0,19,0,
23,0,19,19,0,
24,19,19,8,0,
25,19,8,0,1,
26,8,0,19,0,
27,0,19,19,0,
28,19,19,0,1,
29,19,0,19,1,
30,0,19,18,0,
31,19,18,0,0,
32,18,0,19,1,
33,0,19,19,0,
34,19,19,12,1,
35,19,12,0,1,
36,12,0,19,1,
37,0,19,19,0,
38,19,19,0,1,
39,19,0,19,1,
40,0,19,6,1,
41,19,6,0,0,
42,6,0,0,1,
43,0,0,19,0,
44,0,19,6,0,
45,19,6,6,1,
46,6,6,15,0,
47,6,15,2,1,
48,15,2,0,1,
49,2,0,19,0,
50,0,19,6,1,
51,19,6,0,1,
52,6,0,0,1,
53,0,0,19,1,
54,0,19,6,0,
55,19,6,0,1,
56,6,0,0,0,
57,0,0,17,-1,
58,0,17,15,0,
59,17,15,0,1,
60,15,0,0,1,
61,0,0,0,1,
62,0,0,0,1,
63,0,0,15,0,
64,0,15,0,0,
65,15,0,0,1,
66,0,0,0,0,
67,0,0,0,1,
68,0,0,1,0,
69,0,1,0,1,
70,1,0,0,1,
71,0,0,12,0,
72,0,12,0,0,
73,12,0,6,0,
74,0,6,16,0,
75,6,16,0,1,
76,16,0,0,1,
77,0,0,0,1,
78,0,0,0,1,
79,0,0,0,1,
80,0,0,0,1,
81,0,0,0,1,
82,0,0,1,1,
83,0,1,0,0,
84,1,0,6,1,
85,0,6,0,1,
86,6,0,0,1,
87,0,0,0,1,
88,0,0,0,1,
89,0,0,0,1,
90,0,0,0,1,
91,0,0,11,0,
92,0,11,0,1,
93,11,0,11,0,
94,0,11,0,0,
95,11,0,0,1,
96,0,0,0,1,
97,0,0,0,1,
98,0,0,0,1,
99,0,0,0,1,
100,0,0,0,1,
101,0,0,0,0,
102,0,0,0,-1,
103,0,0,0,1,
104,0,0,0,1,
105,0,0,0,0,
106,0,0,0,-1,
107,0,0,0,0,
108,0,0,6,1,
109,0,6,0,1,
110,6,0,0,1,
111,0,0,0,1,
112,0,0,0,1,
113,0,0,16,0,
114,0,16,0,1,
115,16,0,13,1,
116,0,13,0,0,
117,13,0,0,1,
118,0,0,0,1,
119,0,0,5,0,
120,0,5,0,0,
121,5,0,0,1,
122,0,0,0,1,
123,0,0,0,1,
124,0,0,0,1,
125,0,0,0,1,
126,0,0,0,1,
127,0,0,0,1,
128,0,0,0,-1,
129,0,0,0,0,
130,0,0,14,0,
131,0,14,0,0,
132,14,0,0,1,
133,0,0,0,1,
134,0,0,0,1,
135,0,0,0,1,
136,0,0,0,1,
137,0,0,0,1,
138,0,0,0,1,
139,0,0,5,1,
140,0,5,0,0,
141,5,0,0,1,
142,0,0,0,1,
143,0,0,0,1,
144,0,0,5,1,
145,0,5,0,1,
146,5,0,10,0,
147,0,10,0,1,
148,10,0,0,1,
149,0,0,4,1,
150,0,4,0,0,
151,4,0,0,1,
152,0,0,0,0,
153,0,0,0,1,
154,0,0,0,1,
155,0,0,15,1,
156,0,15,0,1,
157,15,0,0,1,
158,0,0,0,1,
159,0,0,0,1,
160,0,0,19,-1,
161,0,19,0,0,
162,19,0,5,1,
163,0,5,19,0,
164,5,19,0,1,
165,19,0,19,0,
166,0,19,0,0,
167,19,0,19,0,
168,0,19,0,1,
169,19,0,19,0,
170,0,19,0,1,
171,19,0,8,1,
172,0,8,19,1,
173,8,19,9,0,
174,19,9,0,1,
175,9,0,19,0,
176,0,19,0,1,
177,19,0,19,0,
178,0,19,0,1,
179,19,0,19,1,
180,0,19,0,1,
181,19,0,0,1,
182,0,0,0,1,
183,0,0,1,0,
184,0,1,0,0,
185,1,0,0,1,
186,0,0,0,1,
187,0,0,15,1,
188,0,15,0,0,
189,15,0,0,1,
