,s-2,s-1,a,r,none
0,5,6,0,1,
1,6,0,1,0,
2,0,1,0,1,
3,1,0,1,0,
4,0,1,0,1,
5,1,0,1,1,
6,0,1,0,1,
7,1,0,-1,0,
8,0,-1,0,0,
9,-1,0,0,1,
10,0,0,-1,1,
11,0,-1,1,0,
12,-1,1,0,1,
13,1,0,0,1,
14,0,0,1,1,
15,0,1,0,1,
16,1,0,0,1,
17,0,0,0,1,
18,0,0,0,1,
19,0,0,0,1,
20,0,0,19,0,
21,0,19,19,0,
22,19,19,19,1,
23,19,19,19,1,
24,19,19,19,1,
25,19,19,19,-1,
26,19,19,19,-1,
27,19,19,19,0,
28,19,19,-1,0,
29,19,-1,19,0,
30,-1,19,19,0,
31,19,19,19,1,
32,19,19,19,-1,
33,19,19,19,0,
34,19,19,19,0,
35,19,19,19,0,
36,19,19,0,1,
37,19,0,1,0,
38,0,1,19,1,
39,1,19,0,0,
40,19,0,13,1,
41,0,13,19,0,
42,13,19,0,0,
43,19,0,13,1,
44,0,13,19,0,
45,13,19,19,0,
46,19,19,0,0,
47,19,0,13,0,
48,0,13,19,1,
49,13,19,19,0,
50,19,19,19,-1,
51,19,19,19,0,
52,19,19,19,0,
53,19,19,19,-1,
54,19,19,19,1,
55,19,19,1,-1,
56,19,1,14,0,
57,1,14,19,0,
58,14,19,19,1,
59,19,19,19,1,
60,19,19,14,0,
61,19,14,19,0,
62,14,19,-1,0,
63,19,-1,10,0,
64,-1,10,19,1,
65,10,19,1,1,
66,19,1,10,0,
67,1,10,19,0,
68,10,19,19,0,
69,19,19,14,0,
70,19,14,19,1,
71,14,19,19,0,
72,19,19,14,0,
73,19,14,0,0,
74,14,0,8,0,
75,0,8,19,1,
76,8,19,19,1,
77,19,19,14,1,
78,19,14,1,1,
79,14,1,7,1,
80,1,7,19,0,
81,7,19,19,1,
82,19,19,-1,0,
83,19,-1,19,0,
84,-1,19,19,0,
85,19,19,15,-1,
86,19,15,13,0,
87,15,13,19,0,
88,13,19,0,0,
89,19,0,19,0,
90,0,19,19,1,
91,19,19,15,1,
92,19,15,13,0,
93,15,13,19,1,
94,13,19,19,0,
95,19,19,15,0,
96,19,15,13,0,
97,15,13,19,1,
98,13,19,19,1,
99,19,19,15,0,
100,19,15,1,0,
101,15,1,19,1,
102,1,19,19,0,
103,19,19,19,0,
104,19,19,19,-1,
105,19,19,19,-1,
106,19,19,19,1,
107,19,19,-1,1,
108,19,-1,19,0,
109,-1,19,19,-1,
110,19,19,19,-1,
111,19,19,-1,0,
112,19,-1,19,0,
113,-1,19,19,0,
114,19,19,19,1,
115,19,19,0,1,
116,19,0,-1,0,
117,0,-1,19,0,
118,-1,19,19,0,
119,19,19,19,0,
120,19,19,0,0,
121,19,0,14,0,
122,0,14,19,0,
123,14,19,19,1,
124,19,19,0,0,
125,19,0,0,0,
126,0,0,0,1,
127,0,0,0,1,
128,0,0,1,1,
129,0,1,0,1,
130,1,0,0,1,
131,0,0,0,1,
132,0,0,0,1,
133,0,0,1,0,
134,0,1,-1,0,
135,1,-1,0,1,
136,-1,0,0,1,
137,0,0,0,0,
138,0,0,0,1,
139,0,0,0,1,
140,0,0,0,1,
141,0,0,0,1,
142,0,0,1,1,
143,0,1,0,0,
144,1,0,0,1,
145,0,0,0,0,
146,0,0,0,1,
147,0,0,0,1,
148,0,0,0,1,
149,0,0,0,1,
150,0,0,0,1,
151,0,0,0,1,
152,0,0,0,-1,
153,0,0,0,1,
154,0,0,0,-1,
155,0,0,1,0,
156,0,1,0,0,
157,1,0,0,1,
158,0,0,0,0,
159,0,0,0,1,
160,0,0,0,1,
161,0,0,0,1,
162,0,0,0,1,
163,0,0,0,1,
164,0,0,0,1,
165,0,0,0,1,
166,0,0,0,1,
167,0,0,0,0,
168,0,0,0,0,
169,0,0,0,0,
170,0,0,0,0,
171,0,0,0,-1,
172,0,0,0,-1,
173,0,0,0,1,
174,0,0,0,0,
175,0,0,0,-1,
176,0,0,1,0,
177,0,1,1,0,
178,1,1,1,-1,
179,1,1,1,1,
180,1,1,0,1,
181,1,0,0,1,
182,0,0,0,1,
183,0,0,-1,0,
184,0,-1,-1,1,
185,-1,-1,1,1,
186,-1,1,1,0,
187,1,1,0,0,
188,1,0,0,0,
189,0,0,0,1,
190,0,0,0,1,
191,0,0,-1,1,
192,0,-1,0,1,
193,-1,0,0,1,
194,0,0,0,1,
195,0,0,0,1,
196,0,0,0,1,
197,0,0,0,1,
198,0,0,0,1,
199,0,0,0,1,
200,0,0,0,-1,
201,0,0,0,1,
202,0,0,-1,1,
203,0,-1,0,1,
204,-1,0,0,1,
205,0,0,0,1,
206,0,0,0,1,
207,0,0,0,1,
208,0,0,0,1,
209,0,0,0,1,
210,0,0,0,1,
211,0,0,0,1,
212,0,0,0,1,
213,0,0,0,1,
214,0,0,0,-1,
215,0,0,0,0,
216,0,0,-1,0,
217,0,-1,0,1,
218,-1,0,0,1,
219,0,0,1,0,
220,0,1,0,0,
221,1,0,0,1,
222,0,0,0,1,
223,0,0,0,1,
224,0,0,0,1,
225,0,0,0,1,
226,0,0,0,1,
227,0,0,0,1,
228,0,0,0,1,
229,0,0,0,1,
230,0,0,-1,0,
231,0,-1,0,0,
232,-1,0,0,1,
233,0,0,0,1,
234,0,0,0,1,
235,0,0,0,1,
236,0,0,0,1,
237,0,0,0,1,
238,0,0,0,1,
239,0,0,0,-1,
240,0,0,0,-1,
241,0,0,0,0,
242,0,0,0,1,
243,0,0,0,0,
244,0,0,1,0,
245,0,1,0,1,
246,1,0,0,1,
247,0,0,0,1,
248,0,0,0,1,
249,0,0,1,1,
250,0,1,0,0,
251,1,0,0,1,
252,0,0,0,1,
253,0,0,0,1,
254,0,0,0,1,
255,0,0,0,1,
256,0,0,0,1,
257,0,0,0,1,
258,0,0,0,1,
259,0,0,0,1,
260,0,0,0,-1,
261,0,0,0,1,
262,0,0,0,0,
263,0,0,0,-1,
264,0,0,0,-1,
265,0,0,-1,1,
266,0,-1,0,0,
267,-1,0,0,1,
268,0,0,0,1,
269,0,0,0,1,
270,0,0,-1,0,
271,0,-1,0,1,
272,-1,0,0,0,
273,0,0,0,1,
274,0,0,-1,1,
275,0,-1,0,-1,
276,-1,0,0,1,
277,0,0,0,1,
278,0,0,0,1,
279,0,0,0,1,
280,0,0,0,1,
281,0,0,0,1,
282,0,0,0,0,
