,s-2,s-1,a,r,none
0,18,18,0,1,
1,18,0,0,1,
2,0,0,-1,1,
3,0,-1,2,0,
4,-1,2,3,1,
5,2,3,1,0,
6,3,1,0,0,
7,1,0,5,1,
8,0,5,-1,-1,
9,5,-1,0,1,
10,-1,0,0,1,
11,0,0,3,0,
12,0,3,2,0,
13,3,2,0,1,
14,2,0,1,0,
15,0,1,2,1,
16,1,2,1,0,
17,2,1,1,0,
18,1,1,1,-1,
19,1,1,1,0,
20,1,1,19,1,
21,1,19,19,1,
22,19,19,19,-1,
23,19,19,19,0,
24,19,19,19,-1,
25,19,19,19,1,
26,19,19,19,0,
27,19,19,1,0,
28,19,1,19,1,
29,1,19,-1,1,
30,19,-1,19,1,
31,-1,19,19,1,
32,19,19,19,1,
33,19,19,1,0,
34,19,1,19,0,
35,1,19,-1,0,
36,19,-1,19,0,
37,-1,19,19,0,
38,19,19,19,1,
39,19,19,0,1,
40,19,0,0,1,
41,0,0,19,1,
42,0,19,19,1,
43,19,19,0,0,
44,19,0,0,1,
45,0,0,19,1,
46,0,19,19,-1,
47,19,19,0,0,
48,19,0,1,0,
49,0,1,-1,0,
50,1,-1,19,-1,
51,-1,19,19,-1,
52,19,19,-1,0,
53,19,-1,0,0,
54,-1,0,-1,1,
55,0,-1,19,0,
56,-1,19,0,1,
57,19,0,0,1,
58,0,0,19,0,
59,0,19,19,0,
60,19,19,0,0,
61,19,0,0,1,
62,0,0,0,1,
63,0,0,-1,0,
64,0,-1,1,1,
65,-1,1,0,1,
66,1,0,19,0,
67,0,19,0,1,
68,19,0,0,1,
69,0,0,1,0,
70,0,1,19,0,
71,1,19,0,1,
72,19,0,0,0,
73,0,0,0,1,
74,0,0,0,1,
75,0,0,0,1,
76,0,0,0,1,
77,0,0,-1,0,
78,0,-1,1,0,
79,-1,1,0,0,
80,1,0,1,0,
81,0,1,2,0,
82,1,2,19,1,
83,2,19,0,0,
84,19,0,0,1,
85,0,0,0,1,
86,0,0,0,1,
87,0,0,0,1,
88,0,0,0,1,
89,0,0,0,1,
90,0,0,0,1,
91,0,0,0,1,
92,0,0,0,-1,
93,0,0,0,-1,
94,0,0,0,0,
95,0,0,-1,0,
96,0,-1,0,0,
97,-1,0,0,0,
98,0,0,1,1,
99,0,1,2,1,
100,1,2,0,1,
101,2,0,0,1,
102,0,0,0,1,
103,0,0,0,1,
104,0,0,0,1,
105,0,0,0,1,
106,0,0,0,1,
107,0,0,0,-1,
108,0,0,0,0,
109,0,0,0,-1,
110,0,0,0,1,
111,0,0,0,-1,
112,0,0,0,-1,
113,0,0,0,0,
114,0,0,0,1,
115,0,0,0,0,
116,0,0,0,0,
117,0,0,0,-1,
118,0,0,0,-1,
119,0,0,0,0,
120,0,0,0,-1,
121,0,0,0,-1,
122,0,0,0,-1,
123,0,0,0,-1,
124,0,0,0,0,
125,0,0,0,-1,
126,0,0,0,0,
127,0,0,0,0,
128,0,0,0,0,
129,0,0,0,-1,
130,0,0,0,-1,
131,0,0,0,-1,
132,0,0,0,-1,
133,0,0,0,-1,
134,0,0,0,0,
135,0,0,0,0,
136,0,0,0,-1,
137,0,0,0,0,
138,0,0,0,-1,
139,0,0,0,-1,
140,0,0,3,1,
141,0,3,0,1,
142,3,0,4,1,
143,0,4,0,1,
144,4,0,4,1,
145,0,4,0,0,
146,4,0,4,0,
147,0,4,0,0,
148,4,0,1,0,
149,0,1,2,1,
150,1,2,2,0,
151,2,2,4,0,
152,2,4,0,1,
153,4,0,4,-1,
154,0,4,0,0,
155,4,0,4,1,
156,0,4,0,0,
157,4,0,4,1,
158,0,4,-1,1,
159,4,-1,0,0,
160,-1,0,19,-1,
161,0,19,0,1,
162,19,0,19,1,
163,0,19,1,1,
164,19,1,19,1,
165,1,19,-1,0,
166,19,-1,19,0,
167,-1,19,0,1,
168,19,0,19,0,
169,0,19,0,0,
170,19,0,19,0,
171,0,19,1,0,
172,19,1,19,0,
173,1,19,0,1,
174,19,0,19,0,
175,0,19,0,1,
176,19,0,19,0,
177,0,19,0,1,
178,19,0,19,1,
179,0,19,0,0,
180,19,0,19,1,
181,0,19,0,1,
182,19,0,19,0,
183,0,19,0,1,
184,19,0,0,1,
185,0,0,5,1,
186,0,5,0,1,
187,5,0,0,0,
188,0,0,5,0,
189,0,5,1,1,
190,5,1,19,1,
191,1,19,0,0,
192,19,0,19,0,
193,0,19,0,0,
194,19,0,19,0,
195,0,19,-1,1,
196,19,-1,19,0,
197,-1,19,0,1,
198,19,0,19,0,
199,0,19,0,0,
200,19,0,0,1,
201,0,0,2,1,
202,0,2,2,0,
203,2,2,1,1,
204,2,1,8,1,
205,1,8,0,1,
206,8,0,19,1,
207,0,19,0,0,
208,19,0,0,1,
209,0,0,2,1,
210,0,2,2,0,
211,2,2,-1,0,
212,2,-1,5,-1,
213,-1,5,0,0,
214,5,0,0,0,
215,0,0,2,1,
216,0,2,2,0,
217,2,2,9,1,
218,2,9,0,0,
219,9,0,19,1,
220,0,19,0,0,
221,19,0,0,1,
222,0,0,2,0,
223,0,2,3,1,
224,2,3,19,1,
225,3,19,0,1,
226,19,0,1,-1,
227,0,1,0,0,
228,1,0,-1,0,
229,0,-1,4,1,
230,-1,4,0,1,
231,4,0,19,0,
232,0,19,0,1,
233,19,0,0,1,
234,0,0,2,0,
235,0,2,3,-1,
236,2,3,1,0,
237,3,1,19,1,
238,1,19,0,1,
239,19,0,0,1,
240,0,0,19,0,
241,0,19,0,0,
242,19,0,0,1,
243,0,0,1,1,
244,0,1,19,1,
245,1,19,0,1,
246,19,0,0,1,
247,0,0,19,1,
248,0,19,0,0,
249,19,0,0,1,
250,0,0,19,1,
251,0,19,0,0,
