,s-2,s-1,a,r,none
275,0,0,0,1,
276,0,0,0,1,
277,0,0,0,1,
278,0,0,0,1,
279,0,0,0,0,
280,0,0,16,0,
281,0,16,0,1,
282,16,0,0,1,
283,0,0,0,1,
284,0,0,0,1,
285,0,0,7,0,
286,0,7,0,0,
287,7,0,13,1,
288,0,13,0,1,
289,13,0,18,1,
290,0,18,0,0,
291,18,0,0,1,
292,0,0,0,1,
293,0,0,0,1,
294,0,0,0,1,
295,0,0,2,1,
296,0,2,0,0,
297,2,0,0,1,
298,0,0,2,0,
299,0,2,0,0,
300,model: DQN,episode: 300,T: 2,Num of Category: 20,M(Batch): 30
