,s-2,s-1,a,r,none
0,5,1,3,1,
1,1,3,5,1,
2,3,5,5,0,
3,5,5,5,1,
4,5,5,4,0,
5,5,4,5,1,
6,4,5,1,0,
7,5,1,1,1,
8,1,1,2,1,
9,1,2,1,0,
10,2,1,0,1,
11,1,0,5,-1,
12,0,5,5,0,
13,5,5,4,1,
14,5,4,0,1,
15,4,0,3,0,
16,0,3,3,0,
17,3,3,5,0,
18,3,5,1,-1,
19,5,1,0,0,
20,1,0,5,1,
21,0,5,5,0,
22,5,5,0,1,
23,5,0,4,0,
24,0,4,5,1,
25,4,5,1,1,
26,5,1,1,1,
27,1,1,5,0,
28,1,5,1,0,
29,5,1,5,1,
30,1,5,0,0,
31,5,0,3,0,
32,0,3,5,0,
33,3,5,5,0,
34,5,5,0,0,
35,5,0,2,0,
36,0,2,5,1,
37,2,5,5,0,
38,5,5,4,1,
39,5,4,0,0,
40,4,0,2,0,
41,0,2,5,0,
42,2,5,1,0,
43,5,1,0,0,
44,1,0,0,1,
45,0,0,5,0,
46,0,5,2,0,
47,5,2,0,1,
48,2,0,0,1,
49,0,0,0,1,
50,0,0,0,1,
51,0,0,0,1,
52,0,0,4,0,
53,0,4,5,1,
54,4,5,0,1,
55,5,0,0,1,
56,0,0,2,1,
57,0,2,2,0,
58,2,2,4,0,
59,2,4,5,1,
60,4,5,3,-1,
61,5,3,3,0,
62,3,3,0,1,
63,3,0,0,1,
64,0,0,0,1,
65,0,0,0,1,
66,0,0,1,0,
67,0,1,0,1,
68,1,0,5,0,
69,0,5,5,0,
70,5,5,0,1,
71,5,0,5,0,
72,0,5,5,0,
73,5,5,5,0,
74,5,5,0,0,
75,5,0,1,1,
76,0,1,0,0,
77,1,0,0,0,
78,0,0,0,1,
79,0,0,5,0,
80,0,5,5,0,
81,5,5,0,0,
82,5,0,2,1,
83,0,2,3,0,
84,2,3,0,1,
85,3,0,0,1,
86,0,0,2,1,
87,0,2,5,0,
88,2,5,5,0,
89,5,5,0,1,
90,5,0,0,1,
91,0,0,4,0,
92,0,4,4,0,
93,4,4,0,1,
94,4,0,3,1,
95,0,3,1,1,
96,3,1,2,0,
97,1,2,2,0,
98,2,2,0,1,
99,2,0,0,1,
100,0,0,0,1,
101,0,0,1,1,
102,0,1,1,-1,
103,1,1,2,1,
104,1,2,2,0,
105,2,2,2,0,
106,2,2,0,0,
107,2,0,0,1,
108,0,0,0,1,
109,0,0,1,0,
110,0,1,1,1,
111,1,1,0,1,
112,1,0,0,0,
113,0,0,0,1,
114,0,0,0,1,
115,0,0,5,-1,
116,0,5,5,0,
117,5,5,0,0,
118,5,0,0,1,
119,0,0,0,1,
120,0,0,0,1,
121,0,0,3,0,
122,0,3,2,1,
123,3,2,5,0,
124,2,5,5,0,
125,5,5,2,1,
126,5,2,4,1,
127,2,4,0,1,
128,4,0,0,1,
129,0,0,5,0,
130,0,5,4,0,
131,5,4,0,0,
132,4,0,0,0,
133,0,0,0,1,
134,0,0,0,1,
135,0,0,0,1,
136,0,0,0,1,
137,0,0,0,1,
138,0,0,5,1,
139,0,5,5,0,
140,5,5,0,1,
141,5,0,1,1,
142,0,1,0,0,
143,1,0,0,1,
144,0,0,5,1,
145,0,5,5,0,
146,5,5,0,0,
147,5,0,5,1,
148,0,5,5,0,
149,5,5,0,0,
150,5,0,2,1,
151,0,2,0,0,
152,2,0,3,-1,
153,0,3,0,0,
154,3,0,0,1,
155,0,0,0,1,
156,0,0,0,1,
157,0,0,2,1,
158,0,2,0,0,
159,2,0,0,1,
160,0,0,0,1,
161,0,0,0,1,
162,0,0,0,1,
163,0,0,3,0,
164,0,3,0,0,
165,3,0,0,1,
166,0,0,0,1,
167,0,0,0,1,
168,0,0,5,1,
169,0,5,2,1,
170,5,2,0,1,
171,2,0,5,1,
172,0,5,2,1,
173,5,2,0,0,
174,2,0,0,1,
175,0,0,3,1,
176,0,3,0,0,
177,3,0,0,1,
178,0,0,0,1,
179,0,0,0,1,
180,0,0,0,1,
181,0,0,0,1,
182,0,0,4,1,
183,0,4,2,1,
184,4,2,0,0,
185,2,0,0,1,
186,0,0,4,-1,
187,0,4,2,0,
188,4,2,5,1,
189,2,5,1,0,
190,5,1,0,1,
191,1,0,4,1,
192,0,4,2,0,
193,4,2,0,1,
194,2,0,0,1,
195,0,0,0,1,
196,0,0,0,1,
197,0,0,0,1,
198,0,0,0,1,
199,0,0,0,1,
200,0,0,0,1,
201,0,0,0,1,
202,0,0,4,1,
203,0,4,2,1,
204,4,2,0,1,
205,2,0,0,0,
206,0,0,0,1,
207,0,0,0,1,
208,0,0,0,1,
209,0,0,2,0,
210,0,2,1,0,
211,2,1,0,1,
212,1,0,0,1,
213,0,0,3,1,
214,0,3,1,1,
215,3,1,0,1,
216,1,0,0,0,
217,0,0,4,1,
218,0,4,1,1,
219,4,1,0,1,
220,1,0,0,1,
221,0,0,5,0,
222,0,5,2,1,
223,5,2,0,1,
224,2,0,0,1,
225,0,0,0,1,
226,0,0,2,0,
227,0,2,1,1,
228,2,1,0,1,
229,1,0,0,1,
230,0,0,0,1,
231,0,0,0,1,
232,0,0,0,1,
233,0,0,0,1,
234,0,0,0,1,
235,0,0,0,1,
236,0,0,0,0,
237,0,0,0,0,
238,0,0,0,1,
239,0,0,5,1,
240,0,5,2,1,
241,5,2,0,0,
242,2,0,4,1,
243,0,4,5,-1,
244,4,5,4,-1,
245,5,4,1,1,
246,4,1,0,0,
247,1,0,0,1,
248,0,0,0,1,
249,0,0,2,1,
250,0,2,1,1,
251,2,1,0,0,
252,1,0,0,1,
253,0,0,0,1,
254,0,0,0,1,
255,0,0,0,1,
256,0,0,1,0,
257,0,1,2,0,
258,1,2,3,1,
259,2,3,3,1,
260,3,3,4,-1,
261,3,4,4,0,
262,4,4,5,1,
263,4,5,4,1,
264,5,4,1,-1,
265,4,1,0,1,
266,1,0,0,0,
267,0,0,0,1,
268,0,0,3,0,
269,0,3,1,0,
270,3,1,5,0,
271,1,5,1,1,
272,5,1,3,0,
273,1,3,3,0,
274,3,3,5,0,
275,3,5,1,1,
276,5,1,5,1,
277,1,5,4,0,
278,5,4,5,0,
279,4,5,1,1,
280,5,1,5,1,
281,1,5,1,0,
282,5,1,5,0,
283,1,5,1,0,
284,5,1,5,0,
285,1,5,1,0,
286,5,1,2,0,
287,1,2,2,0,
288,2,2,4,1,
289,2,4,3,0,
290,4,3,5,0,
291,3,5,1,0,
292,5,1,2,1,
293,1,2,2,0,
294,2,2,5,1,
295,2,5,4,1,
296,5,4,5,0,
297,4,5,1,0,
298,5,1,5,1,
299,1,5,1,0,
300,model: DQN,episode: 300,T: 2,Num of Category: 6,M(Batch): 30
