,s-3,s-2,s-1,a,r
1100,0,17,0,9,1
1101,17,0,9,0,-1
1102,0,9,0,0,-1
1103,9,0,0,14,-1
1104,0,0,14,0,-1
1105,0,14,0,0,-1
1106,14,0,0,8,-1
1107,0,0,8,0,-1
1108,0,8,0,0,-1
1109,8,0,0,0,1
1110,0,0,0,18,0
1111,0,0,18,0,-1
1112,0,18,0,0,0
1113,18,0,0,0,-1
1114,0,0,0,0,-1
1115,0,0,0,0,-1
1116,0,0,0,0,-1
1117,0,0,0,0,-1
1118,0,0,0,0,-1
1119,0,0,0,0,1
1120,0,0,0,0,0
1121,0,0,0,0,0
1122,0,0,0,0,0
1123,0,0,0,0,-1
1124,0,0,0,15,1
1125,0,0,15,0,-1
1126,0,15,0,3,1
1127,15,0,3,0,1
1128,0,3,0,0,-1
1129,3,0,0,16,1
1130,0,0,16,14,1
1131,0,16,14,0,-1
1132,16,14,0,0,-1
1133,14,0,0,0,-1
1134,0,0,0,3,1
1135,0,0,3,0,-1
1136,0,3,0,0,0
1137,3,0,0,0,-1
1138,0,0,0,0,-1
1139,0,0,0,2,1
1140,0,0,2,15,1
1141,0,2,15,0,-1
1142,2,15,0,17,1
1143,15,0,17,0,-1
1144,0,17,0,0,-1
1145,17,0,0,8,0
1146,0,0,8,0,-1
1147,0,8,0,0,-1
1148,8,0,0,0,-1
1149,0,0,0,3,1
1150,0,0,3,2,1
1151,0,3,2,10,1
1152,3,2,10,19,-1
1153,2,10,19,7,1
1154,10,19,7,0,-1
1155,19,7,0,0,-1
1156,7,0,0,0,-1
1157,0,0,0,0,-1
1158,0,0,0,0,-1
1159,0,0,0,0,-1
1160,0,0,0,0,0
1161,0,0,0,0,0
1162,0,0,0,6,-1
1163,0,0,6,0,-1
1164,0,6,0,19,0
1165,6,0,19,0,-1
1166,0,19,0,0,-1
1167,19,0,0,0,-1
1168,0,0,0,0,-1
1169,0,0,0,15,1
1170,0,0,15,0,-1
1171,0,15,0,0,0
1172,15,0,0,0,-1
1173,0,0,0,0,0
1174,0,0,0,0,0
1175,0,0,0,14,0
1176,0,0,14,14,1
1177,0,14,14,0,0
1178,14,14,0,10,1
1179,14,0,10,0,0
1180,0,10,0,16,1
1181,10,0,16,0,-1
1182,0,16,0,15,0
1183,16,0,15,0,-1
1184,0,15,0,4,1
1185,15,0,4,0,-1
1186,0,4,0,0,-1
1187,4,0,0,0,-1
1188,0,0,0,0,-1
1189,0,0,0,0,-1
1190,0,0,0,0,-1
1191,0,0,0,0,0
1192,0,0,0,0,-1
1193,0,0,0,0,-1
1194,0,0,0,16,1
1195,0,0,16,0,1
1196,0,16,0,0,-1
1197,16,0,0,14,0
1198,0,0,14,0,-1
1199,0,14,0,15,1
1200,14,0,15,0,-1
1201,0,15,0,0,0
1202,15,0,0,0,-1
1203,0,0,0,0,0
1204,0,0,0,11,1
1205,0,0,11,0,-1
1206,0,11,0,0,-1
1207,11,0,0,0,-1
1208,0,0,0,0,-1
1209,0,0,0,0,-1
1210,0,0,0,0,-1
1211,0,0,0,0,-1
1212,0,0,0,0,-1
1213,0,0,0,0,0
1214,0,0,0,0,-1
1215,0,0,0,0,-1
1216,0,0,0,7,0
1217,0,0,7,0,-1
1218,0,7,0,0,-1
1219,7,0,0,0,-1
1220,0,0,0,18,0
1221,0,0,18,0,-1
1222,0,18,0,0,-1
1223,18,0,0,0,-1
1224,0,0,0,0,-1
1225,0,0,0,10,1
1226,0,0,10,10,1
1227,0,10,10,0,-1
1228,10,10,0,17,1
1229,10,0,17,0,-1
1230,0,17,0,0,1
1231,17,0,0,0,0
1232,0,0,0,13,0
1233,0,0,13,0,-1
1234,0,13,0,0,-1
1235,13,0,0,0,0
1236,0,0,0,8,-1
1237,0,0,8,0,1
1238,0,8,0,0,-1
1239,8,0,0,0,-1
1240,0,0,0,0,-1
1241,0,0,0,1,0
1242,0,0,1,0,-1
1243,0,1,0,0,-1
1244,1,0,0,0,0
1245,0,0,0,0,-1
1246,0,0,0,0,-1
1247,0,0,0,0,1
1248,0,0,0,1,0
1249,0,0,1,0,-1
1250,0,1,0,0,-1
1251,1,0,0,0,-1
1252,0,0,0,0,-1
1253,0,0,0,19,0
1254,0,0,19,0,-1
1255,0,19,0,0,0
1256,19,0,0,0,0
1257,0,0,0,0,-1
1258,0,0,0,0,-1
1259,0,0,0,0,-1
1260,0,0,0,0,0
1261,0,0,0,0,0
1262,0,0,0,0,-1
1263,0,0,0,0,0
1264,0,0,0,0,-1
1265,0,0,0,0,-1
1266,0,0,0,0,-1
1267,0,0,0,0,-1
1268,0,0,0,0,-1
1269,0,0,0,0,-1
1270,0,0,0,0,-1
1271,0,0,0,0,-1
1272,0,0,0,0,-1
1273,0,0,0,0,0
1274,0,0,0,0,-1
1275,0,0,0,0,-1
1276,0,0,0,0,-1
1277,0,0,0,0,0
1278,0,0,0,0,-1
1279,0,0,0,0,0
1280,0,0,0,0,-1
1281,0,0,0,0,-1
1282,0,0,0,0,-1
1283,0,0,0,0,-1
1284,0,0,0,10,1
1285,0,0,10,0,-1
1286,0,10,0,0,-1
1287,10,0,0,0,-1
1288,0,0,0,0,0
1289,0,0,0,0,0
1290,0,0,0,9,1
1291,0,0,9,0,-1
1292,0,9,0,2,-1
1293,9,0,2,0,-1
1294,0,2,0,0,0
1295,2,0,0,0,-1
1296,0,0,0,0,-1
1297,0,0,0,0,-1
1298,0,0,0,0,-1
1299,0,0,0,0,0
1300,0,0,0,17,1
1301,0,0,17,0,-1
1302,0,17,0,0,1
1303,17,0,0,0,-1
1304,0,0,0,0,-1
1305,0,0,0,0,-1
1306,0,0,0,0,-1
1307,0,0,0,0,-1
1308,0,0,0,0,-1
1309,0,0,0,0,-1
1310,0,0,0,0,0
1311,0,0,0,0,-1
1312,0,0,0,0,-1
1313,0,0,0,0,-1
1314,0,0,0,0,0
1315,0,0,0,0,-1
1316,0,0,0,0,0
1317,0,0,0,0,-1
1318,0,0,0,0,-1
1319,0,0,0,0,-1
1320,0,0,0,12,-1
1321,0,0,12,0,0
1322,0,12,0,0,1
1323,12,0,0,0,-1
1324,0,0,0,15,1
1325,0,0,15,0,-1
1326,0,15,0,0,-1
1327,15,0,0,0,-1
1328,0,0,0,11,1
1329,0,0,11,13,-1
1330,0,11,13,0,1
1331,11,13,0,0,-1
1332,13,0,0,9,0
1333,0,0,9,0,0
1334,0,9,0,0,-1
1335,9,0,0,0,1
1336,0,0,0,0,-1
1337,0,0,0,0,-1
1338,0,0,0,0,0
1339,0,0,0,0,0
1340,0,0,0,0,-1
1341,0,0,0,0,-1
1342,0,0,0,0,0
1343,0,0,0,0,-1
1344,0,0,0,0,0
1345,0,0,0,0,-1
1346,0,0,0,0,-1
1347,0,0,0,0,0
1348,0,0,0,4,1
1349,0,0,4,0,-1
1350,0,4,0,0,-1
1351,4,0,0,0,-1
1352,0,0,0,0,-1
1353,0,0,0,0,-1
1354,0,0,0,4,1
1355,0,0,4,0,0
1356,0,4,0,0,0
1357,4,0,0,0,0
1358,0,0,0,19,0
1359,0,0,19,18,-1
1360,0,19,18,0,-1
1361,19,18,0,16,1
1362,18,0,16,0,-1
1363,0,16,0,13,0
1364,16,0,13,16,1
1365,0,13,16,0,1
1366,13,16,0,0,-1
1367,16,0,0,0,-1
1368,0,0,0,0,-1
1369,0,0,0,18,-1
1370,0,0,18,13,0
1371,0,18,13,6,-1
1372,18,13,6,0,0
1373,13,6,0,0,-1
1374,6,0,0,0,-1
1375,0,0,0,0,-1
1376,0,0,0,0,-1
1377,0,0,0,0,1
1378,0,0,0,0,-1
1379,0,0,0,14,1
1380,0,0,14,0,-1
1381,0,14,0,0,-1
1382,14,0,0,0,-1
1383,0,0,0,0,-1
1384,0,0,0,11,0
1385,0,0,11,0,1
1386,0,11,0,0,-1
1387,11,0,0,17,1
1388,0,0,17,8,-1
1389,0,17,8,0,-1
1390,17,8,0,0,-1
1391,8,0,0,0,-1
1392,0,0,0,2,0
1393,0,0,2,0,1
1394,0,2,0,13,1
1395,2,0,13,2,1
1396,0,13,2,0,-1
1397,13,2,0,0,-1
1398,2,0,0,0,-1
1399,0,0,0,0,-1
1400,0,0,0,1,0
1401,0,0,1,0,-1
1402,0,1,0,10,1
1403,1,0,10,0,0
1404,0,10,0,19,0
1405,10,0,19,0,-1
1406,0,19,0,4,-1
1407,19,0,4,0,-1
1408,0,4,0,0,-1
1409,4,0,0,0,0
1410,0,0,0,0,0
1411,0,0,0,0,-1
1412,0,0,0,0,1
1413,0,0,0,4,-1
1414,0,0,4,11,1
1415,0,4,11,0,1
1416,4,11,0,0,-1
1417,11,0,0,0,-1
1418,0,0,0,0,-1
1419,0,0,0,10,1
1420,0,0,10,0,0
1421,0,10,0,4,1
1422,10,0,4,0,0
1423,0,4,0,8,1
1424,4,0,8,0,0
1425,0,8,0,19,-1
1426,8,0,19,0,-1
1427,0,19,0,0,-1
1428,19,0,0,0,-1
1429,0,0,0,0,-1
1430,0,0,0,0,-1
1431,0,0,0,0,-1
1432,0,0,0,0,1
1433,0,0,0,0,-1
1434,0,0,0,0,-1
1435,0,0,0,0,-1
1436,0,0,0,0,0
1437,0,0,0,0,-1
1438,0,0,0,0,-1
1439,0,0,0,0,-1
1440,0,0,0,18,1
1441,0,0,18,13,0
1442,0,18,13,0,-1
1443,18,13,0,0,0
1444,13,0,0,0,-1
1445,0,0,0,0,-1
1446,0,0,0,0,-1
1447,0,0,0,0,-1
1448,0,0,0,0,-1
1449,0,0,0,0,-1
1450,0,0,0,0,-1
1451,0,0,0,0,-1
1452,0,0,0,0,-1
1453,0,0,0,17,1
1454,0,0,17,0,-1
1455,0,17,0,0,-1
1456,17,0,0,0,0
1457,0,0,0,12,-1
1458,0,0,12,0,-1
1459,0,12,0,0,1
1460,12,0,0,18,0
1461,0,0,18,0,-1
1462,0,18,0,0,-1
1463,18,0,0,0,-1
1464,0,0,0,0,-1
1465,0,0,0,0,0
1466,0,0,0,0,0
1467,0,0,0,0,-1
1468,0,0,0,0,0
1469,0,0,0,0,-1
1470,0,0,0,0,-1
1471,0,0,0,0,0
1472,0,0,0,0,-1
1473,0,0,0,0,-1
1474,0,0,0,0,-1
1475,0,0,0,0,-1
1476,0,0,0,0,-1
1477,0,0,0,16,-1
1478,0,0,16,0,-1
1479,0,16,0,0,-1
1480,16,0,0,0,0
1481,0,0,0,0,-1
1482,0,0,0,14,-1
1483,0,0,14,0,-1
1484,0,14,0,0,-1
1485,14,0,0,0,-1
1486,0,0,0,0,-1
1487,0,0,0,17,-1
1488,0,0,17,5,1
1489,0,17,5,0,-1
1490,17,5,0,0,-1
1491,5,0,0,0,-1
1492,0,0,0,0,-1
1493,0,0,0,0,0
1494,0,0,0,0,0
1495,0,0,0,0,-1
1496,0,0,0,0,-1
1497,0,0,0,0,0
1498,0,0,0,0,-1
1499,0,0,0,0,0
1500,0,0,0,0,-1
1501,0,0,0,0,-1
1502,0,0,0,13,-1
1503,0,0,13,12,-1
1504,0,13,12,0,0
1505,13,12,0,0,-1
1506,12,0,0,0,1
1507,0,0,0,0,-1
1508,0,0,0,0,-1
1509,0,0,0,0,-1
1510,0,0,0,5,1
1511,0,0,5,4,1
1512,0,5,4,8,1
1513,5,4,8,0,-1
1514,4,8,0,0,1
1515,8,0,0,9,1
1516,0,0,9,0,1
1517,0,9,0,0,-1
1518,9,0,0,0,-1
1519,0,0,0,0,0
1520,0,0,0,0,-1
1521,0,0,0,0,0
1522,0,0,0,0,-1
1523,0,0,0,5,1
1524,0,0,5,9,1
1525,0,5,9,0,0
1526,5,9,0,0,0
1527,9,0,0,17,1
1528,0,0,17,0,-1
1529,0,17,0,0,-1
1530,17,0,0,0,-1
1531,0,0,0,0,-1
1532,0,0,0,0,-1
1533,0,0,0,15,1
1534,0,0,15,0,-1
1535,0,15,0,0,1
1536,15,0,0,0,-1
1537,0,0,0,0,0
1538,0,0,0,0,-1
1539,0,0,0,0,-1
1540,0,0,0,0,-1
1541,0,0,0,0,0
1542,0,0,0,0,-1
1543,0,0,0,19,0
1544,0,0,19,0,-1
1545,0,19,0,4,1
1546,19,0,4,8,0
1547,0,4,8,0,-1
1548,4,8,0,0,-1
1549,8,0,0,0,-1
1550,0,0,0,0,-1
1551,0,0,0,0,-1
1552,0,0,0,0,-1
1553,0,0,0,0,-1
1554,0,0,0,0,-1
1555,0,0,0,0,-1
1556,0,0,0,0,0
1557,0,0,0,0,-1
1558,0,0,0,0,-1
1559,0,0,0,11,1
1560,0,0,11,18,-1
1561,0,11,18,0,-1
1562,11,18,0,0,-1
1563,18,0,0,4,-1
1564,0,0,4,0,1
1565,0,4,0,0,-1
1566,4,0,0,0,1
1567,0,0,0,0,0
1568,0,0,0,12,1
1569,0,0,12,17,0
1570,0,12,17,0,0
1571,12,17,0,0,-1
1572,17,0,0,0,0
1573,0,0,0,0,-1
1574,0,0,0,0,-1
1575,0,0,0,0,-1
1576,0,0,0,0,-1
1577,0,0,0,0,-1
1578,0,0,0,0,-1
1579,0,0,0,0,-1
1580,0,0,0,0,0
1581,0,0,0,0,0
1582,0,0,0,15,1
1583,0,0,15,10,1
1584,0,15,10,9,1
1585,15,10,9,0,-1
1586,10,9,0,0,-1
1587,9,0,0,0,1
1588,0,0,0,0,-1
1589,0,0,0,0,-1
1590,0,0,0,0,0
1591,0,0,0,0,-1
1592,0,0,0,0,-1
1593,0,0,0,9,-1
1594,0,0,9,0,0
1595,0,9,0,6,-1
1596,9,0,6,3,0
1597,0,6,3,0,-1
1598,6,3,0,0,-1
1599,3,0,0,0,-1
1600,0,0,0,0,-1
1601,0,0,0,0,-1
1602,0,0,0,8,0
1603,0,0,8,0,-1
1604,0,8,0,0,0
1605,8,0,0,0,-1
1606,0,0,0,0,-1
1607,0,0,0,13,0
1608,0,0,13,0,-1
1609,0,13,0,0,-1
1610,13,0,0,0,-1
1611,0,0,0,0,0
1612,0,0,0,5,1
1613,0,0,5,0,-1
1614,0,5,0,0,-1
1615,5,0,0,0,-1
1616,0,0,0,0,-1
1617,0,0,0,0,-1
1618,0,0,0,0,-1
1619,0,0,0,0,-1
1620,0,0,0,0,0
1621,0,0,0,0,-1
1622,0,0,0,0,-1
1623,0,0,0,0,0
1624,0,0,0,0,-1
1625,0,0,0,0,-1
1626,0,0,0,0,-1
1627,0,0,0,0,0
1628,0,0,0,1,0
1629,0,0,1,0,-1
1630,0,1,0,0,-1
1631,1,0,0,0,0
1632,0,0,0,0,0
1633,0,0,0,0,-1
1634,0,0,0,0,0
1635,0,0,0,0,-1
1636,0,0,0,0,-1
1637,0,0,0,0,-1
1638,0,0,0,0,-1
1639,0,0,0,0,0
1640,0,0,0,0,-1
1641,0,0,0,0,-1
1642,0,0,0,0,-1
1643,0,0,0,0,-1
1644,0,0,0,0,0
1645,0,0,0,0,-1
1646,0,0,0,0,-1
1647,0,0,0,0,0
1648,0,0,0,0,-1
1649,0,0,0,0,-1
1650,0,0,0,0,-1
1651,0,0,0,0,-1
1652,0,0,0,0,-1
1653,0,0,0,0,-1
1654,0,0,0,9,1
1655,0,0,9,0,-1
1656,0,9,0,0,-1
1657,9,0,0,0,-1
1658,0,0,0,15,-1
1659,0,0,15,7,-1
1660,0,15,7,0,-1
1661,15,7,0,0,-1
1662,7,0,0,0,-1
1663,0,0,0,0,-1
1664,0,0,0,0,-1
1665,0,0,0,0,0
1666,0,0,0,0,-1
1667,0,0,0,0,0
1668,0,0,0,0,-1
1669,0,0,0,0,-1
1670,0,0,0,0,-1
1671,0,0,0,0,-1
1672,0,0,0,8,-1
1673,0,0,8,0,0
1674,0,8,0,0,-1
1675,8,0,0,0,-1
1676,0,0,0,13,0
1677,0,0,13,0,-1
1678,0,13,0,0,-1
1679,13,0,0,0,-1
1680,0,0,0,0,-1
1681,0,0,0,0,-1
1682,0,0,0,14,0
1683,0,0,14,0,0
1684,0,14,0,0,-1
1685,14,0,0,9,-1
1686,0,0,9,0,-1
1687,0,9,0,0,1
1688,9,0,0,0,0
1689,0,0,0,18,-1
1690,0,0,18,0,-1
1691,0,18,0,0,-1
1692,18,0,0,0,0
1693,0,0,0,0,1
1694,0,0,0,0,-1
1695,0,0,0,0,-1
1696,0,0,0,0,0
1697,0,0,0,0,0
1698,0,0,0,0,-1
1699,0,0,0,0,-1
1700,0,0,0,0,-1
1701,0,0,0,0,-1
1702,0,0,0,0,-1
1703,0,0,0,14,0
1704,0,0,14,0,-1
1705,0,14,0,0,-1
1706,14,0,0,0,-1
1707,0,0,0,0,-1
1708,0,0,0,0,-1
1709,0,0,0,2,1
1710,0,0,2,0,0
1711,0,2,0,0,-1
1712,2,0,0,0,-1
1713,0,0,0,14,1
1714,0,0,14,0,-1
1715,0,14,0,0,-1
1716,14,0,0,0,0
1717,0,0,0,0,-1
1718,0,0,0,0,-1
1719,0,0,0,0,-1
1720,0,0,0,0,-1
1721,0,0,0,7,0
1722,0,0,7,0,0
1723,0,7,0,0,0
1724,7,0,0,0,0
1725,0,0,0,0,-1
1726,0,0,0,0,-1
1727,0,0,0,0,0
1728,0,0,0,0,-1
1729,0,0,0,0,-1
1730,0,0,0,0,-1
1731,0,0,0,0,-1
1732,0,0,0,0,0
1733,0,0,0,6,-1
1734,0,0,6,0,-1
1735,0,6,0,0,-1
1736,6,0,0,0,-1
1737,0,0,0,6,-1
1738,0,0,6,18,0
1739,0,6,18,0,-1
1740,6,18,0,0,1
1741,18,0,0,0,-1
1742,0,0,0,0,0
1743,0,0,0,5,1
1744,0,0,5,0,-1
1745,0,5,0,0,0
1746,5,0,0,0,-1
1747,0,0,0,12,0
1748,0,0,12,0,1
1749,0,12,0,0,-1
1750,12,0,0,7,0
1751,0,0,7,13,0
1752,0,7,13,0,-1
1753,7,13,0,0,0
1754,13,0,0,0,-1
1755,0,0,0,0,-1
1756,0,0,0,0,-1
1757,0,0,0,0,0
1758,0,0,0,0,1
1759,0,0,0,0,0
1760,0,0,0,0,-1
1761,0,0,0,12,-1
1762,0,0,12,0,-1
1763,0,12,0,5,1
1764,12,0,5,0,1
1765,0,5,0,0,-1
1766,5,0,0,19,-1
1767,0,0,19,0,-1
1768,0,19,0,0,-1
1769,19,0,0,0,-1
1770,0,0,0,0,-1
1771,0,0,0,0,1
1772,0,0,0,18,-1
1773,0,0,18,0,-1
1774,0,18,0,0,-1
1775,18,0,0,0,-1
1776,0,0,0,0,-1
1777,0,0,0,0,-1
1778,0,0,0,0,-1
1779,0,0,0,0,-1
1780,0,0,0,0,0
1781,0,0,0,0,-1
1782,0,0,0,9,1
1783,0,0,9,0,-1
1784,0,9,0,0,-1
1785,9,0,0,0,1
1786,0,0,0,0,0
1787,0,0,0,0,-1
1788,0,0,0,0,-1
1789,0,0,0,0,-1
1790,0,0,0,0,-1
1791,0,0,0,0,-1
1792,0,0,0,0,-1
1793,0,0,0,0,-1
1794,0,0,0,0,-1
1795,0,0,0,7,0
1796,0,0,7,0,-1
1797,0,7,0,0,-1
1798,7,0,0,0,-1
1799,0,0,0,0,-1
1800,0,0,0,0,-1
1801,0,0,0,0,-1
1802,0,0,0,0,0
1803,0,0,0,0,-1
1804,0,0,0,0,-1
1805,0,0,0,0,-1
1806,0,0,0,0,0
1807,0,0,0,0,-1
1808,0,0,0,0,-1
1809,0,0,0,0,-1
1810,0,0,0,0,-1
1811,0,0,0,0,-1
1812,0,0,0,0,0
1813,0,0,0,19,0
1814,0,0,19,0,0
1815,0,19,0,0,-1
1816,19,0,0,0,-1
1817,0,0,0,0,-1
1818,0,0,0,0,0
1819,0,0,0,0,-1
1820,0,0,0,0,-1
1821,0,0,0,0,-1
1822,0,0,0,0,-1
1823,0,0,0,0,-1
1824,0,0,0,0,0
1825,0,0,0,0,0
1826,0,0,0,0,0
1827,0,0,0,0,-1
1828,0,0,0,0,-1
1829,0,0,0,12,-1
1830,0,0,12,0,-1
1831,0,12,0,5,-1
1832,12,0,5,0,-1
1833,0,5,0,0,-1
1834,5,0,0,3,1
1835,0,0,3,0,-1
1836,0,3,0,13,-1
1837,3,0,13,0,-1
1838,0,13,0,0,-1
1839,13,0,0,0,-1
1840,0,0,0,0,-1
1841,0,0,0,0,-1
1842,0,0,0,0,-1
1843,0,0,0,0,-1
1844,0,0,0,0,0
1845,0,0,0,0,0
1846,0,0,0,0,-1
1847,0,0,0,6,-1
1848,0,0,6,0,-1
1849,0,6,0,0,-1
1850,6,0,0,17,1
1851,0,0,17,0,0
1852,0,17,0,0,-1
1853,17,0,0,0,1
1854,0,0,0,0,-1
1855,0,0,0,0,0
1856,0,0,0,0,-1
1857,0,0,0,0,0
1858,0,0,0,0,0
1859,0,0,0,0,-1
1860,0,0,0,0,0
1861,0,0,0,0,-1
1862,0,0,0,0,-1
1863,0,0,0,0,-1
1864,0,0,0,0,-1
1865,0,0,0,0,0
1866,0,0,0,0,-1
1867,0,0,0,0,-1
1868,0,0,0,0,-1
1869,0,0,0,16,-1
1870,0,0,16,0,1
1871,0,16,0,5,-1
1872,16,0,5,0,-1
1873,0,5,0,0,-1
1874,5,0,0,0,-1
1875,0,0,0,0,-1
1876,0,0,0,16,-1
1877,0,0,16,12,-1
1878,0,16,12,0,0
1879,16,12,0,0,0
1880,12,0,0,0,-1
1881,0,0,0,0,-1
1882,0,0,0,0,-1
1883,0,0,0,0,-1
1884,0,0,0,0,-1
1885,0,0,0,0,-1
1886,0,0,0,0,0
1887,0,0,0,0,-1
1888,0,0,0,0,-1
1889,0,0,0,0,0
1890,0,0,0,0,0
1891,0,0,0,0,-1
1892,0,0,0,3,1
1893,0,0,3,0,0
1894,0,3,0,0,-1
1895,3,0,0,13,0
1896,0,0,13,0,0
1897,0,13,0,0,-1
1898,13,0,0,15,-1
1899,0,0,15,16,1
1900,0,15,16,0,0
1901,15,16,0,0,-1
1902,16,0,0,0,-1
1903,0,0,0,18,-1
1904,0,0,18,10,1
1905,0,18,10,0,-1
1906,18,10,0,0,-1
1907,10,0,0,0,-1
1908,0,0,0,0,0
1909,0,0,0,0,0
1910,0,0,0,0,-1
1911,0,0,0,10,1
1912,0,0,10,0,-1
1913,0,10,0,0,0
1914,10,0,0,0,1
1915,0,0,0,0,-1
1916,0,0,0,0,-1
1917,0,0,0,0,-1
1918,0,0,0,0,-1
1919,0,0,0,0,-1
1920,0,0,0,0,0
1921,0,0,0,0,-1
1922,0,0,0,0,-1
1923,0,0,0,0,-1
1924,0,0,0,0,0
1925,0,0,0,0,-1
1926,0,0,0,0,-1
1927,0,0,0,0,-1
1928,0,0,0,0,0
1929,0,0,0,0,0
1930,0,0,0,1,0
1931,0,0,1,0,-1
1932,0,1,0,0,-1
1933,1,0,0,0,-1
1934,0,0,0,0,-1
1935,0,0,0,15,0
1936,0,0,15,0,1
1937,0,15,0,0,0
1938,15,0,0,0,-1
1939,0,0,0,0,-1
1940,0,0,0,0,0
1941,0,0,0,11,-1
1942,0,0,11,0,0
1943,0,11,0,0,-1
1944,11,0,0,0,-1
1945,0,0,0,0,-1
1946,0,0,0,5,0
1947,0,0,5,0,-1
1948,0,5,0,0,-1
1949,5,0,0,0,-1
1950,0,0,0,0,-1
1951,0,0,0,0,-1
1952,0,0,0,0,-1
1953,0,0,0,0,-1
1954,0,0,0,0,1
1955,0,0,0,0,-1
1956,0,0,0,18,1
1957,0,0,18,0,0
1958,0,18,0,0,1
1959,18,0,0,0,-1
1960,0,0,0,12,0
1961,0,0,12,0,1
1962,0,12,0,0,-1
1963,12,0,0,0,-1
1964,0,0,0,0,-1
1965,0,0,0,0,-1
1966,0,0,0,14,-1
1967,0,0,14,0,-1
1968,0,14,0,0,1
1969,14,0,0,0,-1
1970,0,0,0,0,-1
1971,0,0,0,0,-1
1972,0,0,0,16,1
1973,0,0,16,0,-1
1974,0,16,0,0,-1
1975,16,0,0,0,-1
1976,0,0,0,0,-1
1977,0,0,0,0,-1
1978,0,0,0,0,-1
1979,0,0,0,0,-1
1980,0,0,0,0,0
1981,0,0,0,0,-1
1982,0,0,0,0,-1
1983,0,0,0,0,0
1984,0,0,0,0,-1
1985,0,0,0,6,-1
1986,0,0,6,0,-1
1987,0,6,0,0,1
1988,6,0,0,17,1
1989,0,0,17,0,0
1990,0,17,0,0,-1
1991,17,0,0,0,-1
1992,0,0,0,7,0
1993,0,0,7,0,-1
1994,0,7,0,0,-1
1995,7,0,0,0,-1
1996,0,0,0,0,-1
1997,0,0,0,5,1
1998,0,0,5,0,-1
1999,0,5,0,0,0
2000,5,0,0,6,1
2001,0,0,6,0,-1
2002,0,6,0,0,-1
2003,6,0,0,12,-1
2004,0,0,12,0,1
2005,0,12,0,7,0
2006,12,0,7,11,1
2007,0,7,11,0,-1
2008,7,11,0,0,-1
2009,11,0,0,0,1
2010,0,0,0,17,1
2011,0,0,17,5,-1
2012,0,17,5,0,-1
2013,17,5,0,0,-1
2014,5,0,0,0,0
2015,0,0,0,0,1
2016,0,0,0,0,1
2017,0,0,0,7,0
2018,0,0,7,0,0
2019,0,7,0,0,-1
2020,7,0,0,0,-1
2021,0,0,0,0,-1
2022,0,0,0,0,-1
2023,0,0,0,0,-1
2024,0,0,0,0,-1
2025,0,0,0,15,1
2026,0,0,15,0,1
2027,0,15,0,0,0
2028,15,0,0,0,-1
2029,0,0,0,0,-1
2030,0,0,0,6,-1
2031,0,0,6,0,-1
2032,0,6,0,0,0
2033,6,0,0,4,1
2034,0,0,4,0,-1
2035,0,4,0,0,-1
2036,4,0,0,0,-1
2037,0,0,0,0,-1
2038,0,0,0,2,-1
2039,0,0,2,0,-1
2040,0,2,0,0,0
2041,2,0,0,0,0
2042,0,0,0,0,0
2043,0,0,0,0,0
2044,0,0,0,0,-1
2045,0,0,0,0,-1
2046,0,0,0,3,-1
2047,0,0,3,13,-1
2048,0,3,13,0,0
2049,3,13,0,18,-1
2050,13,0,18,0,0
2051,0,18,0,0,-1
2052,18,0,0,0,-1
2053,0,0,0,0,-1
2054,0,0,0,0,0
2055,0,0,0,0,-1
2056,0,0,0,0,-1
2057,0,0,0,0,-1
2058,0,0,0,0,-1
2059,0,0,0,0,-1
2060,0,0,0,0,0
2061,0,0,0,0,-1
2062,0,0,0,11,1
2063,0,0,11,0,-1
2064,0,11,0,0,-1
2065,11,0,0,0,-1
2066,0,0,0,0,-1
2067,0,0,0,15,1
2068,0,0,15,0,-1
2069,0,15,0,0,-1
2070,15,0,0,0,0
2071,0,0,0,0,-1
2072,0,0,0,0,-1
2073,0,0,0,0,-1
2074,0,0,0,13,0
2075,0,0,13,0,-1
2076,0,13,0,0,-1
2077,13,0,0,0,0
2078,0,0,0,0,-1
2079,0,0,0,0,-1
2080,0,0,0,0,-1
2081,0,0,0,0,-1
2082,0,0,0,0,0
2083,0,0,0,0,-1
2084,0,0,0,0,-1
2085,0,0,0,8,0
2086,0,0,8,0,-1
2087,0,8,0,0,-1
2088,8,0,0,0,-1
2089,0,0,0,0,0
2090,0,0,0,0,-1
2091,0,0,0,19,-1
2092,0,0,19,0,-1
2093,0,19,0,0,0
2094,19,0,0,0,-1
2095,0,0,0,0,0
2096,0,0,0,0,-1
2097,0,0,0,4,-1
2098,0,0,4,0,0
2099,0,4,0,0,-1
2100,4,0,0,0,0
2101,0,0,0,0,-1
2102,0,0,0,0,0
2103,0,0,0,0,0
2104,0,0,0,0,-1
2105,0,0,0,0,-1
2106,0,0,0,0,0
2107,0,0,0,0,-1
2108,0,0,0,0,-1
2109,0,0,0,0,-1
2110,0,0,0,2,0
2111,0,0,2,0,-1
2112,0,2,0,0,-1
2113,2,0,0,0,-1
2114,0,0,0,0,-1
2115,0,0,0,0,0
2116,0,0,0,9,1
2117,0,0,9,0,0
2118,0,9,0,0,-1
2119,9,0,0,9,1
2120,0,0,9,0,1
2121,0,9,0,2,0
2122,9,0,2,0,0
2123,0,2,0,13,-1
