,s-3,s-2,s-1,a,r
1113,1,8,9,9,-1
1114,8,9,9,6,-1
1115,9,9,6,0,0
1116,9,6,0,6,-1
1117,6,0,6,4,-1
1118,0,6,4,8,1
1119,6,4,8,7,1
1120,4,8,7,7,0
1121,8,7,7,4,-1
1122,7,7,4,3,0
1123,7,4,3,4,-1
1124,4,3,4,7,-1
1125,3,4,7,2,1
1126,4,7,2,2,0
1127,7,2,2,2,1
1128,2,2,2,5,-1
1129,2,2,5,6,-1
1130,2,5,6,4,-1
1131,5,6,4,1,0
1132,6,4,1,7,0
1133,4,1,7,0,0
1134,1,7,0,3,1
1135,7,0,3,9,1
1136,0,3,9,3,1
1137,3,9,3,1,0
1138,9,3,1,7,0
1139,3,1,7,8,1
1140,1,7,8,5,-1
1141,7,8,5,3,1
1142,8,5,3,5,-1
1143,5,3,5,0,0
1144,3,5,0,5,1
1145,5,0,5,6,-1
1146,0,5,6,7,-1
1147,5,6,7,9,1
1148,6,7,9,7,0
1149,7,9,7,8,1
1150,9,7,8,9,1
1151,7,8,9,9,1
1152,8,9,9,4,-1
1153,9,9,4,4,-1
1154,9,4,4,0,-1
1155,4,4,0,0,-1
1156,4,0,0,6,-1
1157,0,0,6,2,1
1158,0,6,2,8,1
1159,6,2,8,7,0
1160,2,8,7,8,1
1161,8,7,8,7,0
1162,7,8,7,6,-1
1163,8,7,6,7,0
1164,7,6,7,0,0
1165,6,7,0,9,-1
1166,7,0,9,0,-1
1167,0,9,0,4,-1
1168,9,0,4,3,0
1169,0,4,3,3,1
1170,4,3,3,3,1
1171,3,3,3,4,-1
1172,3,3,4,6,-1
1173,3,4,6,8,1
1174,4,6,8,7,0
1175,6,8,7,3,1
1176,8,7,3,2,1
1177,7,3,2,1,1
1178,3,2,1,9,1
1179,2,1,9,5,-1
1180,1,9,5,4,-1
1181,9,5,4,6,0
1182,5,4,6,5,-1
1183,4,6,5,0,-1
1184,6,5,0,4,-1
1185,5,0,4,5,-1
1186,0,4,5,6,-1
1187,4,5,6,6,-1
1188,5,6,6,9,1
1189,6,6,9,5,-1
1190,6,9,5,2,1
1191,9,5,2,6,-1
1192,5,2,6,3,1
1193,2,6,3,7,0
1194,6,3,7,8,1
1195,3,7,8,9,1
1196,7,8,9,2,1
1197,8,9,2,2,1
1198,9,2,2,2,0
1199,2,2,2,7,0
1200,2,2,7,5,-1
1201,2,7,5,5,0
1202,7,5,5,1,0
1203,5,5,1,8,1
1204,5,1,8,7,0
1205,1,8,7,8,0
1206,8,7,8,4,-1
1207,7,8,4,6,-1
1208,8,4,6,4,1
1209,4,6,4,6,0
1210,6,4,6,3,1
1211,4,6,3,0,1
1212,6,3,0,2,1
1213,3,0,2,5,-1
1214,0,2,5,9,1
1215,2,5,9,9,1
1216,5,9,9,0,-1
1217,9,9,0,0,0
1218,9,0,0,7,0
1219,0,0,7,0,-1
1220,0,7,0,5,-1
1221,7,0,5,6,1
1222,0,5,6,5,-1
1223,5,6,5,5,-1
1224,6,5,5,1,0
1225,5,5,1,2,1
1226,5,1,2,2,0
1227,1,2,2,6,-1
1228,2,2,6,0,-1
1229,2,6,0,5,-1
1230,6,0,5,5,-1
1231,0,5,5,1,0
1232,5,5,1,9,1
1233,5,1,9,6,-1
1234,1,9,6,0,-1
1235,9,6,0,8,1
1236,6,0,8,5,-1
1237,0,8,5,0,-1
1238,8,5,0,1,0
1239,5,0,1,0,0
1240,0,1,0,7,0
1241,1,0,7,8,1
1242,0,7,8,5,-1
1243,7,8,5,4,-1
1244,8,5,4,3,1
1245,5,4,3,7,0
1246,4,3,7,4,-1
1247,3,7,4,4,-1
1248,7,4,4,9,1
1249,4,4,9,7,-1
1250,4,9,7,6,-1
1251,9,7,6,0,1
1252,7,6,0,9,1
1253,6,0,9,7,0
1254,0,9,7,5,-1
1255,9,7,5,0,0
1256,7,5,0,5,-1
1257,5,0,5,5,-1
1258,0,5,5,1,0
1259,5,5,1,9,1
1260,5,1,9,4,-1
1261,1,9,4,0,-1
1262,9,4,0,8,1
1263,4,0,8,2,0
1264,0,8,2,9,1
1265,8,2,9,3,1
1266,2,9,3,4,-1
1267,9,3,4,2,1
1268,3,4,2,3,-1
1269,4,2,3,6,-1
1270,2,3,6,3,1
1271,3,6,3,1,-1
1272,6,3,1,3,-1
1273,3,1,3,3,1
1274,1,3,3,3,-1
1275,3,3,3,8,1
1276,3,3,8,1,0
1277,3,8,1,7,0
1278,8,1,7,7,0
1279,1,7,7,4,1
1280,7,7,4,8,-1
1281,7,4,8,2,0
1282,4,8,2,6,-1
1283,8,2,6,1,0
1284,2,6,1,1,0
1285,6,1,1,9,1
1286,1,1,9,0,-1
1287,1,9,0,1,-1
1288,9,0,1,0,-1
1289,0,1,0,1,-1
1290,1,0,1,7,-1
1291,0,1,7,7,0
1292,1,7,7,6,-1
1293,7,7,6,8,0
1294,7,6,8,5,-1
1295,6,8,5,7,0
1296,8,5,7,1,0
1297,5,7,1,7,-1
1298,7,1,7,1,0
1299,1,7,1,7,0
1300,7,1,7,9,0
1301,1,7,9,2,0
1302,7,9,2,4,-1
1303,9,2,4,0,-1
1304,2,4,0,8,1
1305,4,0,8,1,0
1306,0,8,1,0,-1
1307,8,1,0,4,-1
1308,1,0,4,4,-1
1309,0,4,4,2,1
1310,4,4,2,7,1
1311,4,2,7,1,0
1312,2,7,1,9,0
1313,7,1,9,8,-1
1314,1,9,8,3,-1
1315,9,8,3,8,1
1316,8,3,8,5,-1
1317,3,8,5,9,1
1318,8,5,9,3,1
1319,5,9,3,5,-1
1320,9,3,5,3,0
1321,3,5,3,6,-1
1322,5,3,6,8,1
1323,3,6,8,0,-1
1324,6,8,0,7,0
1325,8,0,7,2,1
1326,0,7,2,2,-1
1327,7,2,2,5,-1
1328,2,2,5,0,-1
1329,2,5,0,8,1
1330,5,0,8,3,1
1331,0,8,3,5,-1
1332,8,3,5,9,1
1333,3,5,9,6,-1
1334,5,9,6,7,1
1335,9,6,7,9,-1
1336,6,7,9,9,1
1337,7,9,9,1,0
1338,9,9,1,0,-1
1339,9,1,0,8,1
1340,1,0,8,9,1
1341,0,8,9,0,0
1342,8,9,0,2,1
1343,9,0,2,1,0
1344,0,2,1,2,0
1345,2,1,2,8,1
1346,1,2,8,2,1
1347,2,8,2,0,-1
1348,8,2,0,3,-1
1349,2,0,3,6,-1
1350,0,3,6,7,0
1351,3,6,7,8,0
1352,6,7,8,3,1
1353,7,8,3,1,0
1354,8,3,1,4,-1
1355,3,1,4,8,0
1356,1,4,8,3,0
1357,4,8,3,1,0
1358,8,3,1,5,-1
1359,3,1,5,0,-1
1360,1,5,0,2,-1
1361,5,0,2,9,1
1362,0,2,9,3,1
1363,2,9,3,0,0
1364,9,3,0,0,-1
1365,3,0,0,0,-1
1366,0,0,0,5,-1
1367,0,0,5,2,0
1368,0,5,2,0,-1
1369,5,2,0,6,1
1370,2,0,6,4,1
1371,0,6,4,3,1
1372,6,4,3,4,-1
1373,4,3,4,9,1
1374,3,4,9,3,1
1375,4,9,3,2,0
1376,9,3,2,2,1
1377,3,2,2,8,-1
1378,2,2,8,2,1
1379,2,8,2,4,0
1380,8,2,4,1,0
1381,2,4,1,4,-1
1382,4,1,4,6,-1
1383,1,4,6,8,1
1384,4,6,8,8,0
1385,6,8,8,9,1
1386,8,8,9,6,-1
1387,8,9,6,0,0
1388,9,6,0,0,0
1389,6,0,0,9,1
1390,0,0,9,6,1
1391,0,9,6,9,-1
1392,9,6,9,3,1
1393,6,9,3,2,1
1394,9,3,2,8,1
1395,3,2,8,1,0
1396,2,8,1,6,-1
1397,8,1,6,5,-1
1398,1,6,5,9,1
1399,6,5,9,1,0
1400,5,9,1,0,0
1401,9,1,0,2,0
1402,1,0,2,9,1
1403,0,2,9,2,1
1404,2,9,2,2,1
1405,9,2,2,2,0
1406,2,2,2,9,1
1407,2,2,9,5,-1
1408,2,9,5,7,0
1409,9,5,7,8,0
1410,5,7,8,2,1
1411,7,8,2,3,0
1412,8,2,3,6,0
1413,2,3,6,2,1
1414,3,6,2,2,1
1415,6,2,2,6,-1
1416,2,2,6,4,-1
1417,2,6,4,8,1
1418,6,4,8,1,0
1419,4,8,1,8,0
1420,8,1,8,2,0
1421,1,8,2,9,-1
1422,8,2,9,5,1
1423,2,9,5,4,-1
1424,9,5,4,9,1
1425,5,4,9,3,1
1426,4,9,3,5,-1
1427,9,3,5,4,-1
1428,3,5,4,2,1
1429,5,4,2,9,0
1430,4,2,9,2,1
1431,2,9,2,2,0
1432,9,2,2,9,-1
1433,2,2,9,0,1
1434,2,9,0,7,0
1435,9,0,7,4,-1
1436,0,7,4,9,-1
1437,7,4,9,1,-1
1438,4,9,1,7,1
1439,9,1,7,2,0
1440,1,7,2,6,-1
1441,7,2,6,1,0
1442,2,6,1,3,1
1443,6,1,3,8,1
1444,1,3,8,9,0
1445,3,8,9,8,0
1446,8,9,8,1,0
1447,9,8,1,0,-1
1448,8,1,0,0,0
1449,1,0,0,4,-1
1450,0,0,4,6,-1
1451,0,4,6,7,-1
1452,4,6,7,3,1
1453,6,7,3,7,0
1454,7,3,7,1,0
1455,3,7,1,8,-1
1456,7,1,8,6,-1
1457,1,8,6,5,1
1458,8,6,5,7,0
1459,6,5,7,1,1
1460,5,7,1,8,1
1461,7,1,8,0,-1
1462,1,8,0,7,0
1463,8,0,7,2,1
1464,0,7,2,4,1
1465,7,2,4,2,1
1466,2,4,2,8,-1
1467,4,2,8,7,0
1468,2,8,7,5,-1
1469,8,7,5,3,1
1470,7,5,3,4,-1
1471,5,3,4,3,-1
1472,3,4,3,3,-1
1473,4,3,3,7,-1
1474,3,3,7,5,-1
1475,3,7,5,6,-1
1476,7,5,6,1,0
1477,5,6,1,9,1
1478,6,1,9,6,0
1479,1,9,6,1,-1
1480,9,6,1,0,1
1481,6,1,0,7,0
1482,1,0,7,0,1
1483,0,7,0,8,1
1484,7,0,8,3,1
1485,0,8,3,1,0
1486,8,3,1,8,1
1487,3,1,8,2,0
1488,1,8,2,6,-1
1489,8,2,6,7,0
1490,2,6,7,6,0
1491,6,7,6,8,1
1492,7,6,8,1,0
1493,6,8,1,5,-1
1494,8,1,5,5,-1
1495,1,5,5,9,-1
1496,5,5,9,2,1
1497,5,9,2,0,0
1498,9,2,0,4,-1
1499,2,0,4,3,1
1500,0,4,3,3,1
1501,4,3,3,3,0
1502,3,3,3,9,1
1503,3,3,9,0,-1
1504,3,9,0,8,-1
1505,9,0,8,5,-1
1506,0,8,5,3,1
1507,8,5,3,4,-1
1508,5,3,4,0,0
1509,3,4,0,4,1
1510,4,0,4,8,-1
1511,0,4,8,7,0
1512,4,8,7,9,1
1513,8,7,9,3,-1
1514,7,9,3,5,-1
1515,9,3,5,6,-1
1516,3,5,6,0,-1
1517,5,6,0,0,0
1518,6,0,0,9,-1
1519,0,0,9,6,-1
1520,0,9,6,7,0
1521,9,6,7,1,-1
1522,6,7,1,5,-1
1523,7,1,5,2,1
1524,1,5,2,1,0
1525,5,2,1,9,0
1526,2,1,9,7,0
1527,1,9,7,4,-1
1528,9,7,4,6,0
1529,7,4,6,9,1
1530,4,6,9,9,-1
1531,6,9,9,7,-1
1532,9,9,7,9,0
1533,9,7,9,3,1
1534,7,9,3,3,1
1535,9,3,3,1,0
1536,3,3,1,1,0
1537,3,1,1,2,0
1538,1,1,2,2,0
1539,1,2,2,3,0
1540,2,2,3,1,-1
1541,2,3,1,8,1
1542,3,1,8,0,-1
1543,1,8,0,2,1
1544,8,0,2,8,1
1545,0,2,8,4,-1
1546,2,8,4,6,-1
1547,8,4,6,7,1
1548,4,6,7,5,-1
1549,6,7,5,4,-1
1550,7,5,4,8,1
1551,5,4,8,0,0
1552,4,8,0,3,1
1553,8,0,3,6,1
1554,0,3,6,1,-1
1555,3,6,1,4,-1
1556,6,1,4,5,1
1557,1,4,5,9,1
1558,4,5,9,1,0
1559,5,9,1,4,-1
1560,9,1,4,2,-1
1561,1,4,2,6,0
1562,4,2,6,0,-1
1563,2,6,0,6,-1
1564,6,0,6,1,-1
1565,0,6,1,3,1
1566,6,1,3,4,1
1567,1,3,4,5,-1
1568,3,4,5,4,-1
1569,4,5,4,1,0
1570,5,4,1,4,-1
1571,4,1,4,4,-1
1572,1,4,4,4,-1
1573,4,4,4,7,0
1574,4,4,7,0,-1
1575,4,7,0,9,1
1576,7,0,9,2,1
1577,0,9,2,9,-1
1578,9,2,9,9,0
1579,2,9,9,5,0
1580,9,9,5,5,-1
1581,9,5,5,3,1
1582,5,5,3,2,1
1583,5,3,2,7,1
1584,3,2,7,3,1
1585,2,7,3,9,1
1586,7,3,9,8,0
1587,3,9,8,2,1
1588,9,8,2,0,-1
1589,8,2,0,7,0
1590,2,0,7,7,0
1591,0,7,7,0,1
1592,7,7,0,0,-1
1593,7,0,0,3,1
1594,0,0,3,7,0
1595,0,3,7,7,0
1596,3,7,7,3,1
1597,7,7,3,0,-1
1598,7,3,0,5,-1
1599,3,0,5,8,-1
1600,0,5,8,7,-1
1601,5,8,7,4,-1
1602,8,7,4,2,1
1603,7,4,2,9,1
1604,4,2,9,3,1
1605,2,9,3,2,1
1606,9,3,2,8,1
1607,3,2,8,0,-1
1608,2,8,0,5,-1
1609,8,0,5,9,1
1610,0,5,9,9,-1
1611,5,9,9,5,-1
1612,9,9,5,7,0
1613,9,5,7,8,-1
1614,5,7,8,5,1
1615,7,8,5,8,0
1616,8,5,8,5,1
1617,5,8,5,5,-1
1618,8,5,5,9,1
1619,5,5,9,8,1
1620,5,9,8,7,0
1621,9,8,7,8,1
1622,8,7,8,2,1
1623,7,8,2,0,1
1624,8,2,0,6,-1
1625,2,0,6,7,0
1626,0,6,7,1,0
1627,6,7,1,7,0
1628,7,1,7,7,0
1629,1,7,7,4,-1
1630,7,7,4,5,-1
1631,7,4,5,4,-1
1632,4,5,4,0,-1
1633,5,4,0,5,0
1634,4,0,5,9,1
1635,0,5,9,7,0
1636,5,9,7,0,-1
1637,9,7,0,9,1
1638,7,0,9,4,-1
1639,0,9,4,2,1
1640,9,4,2,5,1
1641,4,2,5,8,1
1642,2,5,8,5,-1
1643,5,8,5,5,-1
1644,8,5,5,6,-1
1645,5,5,6,3,1
1646,5,6,3,6,0
1647,6,3,6,9,1
1648,3,6,9,0,0
1649,6,9,0,0,-1
1650,9,0,0,5,0
1651,0,0,5,3,1
1652,0,5,3,3,0
1653,5,3,3,9,1
1654,3,3,9,7,0
1655,3,9,7,0,-1
1656,9,7,0,9,-1
1657,7,0,9,8,1
1658,0,9,8,6,-1
1659,9,8,6,2,1
1660,8,6,2,6,-1
1661,6,2,6,9,-1
1662,2,6,9,6,-1
1663,6,9,6,5,1
1664,9,6,5,3,1
1665,6,5,3,4,1
1666,5,3,4,9,1
1667,3,4,9,7,1
1668,4,9,7,7,0
1669,9,7,7,4,-1
1670,7,7,4,4,-1
1671,7,4,4,2,1
1672,4,4,2,5,0
1673,4,2,5,7,-1
1674,2,5,7,0,-1
1675,5,7,0,6,0
1676,7,0,6,5,-1
1677,0,6,5,7,0
1678,6,5,7,1,0
1679,5,7,1,8,0
1680,7,1,8,4,-1
1681,1,8,4,5,-1
1682,8,4,5,2,1
1683,4,5,2,1,0
1684,5,2,1,7,0
1685,2,1,7,4,-1
1686,1,7,4,4,-1
1687,7,4,4,2,1
1688,4,4,2,3,1
1689,4,2,3,7,0
1690,2,3,7,1,0
1691,3,7,1,6,-1
1692,7,1,6,7,0
1693,1,6,7,4,1
1694,6,7,4,1,0
1695,7,4,1,7,0
1696,4,1,7,4,-1
1697,1,7,4,4,1
1698,7,4,4,2,1
1699,4,4,2,6,0
1700,4,2,6,5,-1
1701,2,6,5,4,1
1702,6,5,4,2,1
1703,5,4,2,8,-1
1704,4,2,8,3,1
1705,2,8,3,1,0
1706,8,3,1,7,0
1707,3,1,7,8,1
1708,1,7,8,3,1
1709,7,8,3,2,1
1710,8,3,2,0,0
1711,3,2,0,5,1
1712,2,0,5,3,1
1713,0,5,3,3,1
1714,5,3,3,2,1
1715,3,3,2,3,1
1716,3,2,3,7,0
1717,2,3,7,4,1
1718,3,7,4,9,1
1719,7,4,9,7,-1
1720,4,9,7,1,0
1721,9,7,1,1,1
1722,7,1,1,6,-1
1723,1,1,6,5,-1
1724,1,6,5,1,-1
1725,6,5,1,1,0
1726,5,1,1,8,1
1727,1,1,8,4,-1
1728,1,8,4,7,0
1729,8,4,7,6,-1
1730,4,7,6,5,-1
1731,7,6,5,6,-1
1732,6,5,6,6,1
1733,5,6,6,9,1
1734,6,6,9,3,-1
1735,6,9,3,2,1
1736,9,3,2,8,1
1737,3,2,8,1,-1
1738,2,8,1,5,-1
1739,8,1,5,7,0
1740,1,5,7,6,-1
1741,5,7,6,5,1
1742,7,6,5,3,1
1743,6,5,3,9,1
1744,5,3,9,2,-1
1745,3,9,2,6,-1
1746,9,2,6,8,1
1747,2,6,8,6,0
1748,6,8,6,5,-1
1749,8,6,5,7,0
1750,6,5,7,8,1
1751,5,7,8,7,1
1752,7,8,7,1,0
1753,8,7,1,5,1
1754,7,1,5,0,-1
1755,1,5,0,1,1
1756,5,0,1,3,1
1757,0,1,3,2,1
1758,1,3,2,4,-1
1759,3,2,4,9,1
1760,2,4,9,1,0
1761,4,9,1,9,-1
1762,9,1,9,5,-1
1763,1,9,5,2,1
1764,9,5,2,2,1
1765,5,2,2,3,-1
1766,2,2,3,8,1
1767,2,3,8,6,0
1768,3,8,6,8,-1
1769,8,6,8,2,1
1770,6,8,2,2,1
1771,8,2,2,6,-1
1772,2,2,6,6,-1
1773,2,6,6,5,-1
1774,6,6,5,9,-1
1775,6,5,9,8,1
1776,5,9,8,5,-1
1777,9,8,5,7,0
1778,8,5,7,4,1
1779,5,7,4,7,-1
1780,7,4,7,0,-1
1781,4,7,0,0,-1
1782,7,0,0,8,-1
1783,0,0,8,7,-1
1784,0,8,7,2,-1
1785,8,7,2,3,1
1786,7,2,3,8,1
1787,2,3,8,6,-1
1788,3,8,6,2,0
1789,8,6,2,4,1
1790,6,2,4,0,-1
1791,2,4,0,5,-1
1792,4,0,5,2,1
1793,0,5,2,2,1
1794,5,2,2,7,0
1795,2,2,7,8,1
1796,2,7,8,7,-1
1797,7,8,7,0,1
1798,8,7,0,0,0
1799,7,0,0,0,-1
1800,0,0,0,8,1
1801,0,0,8,4,-1
1802,0,8,4,6,-1
1803,8,4,6,2,1
1804,4,6,2,3,-1
1805,6,2,3,8,0
1806,2,3,8,8,1
1807,3,8,8,2,1
1808,8,8,2,7,-1
1809,8,2,7,8,1
1810,2,7,8,3,1
1811,7,8,3,8,1
1812,8,3,8,2,0
1813,3,8,2,6,-1
1814,8,2,6,8,0
1815,2,6,8,9,1
1816,6,8,9,4,-1
1817,8,9,4,2,1
1818,9,4,2,7,0
1819,4,2,7,7,0
1820,2,7,7,3,1
1821,7,7,3,3,-1
1822,7,3,3,5,-1
1823,3,3,5,8,1
1824,3,5,8,0,-1
1825,5,8,0,9,1
1826,8,0,9,7,-1
1827,0,9,7,3,1
1828,9,7,3,9,1
1829,7,3,9,4,0
1830,3,9,4,5,-1
1831,9,4,5,1,-1
1832,4,5,1,8,0
1833,5,1,8,7,1
1834,1,8,7,6,0
1835,8,7,6,5,-1
1836,7,6,5,8,1
1837,6,5,8,2,1
1838,5,8,2,4,1
1839,8,2,4,9,1
1840,2,4,9,8,1
1841,4,9,8,4,-1
1842,9,8,4,6,-1
1843,8,4,6,3,1
1844,4,6,3,0,-1
1845,6,3,0,7,0
1846,3,0,7,7,-1
1847,0,7,7,0,0
1848,7,7,0,3,-1
1849,7,0,3,9,1
1850,0,3,9,7,-1
1851,3,9,7,8,1
1852,9,7,8,7,0
1853,7,8,7,6,-1
1854,8,7,6,3,0
1855,7,6,3,8,1
1856,6,3,8,7,1
1857,3,8,7,5,-1
1858,8,7,5,9,1
1859,7,5,9,8,1
1860,5,9,8,6,0
1861,9,8,6,2,1
1862,8,6,2,1,-1
1863,6,2,1,3,-1
1864,2,1,3,1,-1
1865,1,3,1,8,1
1866,3,1,8,6,1
1867,1,8,6,9,1
1868,8,6,9,3,1
1869,6,9,3,9,1
1870,9,3,9,1,1
1871,3,9,1,1,0
1872,9,1,1,9,1
1873,1,1,9,1,0
1874,1,9,1,8,0
1875,9,1,8,0,-1
1876,1,8,0,4,1
1877,8,0,4,8,1
1878,0,4,8,9,1
1879,4,8,9,6,-1
1880,8,9,6,3,1
1881,9,6,3,7,0
1882,6,3,7,2,-1
1883,3,7,2,1,0
1884,7,2,1,1,0
1885,2,1,1,3,1
1886,1,1,3,7,0
1887,1,3,7,8,1
1888,3,7,8,2,1
1889,7,8,2,7,-1
1890,8,2,7,8,-1
1891,2,7,8,0,-1
1892,7,8,0,8,1
1893,8,0,8,0,-1
1894,0,8,0,5,-1
1895,8,0,5,6,-1
1896,0,5,6,2,0
1897,5,6,2,4,1
1898,6,2,4,1,-1
1899,2,4,1,6,-1
1900,4,1,6,7,-1
1901,1,6,7,0,0
1902,6,7,0,1,0
1903,7,0,1,1,-1
1904,0,1,1,7,-1
1905,1,1,7,9,1
1906,1,7,9,6,-1
1907,7,9,6,4,-1
1908,9,6,4,9,-1
1909,6,4,9,2,-1
1910,4,9,2,4,-1
1911,9,2,4,1,0
1912,2,4,1,7,0
1913,4,1,7,2,-1
1914,1,7,2,2,1
1915,7,2,2,5,-1
1916,2,2,5,3,1
1917,2,5,3,0,-1
1918,5,3,0,8,1
1919,3,0,8,1,0
1920,0,8,1,6,-1
1921,8,1,6,9,1
1922,1,6,9,6,0
1923,6,9,6,5,-1
1924,9,6,5,2,1
1925,6,5,2,8,1
1926,5,2,8,3,1
1927,2,8,3,3,1
1928,8,3,3,4,-1
1929,3,3,4,0,0
1930,3,4,0,4,-1
1931,4,0,4,3,1
1932,0,4,3,3,-1
1933,4,3,3,3,-1
1934,3,3,3,9,1
1935,3,3,9,3,1
1936,3,9,3,1,0
1937,9,3,1,1,0
1938,3,1,1,1,-1
1939,1,1,1,9,1
1940,1,1,9,7,1
1941,1,9,7,9,1
1942,9,7,9,4,1
1943,7,9,4,2,1
1944,9,4,2,7,0
1945,4,2,7,2,1
1946,2,7,2,9,1
1947,7,2,9,4,-1
1948,2,9,4,2,1
1949,9,4,2,2,1
1950,4,2,2,2,1
1951,2,2,2,9,-1
1952,2,2,9,3,-1
1953,2,9,3,0,-1
1954,9,3,0,6,-1
1955,3,0,6,4,-1
1956,0,6,4,3,1
1957,6,4,3,6,0
1958,4,3,6,3,1
1959,3,6,3,2,1
1960,6,3,2,4,-1
1961,3,2,4,5,1
1962,2,4,5,7,0
1963,4,5,7,8,1
1964,5,7,8,7,0
1965,7,8,7,7,0
1966,8,7,7,2,1
1967,7,7,2,7,0
1968,7,2,7,4,-1
1969,2,7,4,7,0
1970,7,4,7,6,1
1971,4,7,6,2,1
1972,7,6,2,3,1
1973,6,2,3,8,1
1974,2,3,8,7,0
1975,3,8,7,0,0
1976,8,7,0,3,1
1977,7,0,3,3,1
1978,0,3,3,3,1
1979,3,3,3,8,0
1980,3,3,8,9,-1
1981,3,8,9,0,-1
1982,8,9,0,9,1
1983,9,0,9,1,-1
1984,0,9,1,4,-1
1985,9,1,4,8,1
1986,1,4,8,4,1
1987,4,8,4,7,0
1988,8,4,7,5,1
1989,4,7,5,3,-1
1990,7,5,3,0,-1
1991,5,3,0,9,1
1992,3,0,9,2,-1
1993,0,9,2,4,0
1994,9,2,4,8,1
1995,2,4,8,9,1
1996,4,8,9,2,1
1997,8,9,2,2,-1
1998,9,2,2,2,0
1999,2,2,2,2,1
2000,2,2,2,8,1
2001,2,2,8,0,0
2002,2,8,0,8,1
2003,8,0,8,2,1
2004,0,8,2,9,1
2005,8,2,9,5,-1
2006,2,9,5,5,-1
2007,9,5,5,1,0
2008,5,5,1,9,1
2009,5,1,9,8,1
2010,1,9,8,7,1
2011,9,8,7,5,-1
2012,8,7,5,6,-1
2013,7,5,6,6,0
2014,5,6,6,9,-1
2015,6,6,9,4,-1
2016,6,9,4,8,-1
2017,9,4,8,2,1
2018,4,8,2,3,0
2019,8,2,3,2,1
2020,2,3,2,8,1
2021,3,2,8,4,1
2022,2,8,4,3,1
2023,8,4,3,2,1
2024,4,3,2,4,-1
2025,3,2,4,2,1
2026,2,4,2,4,-1
2027,4,2,4,3,1
2028,2,4,3,1,0
2029,4,3,1,8,0
2030,3,1,8,4,-1
2031,1,8,4,9,1
2032,8,4,9,3,-1
2033,4,9,3,8,1
2034,9,3,8,3,1
2035,3,8,3,7,0
2036,8,3,7,4,-1
2037,3,7,4,5,-1
2038,7,4,5,9,1
2039,4,5,9,6,-1
2040,5,9,6,7,0
2041,9,6,7,3,-1
2042,6,7,3,2,0
2043,7,3,2,4,-1
2044,3,2,4,5,-1
2045,2,4,5,7,-1
2046,4,5,7,2,0
2047,5,7,2,5,-1
2048,7,2,5,4,-1
2049,2,5,4,1,0
2050,5,4,1,1,1
2051,4,1,1,6,-1
2052,1,1,6,3,-1
2053,1,6,3,8,1
2054,6,3,8,3,1
2055,3,8,3,8,1
2056,8,3,8,9,-1
2057,3,8,9,8,1
2058,8,9,8,7,0
2059,9,8,7,8,1
2060,8,7,8,3,1
2061,7,8,3,8,1
2062,8,3,8,7,0
2063,3,8,7,1,0
2064,8,7,1,3,1
2065,7,1,3,3,1
2066,1,3,3,2,1
2067,3,3,2,0,-1
2068,3,2,0,7,0
2069,2,0,7,9,-1
2070,0,7,9,4,-1
2071,7,9,4,2,1
2072,9,4,2,7,0
2073,4,2,7,8,-1
2074,2,7,8,8,1
2075,7,8,8,7,1
2076,8,8,7,8,-1
2077,8,7,8,5,-1
2078,7,8,5,0,-1
2079,8,5,0,8,1
2080,5,0,8,9,1
2081,0,8,9,7,0
2082,8,9,7,6,-1
2083,9,7,6,4,-1
2084,7,6,4,6,-1
2085,6,4,6,1,0
2086,4,6,1,8,1
2087,6,1,8,9,-1
2088,1,8,9,3,1
2089,8,9,3,1,-1
2090,9,3,1,0,-1
2091,3,1,0,1,-1
2092,1,0,1,3,1
2093,0,1,3,2,1
2094,1,3,2,5,0
2095,3,2,5,2,1
2096,2,5,2,1,0
2097,5,2,1,4,-1
2098,2,1,4,9,-1
2099,1,4,9,7,0
2100,4,9,7,5,1
2101,9,7,5,9,1
2102,7,5,9,3,1
2103,5,9,3,6,-1
2104,9,3,6,4,-1
2105,3,6,4,4,-1
2106,6,4,4,7,-1
2107,4,4,7,2,1
2108,4,7,2,7,0
2109,7,2,7,9,1
2110,2,7,9,5,-1
2111,7,9,5,1,-1
2112,9,5,1,2,1
2113,5,1,2,5,-1
2114,1,2,5,8,-1
2115,2,5,8,8,1
2116,5,8,8,3,0
2117,8,8,3,9,1
2118,8,3,9,3,1
2119,3,9,3,3,1
2120,9,3,3,9,1
2121,3,3,9,2,1
2122,3,9,2,1,0
2123,9,2,1,2,0
2124,2,1,2,5,-1
2125,1,2,5,6,-1
2126,2,5,6,6,-1
2127,5,6,6,1,0
2128,6,6,1,3,1
2129,6,1,3,9,-1
2130,1,3,9,4,-1
2131,3,9,4,8,1
2132,9,4,8,4,-1
2133,4,8,4,2,1
2134,8,4,2,5,-1
2135,4,2,5,5,-1
2136,2,5,5,4,-1
2137,5,5,4,2,1
2138,5,4,2,1,-1
2139,4,2,1,9,-1
2140,2,1,9,4,-1
2141,1,9,4,1,0
2142,9,4,1,4,-1
2143,4,1,4,7,0
2144,1,4,7,2,1
2145,4,7,2,3,1
2146,7,2,3,6,-1
2147,2,3,6,2,1
2148,3,6,2,4,0
2149,6,2,4,4,-1
2150,2,4,4,3,1
2151,4,4,3,7,0
2152,4,3,7,2,-1
2153,3,7,2,7,0
2154,7,2,7,9,1
2155,2,7,9,3,0
2156,7,9,3,6,-1
