,s-3,s-2,s-1,a,r
1114,9,16,7,3,-1
1115,16,7,3,6,-1
1116,7,3,6,7,-1
1117,3,6,7,7,0
1118,6,7,7,17,1
1119,7,7,17,15,1
1120,7,17,15,7,0
1121,17,15,7,19,0
1122,15,7,19,8,1
1123,7,19,8,9,1
1124,19,8,9,15,-1
1125,8,9,15,5,-1
1126,9,15,5,3,0
1127,15,5,3,11,-1
1128,5,3,11,2,0
1129,3,11,2,8,1
1130,11,2,8,0,1
1131,2,8,0,4,-1
1132,8,0,4,4,-1
1133,0,4,4,17,-1
1134,4,4,17,19,-1
1135,4,17,19,19,1
1136,17,19,19,9,1
1137,19,19,9,10,0
1138,19,9,10,0,-1
1139,9,10,0,4,-1
1140,10,0,4,19,-1
1141,0,4,19,14,0
1142,4,19,14,0,-1
1143,19,14,0,5,-1
1144,14,0,5,14,1
1145,0,5,14,7,0
1146,5,14,7,8,1
1147,14,7,8,1,1
1148,7,8,1,10,-1
1149,8,1,10,11,-1
1150,1,10,11,1,0
1151,10,11,1,0,-1
1152,11,1,0,7,0
1153,1,0,7,14,-1
1154,0,7,14,5,-1
1155,7,14,5,7,0
1156,14,5,7,0,-1
1157,5,7,0,3,-1
1158,7,0,3,3,1
1159,0,3,3,3,-1
1160,3,3,3,7,-1
1161,3,3,7,16,1
1162,3,7,16,2,1
1163,7,16,2,10,1
1164,16,2,10,10,1
1165,2,10,10,18,-1
1166,10,10,18,3,1
1167,10,18,3,11,-1
1168,18,3,11,13,-1
1169,3,11,13,2,-1
1170,11,13,2,11,-1
1171,13,2,11,2,1
1172,2,11,2,10,-1
1173,11,2,10,3,1
1174,2,10,3,6,0
1175,10,3,6,12,-1
1176,3,6,12,10,-1
1177,6,12,10,10,1
1178,12,10,10,1,0
1179,10,10,1,11,-1
1180,10,1,11,0,-1
1181,1,11,0,1,0
1182,11,0,1,4,-1
1183,0,1,4,6,-1
1184,1,4,6,5,-1
1185,4,6,5,16,-1
1186,6,5,16,6,-1
1187,5,16,6,15,-1
1188,16,6,15,10,-1
1189,6,15,10,2,1
1190,15,10,2,17,-1
1191,10,2,17,14,0
1192,2,17,14,14,0
1193,17,14,14,17,-1
1194,14,14,17,11,-1
1195,14,17,11,7,0
1196,17,11,7,9,1
1197,11,7,9,9,1
1198,7,9,9,18,-1
1199,9,9,18,16,-1
1200,9,18,16,0,-1
1201,18,16,0,6,-1
1202,16,0,6,8,1
1203,0,6,8,4,1
1204,6,8,4,1,-1
1205,8,4,1,9,-1
1206,4,1,9,14,1
1207,1,9,14,6,-1
1208,9,14,6,8,1
1209,14,6,8,16,-1
1210,6,8,16,13,0
1211,8,16,13,1,0
1212,16,13,1,10,-1
1213,13,1,10,16,-1
1214,1,10,16,11,1
1215,10,16,11,1,-1
1216,16,11,1,11,-1
1217,11,1,11,6,-1
1218,1,11,6,19,0
1219,11,6,19,16,-1
1220,6,19,16,18,0
1221,19,16,18,18,-1
1222,16,18,18,4,1
1223,18,18,4,3,1
1224,18,4,3,11,-1
1225,4,3,11,14,1
1226,3,11,14,6,-1
1227,11,14,6,0,-1
1228,14,6,0,11,-1
1229,6,0,11,13,0
1230,0,11,13,8,1
1231,11,13,8,16,-1
1232,13,8,16,6,-1
1233,8,16,6,19,0
1234,16,6,19,13,0
1235,6,19,13,17,0
1236,19,13,17,8,1
1237,13,17,8,5,-1
1238,17,8,5,12,-1
1239,8,5,12,11,-1
1240,5,12,11,13,0
1241,12,11,13,19,0
1242,11,13,19,17,0
1243,13,19,17,9,1
1244,19,17,9,4,-1
1245,17,9,4,14,1
1246,9,4,14,13,0
1247,4,14,13,16,-1
1248,14,13,16,1,0
1249,13,16,1,17,-1
1250,16,1,17,14,1
1251,1,17,14,1,-1
1252,17,14,1,2,1
1253,14,1,2,19,-1
1254,1,2,19,14,1
1255,2,19,14,13,-1
1256,19,14,13,3,-1
1257,14,13,3,2,0
1258,13,3,2,17,-1
1259,3,2,17,0,-1
1260,2,17,0,17,-1
1261,17,0,17,2,-1
1262,0,17,2,4,-1
1263,17,2,4,9,1
1264,2,4,9,2,1
1265,4,9,2,16,-1
1266,9,2,16,18,-1
1267,2,16,18,9,-1
1268,16,18,9,9,0
1269,18,9,9,5,1
1270,9,9,5,7,0
1271,9,5,7,0,-1
1272,5,7,0,5,-1
1273,7,0,5,14,0
1274,0,5,14,4,-1
1275,5,14,4,18,-1
1276,14,4,18,4,-1
1277,4,18,4,6,0
1278,18,4,6,11,1
1279,4,6,11,13,0
1280,6,11,13,3,1
1281,11,13,3,16,-1
1282,13,3,16,7,0
1283,3,16,7,18,-1
1284,16,7,18,19,-1
1285,7,18,19,13,0
1286,18,19,13,8,1
1287,19,13,8,9,-1
1288,13,8,9,11,-1
1289,8,9,11,19,-1
1290,9,11,19,13,0
1291,11,19,13,15,1
1292,19,13,15,7,0
1293,13,15,7,13,-1
1294,15,7,13,12,0
1295,7,13,12,3,1
1296,13,12,3,0,-1
1297,12,3,0,18,-1
1298,3,0,18,7,1
1299,0,18,7,7,-1
1300,18,7,7,13,1
1301,7,7,13,19,0
1302,7,13,19,0,1
1303,13,19,0,13,-1
1304,19,0,13,4,0
1305,0,13,4,11,-1
1306,13,4,11,4,-1
1307,4,11,4,19,1
1308,11,4,19,2,1
1309,4,19,2,14,1
1310,19,2,14,18,-1
1311,2,14,18,0,1
1312,14,18,0,3,1
1313,18,0,3,4,1
1314,0,3,4,6,-1
1315,3,4,6,6,-1
1316,4,6,6,9,0
1317,6,6,9,15,0
1318,6,9,15,14,1
1319,9,15,14,12,-1
1320,15,14,12,6,-1
1321,14,12,6,18,0
1322,12,6,18,13,1
1323,6,18,13,7,0
1324,18,13,7,3,1
1325,13,7,3,16,-1
1326,7,3,16,5,-1
1327,3,16,5,10,1
1328,16,5,10,7,0
1329,5,10,7,1,-1
1330,10,7,1,12,1
1331,7,1,12,13,0
1332,1,12,13,0,-1
1333,12,13,0,10,-1
1334,13,0,10,11,-1
1335,0,10,11,19,0
1336,10,11,19,4,-1
1337,11,19,4,6,-1
1338,19,4,6,15,1
1339,4,6,15,18,-1
1340,6,15,18,10,1
1341,15,18,10,2,1
1342,18,10,2,11,0
1343,10,2,11,19,-1
1344,2,11,19,10,-1
1345,11,19,10,8,1
1346,19,10,8,18,-1
1347,10,8,18,3,1
1348,8,18,3,17,0
1349,18,3,17,12,0
1350,3,17,12,14,1
1351,17,12,14,7,0
1352,12,14,7,14,1
1353,14,7,14,2,1
1354,7,14,2,18,-1
1355,14,2,18,9,1
1356,2,18,9,1,0
1357,18,9,1,1,0
1358,9,1,1,11,-1
1359,1,1,11,9,-1
1360,1,11,9,1,-1
1361,11,9,1,4,-1
1362,9,1,4,18,0
1363,1,4,18,9,-1
1364,4,18,9,18,-1
1365,18,9,18,9,1
1366,9,18,9,3,1
1367,18,9,3,6,-1
1368,9,3,6,4,-1
1369,3,6,4,15,-1
1370,6,4,15,13,0
1371,4,15,13,0,-1
1372,15,13,0,9,1
1373,13,0,9,2,-1
1374,0,9,2,8,1
1375,9,2,8,3,-1
1376,2,8,3,12,-1
1377,8,3,12,2,1
1378,3,12,2,2,1
1379,12,2,2,8,1
1380,2,2,8,5,-1
1381,2,8,5,9,1
1382,8,5,9,18,-1
1383,5,9,18,17,1
1384,9,18,17,12,0
1385,18,17,12,16,-1
1386,17,12,16,3,1
1387,12,16,3,15,1
1388,16,3,15,12,-1
1389,3,15,12,14,0
1390,15,12,14,5,-1
1391,12,14,5,1,0
1392,14,5,1,18,0
1393,5,1,18,14,1
1394,1,18,14,8,1
1395,18,14,8,8,0
1396,14,8,8,19,-1
1397,8,8,19,1,-1
1398,8,19,1,7,1
1399,19,1,7,6,-1
1400,1,7,6,17,-1
1401,7,6,17,16,-1
1402,6,17,16,16,-1
1403,17,16,16,13,0
1404,16,16,13,11,-1
1405,16,13,11,14,1
1406,13,11,14,5,-1
1407,11,14,5,11,-1
1408,14,5,11,18,1
1409,5,11,18,10,-1
1410,11,18,10,14,1
1411,18,10,14,19,0
1412,10,14,19,4,-1
1413,14,19,4,4,-1
1414,19,4,4,7,0
1415,4,4,7,2,1
1416,4,7,2,5,-1
1417,7,2,5,6,-1
1418,2,5,6,10,-1
1419,5,6,10,13,0
1420,6,10,13,17,1
1421,10,13,17,16,-1
1422,13,17,16,4,-1
1423,17,16,4,6,-1
1424,16,4,6,11,-1
1425,4,6,11,7,0
1426,6,11,7,19,0
1427,11,7,19,15,1
1428,7,19,15,7,1
1429,19,15,7,16,-1
1430,15,7,16,16,-1
1431,7,16,16,8,1
1432,16,16,8,13,0
1433,16,8,13,14,0
1434,8,13,14,5,-1
1435,13,14,5,7,1
1436,14,5,7,5,-1
1437,5,7,5,18,-1
1438,7,5,18,17,-1
1439,5,18,17,11,-1
1440,18,17,11,17,-1
1441,17,11,17,9,0
1442,11,17,9,12,1
1443,17,9,12,1,-1
1444,9,12,1,7,-1
1445,12,1,7,6,-1
1446,1,7,6,16,-1
1447,7,6,16,6,-1
1448,6,16,6,16,-1
1449,16,6,16,13,0
1450,6,16,13,13,-1
1451,16,13,13,2,0
1452,13,13,2,17,-1
1453,13,2,17,10,-1
1454,2,17,10,2,1
1455,17,10,2,8,1
1456,10,2,8,7,1
1457,2,8,7,13,0
1458,8,7,13,11,-1
1459,7,13,11,5,-1
1460,13,11,5,16,-1
1461,11,5,16,19,0
1462,5,16,19,10,-1
1463,16,19,10,12,0
1464,19,10,12,3,1
1465,10,12,3,5,-1
1466,12,3,5,2,1
1467,3,5,2,7,0
1468,5,2,7,4,-1
1469,2,7,4,17,-1
1470,7,4,17,8,1
1471,4,17,8,7,0
1472,17,8,7,13,-1
1473,8,7,13,1,0
1474,7,13,1,7,0
1475,13,1,7,0,-1
1476,1,7,0,10,-1
1477,7,0,10,11,-1
1478,0,10,11,19,0
1479,10,11,19,8,1
1480,11,19,8,11,-1
1481,19,8,11,18,-1
1482,8,11,18,9,1
1483,11,18,9,8,1
1484,18,9,8,18,-1
1485,9,8,18,17,-1
1486,8,18,17,3,0
1487,18,17,3,1,0
1488,17,3,1,10,-1
1489,3,1,10,12,-1
1490,1,10,12,2,1
1491,10,12,2,16,-1
1492,12,2,16,17,-1
1493,2,16,17,3,-1
1494,16,17,3,3,-1
1495,17,3,3,13,-1
1496,3,3,13,11,-1
1497,3,13,11,13,0
1498,13,11,13,6,-1
1499,11,13,6,17,-1
1500,13,6,17,14,0
1501,6,17,14,7,0
1502,17,14,7,15,-1
1503,14,7,15,10,0
1504,7,15,10,16,1
1505,15,10,16,16,-1
1506,10,16,16,8,1
1507,16,16,8,13,0
1508,16,8,13,5,-1
1509,8,13,5,11,-1
1510,13,5,11,1,0
1511,5,11,1,1,0
1512,11,1,1,6,-1
1513,1,1,6,10,1
1514,1,6,10,18,-1
1515,6,10,18,8,1
1516,10,18,8,12,-1
1517,18,8,12,11,-1
1518,8,12,11,18,0
1519,12,11,18,4,0
1520,11,18,4,0,0
1521,18,4,0,5,-1
1522,4,0,5,1,0
1523,0,5,1,4,-1
1524,5,1,4,9,1
1525,1,4,9,18,-1
1526,4,9,18,19,0
1527,9,18,19,2,0
1528,18,19,2,14,1
1529,19,2,14,1,0
1530,2,14,1,16,1
1531,14,1,16,1,0
1532,1,16,1,0,0
1533,16,1,0,2,0
1534,1,0,2,10,-1
1535,0,2,10,14,-1
1536,2,10,14,4,-1
1537,10,14,4,10,-1
1538,14,4,10,6,-1
1539,4,10,6,5,-1
1540,10,6,5,12,1
1541,6,5,12,0,1
1542,5,12,0,19,1
1543,12,0,19,5,-1
1544,0,19,5,18,-1
1545,19,5,18,11,-1
1546,5,18,11,13,-1
1547,18,11,13,8,1
1548,11,13,8,13,0
1549,13,8,13,1,0
1550,8,13,1,13,0
1551,13,1,13,9,1
1552,1,13,9,17,-1
1553,13,9,17,9,1
1554,9,17,9,15,-1
1555,17,9,15,15,1
1556,9,15,15,13,0
1557,15,15,13,1,0
1558,15,13,1,1,-1
1559,13,1,1,6,-1
1560,1,1,6,4,-1
1561,1,6,4,1,-1
1562,6,4,1,13,0
1563,4,1,13,17,-1
1564,1,13,17,10,-1
1565,13,17,10,1,0
1566,17,10,1,10,-1
1567,10,1,10,4,-1
1568,1,10,4,12,1
1569,10,4,12,17,-1
1570,4,12,17,7,0
1571,12,17,7,15,1
1572,17,7,15,2,1
1573,7,15,2,12,0
1574,15,2,12,1,0
1575,2,12,1,9,1
1576,12,1,9,18,-1
1577,1,9,18,2,1
1578,9,18,2,3,-1
1579,18,2,3,0,-1
1580,2,3,0,8,1
1581,3,0,8,9,1
1582,0,8,9,12,-1
1583,8,9,12,6,-1
1584,9,12,6,11,1
1585,12,6,11,2,0
1586,6,11,2,0,1
1587,11,2,0,18,-1
1588,2,0,18,9,-1
1589,0,18,9,8,0
1590,18,9,8,4,1
1591,9,8,4,5,0
1592,8,4,5,7,-1
1593,4,5,7,18,-1
1594,5,7,18,15,1
1595,7,18,15,18,0
1596,18,15,18,10,1
1597,15,18,10,1,-1
1598,18,10,1,8,1
1599,10,1,8,17,1
1600,1,8,17,0,-1
1601,8,17,0,12,-1
1602,17,0,12,19,0
1603,0,12,19,14,1
1604,12,19,14,5,-1
1605,19,14,5,5,-1
1606,14,5,5,5,-1
1607,5,5,5,11,-1
1608,5,5,11,18,-1
1609,5,11,18,6,-1
1610,11,18,6,19,0
1611,18,6,19,6,-1
1612,6,19,6,8,-1
1613,19,6,8,1,0
1614,6,8,1,15,0
1615,8,1,15,14,1
1616,1,15,14,17,-1
1617,15,14,17,13,0
1618,14,17,13,9,1
1619,17,13,9,12,-1
1620,13,9,12,1,0
1621,9,12,1,9,0
1622,12,1,9,6,-1
1623,1,9,6,19,1
1624,9,6,19,11,-1
1625,6,19,11,10,-1
1626,19,11,10,2,-1
1627,11,10,2,13,-1
1628,10,2,13,11,-1
1629,2,13,11,19,-1
1630,13,11,19,16,1
1631,11,19,16,2,1
1632,19,16,2,2,1
1633,16,2,2,3,1
1634,2,2,3,7,0
1635,2,3,7,16,-1
1636,3,7,16,2,-1
1637,7,16,2,18,-1
1638,16,2,18,3,-1
1639,2,18,3,0,-1
1640,18,3,0,15,1
1641,3,0,15,12,-1
1642,0,15,12,1,1
1643,15,12,1,7,1
1644,12,1,7,18,-1
1645,1,7,18,2,1
1646,7,18,2,13,0
1647,18,2,13,6,-1
1648,2,13,6,6,0
1649,13,6,6,9,1
1650,6,6,9,12,-1
1651,6,9,12,2,1
1652,9,12,2,17,-1
1653,12,2,17,11,-1
1654,2,17,11,4,-1
1655,17,11,4,9,1
1656,11,4,9,14,1
1657,4,9,14,17,-1
1658,9,14,17,15,1
1659,14,17,15,3,1
1660,17,15,3,6,0
1661,15,3,6,10,1
1662,3,6,10,19,0
1663,6,10,19,3,1
1664,10,19,3,9,-1
1665,19,3,9,0,-1
1666,3,9,0,10,1
1667,9,0,10,18,-1
1668,0,10,18,10,-1
1669,10,18,10,10,-1
1670,18,10,10,11,-1
1671,10,10,11,10,-1
1672,10,11,10,8,1
1673,11,10,8,9,-1
1674,10,8,9,2,1
1675,8,9,2,15,1
1676,9,2,15,10,1
1677,2,15,10,13,0
1678,15,10,13,16,-1
1679,10,13,16,3,0
1680,13,16,3,16,-1
1681,16,3,16,11,0
1682,3,16,11,5,-1
1683,16,11,5,13,-1
1684,11,5,13,0,-1
1685,5,13,0,19,-1
1686,13,0,19,13,0
1687,0,19,13,17,-1
1688,19,13,17,19,0
1689,13,17,19,17,-1
1690,17,19,17,1,-1
1691,19,17,1,10,-1
1692,17,1,10,13,0
1693,1,10,13,14,-1
1694,10,13,14,8,0
1695,13,14,8,17,-1
1696,14,8,17,0,-1
1697,8,17,0,16,-1
1698,17,0,16,10,-1
1699,0,16,10,1,1
1700,16,10,1,9,1
1701,10,1,9,1,0
1702,1,9,1,3,1
1703,9,1,3,6,0
1704,1,3,6,10,-1
1705,3,6,10,15,1
1706,6,10,15,16,1
1707,10,15,16,13,0
1708,15,16,13,4,-1
1709,16,13,4,11,-1
1710,13,4,11,6,0
1711,4,11,6,0,-1
1712,11,6,0,5,-1
1713,6,0,5,9,1
1714,0,5,9,13,-1
1715,5,9,13,14,-1
1716,9,13,14,12,-1
1717,13,14,12,18,1
1718,14,12,18,16,-1
1719,12,18,16,18,0
1720,18,16,18,4,-1
1721,16,18,4,7,1
1722,18,4,7,18,-1
1723,4,7,18,4,-1
1724,7,18,4,9,1
1725,18,4,9,4,-1
1726,4,9,4,6,-1
1727,9,4,6,6,-1
1728,4,6,6,19,0
1729,6,6,19,2,1
1730,6,19,2,7,-1
1731,19,2,7,13,0
1732,2,7,13,8,0
1733,7,13,8,17,1
1734,13,8,17,18,-1
1735,8,17,18,13,1
1736,17,18,13,2,0
1737,18,13,2,2,1
1738,13,2,2,6,-1
1739,2,2,6,19,1
1740,2,6,19,1,1
1741,6,19,1,11,-1
1742,19,1,11,9,-1
1743,1,11,9,14,1
1744,11,9,14,13,0
1745,9,14,13,4,-1
1746,14,13,4,9,1
1747,13,4,9,11,-1
1748,4,9,11,13,1
1749,9,11,13,0,-1
1750,11,13,0,12,-1
1751,13,0,12,13,0
1752,0,12,13,0,-1
1753,12,13,0,2,1
1754,13,0,2,5,-1
1755,0,2,5,17,-1
1756,2,5,17,2,1
1757,5,17,2,7,1
1758,17,2,7,1,-1
1759,2,7,1,8,1
1760,7,1,8,10,-1
1761,1,8,10,6,-1
1762,8,10,6,15,1
1763,10,6,15,12,-1
1764,6,15,12,4,-1
1765,15,12,4,0,-1
1766,12,4,0,18,-1
1767,4,0,18,2,1
1768,0,18,2,11,-1
1769,18,2,11,0,-1
1770,2,11,0,4,-1
1771,11,0,4,3,-1
1772,0,4,3,15,0
1773,4,3,15,12,-1
1774,3,15,12,10,-1
1775,15,12,10,0,0
1776,12,10,0,15,1
1777,10,0,15,8,1
1778,0,15,8,5,-1
1779,15,8,5,6,-1
1780,8,5,6,2,1
1781,5,6,2,1,1
1782,6,2,1,12,-1
1783,2,1,12,14,1
1784,1,12,14,3,1
1785,12,14,3,16,-1
1786,14,3,16,7,-1
1787,3,16,7,17,0
1788,16,7,17,2,0
1789,7,17,2,15,1
1790,17,2,15,2,1
1791,2,15,2,17,1
1792,15,2,17,2,1
1793,2,17,2,4,-1
1794,17,2,4,2,-1
1795,2,4,2,9,-1
1796,4,2,9,13,0
1797,2,9,13,5,-1
1798,9,13,5,19,0
1799,13,5,19,15,-1
1800,5,19,15,11,-1
1801,19,15,11,5,-1
1802,15,11,5,15,1
1803,11,5,15,15,-1
1804,5,15,15,5,1
1805,15,15,5,15,1
1806,15,5,15,15,1
1807,5,15,15,6,-1
1808,15,15,6,9,1
1809,15,6,9,0,-1
1810,6,9,0,8,1
1811,9,0,8,15,0
1812,0,8,15,2,0
1813,8,15,2,19,1
1814,15,2,19,14,1
1815,2,19,14,17,-1
1816,19,14,17,12,-1
1817,14,17,12,7,-1
1818,17,12,7,12,-1
1819,12,7,12,16,0
1820,7,12,16,10,1
1821,12,16,10,10,-1
1822,16,10,10,11,-1
1823,10,10,11,9,1
1824,10,11,9,10,-1
1825,11,9,10,3,1
1826,9,10,3,7,0
1827,10,3,7,4,1
1828,3,7,4,19,0
1829,7,4,19,0,-1
1830,4,19,0,9,1
1831,19,0,9,8,0
1832,0,9,8,9,1
1833,9,8,9,7,0
1834,8,9,7,13,0
1835,9,7,13,13,0
1836,7,13,13,18,1
1837,13,13,18,14,1
1838,13,18,14,13,0
1839,18,14,13,0,-1
1840,14,13,0,14,1
1841,13,0,14,1,0
1842,0,14,1,9,1
1843,14,1,9,12,-1
1844,1,9,12,13,0
1845,9,12,13,8,1
1846,12,13,8,8,1
1847,13,8,8,12,0
1848,8,8,12,14,1
1849,8,12,14,11,-1
1850,12,14,11,9,1
1851,14,11,9,14,-1
1852,11,9,14,0,-1
1853,9,14,0,9,1
1854,14,0,9,16,-1
1855,0,9,16,5,1
1856,9,16,5,9,1
1857,16,5,9,16,-1
1858,5,9,16,16,-1
1859,9,16,16,5,-1
1860,16,16,5,5,0
1861,16,5,5,8,1
1862,5,5,8,6,-1
1863,5,8,6,13,0
1864,8,6,13,6,0
1865,6,13,6,13,0
1866,13,6,13,8,-1
1867,6,13,8,6,-1
1868,13,8,6,8,1
1869,8,6,8,13,0
1870,6,8,13,17,-1
1871,8,13,17,6,0
1872,13,17,6,8,1
1873,17,6,8,12,0
1874,6,8,12,1,0
1875,8,12,1,5,-1
1876,12,1,5,13,0
1877,1,5,13,9,1
1878,5,13,9,16,-1
1879,13,9,16,13,0
1880,9,16,13,2,-1
1881,16,13,2,18,0
1882,13,2,18,11,-1
1883,2,18,11,4,1
1884,18,11,4,1,1
1885,11,4,1,1,0
1886,4,1,1,5,-1
1887,1,1,5,8,-1
1888,1,5,8,18,-1
1889,5,8,18,17,-1
1890,8,18,17,17,-1
1891,18,17,17,14,1
1892,17,17,14,3,1
1893,17,14,3,6,-1
1894,14,3,6,9,1
1895,3,6,9,0,0
1896,6,9,0,15,-1
1897,9,0,15,2,1
1898,0,15,2,15,1
1899,15,2,15,8,1
1900,2,15,8,19,-1
1901,15,8,19,15,1
1902,8,19,15,13,0
1903,19,15,13,8,1
1904,15,13,8,8,0
1905,13,8,8,13,-1
1906,8,8,13,18,-1
1907,8,13,18,11,-1
1908,13,18,11,3,-1
1909,18,11,3,8,-1
1910,11,3,8,1,0
1911,3,8,1,9,1
1912,8,1,9,6,0
1913,1,9,6,2,1
1914,9,6,2,3,1
1915,6,2,3,10,1
1916,2,3,10,3,1
1917,3,10,3,4,-1
1918,10,3,4,11,-1
1919,3,4,11,18,-1
1920,4,11,18,15,-1
1921,11,18,15,10,0
1922,18,15,10,18,1
1923,15,10,18,0,-1
1924,10,18,0,16,-1
1925,18,0,16,12,0
1926,0,16,12,5,-1
1927,16,12,5,1,-1
1928,12,5,1,10,-1
1929,5,1,10,4,-1
1930,1,10,4,16,-1
1931,10,4,16,0,-1
1932,4,16,0,11,-1
1933,16,0,11,12,-1
1934,0,11,12,14,1
1935,11,12,14,12,0
1936,12,14,12,1,0
1937,14,12,1,17,-1
1938,12,1,17,4,-1
1939,1,17,4,12,-1
1940,17,4,12,19,0
1941,4,12,19,16,-1
1942,12,19,16,2,1
1943,19,16,2,8,-1
1944,16,2,8,11,-1
1945,2,8,11,13,0
1946,8,11,13,6,-1
1947,11,13,6,4,-1
1948,13,6,4,16,-1
1949,6,4,16,2,-1
1950,4,16,2,12,0
1951,16,2,12,2,1
1952,2,12,2,2,-1
1953,12,2,2,2,1
1954,2,2,2,11,1
1955,2,2,11,14,0
1956,2,11,14,9,-1
1957,11,14,9,8,0
1958,14,9,8,10,-1
1959,9,8,10,18,-1
1960,8,10,18,4,1
1961,10,18,4,14,1
1962,18,4,14,8,1
1963,4,14,8,11,-1
1964,14,8,11,16,1
1965,8,11,16,15,0
1966,11,16,15,14,0
1967,16,15,14,7,0
1968,15,14,7,5,-1
1969,14,7,5,19,0
1970,7,5,19,6,-1
1971,5,19,6,16,-1
1972,19,6,16,1,1
1973,6,16,1,6,-1
1974,16,1,6,9,1
1975,1,6,9,11,-1
1976,6,9,11,7,0
1977,9,11,7,10,-1
1978,11,7,10,2,1
1979,7,10,2,14,1
1980,10,2,14,18,-1
1981,2,14,18,19,-1
1982,14,18,19,4,-1
1983,18,19,4,5,-1
1984,19,4,5,9,1
1985,4,5,9,4,-1
1986,5,9,4,0,-1
1987,9,4,0,14,0
1988,4,0,14,7,0
1989,0,14,7,13,0
1990,14,7,13,2,1
1991,7,13,2,16,-1
1992,13,2,16,9,-1
1993,2,16,9,11,-1
1994,16,9,11,11,-1
1995,9,11,11,3,1
1996,11,11,3,3,1
1997,11,3,3,6,-1
1998,3,3,6,11,-1
1999,3,6,11,6,-1
2000,6,11,6,16,-1
2001,11,6,16,5,-1
2002,6,16,5,14,1
2003,16,5,14,13,0
2004,5,14,13,9,1
2005,14,13,9,1,0
2006,13,9,1,8,0
2007,9,1,8,17,-1
2008,1,8,17,14,1
2009,8,17,14,16,-1
2010,17,14,16,16,-1
2011,14,16,16,11,-1
2012,16,16,11,19,0
2013,16,11,19,5,1
2014,11,19,5,3,1
2015,19,5,3,13,0
2016,5,3,13,4,1
2017,3,13,4,16,-1
2018,13,4,16,13,0
2019,4,16,13,11,-1
2020,16,13,11,5,1
2021,13,11,5,17,-1
2022,11,5,17,15,1
2023,5,17,15,11,0
2024,17,15,11,6,0
2025,15,11,6,7,-1
2026,11,6,7,13,1
2027,6,7,13,5,0
2028,7,13,5,1,0
2029,13,5,1,16,-1
2030,5,1,16,4,1
2031,1,16,4,0,-1
2032,16,4,0,19,1
2033,4,0,19,19,1
2034,0,19,19,4,-1
2035,19,19,4,19,0
2036,19,4,19,19,0
2037,4,19,19,12,-1
2038,19,19,12,17,1
2039,19,12,17,6,-1
2040,12,17,6,14,1
2041,17,6,14,12,-1
2042,6,14,12,13,0
2043,14,12,13,9,1
2044,12,13,9,8,1
2045,13,9,8,1,0
2046,9,8,1,6,1
2047,8,1,6,13,-1
2048,1,6,13,3,1
2049,6,13,3,15,1
2050,13,3,15,15,0
2051,3,15,15,9,-1
2052,15,15,9,9,1
2053,15,9,9,10,-1
2054,9,9,10,14,1
2055,9,10,14,12,-1
2056,10,14,12,11,-1
2057,14,12,11,3,1
2058,12,11,3,13,-1
2059,11,3,13,9,1
2060,3,13,9,8,1
2061,13,9,8,0,-1
2062,9,8,0,6,0
2063,8,0,6,7,-1
2064,0,6,7,1,0
2065,6,7,1,10,-1
2066,7,1,10,15,1
2067,1,10,15,4,-1
2068,10,15,4,6,-1
2069,15,4,6,0,-1
2070,4,6,0,5,-1
2071,6,0,5,19,0
2072,0,5,19,12,-1
2073,5,19,12,12,-1
2074,19,12,12,9,1
2075,12,12,9,9,1
2076,12,9,9,10,1
2077,9,9,10,1,1
2078,9,10,1,19,0
2079,10,1,19,0,-1
2080,1,19,0,0,-1
2081,19,0,0,7,-1
2082,0,0,7,7,1
2083,0,7,7,9,-1
2084,7,7,9,13,1
2085,7,9,13,2,1
2086,9,13,2,19,0
2087,13,2,19,9,1
2088,2,19,9,19,0
2089,19,9,19,13,0
2090,9,19,13,19,-1
2091,19,13,19,4,-1
2092,13,19,4,14,1
2093,19,4,14,15,1
2094,4,14,15,8,1
2095,14,15,8,19,0
2096,15,8,19,13,0
2097,8,19,13,13,0
2098,19,13,13,10,-1
2099,13,13,10,4,1
2100,13,10,4,3,1
2101,10,4,3,9,1
2102,4,3,9,10,-1
2103,3,9,10,13,0
2104,9,10,13,2,1
2105,10,13,2,10,-1
2106,13,2,10,5,-1
2107,2,10,5,16,-1
2108,10,5,16,15,1
2109,5,16,15,2,1
2110,16,15,2,5,-1
2111,15,2,5,12,-1
2112,2,5,12,2,1
2113,5,12,2,3,1
2114,12,2,3,5,0
2115,2,3,5,5,-1
2116,3,5,5,5,-1
2117,5,5,5,2,1
2118,5,5,2,5,-1
2119,5,2,5,8,1
2120,2,5,8,8,-1
2121,5,8,8,0,0
2122,8,8,0,7,1
2123,8,0,7,14,-1
2124,0,7,14,10,-1
2125,7,14,10,16,-1
2126,14,10,16,12,-1
2127,10,16,12,18,-1
2128,16,12,18,18,-1
2129,12,18,18,13,-1
2130,18,18,13,19,0
2131,18,13,19,3,1
2132,13,19,3,19,0
2133,19,3,19,2,1
2134,3,19,2,8,1
2135,19,2,8,0,-1
2136,2,8,0,13,0
2137,8,0,13,17,-1
2138,0,13,17,11,-1
2139,13,17,11,10,-1
2140,17,11,10,14,0
2141,11,10,14,17,-1
2142,10,14,17,17,-1
2143,14,17,17,13,1
2144,17,17,13,11,-1
2145,17,13,11,15,1
2146,13,11,15,10,-1
2147,11,15,10,9,-1
2148,15,10,9,19,0
2149,10,9,19,6,0
2150,9,19,6,10,-1
