,s-2,s-1,a,r,none
0,0,2,4,1,
1,2,4,5,1,
2,4,5,0,0,
3,5,0,5,1,
4,0,5,1,0,
5,5,1,3,-1,
6,1,3,5,0,
7,3,5,4,1,
8,5,4,4,0,
9,4,4,3,1,
10,4,3,2,1,
11,3,2,5,1,
12,2,5,0,1,
13,5,0,5,1,
14,0,5,1,0,
15,5,1,5,1,
16,1,5,3,0,
17,5,3,5,1,
18,3,5,5,0,
19,5,5,3,1,
20,5,3,5,0,
21,3,5,4,0,
22,5,4,1,0,
23,4,1,3,1,
24,1,3,2,1,
25,3,2,1,1,
26,2,1,4,-1,
27,1,4,1,1,
28,4,1,3,0,
29,1,3,5,0,
30,3,5,5,0,
31,5,5,2,1,
32,5,2,5,0,
33,2,5,1,0,
34,5,1,0,0,
35,1,0,3,0,
36,0,3,3,0,
37,3,3,3,0,
38,3,3,3,0,
39,3,3,3,1,
40,3,3,0,0,
41,3,0,2,1,
42,0,2,0,0,
43,2,0,0,1,
44,0,0,5,0,
45,0,5,0,0,
46,5,0,0,1,
47,0,0,1,1,
48,0,1,5,0,
49,1,5,3,0,
50,5,3,4,1,
51,3,4,1,-1,
52,4,1,0,1,
53,1,0,4,0,
54,0,4,5,1,
55,4,5,1,1,
56,5,1,2,0,
57,1,2,5,0,
58,2,5,1,0,
59,5,1,4,0,
60,1,4,3,1,
61,4,3,0,1,
62,3,0,2,1,
63,0,2,5,0,
64,2,5,4,1,
65,5,4,2,0,
66,4,2,3,0,
67,2,3,3,0,
68,3,3,1,0,
69,3,1,1,0,
70,1,1,3,-1,
71,1,3,4,1,
72,3,4,5,1,
73,4,5,5,0,
74,5,5,2,1,
75,5,2,0,1,
76,2,0,0,1,
77,0,0,0,1,
78,0,0,0,1,
79,0,0,5,1,
80,0,5,1,1,
81,5,1,5,1,
82,1,5,0,0,
83,5,0,4,1,
84,0,4,5,0,
85,4,5,2,1,
86,5,2,3,1,
87,2,3,5,1,
88,3,5,2,1,
89,5,2,3,1,
90,2,3,5,0,
91,3,5,5,0,
92,5,5,4,-1,
93,5,4,2,0,
94,4,2,0,0,
95,2,0,5,0,
96,0,5,2,1,
97,5,2,0,0,
98,2,0,2,1,
99,0,2,4,1,
100,2,4,1,0,
101,4,1,1,-1,
102,1,1,0,0,
103,1,0,3,0,
104,0,3,1,0,
105,3,1,1,-1,
106,1,1,5,1,
107,1,5,2,0,
108,5,2,3,0,
109,2,3,0,0,
110,3,0,1,1,
111,0,1,3,0,
112,1,3,1,0,
113,3,1,0,0,
114,1,0,1,0,
115,0,1,0,0,
116,1,0,4,-1,
117,0,4,3,0,
118,4,3,3,0,
119,3,3,1,1,
120,3,1,2,0,
121,1,2,3,0,
122,2,3,5,-1,
123,3,5,4,-1,
