,s-2,s-1,a,r,none
0,4,0,1,1,
1,0,1,2,1,
2,1,2,4,1,
3,2,4,1,0,
4,4,1,3,-1,
5,1,3,2,1,
6,3,2,4,1,
7,2,4,4,0,
8,4,4,0,0,
9,4,0,2,0,
10,0,2,2,0,
11,2,2,3,0,
12,2,3,0,1,
13,3,0,4,-1,
14,0,4,2,0,
15,4,2,4,1,
16,2,4,3,0,
17,4,3,2,0,
18,3,2,4,1,
19,2,4,3,0,
20,4,3,4,-1,
21,3,4,3,0,
22,4,3,2,1,
23,3,2,2,0,
24,2,2,4,0,
25,2,4,0,1,
26,4,0,1,1,
27,0,1,5,0,
28,1,5,3,1,
29,5,3,5,1,
30,3,5,5,0,
31,5,5,4,0,
32,5,4,5,1,
33,4,5,4,1,
34,5,4,5,1,
35,4,5,5,0,
36,5,5,3,0,
37,5,3,0,0,
38,3,0,4,1,
39,0,4,0,0,
40,4,0,1,-1,
41,0,1,4,1,
42,1,4,4,0,
43,4,4,1,1,
44,4,1,5,1,
45,1,5,3,0,
46,5,3,1,1,
47,3,1,3,1,
48,1,3,2,0,
49,3,2,3,0,
50,2,3,5,0,
51,3,5,1,0,
52,5,1,4,0,
53,1,4,1,-1,
54,4,1,0,0,
55,1,0,1,1,
56,0,1,4,0,
57,1,4,5,0,
58,4,5,0,1,
59,5,0,2,1,
60,0,2,1,0,
61,2,1,3,0,
62,1,3,4,1,
63,3,4,2,1,
64,4,2,4,1,
65,2,4,0,1,
66,4,0,2,0,
67,0,2,4,0,
68,2,4,1,0,
69,4,1,5,0,
70,1,5,3,0,
71,5,3,2,1,
72,3,2,4,0,
73,2,4,5,0,
74,4,5,3,0,
75,5,3,1,0,
76,3,1,3,0,
77,1,3,2,0,
78,3,2,0,1,
79,2,0,4,0,
80,0,4,0,1,
81,4,0,1,0,
82,0,1,2,0,
83,1,2,1,0,
84,2,1,2,1,
85,1,2,1,1,
86,2,1,5,0,
87,1,5,4,1,
88,5,4,5,0,
89,4,5,5,0,
90,5,5,2,0,
91,5,2,4,1,
92,2,4,4,0,
93,4,4,1,0,
94,4,1,1,0,
95,1,1,1,1,
96,1,1,2,0,
97,1,2,4,0,
98,2,4,0,1,
99,4,0,2,1,
100,0,2,3,0,
101,2,3,5,0,
102,3,5,5,0,
103,5,5,0,0,
104,5,0,0,0,
105,0,0,2,1,
106,0,2,1,0,
107,2,1,2,1,
108,1,2,1,-1,
109,2,1,5,1,
110,1,5,0,0,
111,5,0,4,-1,
112,0,4,4,0,
113,4,4,1,0,
114,4,1,2,1,
115,1,2,0,1,
116,2,0,4,-1,
117,0,4,1,1,
118,4,1,2,1,
119,1,2,3,0,
120,2,3,5,1,
121,3,5,2,0,
122,5,2,4,0,
123,2,4,5,0,
124,4,5,2,0,
125,5,2,3,1,
126,2,3,0,0,
127,3,0,0,1,
128,0,0,5,1,
129,0,5,3,1,
130,5,3,1,1,
131,3,1,5,1,
