,s-2,s-1,a,r,none
0,3,2,4,1,
1,2,4,2,1,
2,4,2,2,0,
3,2,2,4,-1,
4,2,4,2,1,
5,4,2,3,0,
6,2,3,0,0,
7,3,0,2,0,
8,0,2,5,0,
9,2,5,2,0,
10,5,2,0,1,
11,2,0,0,1,
12,0,0,3,1,
13,0,3,1,0,
14,3,1,2,0,
15,1,2,5,1,
16,2,5,4,1,
17,5,4,0,1,
18,4,0,2,0,
19,0,2,3,0,
20,2,3,3,0,
21,3,3,5,0,
22,3,5,1,1,
23,5,1,1,0,
24,1,1,0,0,
25,1,0,5,0,
26,0,5,5,0,
27,5,5,3,1,
28,5,3,4,1,
29,3,4,1,0,
30,4,1,0,0,
31,1,0,3,1,
32,0,3,5,1,
33,3,5,4,-1,
34,5,4,2,1,
35,4,2,5,0,
36,2,5,1,0,
37,5,1,2,0,
38,1,2,5,0,
39,2,5,0,0,
40,5,0,2,0,
41,0,2,5,1,
42,2,5,5,0,
43,5,5,0,1,
44,5,0,0,1,
45,0,0,3,0,
46,0,3,4,0,
47,3,4,4,0,
48,4,4,3,1,
49,4,3,3,1,
50,3,3,1,1,
51,3,1,4,0,
52,1,4,3,0,
53,4,3,3,1,
54,3,3,4,-1,
55,3,4,5,0,
56,4,5,0,1,
57,5,0,1,0,
58,0,1,5,1,
59,1,5,2,-1,
60,5,2,0,0,
61,2,0,0,1,
62,0,0,2,1,
63,0,2,3,0,
64,2,3,0,1,
65,3,0,1,1,
66,0,1,1,0,
67,1,1,1,0,
68,1,1,0,1,
69,1,0,2,-1,
70,0,2,5,0,
71,2,5,5,0,
72,5,5,2,0,
73,5,2,0,0,
74,2,0,3,1,
75,0,3,4,0,
76,3,4,1,0,
77,4,1,4,1,
78,1,4,2,0,
79,4,2,1,1,
80,2,1,5,0,
81,1,5,4,1,
82,5,4,1,0,
83,4,1,5,1,
84,1,5,5,0,
85,5,5,3,1,
86,5,3,5,-1,
87,3,5,2,0,
88,5,2,3,0,
89,2,3,0,1,
90,3,0,3,0,
91,0,3,5,1,
92,3,5,3,-1,
93,5,3,4,1,
94,3,4,2,1,
95,4,2,1,1,
96,2,1,4,1,
97,1,4,4,0,
98,4,4,3,0,
99,4,3,1,1,
100,3,1,1,-1,
101,1,1,4,0,
102,1,4,3,1,
103,4,3,0,1,
104,3,0,0,1,
105,0,0,5,0,
106,0,5,5,0,
107,5,5,2,1,
108,5,2,1,0,
109,2,1,1,0,
110,1,1,4,1,
111,1,4,3,0,
112,4,3,5,0,
113,3,5,2,1,
114,5,2,1,0,
115,2,1,0,1,
116,1,0,3,-1,
117,0,3,3,1,
118,3,3,4,1,
119,3,4,5,0,
120,4,5,0,0,
121,5,0,3,0,
122,0,3,1,0,
123,3,1,0,0,
124,1,0,4,0,
125,0,4,4,0,
126,4,4,2,1,
127,4,2,1,0,
128,2,1,0,0,
129,1,0,0,1,
130,0,0,4,-1,
131,0,4,1,-1,
132,4,1,2,0,
133,1,2,4,1,
134,2,4,3,0,
135,4,3,3,1,
136,3,3,4,0,
137,3,4,1,0,
138,4,1,1,0,
139,1,1,4,0,
140,1,4,5,0,
141,4,5,0,1,
142,5,0,3,1,
143,0,3,1,0,
144,3,1,0,1,
145,1,0,5,0,
146,0,5,0,0,
147,5,0,4,1,
148,0,4,2,1,
149,4,2,5,0,
150,2,5,2,1,
151,5,2,0,1,
152,2,0,2,1,
153,0,2,5,1,
154,2,5,2,0,
155,5,2,4,1,
156,2,4,2,1,
157,4,2,1,0,
158,2,1,3,0,
159,1,3,3,1,
160,3,3,2,0,
161,3,2,1,0,
162,2,1,2,0,
163,1,2,2,0,
164,2,2,4,0,
165,2,4,5,0,
166,4,5,0,0,
167,5,0,5,0,
168,0,5,1,1,
169,5,1,0,0,
170,1,0,1,0,
171,0,1,4,-1,
172,1,4,3,-1,
173,4,3,1,0,
174,3,1,0,1,
175,1,0,4,-1,
176,0,4,3,1,
177,4,3,3,1,
178,3,3,1,0,
179,3,1,4,0,
180,1,4,1,1,
181,4,1,3,1,
182,1,3,3,0,
183,3,3,4,1,
184,3,4,3,0,
185,4,3,0,1,
186,3,0,1,0,
187,0,1,2,1,
188,1,2,5,1,
189,2,5,0,0,
190,5,0,2,0,
191,0,2,1,0,
192,2,1,2,1,
193,1,2,4,0,
194,2,4,2,0,
195,4,2,1,1,
196,2,1,4,1,
197,1,4,3,0,
198,4,3,3,0,
199,3,3,0,1,
200,3,0,1,1,
201,0,1,2,1,
202,1,2,5,0,
203,2,5,4,1,
204,5,4,1,0,
205,4,1,4,0,
206,1,4,1,0,
207,4,1,2,0,
208,1,2,3,0,
209,2,3,0,0,
210,3,0,1,0,
211,0,1,3,0,
212,1,3,0,0,
213,3,0,3,0,
214,0,3,5,0,
215,3,5,2,0,
216,5,2,4,1,
217,2,4,5,0,
218,4,5,0,0,
219,5,0,4,-1,
220,0,4,5,0,
221,4,5,3,0,
222,5,3,2,0,
223,3,2,4,-1,
224,2,4,0,0,
225,4,0,1,-1,
226,0,1,5,0,
227,1,5,5,0,
228,5,5,0,1,
229,5,0,0,1,
230,0,0,5,1,
231,0,5,4,0,
232,5,4,0,0,
233,4,0,3,0,
234,0,3,5,0,
235,3,5,0,0,
236,5,0,0,1,
237,0,0,2,0,
238,0,2,5,1,
239,2,5,2,0,
240,5,2,3,0,
241,2,3,5,1,
242,3,5,4,1,
243,5,4,1,0,
244,4,1,4,1,
245,1,4,0,1,
246,4,0,4,1,
247,0,4,2,1,
248,4,2,5,0,
249,2,5,4,0,
250,5,4,3,1,
251,4,3,2,0,
252,3,2,2,0,
253,2,2,0,0,
254,2,0,4,0,
255,0,4,2,1,
256,4,2,0,0,
257,2,0,2,0,
258,0,2,2,0,
259,2,2,1,1,
260,2,1,2,0,
261,1,2,5,0,
262,2,5,3,0,
263,5,3,4,0,
264,3,4,1,0,
265,4,1,4,1,
266,1,4,4,0,
267,4,4,3,0,
268,4,3,3,0,
269,3,3,4,1,
270,3,4,0,0,
271,4,0,1,1,
272,0,1,2,0,
273,1,2,5,0,
274,2,5,4,-1,
275,5,4,5,0,
276,4,5,0,0,
277,5,0,3,1,
278,0,3,5,1,
279,3,5,4,0,
280,5,4,3,0,
281,4,3,3,1,
282,3,3,1,0,
283,3,1,0,1,
284,1,0,0,1,
285,0,0,3,0,
286,0,3,5,0,
287,3,5,1,1,
288,5,1,1,1,
289,1,1,0,0,
290,1,0,4,0,
291,0,4,3,0,
292,4,3,0,1,
293,3,0,4,1,
294,0,4,2,0,
295,4,2,5,1,
296,2,5,4,1,
297,5,4,0,0,
298,4,0,3,0,
299,0,3,4,-1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
