,s-2,s-1,a,r,none
0,1,3,0,0,
1,3,0,4,1,
2,0,4,0,0,
3,4,0,0,1,
4,0,0,2,1,
5,0,2,1,0,
6,2,1,2,1,
7,1,2,2,0,
8,2,2,1,0,
9,2,1,1,0,
10,1,1,4,1,
11,1,4,4,0,
12,4,4,4,0,
13,4,4,2,0,
14,4,2,0,1,
15,2,0,2,0,
16,0,2,0,1,
17,2,0,0,1,
18,0,0,5,0,
19,0,5,1,0,
20,5,1,2,0,
21,1,2,3,-1,
22,2,3,4,1,
23,3,4,5,0,
24,4,5,4,0,
25,5,4,5,1,
26,4,5,0,1,
27,5,0,0,1,
28,0,0,5,1,
29,0,5,3,0,
30,5,3,1,0,
31,3,1,2,0,
32,1,2,5,0,
33,2,5,2,1,
34,5,2,0,0,
35,2,0,1,1,
36,0,1,0,0,
37,1,0,0,1,
38,0,0,2,0,
39,0,2,1,0,
40,2,1,4,1,
41,1,4,2,1,
42,4,2,5,1,
43,2,5,2,1,
44,5,2,4,1,
45,2,4,1,1,
46,4,1,1,-1,
47,1,1,1,1,
48,1,1,1,0,
49,1,1,0,0,
50,1,0,3,1,
51,0,3,3,1,
52,3,3,3,1,
53,3,3,0,1,
54,3,0,5,1,
55,0,5,4,0,
56,5,4,5,0,
57,4,5,5,0,
58,5,5,1,1,
59,5,1,2,1,
60,1,2,1,0,
61,2,1,2,1,
62,1,2,1,0,
63,2,1,0,1,
64,1,0,2,0,
65,0,2,4,1,
66,2,4,3,-1,
67,4,3,3,1,
68,3,3,2,0,
69,3,2,4,0,
70,2,4,1,1,
71,4,1,5,0,
72,1,5,5,0,
73,5,5,3,1,
74,5,3,0,-1,
75,3,0,2,0,
76,0,2,4,1,
77,2,4,0,1,
78,4,0,2,1,
79,0,2,4,0,
80,2,4,1,0,
81,4,1,3,1,
82,1,3,0,1,
83,3,0,4,-1,
84,0,4,0,1,
85,4,0,5,1,
86,0,5,2,0,
87,5,2,5,1,
88,2,5,2,0,
89,5,2,5,0,
90,2,5,5,0,
91,5,5,3,0,
92,5,3,5,1,
93,3,5,4,1,
94,5,4,5,0,
95,4,5,1,0,
96,5,1,4,1,
97,1,4,1,0,
98,4,1,0,1,
99,1,0,0,1,
100,0,0,5,0,
101,0,5,2,0,
102,5,2,4,1,
103,2,4,1,-1,
104,4,1,4,-1,
105,1,4,0,0,
106,4,0,2,1,
107,0,2,4,1,
108,2,4,1,1,
109,4,1,2,0,
110,1,2,5,0,
111,2,5,0,1,
112,5,0,3,-1,
113,0,3,4,-1,
114,3,4,2,0,
115,4,2,3,0,
116,2,3,0,1,
117,3,0,1,0,
118,0,1,1,1,
119,1,1,1,1,
120,1,1,5,0,
121,1,5,2,0,
122,5,2,1,0,
123,2,1,1,-1,
124,1,1,3,1,
125,1,3,4,0,
126,3,4,0,0,
127,4,0,0,1,
128,0,0,4,1,
129,0,4,0,1,
130,4,0,0,1,
131,0,0,2,0,
132,0,2,4,1,
133,2,4,4,0,
134,4,4,4,0,
135,4,4,4,0,
136,4,4,3,0,
137,4,3,4,0,
138,3,4,3,-1,
139,4,3,2,0,
140,3,2,1,0,
141,2,1,3,1,
142,1,3,2,0,
143,3,2,1,1,
144,2,1,3,0,
145,1,3,3,1,
146,3,3,5,1,
147,3,5,0,1,
148,5,0,1,1,
149,0,1,4,1,
150,1,4,0,1,
151,4,0,0,1,
152,0,0,3,1,
153,0,3,5,0,
154,3,5,1,1,
155,5,1,4,1,
156,1,4,2,1,
157,4,2,5,0,
158,2,5,1,1,
159,5,1,4,-1,
160,1,4,5,1,
161,4,5,2,1,
162,5,2,2,0,
163,2,2,1,0,
164,2,1,3,1,
165,1,3,1,-1,
166,3,1,0,1,
167,1,0,0,1,
168,0,0,4,0,
169,0,4,0,0,
170,4,0,2,0,
171,0,2,4,0,
172,2,4,1,0,
173,4,1,0,1,
174,1,0,0,1,
175,0,0,2,1,
176,0,2,2,0,
177,2,2,0,1,
178,2,0,1,0,
179,0,1,1,-1,
180,1,1,3,1,
181,1,3,1,0,
182,3,1,5,0,
183,1,5,1,1,
184,5,1,2,0,
185,1,2,4,1,
186,2,4,1,0,
187,4,1,5,0,
188,1,5,2,0,
189,5,2,2,0,
190,2,2,0,1,
191,2,0,0,1,
192,0,0,5,-1,
193,0,5,1,0,
194,5,1,2,1,
195,1,2,5,0,
196,2,5,0,1,
197,5,0,5,0,
198,0,5,3,0,
199,5,3,4,1,
200,3,4,5,0,
