,s-2,s-1,a,r,none
0,2,3,0,0,
1,3,0,5,0,
2,0,5,2,1,
3,5,2,1,0,
4,2,1,0,0,
5,1,0,1,0,
6,0,1,3,-1,
7,1,3,2,1,
8,3,2,1,1,
9,2,1,5,0,
10,1,5,2,1,
11,5,2,1,0,
12,2,1,2,1,
13,1,2,1,0,
14,2,1,1,0,
15,1,1,4,-1,
16,1,4,0,0,
17,4,0,2,0,
18,0,2,5,0,
19,2,5,0,0,
20,5,0,2,1,
21,0,2,3,0,
22,2,3,5,1,
23,3,5,0,0,
24,5,0,1,0,
25,0,1,0,1,
26,1,0,2,1,
27,0,2,5,1,
28,2,5,5,0,
29,5,5,0,1,
30,5,0,4,0,
31,0,4,2,1,
32,4,2,3,0,
33,2,3,5,0,
34,3,5,2,1,
35,5,2,5,1,
36,2,5,1,1,
37,5,1,4,1,
38,1,4,5,0,
39,4,5,5,0,
40,5,5,1,0,
41,5,1,0,0,
42,1,0,2,0,
43,0,2,5,-1,
44,2,5,3,-1,
45,5,3,4,0,
46,3,4,2,0,
47,4,2,3,0,
48,2,3,2,0,
49,3,2,3,1,
50,2,3,5,0,
51,3,5,4,0,
52,5,4,5,1,
53,4,5,1,-1,
54,5,1,4,0,
55,1,4,2,1,
56,4,2,1,1,
57,2,1,2,1,
58,1,2,4,-1,
59,2,4,1,1,
60,4,1,0,0,
61,1,0,3,0,
62,0,3,4,0,
63,3,4,2,1,
64,4,2,5,1,
65,2,5,5,0,
66,5,5,4,1,
67,5,4,0,1,
68,4,0,0,1,
69,0,0,4,1,
70,0,4,1,0,
71,4,1,3,1,
72,1,3,0,0,
73,3,0,5,0,
74,0,5,3,1,
75,5,3,1,1,
76,3,1,5,-1,
77,1,5,4,1,
78,5,4,3,0,
79,4,3,2,0,
80,3,2,1,0,
81,2,1,3,0,
82,1,3,3,0,
83,3,3,5,1,
84,3,5,2,0,
85,5,2,5,1,
86,2,5,5,0,
87,5,5,4,1,
88,5,4,5,1,
89,4,5,5,0,
90,5,5,3,1,
91,5,3,5,0,
92,3,5,4,1,
93,5,4,0,1,
94,4,0,1,1,
95,0,1,0,1,
96,1,0,2,1,
97,0,2,1,0,
98,2,1,2,0,
99,1,2,4,1,
100,2,4,4,0,
101,4,4,4,0,
102,4,4,1,1,
103,4,1,3,0,
104,1,3,5,1,
105,3,5,0,1,
106,5,0,4,1,
107,0,4,2,0,
108,4,2,5,1,
109,2,5,4,0,
110,5,4,0,1,
111,4,0,0,1,
112,0,0,0,1,
113,0,0,4,-1,
114,0,4,5,0,
115,4,5,5,0,
116,5,5,3,0,
117,5,3,4,1,
118,3,4,1,0,
119,4,1,3,-1,
120,1,3,3,1,
121,3,3,5,0,
122,3,5,3,1,
123,5,3,0,1,
124,3,0,3,0,
125,0,3,1,1,
126,3,1,5,0,
127,1,5,3,1,
128,5,3,0,1,
129,3,0,3,0,
130,0,3,1,1,
131,3,1,2,0,
132,1,2,4,0,
133,2,4,1,1,
134,4,1,0,0,
135,1,0,4,1,
136,0,4,2,0,
137,4,2,1,0,
138,2,1,1,1,
139,1,1,5,0,
140,1,5,3,0,
141,5,3,0,0,
142,3,0,0,1,
143,0,0,2,1,
144,0,2,4,0,
145,2,4,1,0,
146,4,1,2,0,
147,1,2,0,0,
148,2,0,0,1,
149,0,0,0,1,
150,0,0,1,0,
151,0,1,4,1,
152,1,4,4,0,
153,4,4,3,0,
154,4,3,0,0,
155,3,0,5,-1,
156,0,5,5,0,
157,5,5,3,1,
158,5,3,1,1,
159,3,1,3,0,
160,1,3,4,0,
161,3,4,0,1,
162,4,0,1,1,
163,0,1,0,1,
164,1,0,1,0,
165,0,1,0,0,
166,1,0,3,-1,
167,0,3,1,0,
168,3,1,1,0,
169,1,1,5,0,
170,1,5,2,0,
171,5,2,3,0,
172,2,3,3,0,
173,3,3,2,0,
174,3,2,0,1,
175,2,0,0,1,
176,0,0,0,1,
177,0,0,2,0,
178,0,2,4,1,
179,2,4,2,0,
180,4,2,2,0,
181,2,2,5,1,
182,2,5,1,0,
183,5,1,2,0,
184,1,2,4,1,
185,2,4,5,0,
186,4,5,4,1,
187,5,4,3,0,
188,4,3,4,1,
189,3,4,0,0,
190,4,0,0,1,
191,0,0,1,0,
192,0,1,0,1,
193,1,0,2,1,
194,0,2,1,0,
195,2,1,2,1,
196,1,2,2,0,
197,2,2,5,0,
198,2,5,2,0,
199,5,2,5,1,
200,2,5,4,0,
201,5,4,0,0,
202,4,0,1,1,
203,0,1,5,0,
204,1,5,2,0,
205,5,2,3,0,
206,2,3,4,1,
207,3,4,2,1,
208,4,2,5,0,
209,2,5,4,0,
210,5,4,5,0,
211,4,5,0,1,
212,5,0,4,1,
213,0,4,2,1,
214,4,2,1,-1,
215,2,1,5,-1,
216,1,5,4,0,
217,5,4,0,0,
218,4,0,1,1,
219,0,1,1,-1,
220,1,1,2,1,
221,1,2,1,1,
222,2,1,2,0,
223,1,2,4,0,
224,2,4,5,0,
225,4,5,2,1,
226,5,2,2,0,
227,2,2,3,0,
228,2,3,4,0,
229,3,4,5,-1,
230,4,5,5,0,
231,5,5,2,0,
232,5,2,2,0,
233,2,2,5,0,
234,2,5,0,0,
235,5,0,4,-1,
236,0,4,0,1,
237,4,0,1,1,
238,0,1,0,0,
239,1,0,0,1,
240,0,0,0,1,
241,0,0,1,0,
242,0,1,4,0,
243,1,4,2,0,
244,4,2,5,1,
245,2,5,3,0,
246,5,3,1,1,
247,3,1,2,0,
248,1,2,4,-1,
249,2,4,4,0,
250,4,4,5,0,
251,4,5,0,1,
252,5,0,2,1,
253,0,2,1,1,
254,2,1,2,0,
255,1,2,3,1,
256,2,3,0,0,
257,3,0,0,1,
258,0,0,3,0,
259,0,3,2,0,
260,3,2,3,1,
261,2,3,0,0,
262,3,0,2,0,
263,0,2,4,0,
264,2,4,1,0,
265,4,1,3,1,
266,1,3,5,0,
267,3,5,1,0,
268,5,1,5,0,
269,1,5,3,-1,
270,5,3,4,-1,
271,3,4,2,1,
272,4,2,5,-1,
273,2,5,5,0,
274,5,5,5,0,
275,5,5,2,0,
276,5,2,5,1,
277,2,5,4,0,
278,5,4,5,0,
279,4,5,4,1,
280,5,4,5,1,
281,4,5,0,0,
282,5,0,4,0,
283,0,4,4,0,
284,4,4,3,1,
285,4,3,5,-1,
286,3,5,3,-1,
287,5,3,4,1,
288,3,4,0,1,
289,4,0,3,0,
290,0,3,5,0,
291,3,5,2,0,
292,5,2,5,0,
293,2,5,2,0,
294,5,2,5,0,
295,2,5,3,0,
296,5,3,0,0,
297,3,0,2,1,
298,0,2,0,1,
299,2,0,5,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
