,s-2,s-1,a,r,none
0,3,3,3,1,
1,3,3,1,0,
2,3,1,5,1,
3,1,5,1,1,
4,5,1,5,-1,
5,1,5,4,0,
6,5,4,1,0,
7,4,1,5,1,
8,1,5,2,0,
9,5,2,5,0,
10,2,5,0,1,
11,5,0,5,0,
12,0,5,1,0,
13,5,1,1,-1,
14,1,1,3,1,
15,1,3,1,1,
16,3,1,5,-1,
17,1,5,0,1,
18,5,0,3,1,
19,0,3,4,-1,
20,3,4,2,1,
21,4,2,5,0,
22,2,5,3,0,
23,5,3,5,0,
24,3,5,5,0,
25,5,5,4,0,
26,5,4,3,0,
27,4,3,0,1,
28,3,0,1,1,
29,0,1,0,0,
30,1,0,4,1,
31,0,4,1,0,
32,4,1,0,1,
33,1,0,2,0,
34,0,2,5,1,
35,2,5,0,0,
36,5,0,1,1,
37,0,1,0,1,
38,1,0,3,0,
39,0,3,0,0,
40,3,0,3,0,
41,0,3,0,0,
42,3,0,2,1,
43,0,2,2,0,
44,2,2,5,-1,
45,2,5,1,0,
46,5,1,5,1,
47,1,5,0,0,
48,5,0,1,0,
49,0,1,3,0,
50,1,3,1,0,
51,3,1,3,0,
52,1,3,4,0,
53,3,4,0,0,
54,4,0,2,0,
55,0,2,4,0,
56,2,4,4,0,
57,4,4,2,0,
58,4,2,5,1,
59,2,5,1,0,
60,5,1,5,1,
61,1,5,4,0,
62,5,4,1,0,
63,4,1,0,0,
64,1,0,0,1,
65,0,0,5,0,
66,0,5,4,0,
67,5,4,5,0,
68,4,5,2,0,
69,5,2,5,0,
70,2,5,3,-1,
71,5,3,2,1,
72,3,2,5,-1,
73,2,5,0,1,
74,5,0,1,0,
75,0,1,5,0,
76,1,5,1,0,
77,5,1,5,1,
78,1,5,4,-1,
79,5,4,3,1,
80,4,3,0,1,
81,3,0,4,0,
82,0,4,0,1,
83,4,0,5,1,
84,0,5,3,1,
85,5,3,1,1,
86,3,1,0,0,
87,1,0,5,0,
88,0,5,3,0,
89,5,3,2,1,
90,3,2,4,1,
91,2,4,1,0,
92,4,1,5,-1,
93,1,5,0,0,
94,5,0,1,-1,
95,0,1,2,1,
96,1,2,3,0,
97,2,3,2,0,
98,3,2,4,0,
99,2,4,3,0,
100,4,3,0,0,
101,3,0,4,1,
102,0,4,0,1,
103,4,0,5,0,
104,0,5,3,1,
105,5,3,3,0,
106,3,3,3,0,
107,3,3,2,0,
108,3,2,0,0,
109,2,0,4,0,
110,0,4,4,0,
111,4,4,2,0,
112,4,2,4,1,
113,2,4,3,0,
114,4,3,4,1,
115,3,4,2,0,
116,4,2,5,0,
117,2,5,0,0,
118,5,0,2,0,
119,0,2,0,1,
120,2,0,0,1,
121,0,0,2,0,
122,0,2,0,0,
123,2,0,1,1,
124,0,1,0,1,
125,1,0,1,0,
126,0,1,0,0,
127,1,0,5,1,
128,0,5,5,0,
129,5,5,4,1,
130,5,4,2,1,
131,4,2,0,1,
132,2,0,4,1,
133,0,4,5,0,
134,4,5,4,1,
135,5,4,2,1,
136,4,2,4,1,
137,2,4,1,1,
138,4,1,0,1,
139,1,0,3,1,
140,0,3,1,0,
141,3,1,0,1,
142,1,0,4,0,
143,0,4,0,0,
144,4,0,1,0,
145,0,1,4,-1,
146,1,4,5,1,
147,4,5,3,0,
148,5,3,2,0,
149,3,2,4,1,
150,2,4,3,-1,
151,4,3,0,1,
152,3,0,3,1,
153,0,3,3,1,
154,3,3,3,0,
155,3,3,3,1,
156,3,3,2,1,
157,3,2,2,0,
158,2,2,4,1,
159,2,4,5,0,
160,4,5,0,1,
161,5,0,5,1,
162,0,5,0,1,
163,5,0,3,-1,
164,0,3,5,1,
165,3,5,0,0,
166,5,0,5,0,
167,0,5,3,1,
168,5,3,4,1,
169,3,4,5,1,
170,4,5,5,0,
171,5,5,4,0,
172,5,4,2,0,
173,4,2,4,1,
174,2,4,0,1,
175,4,0,3,1,
176,0,3,2,0,
177,3,2,4,0,
178,2,4,1,0,
179,4,1,4,1,
180,1,4,1,0,
181,4,1,0,1,
182,1,0,4,1,
183,0,4,5,1,
184,4,5,3,1,
185,5,3,1,1,
186,3,1,2,1,
187,1,2,0,0,
188,2,0,0,1,
189,0,0,3,1,
190,0,3,1,0,
191,3,1,2,1,
192,1,2,0,0,
193,2,0,5,0,
194,0,5,3,0,
195,5,3,0,0,
196,3,0,0,1,
197,0,0,3,1,
198,0,3,1,0,
199,3,1,5,1,
200,1,5,3,1,
201,5,3,4,1,
202,3,4,2,1,
203,4,2,0,1,
204,2,0,1,0,
205,0,1,3,0,
206,1,3,2,0,
207,3,2,3,0,
208,2,3,5,0,
209,3,5,2,1,
210,5,2,5,-1,
211,2,5,1,0,
