,s-2,s-1,a,r,none
0,2,5,4,-1,
1,5,4,0,0,
2,4,0,1,0,
3,0,1,3,0,
4,1,3,0,0,
5,3,0,3,1,
6,0,3,1,-1,
7,3,1,4,0,
8,1,4,5,1,
9,4,5,1,1,
10,5,1,3,1,
11,1,3,2,1,
12,3,2,2,0,
13,2,2,0,1,
14,2,0,4,1,
15,0,4,2,1,
16,4,2,2,0,
17,2,2,0,0,
18,2,0,0,1,
19,0,0,5,1,
20,0,5,0,0,
21,5,0,1,0,
22,0,1,3,-1,
23,1,3,0,0,
24,3,0,4,1,
25,0,4,0,0,
26,4,0,3,1,
27,0,3,3,0,
28,3,3,1,1,
29,3,1,4,1,
30,1,4,1,0,
31,4,1,0,1,
32,1,0,5,0,
33,0,5,3,0,
34,5,3,4,1,
35,3,4,2,1,
36,4,2,5,1,
37,2,5,2,0,
38,5,2,0,0,
39,2,0,0,1,
40,0,0,1,0,
41,0,1,5,0,
42,1,5,0,1,
43,5,0,2,1,
44,0,2,1,0,
45,2,1,4,0,
46,1,4,5,0,
47,4,5,0,0,
48,5,0,5,1,
49,0,5,5,0,
50,5,5,3,-1,
51,5,3,2,1,
52,3,2,4,0,
53,2,4,5,1,
54,4,5,1,0,
55,5,1,3,0,
56,1,3,3,1,
57,3,3,3,0,
58,3,3,1,1,
59,3,1,5,0,
60,1,5,3,1,
61,5,3,0,0,
62,3,0,3,0,
63,0,3,4,1,
64,3,4,1,0,
65,4,1,3,0,
66,1,3,2,-1,
67,3,2,5,1,
68,2,5,3,1,
69,5,3,1,1,
70,3,1,4,1,
71,1,4,3,1,
72,4,3,5,-1,
73,3,5,4,1,
74,5,4,3,0,
75,4,3,2,0,
76,3,2,0,1,
77,2,0,5,0,
78,0,5,2,1,
79,5,2,3,1,
80,2,3,2,1,
81,3,2,1,0,
82,2,1,4,1,
83,1,4,3,-1,
84,4,3,2,1,
85,3,2,0,1,
86,2,0,5,0,
87,0,5,2,0,
88,5,2,5,0,
89,2,5,0,1,
90,5,0,2,0,
91,0,2,2,1,
92,2,2,5,0,
93,2,5,4,1,
94,5,4,3,1,
95,4,3,4,1,
96,3,4,3,0,
97,4,3,4,1,
98,3,4,2,0,
99,4,2,4,1,
100,2,4,0,1,
101,4,0,2,0,
102,0,2,5,0,
103,2,5,2,1,
104,5,2,2,0,
105,2,2,5,1,
106,2,5,3,1,
107,5,3,2,1,
108,3,2,3,1,
109,2,3,2,1,
110,3,2,0,1,
111,2,0,0,1,
112,0,0,0,1,
113,0,0,2,1,
114,0,2,5,0,
115,2,5,0,0,
116,5,0,2,1,
117,0,2,1,1,
118,2,1,4,0,
119,1,4,5,0,
120,4,5,0,0,
121,5,0,4,0,
122,0,4,2,0,
123,4,2,5,1,
124,2,5,1,1,
125,5,1,3,1,
126,1,3,4,0,
127,3,4,5,-1,
128,4,5,2,1,
129,5,2,4,-1,
130,2,4,2,0,
131,4,2,5,0,
132,2,5,0,1,
133,5,0,2,1,
134,0,2,4,0,
135,2,4,0,1,
136,4,0,1,1,
137,0,1,0,0,
138,1,0,4,1,
139,0,4,2,1,
140,4,2,5,1,
141,2,5,1,0,
142,5,1,5,1,
143,1,5,2,1,
144,5,2,3,1,
145,2,3,2,1,
146,3,2,1,1,
147,2,1,5,0,
148,1,5,2,1,
149,5,2,1,1,
150,2,1,5,0,
151,1,5,3,1,
152,5,3,2,0,
153,3,2,4,1,
