,s-2,s-1,a,r,none
0,5,1,0,1,
1,1,0,5,0,
2,0,5,3,-1,
3,5,3,5,-1,
4,3,5,3,1,
5,5,3,4,0,
6,3,4,2,1,
7,4,2,3,1,
8,2,3,3,1,
9,3,3,1,0,
10,3,1,3,-1,
11,1,3,5,1,
12,3,5,4,0,
13,5,4,0,0,
14,4,0,5,1,
15,0,5,5,0,
16,5,5,1,0,
17,5,1,1,0,
18,1,1,5,0,
19,1,5,1,0,
20,5,1,0,0,
21,1,0,0,0,
22,0,0,5,0,
23,0,5,2,0,
24,5,2,0,0,
25,2,0,4,1,
26,0,4,3,1,
27,4,3,2,1,
28,3,2,4,1,
29,2,4,5,0,
30,4,5,1,0,
31,5,1,1,1,
32,1,1,4,1,
33,1,4,1,0,
34,4,1,3,0,
35,1,3,3,1,
36,3,3,1,0,
37,3,1,2,0,
38,1,2,0,1,
39,2,0,4,1,
40,0,4,4,0,
41,4,4,1,0,
42,4,1,2,1,
43,1,2,1,0,
44,2,1,5,1,
45,1,5,1,-1,
46,5,1,4,0,
47,1,4,1,1,
48,4,1,4,-1,
49,1,4,0,0,
50,4,0,2,1,
51,0,2,4,1,
52,2,4,3,1,
53,4,3,2,0,
54,3,2,4,1,
55,2,4,3,1,
56,4,3,3,0,
57,3,3,0,1,
58,3,0,5,0,
59,0,5,0,1,
60,5,0,0,1,
61,0,0,1,0,
62,0,1,5,1,
63,1,5,5,0,
64,5,5,3,1,
65,5,3,0,1,
66,3,0,2,1,
67,0,2,4,-1,
68,2,4,3,0,
69,4,3,3,1,
70,3,3,4,1,
71,3,4,3,0,
72,4,3,5,0,
73,3,5,1,0,
74,5,1,0,0,
75,1,0,3,-1,
76,0,3,5,1,
77,3,5,4,1,
78,5,4,3,0,
79,4,3,5,0,
80,3,5,3,1,
81,5,3,3,1,
82,3,3,2,1,
83,3,2,5,0,
84,2,5,4,-1,
85,5,4,0,1,
86,4,0,1,1,
87,0,1,1,0,
88,1,1,5,0,
89,1,5,4,0,
90,5,4,0,0,
91,4,0,1,1,
92,0,1,1,1,
93,1,1,1,0,
94,1,1,2,0,
95,1,2,3,0,
96,2,3,5,0,
97,3,5,4,1,
98,5,4,0,0,
99,4,0,2,1,
100,0,2,3,1,
101,2,3,4,1,
102,3,4,3,0,
103,4,3,3,1,
104,3,3,4,-1,
105,3,4,4,0,
106,4,4,1,0,
107,4,1,1,1,
108,1,1,2,1,
109,1,2,0,1,
110,2,0,2,0,
111,0,2,5,1,
112,2,5,0,1,
113,5,0,1,0,
114,0,1,1,-1,
115,1,1,4,0,
116,1,4,0,1,
117,4,0,2,0,
118,0,2,1,1,
119,2,1,5,0,
120,1,5,0,0,
121,5,0,0,1,
122,0,0,4,1,
123,0,4,4,0,
124,4,4,4,0,
125,4,4,2,0,
126,4,2,4,-1,
127,2,4,2,0,
128,4,2,0,1,
129,2,0,4,1,
130,0,4,2,0,
131,4,2,3,0,
132,2,3,3,0,
133,3,3,1,0,
134,3,1,0,0,
135,1,0,1,0,
136,0,1,5,0,
137,1,5,5,0,
138,5,5,2,0,
139,5,2,5,0,
140,2,5,5,0,
141,5,5,2,0,
142,5,2,4,1,
143,2,4,2,0,
144,4,2,3,1,
145,2,3,3,0,
146,3,3,5,1,
147,3,5,3,0,
148,5,3,3,0,
149,3,3,2,0,
150,3,2,4,0,
151,2,4,3,1,
