,s-2,s-1,a,r,none
0,0,0,1,-1,
1,0,1,3,0,
2,1,3,5,0,
3,3,5,1,0,
4,5,1,4,0,
5,1,4,2,1,
6,4,2,3,1,
7,2,3,1,0,
8,3,1,3,0,
9,1,3,0,1,
10,3,0,4,0,
11,0,4,1,0,
12,4,1,1,-1,
13,1,1,1,1,
14,1,1,0,0,
15,1,0,1,1,
16,0,1,5,0,
17,1,5,1,1,
18,5,1,3,0,
19,1,3,2,0,
20,3,2,5,1,
21,2,5,0,0,
22,5,0,5,1,
23,0,5,4,-1,
24,5,4,1,0,
25,4,1,0,0,
26,1,0,5,1,
27,0,5,1,-1,
28,5,1,3,0,
29,1,3,5,-1,
30,3,5,2,0,
31,5,2,2,0,
32,2,2,3,-1,
33,2,3,5,1,
34,3,5,3,0,
35,5,3,0,1,
36,3,0,2,0,
37,0,2,2,0,
38,2,2,3,1,
39,2,3,1,0,
40,3,1,4,0,
41,1,4,4,0,
42,4,4,5,0,
43,4,5,2,0,
44,5,2,2,0,
45,2,2,3,0,
46,2,3,5,0,
47,3,5,3,0,
48,5,3,3,0,
49,3,3,2,1,
50,3,2,5,-1,
51,2,5,2,0,
52,5,2,4,1,
53,2,4,0,1,
54,4,0,4,1,
55,0,4,4,0,
56,4,4,3,0,
57,4,3,1,0,
58,3,1,0,0,
59,1,0,1,0,
60,0,1,0,0,
61,1,0,1,1,
62,0,1,5,1,
63,1,5,1,0,
64,5,1,0,1,
65,1,0,3,-1,
66,0,3,4,1,
67,3,4,4,0,
68,4,4,3,0,
69,4,3,1,1,
70,3,1,3,1,
71,1,3,1,0,
72,3,1,4,0,
73,1,4,3,0,
74,4,3,3,0,
75,3,3,2,1,
76,3,2,0,0,
77,2,0,3,0,
78,0,3,0,1,
79,3,0,3,1,
80,0,3,1,0,
81,3,1,2,1,
82,1,2,3,1,
83,2,3,4,1,
84,3,4,3,0,
85,4,3,1,1,
86,3,1,1,-1,
87,1,1,1,1,
88,1,1,5,0,
89,1,5,4,1,
90,5,4,1,1,
91,4,1,5,1,
92,1,5,4,0,
93,5,4,2,0,
94,4,2,3,0,
95,2,3,0,0,
96,3,0,4,0,
97,0,4,0,1,
98,4,0,4,0,
99,0,4,3,-1,
100,4,3,5,0,
101,3,5,1,0,
102,5,1,1,-1,
103,1,1,2,0,
104,1,2,1,0,
105,2,1,2,1,
106,1,2,3,0,
107,2,3,3,1,
108,3,3,2,0,
109,3,2,0,0,
110,2,0,4,0,
111,0,4,1,0,
112,4,1,4,1,
113,1,4,0,1,
114,4,0,4,-1,
115,0,4,3,0,
116,4,3,2,0,
117,3,2,1,0,
118,2,1,1,1,
119,1,1,1,0,
120,1,1,1,-1,
121,1,1,5,-1,
122,1,5,3,1,
123,5,3,2,1,
124,3,2,2,0,
125,2,2,4,0,
126,2,4,5,1,
127,4,5,4,-1,
128,5,4,2,1,
129,4,2,5,0,
130,2,5,1,1,
131,5,1,4,1,
132,1,4,2,1,
133,4,2,3,0,
134,2,3,3,0,
135,3,3,2,1,
136,3,2,4,0,
137,2,4,4,0,
138,4,4,2,1,
139,4,2,2,0,
140,2,2,3,1,
141,2,3,5,0,
142,3,5,5,0,
143,5,5,1,1,
144,5,1,3,0,
145,1,3,5,0,
146,3,5,1,0,
147,5,1,1,0,
148,1,1,4,1,
149,1,4,2,0,
150,4,2,1,1,
151,2,1,3,-1,
152,1,3,0,0,
153,3,0,3,0,
154,0,3,4,1,
155,3,4,3,0,
156,4,3,3,1,
157,3,3,2,1,
158,3,2,5,1,
159,2,5,5,0,
160,5,5,2,0,
161,5,2,0,0,
162,2,0,1,1,
163,0,1,1,1,
164,1,1,1,-1,
165,1,1,4,0,
166,1,4,4,0,
167,4,4,4,0,
168,4,4,1,0,
169,4,1,3,1,
170,1,3,4,1,
171,3,4,3,1,
172,4,3,4,0,
173,3,4,4,0,
174,4,4,2,0,
175,4,2,1,0,
176,2,1,0,0,
177,1,0,5,0,
178,0,5,0,0,
179,5,0,1,1,
180,0,1,3,1,
181,1,3,0,1,
182,3,0,3,0,
183,0,3,4,1,
184,3,4,1,1,
185,4,1,5,0,
186,1,5,2,1,
187,5,2,4,1,
188,2,4,2,0,
189,4,2,3,1,
190,2,3,5,0,
191,3,5,2,0,
192,5,2,0,1,
193,2,0,0,1,
194,0,0,3,0,
195,0,3,4,1,
196,3,4,4,0,
197,4,4,0,0,
198,4,0,0,0,
199,0,0,0,1,
200,0,0,2,0,
201,0,2,5,0,
202,2,5,4,0,
203,5,4,2,1,
204,4,2,1,1,
205,2,1,1,0,
206,1,1,4,1,
207,1,4,0,1,
208,4,0,2,0,
209,0,2,1,1,
210,2,1,5,0,
211,1,5,2,0,
212,5,2,4,0,
213,2,4,0,1,
214,4,0,2,1,
215,0,2,5,0,
216,2,5,2,0,
217,5,2,2,0,
218,2,2,3,1,
219,2,3,4,1,
220,3,4,3,0,
221,4,3,0,0,
222,3,0,4,1,
223,0,4,0,0,
224,4,0,4,1,
225,0,4,0,1,
226,4,0,2,1,
227,0,2,2,0,
228,2,2,3,0,
229,2,3,4,0,
230,3,4,1,0,
231,4,1,0,0,
232,1,0,1,0,
233,0,1,0,1,
234,1,0,5,1,
235,0,5,0,0,
236,5,0,3,1,
237,0,3,3,1,
238,3,3,3,0,
239,3,3,2,1,
240,3,2,1,0,
241,2,1,1,-1,
242,1,1,4,1,
243,1,4,0,0,
244,4,0,4,0,
245,0,4,2,1,
246,4,2,3,1,
247,2,3,4,1,
248,3,4,0,1,
249,4,0,5,0,
250,0,5,0,0,
251,5,0,5,0,
252,0,5,0,1,
253,5,0,4,-1,
254,0,4,1,1,
255,4,1,2,-1,
256,1,2,1,0,
257,2,1,1,1,
258,1,1,1,0,
259,1,1,5,1,
260,1,5,1,0,
261,5,1,4,-1,
262,1,4,2,1,
263,4,2,2,0,
264,2,2,1,0,
265,2,1,3,0,
266,1,3,0,0,
267,3,0,0,1,
268,0,0,0,1,
269,0,0,0,1,
270,0,0,0,1,
271,0,0,0,1,
272,0,0,0,1,
273,0,0,3,1,
274,0,3,4,1,
275,3,4,4,0,
276,4,4,0,0,
277,4,0,0,1,
278,0,0,0,1,
279,0,0,0,1,
280,0,0,3,1,
281,0,3,2,1,
282,3,2,1,1,
283,2,1,2,0,
284,1,2,1,0,
285,2,1,0,0,
286,1,0,2,0,
287,0,2,1,0,
288,2,1,5,0,
289,1,5,3,0,
290,5,3,0,0,
291,3,0,0,1,
292,0,0,0,1,
293,0,0,3,0,
294,0,3,0,1,
295,3,0,0,1,
296,0,0,4,1,
297,0,4,0,0,
298,4,0,3,0,
299,0,3,4,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
