,s-2,s-1,a,r,none
0,4,4,1,-1,
1,4,1,2,1,
2,1,2,1,0,
3,2,1,5,0,
4,1,5,5,0,
5,5,5,1,0,
6,5,1,2,0,
7,1,2,3,1,
8,2,3,5,1,
9,3,5,5,0,
10,5,5,4,1,
11,5,4,5,1,
12,4,5,5,0,
13,5,5,1,-1,
14,5,1,2,1,
15,1,2,5,1,
16,2,5,0,0,
17,5,0,3,0,
18,0,3,0,0,
19,3,0,4,1,
20,0,4,4,0,
21,4,4,3,0,
22,4,3,3,1,
23,3,3,1,1,
24,3,1,5,1,
25,1,5,3,0,
26,5,3,2,1,
27,3,2,0,1,
28,2,0,5,1,
29,0,5,1,0,
30,5,1,5,1,
31,1,5,2,0,
32,5,2,5,1,
33,2,5,2,1,
34,5,2,2,1,
35,2,2,4,0,
36,2,4,2,0,
37,4,2,4,1,
38,2,4,4,0,
39,4,4,4,0,
40,4,4,2,0,
41,4,2,4,1,
42,2,4,4,0,
43,4,4,3,0,
44,4,3,3,1,
45,3,3,5,0,
46,3,5,4,1,
47,5,4,1,0,
48,4,1,5,0,
49,1,5,2,1,
50,5,2,3,-1,
51,2,3,5,1,
52,3,5,0,1,
53,5,0,5,1,
54,0,5,3,0,
55,5,3,1,0,
56,3,1,4,1,
57,1,4,3,0,
58,4,3,3,1,
59,3,3,2,0,
60,3,2,1,0,
61,2,1,4,1,
62,1,4,1,0,
63,4,1,3,-1,
64,1,3,4,1,
65,3,4,1,1,
66,4,1,3,0,
67,1,3,2,1,
68,3,2,1,0,
69,2,1,5,1,
70,1,5,0,1,
71,5,0,4,0,
72,0,4,1,1,
73,4,1,0,1,
74,1,0,3,0,
75,0,3,1,0,
76,3,1,1,1,
77,1,1,2,0,
78,1,2,2,0,
79,2,2,1,1,
80,2,1,2,0,
81,1,2,4,1,
82,2,4,3,1,
83,4,3,4,-1,
84,3,4,0,1,
85,4,0,2,0,
86,0,2,5,1,
87,2,5,1,0,
88,5,1,5,0,
89,1,5,2,0,
90,5,2,1,0,
91,2,1,1,0,
92,1,1,5,1,
93,1,5,1,0,
94,5,1,3,-1,
95,1,3,0,1,
96,3,0,3,0,
97,0,3,3,0,
98,3,3,2,0,
99,3,2,2,0,
100,2,2,1,0,
101,2,1,3,1,
102,1,3,3,0,
103,3,3,4,-1,
104,3,4,0,1,
105,4,0,1,1,
106,0,1,1,0,
107,1,1,4,0,
108,1,4,5,0,
109,4,5,2,1,
110,5,2,2,0,
111,2,2,1,1,
112,2,1,0,1,
113,1,0,3,-1,
114,0,3,4,0,
115,3,4,1,0,
116,4,1,0,1,
117,1,0,4,0,
118,0,4,2,0,
119,4,2,3,1,
120,2,3,4,1,
121,3,4,0,0,
122,4,0,0,1,
123,0,0,4,0,
124,0,4,1,0,
125,4,1,1,0,
126,1,1,1,1,
127,1,1,0,1,
128,1,0,1,0,
129,0,1,1,0,
130,1,1,5,1,
131,1,5,2,1,
132,5,2,2,0,
133,2,2,0,0,
134,2,0,2,1,
135,0,2,0,1,
136,2,0,0,1,
137,0,0,3,0,
138,0,3,0,0,
139,3,0,0,1,
140,0,0,4,0,
141,0,4,4,0,
142,4,4,5,0,
143,4,5,1,1,
144,5,1,4,1,
145,1,4,0,1,
146,4,0,5,1,
147,0,5,4,1,
148,5,4,0,1,
149,4,0,1,0,
150,0,1,3,0,
151,1,3,1,0,
152,3,1,4,0,
153,1,4,0,1,
154,4,0,5,0,
155,0,5,3,0,
156,5,3,2,0,
157,3,2,5,0,
158,2,5,2,1,
159,5,2,1,0,
160,2,1,4,-1,
161,1,4,0,1,
162,4,0,0,1,
163,0,0,2,1,
164,0,2,0,1,
165,2,0,0,1,
166,0,0,2,0,
167,0,2,3,0,
168,2,3,5,0,
169,3,5,2,1,
170,5,2,2,0,
171,2,2,5,-1,
172,2,5,5,0,
