,s-2,s-1,a,r,none
0,5,0,4,1,
1,0,4,4,0,
2,4,4,4,0,
3,4,4,3,1,
4,4,3,0,1,
5,3,0,0,1,
6,0,0,2,1,
7,0,2,5,0,
8,2,5,3,0,
9,5,3,0,1,
10,3,0,0,1,
11,0,0,3,1,
12,0,3,5,1,
13,3,5,3,0,
14,5,3,0,1,
15,3,0,0,1,
16,0,0,0,1,
17,0,0,4,1,
18,0,4,5,0,
19,4,5,2,1,
20,5,2,2,0,
21,2,2,0,1,
22,2,0,5,1,
23,0,5,1,0,
24,5,1,1,0,
25,1,1,4,-1,
26,1,4,1,1,
27,4,1,5,0,
28,1,5,5,0,
29,5,5,5,0,
30,5,5,3,0,
31,5,3,2,0,
32,3,2,1,0,
33,2,1,3,1,
34,1,3,0,1,
35,3,0,0,1,
36,0,0,4,1,
37,0,4,5,1,
38,4,5,2,1,
39,5,2,2,0,
40,2,2,0,1,
41,2,0,5,1,
42,0,5,4,0,
43,5,4,2,1,
44,4,2,2,0,
45,2,2,1,1,
46,2,1,3,0,
47,1,3,2,0,
48,3,2,4,1,
49,2,4,0,0,
50,4,0,1,1,
51,0,1,4,1,
52,1,4,1,0,
53,4,1,4,0,
54,1,4,2,1,
55,4,2,5,0,
56,2,5,1,1,
57,5,1,2,1,
58,1,2,1,0,
59,2,1,3,-1,
60,1,3,0,1,
61,3,0,1,0,
62,0,1,2,0,
63,1,2,4,1,
64,2,4,0,0,
65,4,0,1,0,
66,0,1,3,-1,
67,1,3,2,0,
68,3,2,3,0,
69,2,3,3,0,
70,3,3,5,0,
71,3,5,1,1,
72,5,1,0,0,
73,1,0,3,0,
74,0,3,1,0,
75,3,1,4,1,
76,1,4,1,1,
77,4,1,2,0,
78,1,2,3,-1,
79,2,3,5,0,
80,3,5,4,1,
81,5,4,5,1,
82,4,5,2,0,
83,5,2,0,1,
84,2,0,5,0,
85,0,5,2,0,
86,5,2,5,1,
87,2,5,5,0,
88,5,5,0,0,
89,5,0,5,1,
90,0,5,3,-1,
91,5,3,5,0,
92,3,5,3,1,
93,5,3,1,1,
94,3,1,4,1,
95,1,4,2,0,
96,4,2,1,0,
97,2,1,1,1,
98,1,1,3,1,
99,1,3,0,0,
100,3,0,0,1,
101,0,0,2,0,
102,0,2,5,0,
103,2,5,2,1,
104,5,2,0,1,
105,2,0,3,0,
106,0,3,5,0,
107,3,5,4,1,
108,5,4,2,1,
109,4,2,2,0,
110,2,2,0,1,
111,2,0,4,1,
112,0,4,0,1,
113,4,0,2,1,
114,0,2,0,1,
115,2,0,3,1,
116,0,3,5,0,
117,3,5,1,0,
118,5,1,5,0,
119,1,5,4,1,
120,5,4,2,1,
121,4,2,0,0,
122,2,0,4,1,
123,0,4,0,1,
124,4,0,3,0,
125,0,3,0,0,
126,3,0,2,1,
127,0,2,4,1,
128,2,4,4,0,
129,4,4,3,0,
130,4,3,0,0,
131,3,0,4,0,
132,0,4,4,0,
133,4,4,4,0,
134,4,4,3,1,
135,4,3,4,0,
