,s-2,s-1,a,r,none
0,0,5,2,1,
1,5,2,0,1,
2,2,0,4,0,
3,0,4,3,0,
4,4,3,0,1,
5,3,0,1,1,
6,0,1,3,0,
7,1,3,2,0,
8,3,2,1,1,
9,2,1,2,1,
10,1,2,4,0,
11,2,4,4,0,
12,4,4,2,1,
13,4,2,1,1,
14,2,1,5,-1,
15,1,5,2,0,
16,5,2,5,1,
17,2,5,5,0,
18,5,5,0,0,
19,5,0,3,1,
20,0,3,0,1,
21,3,0,3,1,
22,0,3,0,1,
23,3,0,4,1,
24,0,4,2,0,
25,4,2,2,1,
26,2,2,3,0,
27,2,3,2,1,
28,3,2,1,1,
29,2,1,5,0,
30,1,5,1,1,
31,5,1,0,0,
32,1,0,5,1,
33,0,5,5,0,
34,5,5,4,1,
35,5,4,4,0,
36,4,4,4,0,
37,4,4,4,0,
38,4,4,2,1,
39,4,2,2,0,
40,2,2,1,0,
41,2,1,0,1,
42,1,0,1,0,
43,0,1,0,0,
44,1,0,4,0,
45,0,4,0,1,
46,4,0,4,0,
47,0,4,1,1,
48,4,1,0,0,
49,1,0,2,1,
50,0,2,1,1,
51,2,1,2,1,
52,1,2,1,1,
53,2,1,1,-1,
54,1,1,5,1,
55,1,5,2,0,
56,5,2,0,1,
57,2,0,2,1,
58,0,2,3,1,
59,2,3,4,-1,
60,3,4,4,0,
61,4,4,5,1,
62,4,5,0,1,
63,5,0,5,1,
64,0,5,1,0,
65,5,1,5,0,
66,1,5,1,0,
67,5,1,1,-1,
68,1,1,3,1,
69,1,3,4,1,
70,3,4,0,0,
71,4,0,3,0,
72,0,3,0,1,
73,3,0,5,1,
74,0,5,2,1,
75,5,2,0,1,
76,2,0,5,0,
77,0,5,4,0,
78,5,4,5,1,
79,4,5,1,0,
80,5,1,5,0,
81,1,5,0,0,
82,5,0,1,0,
83,0,1,5,0,
84,1,5,1,0,
85,5,1,0,0,
86,1,0,2,0,
87,0,2,4,1,
88,2,4,3,-1,
89,4,3,4,-1,
90,3,4,4,0,
91,4,4,2,1,
92,4,2,4,-1,
93,2,4,4,0,
94,4,4,4,0,
95,4,4,3,1,
96,4,3,2,1,
97,3,2,2,0,
98,2,2,1,1,
99,2,1,2,0,
100,1,2,4,1,
101,2,4,2,1,
102,4,2,2,0,
103,2,2,1,0,
104,2,1,0,1,
105,1,0,1,0,
106,0,1,2,0,
107,1,2,4,1,
108,2,4,2,1,
109,4,2,5,0,
110,2,5,4,0,
111,5,4,4,0,
112,4,4,2,0,
113,4,2,4,0,
114,2,4,3,1,
115,4,3,2,1,
116,3,2,1,-1,
117,2,1,2,1,
118,1,2,5,1,
119,2,5,0,1,
120,5,0,3,0,
121,0,3,0,1,
122,3,0,3,0,
123,0,3,0,0,
124,3,0,4,0,
125,0,4,4,0,
126,4,4,2,0,
127,4,2,5,0,
128,2,5,3,0,
129,5,3,0,1,
130,3,0,0,1,
131,0,0,0,1,
132,0,0,5,1,
133,0,5,2,0,
134,5,2,0,1,
135,2,0,2,1,
136,0,2,1,1,
137,2,1,0,0,
138,1,0,3,0,
139,0,3,3,0,
140,3,3,2,1,
141,3,2,3,1,
142,2,3,5,0,
143,3,5,5,0,
144,5,5,3,0,
145,5,3,0,1,
146,3,0,5,1,
147,0,5,2,0,
148,5,2,0,1,
149,2,0,3,1,
150,0,3,0,1,
151,3,0,3,1,
152,0,3,0,0,
153,3,0,3,-1,
154,0,3,0,0,
155,3,0,1,0,
156,0,1,1,1,
157,1,1,3,0,
158,1,3,2,0,
159,3,2,2,0,
160,2,2,0,1,
161,2,0,0,1,
162,0,0,0,1,
163,0,0,5,0,
164,0,5,2,1,
165,5,2,5,1,
166,2,5,2,0,
167,5,2,0,1,
168,2,0,2,0,
169,0,2,1,1,
170,2,1,0,1,
171,1,0,5,0,
172,0,5,3,0,
173,5,3,3,1,
174,3,3,3,0,
175,3,3,1,1,
176,3,1,3,0,
177,1,3,2,0,
178,3,2,1,1,
179,2,1,2,0,
180,1,2,1,0,
181,2,1,1,1,
182,1,1,4,1,
183,1,4,4,0,
184,4,4,1,1,
185,4,1,2,1,
186,1,2,1,0,
187,2,1,2,1,
188,1,2,4,0,
189,2,4,5,-1,
190,4,5,2,1,
191,5,2,5,0,
192,2,5,1,1,
193,5,1,3,1,
194,1,3,4,1,
195,3,4,3,0,
196,4,3,3,0,
197,3,3,5,0,
198,3,5,2,0,
199,5,2,0,0,
200,2,0,5,0,
201,0,5,0,1,
202,5,0,0,1,
203,0,0,0,1,
204,0,0,0,1,
205,0,0,1,0,
206,0,1,2,1,
207,1,2,4,0,
208,2,4,2,0,
209,4,2,5,1,
210,2,5,2,1,
211,5,2,4,1,
212,2,4,4,0,
213,4,4,5,0,
214,4,5,2,0,
215,5,2,0,0,
216,2,0,4,1,
217,0,4,2,0,
218,4,2,5,1,
219,2,5,0,1,
220,5,0,3,0,
221,0,3,0,0,
222,3,0,1,1,
223,0,1,1,1,
224,1,1,1,1,
225,1,1,3,0,
226,1,3,5,0,
227,3,5,1,0,
228,5,1,1,0,
229,1,1,5,1,
230,1,5,0,1,
231,5,0,3,0,
232,0,3,0,0,
233,3,0,4,1,
234,0,4,0,0,
235,4,0,4,1,
236,0,4,2,1,
237,4,2,5,0,
238,2,5,0,0,
239,5,0,3,0,
240,0,3,0,0,
241,3,0,5,1,
242,0,5,2,1,
243,5,2,1,1,
244,2,1,2,1,
245,1,2,1,0,
246,2,1,0,1,
247,1,0,2,1,
248,0,2,3,1,
249,2,3,2,0,
250,3,2,2,0,
251,2,2,5,0,
252,2,5,5,0,
253,5,5,3,1,
254,5,3,4,-1,
255,3,4,2,1,
256,4,2,2,0,
257,2,2,5,1,
258,2,5,0,1,
259,5,0,4,0,
260,0,4,2,0,
261,4,2,1,1,
262,2,1,2,0,
263,1,2,4,0,
264,2,4,3,1,
265,4,3,1,1,
266,3,1,4,0,
267,1,4,2,0,
268,4,2,3,0,
269,2,3,3,0,
270,3,3,1,-1,
271,3,1,4,0,
272,1,4,2,0,
273,4,2,1,1,
274,2,1,2,0,
275,1,2,2,0,
276,2,2,1,0,
277,2,1,2,0,
278,1,2,5,0,
279,2,5,0,0,
280,5,0,2,1,
281,0,2,3,0,
282,2,3,3,0,
283,3,3,5,0,
284,3,5,1,0,
285,5,1,3,-1,
286,1,3,0,1,
287,3,0,1,0,
288,0,1,1,1,
289,1,1,1,-1,
290,1,1,5,0,
291,1,5,1,1,
292,5,1,3,0,
293,1,3,4,-1,
294,3,4,1,1,
295,4,1,2,1,
296,1,2,3,-1,
297,2,3,3,0,
298,3,3,4,1,
299,3,4,5,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
