,s-2,s-1,a,r,none
0,0,5,1,0,
1,5,1,5,0,
2,1,5,1,1,
3,5,1,4,1,
4,1,4,4,0,
5,4,4,2,0,
6,4,2,1,0,
7,2,1,4,0,
8,1,4,1,1,
9,4,1,4,0,
10,1,4,3,1,
11,4,3,5,0,
12,3,5,5,0,
13,5,5,2,0,
14,5,2,0,1,
15,2,0,0,1,
16,0,0,0,1,
17,0,0,2,1,
18,0,2,3,-1,
19,2,3,1,1,
20,3,1,4,0,
21,1,4,2,1,
22,4,2,1,0,
23,2,1,5,0,
24,1,5,5,0,
25,5,5,5,0,
26,5,5,5,0,
27,5,5,5,0,
28,5,5,2,1,
29,5,2,2,1,
30,2,2,2,0,
31,2,2,1,1,
32,2,1,3,1,
33,1,3,1,0,
34,3,1,0,0,
35,1,0,1,1,
36,0,1,4,1,
37,1,4,1,0,
38,4,1,4,0,
39,1,4,0,0,
40,4,0,5,-1,
41,0,5,4,1,
42,5,4,1,1,
43,4,1,1,0,
44,1,1,1,1,
45,1,1,2,1,
46,1,2,2,0,
47,2,2,5,1,
48,2,5,1,0,
49,5,1,3,-1,
50,1,3,3,1,
51,3,3,1,0,
52,3,1,4,1,
53,1,4,5,0,
54,4,5,0,0,
55,5,0,0,0,
56,0,0,1,0,
57,0,1,4,-1,
58,1,4,3,0,
59,4,3,1,0,
60,3,1,3,1,
61,1,3,3,0,
62,3,3,2,0,
63,3,2,0,0,
64,2,0,1,1,
65,0,1,2,1,
66,1,2,3,0,
67,2,3,3,1,
68,3,3,5,0,
69,3,5,1,0,
70,5,1,1,1,
71,1,1,2,0,
72,1,2,2,0,
73,2,2,1,0,
74,2,1,4,1,
75,1,4,2,0,
76,4,2,4,1,
77,2,4,2,0,
78,4,2,5,-1,
79,2,5,0,1,
80,5,0,0,1,
81,0,0,5,0,
82,0,5,3,0,
83,5,3,3,0,
84,3,3,1,1,
85,3,1,5,0,
86,1,5,1,0,
87,5,1,1,1,
88,1,1,1,0,
89,1,1,5,1,
90,1,5,1,0,
91,5,1,1,-1,
92,1,1,0,1,
93,1,0,1,-1,
94,0,1,1,1,
95,1,1,4,1,
96,1,4,0,0,
97,4,0,4,0,
98,0,4,1,1,
99,4,1,2,0,
100,1,2,4,0,
101,2,4,0,0,
102,4,0,0,1,
103,0,0,0,1,
104,0,0,1,0,
105,0,1,1,0,
106,1,1,2,1,
107,1,2,2,0,
108,2,2,1,0,
109,2,1,2,1,
110,1,2,5,0,
111,2,5,1,1,
112,5,1,5,-1,
113,1,5,1,1,
114,5,1,0,0,
115,1,0,1,1,
116,0,1,4,1,
117,1,4,3,1,
118,4,3,0,1,
119,3,0,4,0,
120,0,4,1,1,
121,4,1,1,0,
122,1,1,1,-1,
123,1,1,3,0,
124,1,3,2,-1,
125,3,2,4,0,
126,2,4,2,-1,
127,4,2,2,0,
128,2,2,0,1,
129,2,0,0,1,
130,0,0,1,1,
131,0,1,2,1,
132,1,2,2,0,
133,2,2,3,1,
134,2,3,0,0,
135,3,0,3,1,
136,0,3,1,0,
137,3,1,3,0,
138,1,3,2,1,
139,3,2,5,0,
140,2,5,1,0,
141,5,1,3,-1,
142,1,3,2,0,
143,3,2,4,0,
144,2,4,1,1,
145,4,1,4,1,
146,1,4,2,0,
147,4,2,4,1,
148,2,4,1,0,
149,4,1,3,-1,
150,1,3,1,0,
151,3,1,3,0,
152,1,3,4,1,
153,3,4,1,0,
154,4,1,1,0,
155,1,1,2,1,
156,1,2,3,0,
157,2,3,1,1,
158,3,1,5,0,
159,1,5,4,0,
160,5,4,4,0,
161,4,4,2,1,
162,4,2,3,1,
163,2,3,0,0,
164,3,0,5,1,
165,0,5,1,1,
166,5,1,2,-1,
167,1,2,4,1,
168,2,4,1,0,
169,4,1,2,1,
170,1,2,4,1,
171,2,4,1,0,
172,4,1,1,1,
173,1,1,2,1,
174,1,2,3,0,
175,2,3,2,1,
176,3,2,2,0,
177,2,2,1,0,
178,2,1,3,1,
179,1,3,3,1,
180,3,3,4,0,
181,3,4,3,1,
182,4,3,3,0,
183,3,3,0,0,
184,3,0,2,0,
185,0,2,2,0,
186,2,2,0,0,
187,2,0,0,1,
188,0,0,0,1,
189,0,0,0,1,
190,0,0,0,1,
191,0,0,1,1,
192,0,1,2,0,
193,1,2,4,1,
194,2,4,1,0,
195,4,1,2,1,
196,1,2,4,0,
197,2,4,4,0,
198,4,4,0,1,
199,4,0,1,0,
200,0,1,0,1,
201,1,0,0,1,
202,0,0,0,1,
203,0,0,0,1,
204,0,0,1,0,
205,0,1,0,0,
206,1,0,0,1,
207,0,0,0,1,
208,0,0,2,0,
209,0,2,5,0,
210,2,5,5,0,
211,5,5,2,0,
212,5,2,0,1,
213,2,0,0,1,
214,0,0,1,0,
215,0,1,2,0,
216,1,2,4,0,
217,2,4,5,1,
218,4,5,0,1,
219,5,0,4,0,
220,0,4,0,1,
221,4,0,2,1,
222,0,2,1,1,
223,2,1,3,1,
224,1,3,4,0,
225,3,4,3,1,
226,4,3,3,0,
227,3,3,1,0,
228,3,1,0,1,
229,1,0,2,1,
230,0,2,2,0,
231,2,2,3,0,
232,2,3,1,0,
233,3,1,3,0,
234,1,3,0,1,
235,3,0,1,1,
