,s-2,s-1,a,r,none
0,4,4,3,0,
1,4,3,2,1,
2,3,2,2,0,
3,2,2,1,0,
4,2,1,2,0,
5,1,2,2,0,
6,2,2,2,0,
7,2,2,5,1,
8,2,5,4,-1,
9,5,4,3,1,
10,4,3,4,1,
11,3,4,5,1,
12,4,5,2,0,
13,5,2,5,0,
14,2,5,4,1,
15,5,4,3,1,
16,4,3,2,1,
17,3,2,4,0,
18,2,4,2,1,
19,4,2,2,1,
20,2,2,2,0,
21,2,2,5,-1,
22,2,5,2,0,
23,5,2,5,1,
24,2,5,2,0,
25,5,2,0,0,
26,2,0,1,0,
27,0,1,3,1,
28,1,3,2,0,
29,3,2,3,-1,
30,2,3,4,0,
31,3,4,0,1,
32,4,0,1,0,
33,0,1,5,1,
34,1,5,4,1,
35,5,4,1,1,
36,4,1,3,1,
37,1,3,0,1,
38,3,0,2,0,
39,0,2,1,1,
40,2,1,5,1,
41,1,5,4,-1,
42,5,4,3,-1,
43,4,3,5,0,
44,3,5,0,1,
45,5,0,0,1,
46,0,0,2,1,
47,0,2,2,0,
48,2,2,1,0,
49,2,1,5,1,
50,1,5,5,0,
51,5,5,4,0,
52,5,4,1,0,
53,4,1,3,1,
54,1,3,1,0,
55,3,1,1,0,
56,1,1,2,1,
57,1,2,1,1,
58,2,1,5,1,
59,1,5,5,0,
60,5,5,0,1,
61,5,0,3,1,
62,0,3,5,0,
63,3,5,3,0,
64,5,3,0,1,
65,3,0,3,1,
66,0,3,1,1,
67,3,1,0,1,
68,1,0,2,-1,
69,0,2,0,1,
70,2,0,4,1,
71,0,4,1,0,
72,4,1,3,0,
73,1,3,0,1,
74,3,0,3,0,
75,0,3,5,0,
76,3,5,4,-1,
77,5,4,3,0,
78,4,3,2,0,
79,3,2,3,1,
80,2,3,2,0,
81,3,2,0,1,
82,2,0,5,1,
83,0,5,1,1,
84,5,1,4,1,
85,1,4,3,0,
86,4,3,4,1,
87,3,4,5,0,
88,4,5,4,1,
89,5,4,2,1,
90,4,2,0,0,
91,2,0,1,0,
92,0,1,3,1,
93,1,3,5,0,
94,3,5,3,0,
95,5,3,1,0,
96,3,1,0,1,
97,1,0,5,1,
98,0,5,4,-1,
99,5,4,2,0,
100,4,2,2,0,
101,2,2,1,1,
102,2,1,4,-1,
103,1,4,4,0,
104,4,4,2,0,
105,4,2,4,0,
106,2,4,3,1,
107,4,3,4,1,
108,3,4,5,0,
109,4,5,0,1,
110,5,0,3,0,
111,0,3,0,0,
112,3,0,5,0,
113,0,5,4,0,
114,5,4,4,0,
115,4,4,0,0,
116,4,0,1,0,
117,0,1,3,1,
118,1,3,4,1,
119,3,4,0,1,
120,4,0,0,1,
121,0,0,2,0,
122,0,2,5,0,
123,2,5,0,0,
124,5,0,1,0,
125,0,1,5,0,
126,1,5,3,0,
127,5,3,2,1,
128,3,2,3,0,
129,2,3,2,0,
130,3,2,2,1,
131,2,2,0,1,
132,2,0,4,-1,
133,0,4,1,0,
134,4,1,5,0,
135,1,5,3,-1,
136,5,3,0,1,
137,3,0,4,0,
138,0,4,1,0,
139,4,1,0,1,
140,1,0,2,0,
141,0,2,0,1,
142,2,0,5,1,
143,0,5,2,0,
144,5,2,5,0,
145,2,5,0,0,
146,5,0,3,0,
147,0,3,0,1,
148,3,0,2,0,
149,0,2,5,0,
150,2,5,2,1,
151,5,2,1,1,
152,2,1,2,0,
153,1,2,4,0,
154,2,4,1,0,
155,4,1,3,1,
156,1,3,0,0,
157,3,0,3,0,
158,0,3,5,1,
159,3,5,5,0,
160,5,5,4,1,
161,5,4,3,-1,
162,4,3,4,1,
163,3,4,5,-1,
164,4,5,5,0,
165,5,5,2,0,
166,5,2,1,0,
167,2,1,1,1,
168,1,1,2,1,
169,1,2,1,0,
170,2,1,5,1,
171,1,5,2,0,
172,5,2,5,0,
173,2,5,0,1,
174,5,0,0,1,
175,0,0,4,0,
176,0,4,2,1,
177,4,2,1,0,
178,2,1,0,1,
179,1,0,3,0,
180,0,3,5,-1,
181,3,5,0,0,
182,5,0,1,1,
183,0,1,5,1,
184,1,5,5,0,
185,5,5,2,0,
186,5,2,0,1,
187,2,0,5,1,
188,0,5,3,0,
189,5,3,1,0,
190,3,1,4,0,
191,1,4,1,0,
192,4,1,4,1,
193,1,4,2,0,
194,4,2,3,0,
195,2,3,4,0,
196,3,4,3,0,
197,4,3,4,-1,
198,3,4,0,0,
199,4,0,0,1,
200,0,0,2,0,
201,0,2,3,-1,
202,2,3,0,1,
203,3,0,3,1,
204,0,3,2,0,
205,3,2,4,0,
206,2,4,3,0,
207,4,3,4,0,
208,3,4,0,0,
209,4,0,4,1,
210,0,4,4,0,
211,4,4,0,0,
212,4,0,0,1,
213,0,0,2,1,
214,0,2,2,0,
215,2,2,1,1,
216,2,1,5,-1,
217,1,5,1,1,
218,5,1,4,1,
219,1,4,0,1,
220,4,0,4,1,
221,0,4,4,0,
222,4,4,3,-1,
223,4,3,2,1,
224,3,2,1,1,
225,2,1,1,-1,
226,1,1,2,1,
227,1,2,1,1,
228,2,1,5,0,
229,1,5,2,1,
230,5,2,1,-1,
231,2,1,1,0,
232,1,1,2,0,
233,1,2,1,0,
234,2,1,1,-1,
235,1,1,2,1,
236,1,2,4,0,
237,2,4,0,1,
238,4,0,0,1,
239,0,0,0,1,
240,0,0,2,0,
241,0,2,0,1,
242,2,0,5,0,
243,0,5,2,1,
244,5,2,5,0,
245,2,5,3,1,
246,5,3,5,0,
247,3,5,1,0,
248,5,1,4,0,
249,1,4,5,1,
250,4,5,1,0,
251,5,1,1,0,
252,1,1,1,0,
253,1,1,2,0,
254,1,2,1,1,
255,2,1,2,0,
256,1,2,5,0,
257,2,5,4,-1,
258,5,4,4,0,
259,4,4,0,1,
260,4,0,2,0,
261,0,2,0,0,
262,2,0,1,1,
263,0,1,3,0,
264,1,3,4,1,
265,3,4,4,0,
266,4,4,4,0,
267,4,4,2,0,
268,4,2,1,1,
269,2,1,3,1,
270,1,3,2,0,
271,3,2,1,1,
272,2,1,5,0,
273,1,5,1,0,
274,5,1,0,0,
275,1,0,5,0,
276,0,5,3,1,
277,5,3,2,0,
278,3,2,5,0,
279,2,5,5,0,
280,5,5,5,0,
281,5,5,4,1,
282,5,4,2,1,
283,4,2,2,1,
284,2,2,3,0,
285,2,3,0,0,
286,3,0,2,0,
287,0,2,4,0,
288,2,4,5,-1,
289,4,5,4,1,
290,5,4,1,0,
291,4,1,3,1,
292,1,3,0,1,
293,3,0,3,1,
294,0,3,2,1,
295,3,2,3,0,
296,2,3,0,0,
297,3,0,3,0,
298,0,3,0,1,
299,3,0,5,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
