,s-2,s-1,a,r,none
0,5,5,2,0,
1,5,2,2,1,
2,2,2,2,0,
3,2,2,3,0,
4,2,3,2,0,
5,3,2,2,0,
6,2,2,0,0,
7,2,0,5,1,
8,0,5,3,0,
9,5,3,5,1,
10,3,5,0,1,
11,5,0,5,-1,
12,0,5,2,1,
13,5,2,4,-1,
14,2,4,1,0,
15,4,1,1,-1,
16,1,1,0,1,
17,1,0,0,1,
18,0,0,3,1,
19,0,3,4,1,
20,3,4,5,0,
21,4,5,0,0,
22,5,0,3,1,
23,0,3,5,1,
24,3,5,5,0,
25,5,5,1,1,
26,5,1,1,0,
27,1,1,1,1,
28,1,1,2,0,
29,1,2,4,1,
30,2,4,4,0,
31,4,4,1,0,
32,4,1,3,0,
33,1,3,0,0,
34,3,0,1,0,
35,0,1,3,0,
36,1,3,3,0,
37,3,3,1,0,
38,3,1,4,0,
39,1,4,4,0,
40,4,4,2,1,
41,4,2,5,0,
42,2,5,3,1,
43,5,3,2,1,
44,3,2,0,0,
45,2,0,1,0,
46,0,1,4,1,
47,1,4,1,0,
48,4,1,1,-1,
49,1,1,0,0,
50,1,0,1,0,
51,0,1,2,0,
52,1,2,5,0,
53,2,5,1,0,
54,5,1,1,1,
55,1,1,0,0,
56,1,0,2,1,
57,0,2,5,0,
58,2,5,4,0,
59,5,4,0,1,
60,4,0,1,1,
61,0,1,4,0,
62,1,4,2,1,
63,4,2,3,0,
64,2,3,4,0,
65,3,4,5,1,
66,4,5,1,1,
67,5,1,1,0,
68,1,1,4,0,
69,1,4,1,0,
70,4,1,4,1,
71,1,4,4,0,
72,4,4,2,0,
73,4,2,5,1,
74,2,5,1,-1,
75,5,1,0,0,
76,1,0,3,0,
77,0,3,4,0,
78,3,4,3,1,
79,4,3,4,1,
80,3,4,1,0,
81,4,1,4,1,
82,1,4,1,0,
83,4,1,5,-1,
84,1,5,2,0,
85,5,2,2,1,
86,2,2,3,1,
87,2,3,5,-1,
88,3,5,4,0,
89,5,4,5,0,
90,4,5,0,1,
91,5,0,2,1,
92,0,2,0,1,
93,2,0,3,1,
94,0,3,4,0,
95,3,4,4,0,
96,4,4,1,0,
97,4,1,2,0,
98,1,2,4,-1,
99,2,4,1,1,
100,4,1,4,1,
101,1,4,1,1,
102,4,1,4,-1,
103,1,4,1,0,
104,4,1,0,0,
105,1,0,3,-1,
106,0,3,5,0,
107,3,5,0,0,
108,5,0,3,0,
109,0,3,4,1,
110,3,4,5,0,
111,4,5,1,0,
112,5,1,5,1,
113,1,5,2,1,
114,5,2,1,0,
115,2,1,1,-1,
116,1,1,0,1,
117,1,0,0,1,
118,0,0,3,0,
119,0,3,1,1,
120,3,1,2,1,
121,1,2,0,1,
122,2,0,5,0,
123,0,5,2,1,
124,5,2,2,0,
125,2,2,4,0,
126,2,4,4,0,
127,4,4,2,0,
128,4,2,1,1,
129,2,1,4,0,
130,1,4,3,0,
131,4,3,1,0,
132,3,1,1,1,
133,1,1,0,0,
134,1,0,1,0,
135,0,1,1,-1,
136,1,1,0,1,
137,1,0,1,1,
138,0,1,1,1,
139,1,1,1,1,
140,1,1,0,1,
141,1,0,0,1,
142,0,0,3,-1,
143,0,3,4,1,
144,3,4,2,1,
145,4,2,5,1,
146,2,5,1,1,
147,5,1,5,0,
148,1,5,2,1,
149,5,2,2,0,
150,2,2,0,1,
151,2,0,5,0,
152,0,5,4,-1,
153,5,4,4,0,
154,4,4,2,0,
155,4,2,3,1,
156,2,3,1,1,
157,3,1,4,1,
158,1,4,1,0,
159,4,1,4,-1,
160,1,4,4,0,
161,4,4,1,0,
162,4,1,1,1,
163,1,1,1,1,
164,1,1,0,1,
165,1,0,0,1,
166,0,0,3,1,
167,0,3,5,0,
168,3,5,1,0,
169,5,1,5,0,
170,1,5,2,0,
171,5,2,2,0,
172,2,2,3,1,
173,2,3,1,0,
174,3,1,1,1,
175,1,1,0,1,
176,1,0,5,1,
177,0,5,2,1,
178,5,2,2,0,
179,2,2,2,1,
180,2,2,4,0,
181,2,4,4,0,
182,4,4,2,0,
183,4,2,5,0,
184,2,5,0,0,
185,5,0,1,1,
186,0,1,0,1,
187,1,0,0,1,
188,0,0,0,1,
189,0,0,2,1,
190,0,2,0,0,
191,2,0,5,1,
192,0,5,5,0,
193,5,5,1,0,
194,5,1,0,1,
195,1,0,0,1,
196,0,0,1,0,
197,0,1,1,1,
198,1,1,0,0,
199,1,0,0,1,
200,0,0,0,1,
201,0,0,3,0,
202,0,3,4,-1,
203,3,4,3,0,
204,4,3,4,1,
205,3,4,2,0,
206,4,2,0,1,
207,2,0,5,0,
208,0,5,4,1,
209,5,4,2,0,
210,4,2,3,-1,
211,2,3,3,1,
212,3,3,3,1,
213,3,3,3,0,
214,3,3,0,0,
215,3,0,0,1,
216,0,0,1,0,
217,0,1,4,-1,
218,1,4,3,1,
219,4,3,1,0,
