,s-2,s-1,a,r,none
0,1,0,5,0,
1,0,5,0,1,
2,5,0,5,0,
3,0,5,4,1,
4,5,4,3,-1,
5,4,3,3,1,
6,3,3,5,-1,
7,3,5,0,1,
8,5,0,3,0,
9,0,3,1,-1,
10,3,1,5,0,
11,1,5,1,0,
12,5,1,5,0,
13,1,5,1,1,
14,5,1,0,1,
15,1,0,0,1,
16,0,0,0,1,
17,0,0,4,1,
18,0,4,3,0,
19,4,3,2,0,
20,3,2,3,0,
21,2,3,0,1,
22,3,0,1,0,
23,0,1,5,0,
24,1,5,3,0,
25,5,3,1,0,
26,3,1,5,1,
27,1,5,5,0,
28,5,5,0,1,
29,5,0,3,0,
30,0,3,4,-1,
31,3,4,2,1,
32,4,2,5,-1,
33,2,5,5,0,
34,5,5,0,1,
35,5,0,5,0,
36,0,5,4,1,
37,5,4,0,1,
38,4,0,2,1,
39,0,2,5,0,
40,2,5,5,0,
41,5,5,0,0,
42,5,0,5,0,
43,0,5,4,1,
44,5,4,4,0,
45,4,4,4,0,
46,4,4,0,0,
47,4,0,5,1,
48,0,5,4,-1,
49,5,4,0,1,
50,4,0,3,1,
51,0,3,3,1,
52,3,3,3,1,
53,3,3,3,0,
54,3,3,4,1,
55,3,4,3,0,
56,4,3,2,0,
57,3,2,3,0,
58,2,3,4,-1,
59,3,4,2,0,
60,4,2,0,1,
61,2,0,0,1,
62,0,0,2,0,
63,0,2,5,0,
64,2,5,0,0,
65,5,0,4,1,
66,0,4,3,0,
67,4,3,5,0,
68,3,5,5,0,
69,5,5,4,0,
70,5,4,0,1,
71,4,0,5,0,
72,0,5,0,1,
73,5,0,0,1,
74,0,0,3,0,
75,0,3,2,1,
76,3,2,2,0,
77,2,2,5,-1,
78,2,5,3,1,
79,5,3,3,0,
80,3,3,0,0,
81,3,0,0,1,
82,0,0,3,-1,
83,0,3,0,1,
84,3,0,5,1,
85,0,5,1,0,
86,5,1,0,1,
87,1,0,2,0,
88,0,2,3,1,
89,2,3,5,0,
90,3,5,1,1,
91,5,1,1,1,
92,1,1,3,1,
93,1,3,4,0,
94,3,4,3,-1,
95,4,3,2,1,
96,3,2,5,0,
97,2,5,5,0,
98,5,5,0,1,
99,5,0,1,0,
100,0,1,0,0,
101,1,0,2,1,
102,0,2,2,1,
103,2,2,2,0,
104,2,2,1,0,
105,2,1,1,0,
106,1,1,1,1,
