,s-2,s-1,a,r,none
0,3,4,2,1,
1,4,2,4,1,
2,2,4,0,0,
3,4,0,3,1,
4,0,3,1,0,
5,3,1,0,0,
6,1,0,3,1,
7,0,3,4,1,
8,3,4,0,0,
9,4,0,1,0,
10,0,1,5,1,
11,1,5,2,0,
12,5,2,5,0,
13,2,5,4,1,
14,5,4,4,0,
15,4,4,3,1,
16,4,3,4,1,
17,3,4,3,-1,
18,4,3,4,0,
19,3,4,5,1,
20,4,5,1,0,
21,5,1,4,-1,
22,1,4,4,0,
23,4,4,5,1,
24,4,5,2,1,
25,5,2,3,0,
26,2,3,3,0,
27,3,3,4,0,
28,3,4,5,1,
29,4,5,3,0,
30,5,3,3,1,
31,3,3,3,1,
32,3,3,4,1,
33,3,4,5,0,
34,4,5,4,0,
35,5,4,0,1,
36,4,0,4,0,
37,0,4,5,1,
38,4,5,5,0,
39,5,5,2,0,
40,5,2,5,0,
41,2,5,5,0,
42,5,5,3,0,
43,5,3,2,1,
44,3,2,2,0,
45,2,2,1,0,
46,2,1,2,0,
47,1,2,3,0,
48,2,3,5,1,
49,3,5,3,1,
50,5,3,1,0,
51,3,1,4,1,
52,1,4,4,0,
53,4,4,5,0,
54,4,5,5,0,
55,5,5,4,1,
56,5,4,4,0,
57,4,4,5,-1,
58,4,5,2,1,
59,5,2,4,-1,
60,2,4,3,0,
61,4,3,1,1,
62,3,1,4,-1,
63,1,4,3,0,
64,4,3,3,0,
65,3,3,3,1,
66,3,3,4,1,
67,3,4,1,1,
68,4,1,4,1,
69,1,4,0,1,
70,4,0,4,0,
71,0,4,5,0,
72,4,5,2,0,
73,5,2,2,0,
74,2,2,1,0,
75,2,1,0,1,
76,1,0,0,1,
77,0,0,3,0,
78,0,3,1,1,
79,3,1,4,0,
80,1,4,1,1,
81,4,1,2,0,
82,1,2,3,1,
83,2,3,5,1,
84,3,5,3,0,
85,5,3,3,0,
86,3,3,4,0,
87,3,4,2,1,
88,4,2,5,1,
89,2,5,2,0,
90,5,2,1,1,
91,2,1,5,0,
92,1,5,5,0,
93,5,5,0,0,
94,5,0,4,1,
95,0,4,4,0,
96,4,4,1,1,
97,4,1,1,1,
98,1,1,4,0,
99,1,4,0,0,
100,4,0,2,0,
101,0,2,1,0,
102,2,1,4,-1,
103,1,4,1,1,
104,4,1,2,1,
105,1,2,4,1,
106,2,4,2,1,
107,4,2,1,1,
108,2,1,1,-1,
109,1,1,3,1,
110,1,3,2,0,
111,3,2,3,1,
112,2,3,4,1,
113,3,4,0,1,
114,4,0,4,0,
115,0,4,5,0,
116,4,5,5,0,
117,5,5,1,0,
118,5,1,1,1,
119,1,1,3,1,
120,1,3,2,0,
121,3,2,4,0,
122,2,4,5,0,
123,4,5,4,0,
124,5,4,2,1,
125,4,2,3,1,
126,2,3,3,0,
127,3,3,3,1,
128,3,3,4,1,
129,3,4,3,0,
130,4,3,4,1,
131,3,4,0,1,
132,4,0,4,0,
133,0,4,5,1,
134,4,5,1,1,
135,5,1,1,0,
136,1,1,1,0,
137,1,1,5,0,
138,1,5,3,0,
139,5,3,3,1,
140,3,3,4,-1,
141,3,4,0,0,
142,4,0,1,0,
143,0,1,5,-1,
144,1,5,3,0,
145,5,3,5,1,
146,3,5,3,0,
147,5,3,5,1,
148,3,5,2,1,
149,5,2,0,0,
150,2,0,0,1,
151,0,0,1,0,
