,s-2,s-1,a,r,none
0,5,2,1,0,
1,2,1,2,0,
2,1,2,4,0,
3,2,4,0,1,
4,4,0,3,-1,
5,0,3,5,0,
6,3,5,4,-1,
7,5,4,0,0,
8,4,0,1,0,
9,0,1,5,1,
10,1,5,5,0,
11,5,5,4,1,
12,5,4,4,0,
13,4,4,5,0,
14,4,5,5,0,
15,5,5,3,0,
16,5,3,1,0,
17,3,1,2,1,
18,1,2,2,1,
19,2,2,0,0,
20,2,0,4,-1,
21,0,4,3,0,
22,4,3,5,1,
23,3,5,4,0,
24,5,4,0,1,
25,4,0,5,1,
26,0,5,4,0,
27,5,4,3,0,
28,4,3,1,1,
29,3,1,5,1,
30,1,5,2,0,
31,5,2,4,0,
32,2,4,1,1,
33,4,1,5,0,
34,1,5,0,0,
35,5,0,0,1,
36,0,0,0,1,
37,0,0,5,0,
38,0,5,2,1,
39,5,2,4,1,
40,2,4,3,1,
41,4,3,2,0,
42,3,2,2,0,
43,2,2,3,1,
44,2,3,3,1,
45,3,3,4,0,
46,3,4,2,0,
47,4,2,4,0,
48,2,4,4,0,
49,4,4,1,1,
50,4,1,5,1,
51,1,5,3,1,
52,5,3,0,1,
53,3,0,0,1,
54,0,0,0,1,
55,0,0,3,0,
56,0,3,0,0,
57,3,0,0,0,
58,0,0,0,1,
59,0,0,0,1,
60,0,0,4,0,
61,0,4,4,0,
62,4,4,2,0,
63,4,2,0,0,
64,2,0,1,1,
65,0,1,3,-1,
66,1,3,2,1,
67,3,2,4,1,
68,2,4,3,0,
69,4,3,0,1,
70,3,0,4,1,
71,0,4,2,0,
72,4,2,4,0,
73,2,4,3,0,
74,4,3,0,0,
75,3,0,4,-1,
76,0,4,1,1,
77,4,1,0,0,
78,1,0,2,0,
79,0,2,0,0,
80,2,0,5,1,
81,0,5,5,0,
82,5,5,3,0,
83,5,3,1,0,
84,3,1,5,-1,
85,1,5,3,0,
86,5,3,0,1,
87,3,0,3,1,
88,0,3,0,1,
89,3,0,0,1,
90,0,0,4,1,
91,0,4,5,0,
92,4,5,1,0,
93,5,1,1,-1,
94,1,1,2,0,
95,1,2,4,1,
96,2,4,1,0,
97,4,1,5,0,
98,1,5,4,0,
99,5,4,1,0,
100,4,1,1,1,
101,1,1,5,0,
102,1,5,2,1,
103,5,2,4,0,
104,2,4,5,1,
105,4,5,5,0,
106,5,5,4,1,
107,5,4,0,1,
108,4,0,5,1,
109,0,5,2,0,
110,5,2,2,0,
111,2,2,2,0,
112,2,2,3,0,
113,2,3,3,1,
114,3,3,1,1,
115,3,1,2,1,
116,1,2,2,0,
117,2,2,1,1,
118,2,1,0,0,
119,1,0,3,0,
120,0,3,1,0,
121,3,1,2,1,
122,1,2,3,0,
123,2,3,1,0,
124,3,1,3,1,
125,1,3,1,1,
126,3,1,4,-1,
127,1,4,0,1,
128,4,0,5,0,
129,0,5,5,0,
130,5,5,0,1,
131,5,0,4,1,
132,0,4,5,-1,
133,4,5,4,1,
134,5,4,4,0,
