,s-2,s-1,a,r,none
0,4,3,2,0,
1,3,2,0,1,
2,2,0,4,0,
3,0,4,1,0,
4,4,1,2,0,
5,1,2,5,0,
6,2,5,1,1,
7,5,1,4,0,
8,1,4,4,0,
9,4,4,0,1,
10,4,0,5,1,
11,0,5,5,0,
12,5,5,3,1,
13,5,3,3,0,
14,3,3,2,0,
15,3,2,0,1,
16,2,0,3,1,
17,0,3,4,1,
18,3,4,5,0,
19,4,5,0,1,
20,5,0,4,1,
21,0,4,2,1,
22,4,2,0,0,
23,2,0,3,0,
24,0,3,3,1,
25,3,3,3,0,
26,3,3,2,0,
27,3,2,0,1,
28,2,0,3,0,
29,0,3,4,1,
30,3,4,2,0,
31,4,2,0,1,
32,2,0,0,1,
33,0,0,1,1,
34,0,1,5,1,
35,1,5,3,0,
36,5,3,5,0,
37,3,5,3,0,
38,5,3,3,1,
39,3,3,2,0,
40,3,2,0,0,
41,2,0,5,0,
42,0,5,2,0,
43,5,2,5,1,
44,2,5,4,0,
45,5,4,2,0,
46,4,2,1,1,
47,2,1,3,-1,
48,1,3,1,0,
49,3,1,2,0,
50,1,2,3,0,
51,2,3,0,1,
52,3,0,1,-1,
53,0,1,5,1,
54,1,5,5,0,
55,5,5,1,0,
56,5,1,1,1,
57,1,1,1,0,
58,1,1,5,0,
59,1,5,0,0,
60,5,0,0,1,
61,0,0,3,0,
62,0,3,2,0,
63,3,2,0,0,
64,2,0,5,1,
65,0,5,2,0,
66,5,2,2,0,
67,2,2,2,0,
68,2,2,3,0,
69,2,3,4,1,
70,3,4,0,0,
71,4,0,4,-1,
72,0,4,0,1,
73,4,0,0,1,
74,0,0,5,0,
75,0,5,0,1,
76,5,0,0,1,
77,0,0,3,0,
78,0,3,0,0,
79,3,0,3,0,
80,0,3,4,1,
81,3,4,0,1,
82,4,0,1,0,
83,0,1,2,1,
84,1,2,5,0,
85,2,5,1,0,
86,5,1,3,-1,
87,1,3,4,1,
88,3,4,2,1,
89,4,2,4,0,
90,2,4,0,1,
91,4,0,3,0,
92,0,3,4,0,
93,3,4,1,0,
94,4,1,1,1,
95,1,1,3,-1,
96,1,3,1,0,
97,3,1,4,0,
98,1,4,1,0,
99,4,1,1,1,
100,1,1,3,0,
101,1,3,4,1,
102,3,4,0,0,
103,4,0,2,0,
104,0,2,2,1,
105,2,2,3,0,
106,2,3,0,0,
107,3,0,3,0,
108,0,3,3,0,
109,3,3,3,0,
110,3,3,5,0,
111,3,5,5,0,
112,5,5,0,-1,
113,5,0,5,1,
114,0,5,0,1,
