,s-2,s-1,a,r,none
0,2,4,0,0,
1,4,0,5,0,
2,0,5,5,0,
3,5,5,4,0,
4,5,4,5,0,
5,4,5,0,0,
6,5,0,0,1,
7,0,0,3,1,
8,0,3,3,0,
9,3,3,2,0,
10,3,2,3,0,
11,2,3,2,1,
12,3,2,4,-1,
13,2,4,2,0,
14,4,2,3,1,
15,2,3,4,-1,
16,3,4,3,1,
17,4,3,3,1,
18,3,3,2,0,
19,3,2,0,1,
20,2,0,2,1,
21,0,2,1,1,
22,2,1,2,1,
23,1,2,3,0,
24,2,3,4,1,
25,3,4,3,-1,
26,4,3,1,0,
27,3,1,4,1,
28,1,4,2,0,
29,4,2,3,-1,
30,2,3,4,1,
31,3,4,3,1,
32,4,3,3,0,
33,3,3,3,0,
34,3,3,4,1,
35,3,4,3,0,
36,4,3,4,1,
37,3,4,4,0,
38,4,4,1,0,
39,4,1,2,0,
40,1,2,4,-1,
41,2,4,3,0,
42,4,3,2,1,
43,3,2,2,1,
44,2,2,5,1,
45,2,5,5,0,
46,5,5,3,-1,
47,5,3,2,1,
48,3,2,2,0,
49,2,2,5,1,
50,2,5,1,1,
51,5,1,1,1,
52,1,1,4,0,
53,1,4,4,0,
54,4,4,0,0,
55,4,0,5,0,
56,0,5,3,1,
57,5,3,2,1,
58,3,2,1,1,
59,2,1,1,-1,
60,1,1,2,1,
61,1,2,0,1,
62,2,0,1,0,
63,0,1,4,1,
64,1,4,3,0,
65,4,3,2,0,
66,3,2,5,-1,
67,2,5,5,0,
68,5,5,3,0,
69,5,3,4,0,
70,3,4,3,1,
71,4,3,4,1,
72,3,4,2,0,
73,4,2,4,0,
74,2,4,4,0,
75,4,4,4,0,
76,4,4,2,0,
77,4,2,5,0,
78,2,5,4,0,
79,5,4,3,0,
80,4,3,3,-1,
81,3,3,1,1,
82,3,1,2,1,
83,1,2,5,0,
84,2,5,3,0,
85,5,3,0,1,
86,3,0,2,0,
87,0,2,4,-1,
88,2,4,3,0,
89,4,3,3,0,
90,3,3,2,0,
91,3,2,2,0,
92,2,2,5,0,
93,2,5,4,0,
94,5,4,5,1,
95,4,5,2,1,
96,5,2,3,1,
97,2,3,4,0,
98,3,4,4,0,
99,4,4,2,1,
100,4,2,0,1,
101,2,0,1,0,
102,0,1,0,0,
103,1,0,0,1,
104,0,0,1,1,
105,0,1,3,0,
106,1,3,3,1,
107,3,3,4,0,
108,3,4,5,-1,
109,4,5,3,1,
110,5,3,5,1,
111,3,5,5,0,
112,5,5,1,1,
113,5,1,2,1,
114,1,2,2,1,
115,2,2,2,0,
116,2,2,1,0,
117,2,1,2,1,
118,1,2,5,0,
119,2,5,5,0,
120,5,5,1,0,
121,5,1,2,1,
122,1,2,4,1,
123,2,4,4,0,
124,4,4,0,0,
125,4,0,1,0,
126,0,1,5,1,
127,1,5,4,1,
128,5,4,1,1,
129,4,1,4,1,
130,1,4,2,0,
131,4,2,0,0,
132,2,0,2,1,
133,0,2,3,1,
134,2,3,4,1,
135,3,4,5,1,
136,4,5,5,0,
137,5,5,2,0,
138,5,2,3,0,
139,2,3,0,0,
140,3,0,1,0,
141,0,1,5,0,
142,1,5,3,1,
143,5,3,0,0,
144,3,0,3,1,
145,0,3,0,0,
146,3,0,2,0,
147,0,2,1,1,
148,2,1,4,1,
149,1,4,4,0,
150,4,4,1,1,
151,4,1,3,0,
152,1,3,2,1,
153,3,2,1,0,
154,2,1,2,1,
155,1,2,2,0,
156,2,2,3,1,
157,2,3,2,1,
158,3,2,3,0,
159,2,3,2,0,
160,3,2,2,0,
161,2,2,5,0,
162,2,5,4,0,
163,5,4,5,0,
164,4,5,4,0,
165,5,4,2,0,
166,4,2,2,0,
167,2,2,3,1,
168,2,3,2,1,
169,3,2,3,0,
170,2,3,4,1,
171,3,4,1,1,
172,4,1,4,1,
173,1,4,1,1,
174,4,1,4,1,
175,1,4,1,0,
176,4,1,1,0,
177,1,1,5,1,
178,1,5,2,1,
179,5,2,2,1,
180,2,2,5,1,
181,2,5,4,0,
182,5,4,2,0,
183,4,2,1,0,
184,2,1,0,0,
185,1,0,0,1,
186,0,0,0,1,
187,0,0,1,0,
188,0,1,3,0,
189,1,3,3,0,
190,3,3,1,0,
191,3,1,4,0,
192,1,4,2,1,
193,4,2,2,1,
194,2,2,5,0,
195,2,5,3,0,
196,5,3,2,1,
197,3,2,0,0,
198,2,0,2,0,
199,0,2,3,0,
200,2,3,4,1,
201,3,4,3,1,
202,4,3,3,0,
203,3,3,0,0,
204,3,0,3,0,
205,0,3,4,0,
206,3,4,0,1,
207,4,0,3,0,
208,0,3,4,0,
209,3,4,1,1,
210,4,1,4,1,
211,1,4,2,0,
212,4,2,0,0,
213,2,0,2,0,
214,0,2,2,0,
215,2,2,5,1,
216,2,5,5,0,
217,5,5,4,1,
218,5,4,4,0,
219,4,4,1,0,
220,4,1,4,1,
221,1,4,3,1,
222,4,3,2,0,
223,3,2,0,0,
224,2,0,2,1,
225,0,2,5,0,
226,2,5,1,0,
227,5,1,1,0,
228,1,1,2,1,
229,1,2,2,1,
230,2,2,3,1,
231,2,3,2,0,
232,3,2,3,-1,
233,2,3,4,0,
234,3,4,3,1,
235,4,3,4,1,
236,3,4,3,0,
237,4,3,4,0,
238,3,4,3,1,
239,4,3,4,-1,
240,3,4,3,0,
241,4,3,3,0,
242,3,3,3,0,
243,3,3,1,1,
244,3,1,4,0,
245,1,4,3,-1,
246,4,3,4,1,
247,3,4,3,1,
248,4,3,5,1,
249,3,5,3,-1,
250,5,3,0,0,
251,3,0,0,1,
252,0,0,3,1,
253,0,3,1,1,
254,3,1,3,1,
255,1,3,0,1,
256,3,0,4,0,
257,0,4,1,1,
258,4,1,5,1,
259,1,5,4,1,
260,5,4,4,0,
261,4,4,2,0,
262,4,2,3,1,
263,2,3,5,1,
264,3,5,0,0,
265,5,0,3,0,
266,0,3,0,1,
267,3,0,0,1,
268,0,0,0,1,
269,0,0,3,0,
270,0,3,0,0,
271,3,0,4,0,
272,0,4,2,1,
273,4,2,0,0,
274,2,0,2,0,
275,0,2,3,0,
276,2,3,4,1,
277,3,4,0,0,
278,4,0,5,1,
279,0,5,2,1,
280,5,2,4,1,
281,2,4,3,0,
282,4,3,5,0,
283,3,5,2,1,
284,5,2,2,0,
285,2,2,5,1,
286,2,5,2,0,
287,5,2,4,0,
288,2,4,0,1,
289,4,0,5,0,
290,0,5,3,-1,
291,5,3,3,1,
292,3,3,5,0,
293,3,5,4,-1,
294,5,4,2,1,
295,4,2,4,0,
296,2,4,5,0,
297,4,5,3,0,
298,5,3,0,1,
299,3,0,0,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
