,s-2,s-1,a,r,none
0,2,2,5,1,
1,2,5,4,1,
2,5,4,5,0,
3,4,5,5,0,
4,5,5,3,0,
5,5,3,5,1,
6,3,5,5,0,
7,5,5,1,1,
8,5,1,0,0,
9,1,0,4,0,
10,0,4,2,1,
11,4,2,2,0,
12,2,2,5,-1,
13,2,5,5,0,
14,5,5,2,0,
15,5,2,4,1,
16,2,4,3,0,
17,4,3,0,1,
18,3,0,4,0,
19,0,4,2,0,
20,4,2,0,0,
21,2,0,2,1,
22,0,2,4,1,
23,2,4,4,0,
24,4,4,5,0,
25,4,5,2,1,
26,5,2,1,0,
27,2,1,3,0,
28,1,3,3,1,
29,3,3,4,1,
30,3,4,1,0,
31,4,1,1,-1,
32,1,1,2,0,
33,1,2,4,1,
34,2,4,3,0,
35,4,3,2,0,
36,3,2,1,1,
37,2,1,5,0,
38,1,5,3,0,
39,5,3,0,0,
40,3,0,2,1,
41,0,2,2,0,
42,2,2,5,0,
43,2,5,1,-1,
44,5,1,5,1,
45,1,5,3,1,
46,5,3,1,0,
47,3,1,0,1,
48,1,0,2,1,
49,0,2,5,1,
50,2,5,4,1,
51,5,4,3,1,
52,4,3,0,0,
53,3,0,4,-1,
54,0,4,3,1,
55,4,3,0,1,
56,3,0,2,1,
57,0,2,4,0,
58,2,4,5,1,
59,4,5,1,0,
60,5,1,3,1,
61,1,3,3,1,
62,3,3,2,0,
63,3,2,1,1,
64,2,1,1,0,
65,1,1,1,-1,
66,1,1,0,1,
67,1,0,2,1,
68,0,2,4,0,
69,2,4,2,0,
70,4,2,3,0,
71,2,3,3,1,
72,3,3,2,0,
73,3,2,5,1,
74,2,5,3,0,
75,5,3,1,0,
76,3,1,3,0,
77,1,3,2,1,
78,3,2,4,0,
79,2,4,5,1,
80,4,5,5,0,
81,5,5,5,0,
82,5,5,0,0,
83,5,0,0,1,
84,0,0,1,0,
85,0,1,0,0,
86,1,0,4,0,
87,0,4,2,0,
88,4,2,2,0,
89,2,2,0,1,
90,2,0,4,0,
91,0,4,0,0,
92,4,0,4,-1,
93,0,4,3,-1,
94,4,3,0,0,
95,3,0,3,-1,
96,0,3,4,0,
97,3,4,5,0,
98,4,5,2,1,
99,5,2,3,1,
100,2,3,4,-1,
101,3,4,3,0,
102,4,3,0,1,
103,3,0,4,-1,
104,0,4,2,0,
105,4,2,3,0,
106,2,3,0,0,
107,3,0,2,0,
108,0,2,4,-1,
109,2,4,4,0,
110,4,4,3,1,
111,4,3,0,1,
112,3,0,4,1,
113,0,4,2,0,
114,4,2,3,0,
115,2,3,1,1,
116,3,1,0,0,
117,1,0,3,1,
118,0,3,5,-1,
119,3,5,5,0,
120,5,5,2,0,
121,5,2,1,0,
122,2,1,0,1,
123,1,0,1,1,
124,0,1,2,1,
125,1,2,1,0,
126,2,1,0,0,
127,1,0,2,0,
128,0,2,1,0,
129,2,1,5,0,
130,1,5,5,0,
131,5,5,1,1,
132,5,1,3,-1,
133,1,3,2,0,
134,3,2,3,1,
135,2,3,5,0,
136,3,5,5,0,
137,5,5,4,1,
138,5,4,0,0,
139,4,0,1,0,
140,0,1,0,1,
141,1,0,4,0,
142,0,4,1,0,
143,4,1,0,1,
144,1,0,5,-1,
145,0,5,0,0,
146,5,0,4,0,
147,0,4,5,1,
148,4,5,4,-1,
149,5,4,5,0,
150,4,5,4,0,
151,5,4,2,0,
152,4,2,1,0,
153,2,1,5,-1,
154,1,5,5,0,
155,5,5,1,0,
156,5,1,2,1,
157,1,2,5,1,
158,2,5,4,1,
159,5,4,0,1,
160,4,0,0,1,
161,0,0,3,-1,
162,0,3,4,0,
163,3,4,3,0,
164,4,3,5,1,
165,3,5,0,1,
166,5,0,0,1,
167,0,0,1,0,
168,0,1,4,0,
169,1,4,2,0,
170,4,2,0,0,
171,2,0,3,1,
172,0,3,4,1,
173,3,4,1,0,
174,4,1,4,0,
175,1,4,4,0,
176,4,4,5,0,
177,4,5,2,0,
178,5,2,4,0,
179,2,4,5,1,
180,4,5,3,1,
181,5,3,1,0,
182,3,1,0,0,
183,1,0,2,0,
184,0,2,5,0,
185,2,5,4,0,
186,5,4,0,1,
187,4,0,3,0,
188,0,3,5,0,
189,3,5,2,1,
190,5,2,4,1,
191,2,4,0,0,
192,4,0,1,1,
193,0,1,1,-1,
194,1,1,0,1,
195,1,0,2,1,
196,0,2,0,0,
197,2,0,0,1,
198,0,0,2,1,
199,0,2,5,0,
200,2,5,5,0,
201,5,5,1,0,
202,5,1,4,0,
203,1,4,1,1,
204,4,1,5,1,
205,1,5,0,1,
206,5,0,4,1,
207,0,4,1,0,
208,4,1,3,0,
209,1,3,1,-1,
210,3,1,2,0,
211,1,2,3,1,
212,2,3,2,1,
213,3,2,1,0,
214,2,1,1,-1,
215,1,1,3,0,
216,1,3,2,0,
217,3,2,1,1,
218,2,1,0,1,
219,1,0,4,0,
220,0,4,1,0,
221,4,1,0,0,
222,1,0,2,1,
223,0,2,5,1,
224,2,5,4,0,
225,5,4,0,1,
