,s-2,s-1,a,r,none
0,1,5,2,0,
1,5,2,1,-1,
2,2,1,4,1,
3,1,4,4,0,
4,4,4,5,0,
5,4,5,1,0,
6,5,1,5,-1,
7,1,5,0,1,
8,5,0,2,0,
9,0,2,0,0,
10,2,0,0,1,
11,0,0,2,0,
12,0,2,4,1,
13,2,4,1,0,
14,4,1,5,1,
15,1,5,2,0,
16,5,2,5,0,
17,2,5,1,1,
18,5,1,4,1,
19,1,4,5,1,
20,4,5,0,1,
21,5,0,2,0,
22,0,2,1,0,
23,2,1,0,1,
24,1,0,4,1,
25,0,4,5,0,
26,4,5,0,0,
27,5,0,4,0,
28,0,4,0,1,
29,4,0,0,1,
30,0,0,4,0,
31,0,4,0,0,
32,4,0,4,1,
33,0,4,5,1,
34,4,5,2,-1,
35,5,2,5,1,
36,2,5,5,0,
37,5,5,2,0,
38,5,2,0,0,
39,2,0,3,0,
40,0,3,3,0,
41,3,3,2,1,
42,3,2,2,1,
43,2,2,1,1,
44,2,1,1,-1,
45,1,1,5,-1,
46,1,5,3,-1,
47,5,3,0,1,
48,3,0,3,0,
49,0,3,0,0,
50,3,0,1,0,
51,0,1,5,0,
52,1,5,0,1,
53,5,0,4,1,
54,0,4,2,1,
55,4,2,4,0,
56,2,4,3,0,
57,4,3,4,1,
58,3,4,1,1,
59,4,1,4,1,
60,1,4,4,0,
61,4,4,1,0,
62,4,1,5,1,
63,1,5,0,1,
64,5,0,1,0,
65,0,1,0,1,
66,1,0,2,0,
67,0,2,0,0,
68,2,0,4,-1,
69,0,4,2,1,
70,4,2,2,0,
71,2,2,2,0,
72,2,2,5,0,
73,2,5,1,0,
74,5,1,1,1,
75,1,1,3,0,
76,1,3,2,0,
77,3,2,0,1,
78,2,0,4,1,
79,0,4,2,0,
80,4,2,2,0,
81,2,2,1,1,
82,2,1,3,0,
83,1,3,0,1,
84,3,0,4,1,
85,0,4,5,-1,
86,4,5,5,0,
87,5,5,5,0,
88,5,5,4,1,
89,5,4,0,1,
90,4,0,4,1,
91,0,4,2,0,
92,4,2,3,1,
93,2,3,3,0,
94,3,3,0,1,
95,3,0,5,-1,
96,0,5,5,0,
97,5,5,2,0,
98,5,2,0,1,
99,2,0,4,1,
100,0,4,3,1,
101,4,3,1,0,
102,3,1,5,0,
103,1,5,0,1,
104,5,0,4,0,
105,0,4,2,-1,
106,4,2,4,1,
107,2,4,4,0,
108,4,4,4,0,
109,4,4,4,0,
110,4,4,2,1,
111,4,2,2,0,
112,2,2,1,0,
113,2,1,3,0,
114,1,3,0,1,
115,3,0,4,-1,
116,0,4,0,1,
117,4,0,0,1,
118,0,0,4,1,
119,0,4,3,0,
120,4,3,0,0,
121,3,0,0,1,
122,0,0,5,0,
123,0,5,3,0,
124,5,3,1,0,
125,3,1,1,1,
126,1,1,2,0,
127,1,2,1,1,
