,s-2,s-1,a,r,none
0,2,2,0,1,
1,2,0,0,0,
2,0,0,4,0,
3,0,4,4,0,
4,4,4,5,1,
5,4,5,2,1,
6,5,2,5,0,
7,2,5,3,0,
8,5,3,1,1,
9,3,1,1,0,
10,1,1,3,1,
11,1,3,4,0,
12,3,4,4,0,
13,4,4,5,0,
14,4,5,3,0,
15,5,3,1,1,
16,3,1,1,-1,
17,1,1,0,0,
18,1,0,5,1,
19,0,5,4,1,
20,5,4,1,0,
21,4,1,5,0,
22,1,5,0,-1,
23,5,0,1,-1,
24,0,1,3,0,
25,1,3,0,1,
26,3,0,1,1,
27,0,1,2,0,
28,1,2,4,-1,
29,2,4,0,-1,
30,4,0,2,0,
31,0,2,5,0,
32,2,5,0,0,
33,5,0,3,-1,
34,0,3,2,1,
35,3,2,0,0,
36,2,0,3,0,
37,0,3,5,0,
38,3,5,3,1,
39,5,3,5,0,
40,3,5,3,0,
41,5,3,5,1,
42,3,5,3,1,
43,5,3,5,1,
44,3,5,0,0,
45,5,0,1,0,
46,0,1,5,0,
47,1,5,3,0,
48,5,3,5,1,
49,3,5,3,1,
50,5,3,5,0,
51,3,5,5,0,
52,5,5,4,1,
53,5,4,5,1,
54,4,5,3,1,
55,5,3,0,0,
56,3,0,5,1,
57,0,5,5,0,
58,5,5,2,1,
59,5,2,1,0,
60,2,1,4,1,
61,1,4,0,1,
62,4,0,2,0,
63,0,2,2,0,
64,2,2,4,0,
65,2,4,5,1,
66,4,5,2,1,
67,5,2,1,1,
68,2,1,1,1,
69,1,1,5,1,
70,1,5,3,1,
71,5,3,4,0,
72,3,4,5,1,
73,4,5,3,1,
74,5,3,1,1,
75,3,1,2,0,
76,1,2,3,0,
77,2,3,5,1,
78,3,5,2,0,
79,5,2,5,-1,
80,2,5,0,1,
81,5,0,5,0,
82,0,5,4,0,
83,5,4,3,0,
84,4,3,0,0,
85,3,0,1,0,
86,0,1,5,0,
87,1,5,3,1,
88,5,3,0,0,
89,3,0,5,1,
90,0,5,5,0,
91,5,5,3,0,
92,5,3,2,1,
93,3,2,3,1,
94,2,3,5,0,
95,3,5,2,1,
96,5,2,1,0,
97,2,1,4,0,
98,1,4,4,0,
99,4,4,2,1,
100,4,2,3,0,
101,2,3,4,0,
102,3,4,5,-1,
103,4,5,2,0,
104,5,2,3,0,
105,2,3,3,1,
106,3,3,0,1,
107,3,0,5,1,
108,0,5,2,1,
109,5,2,3,1,
110,2,3,5,-1,
111,3,5,0,1,
112,5,0,1,1,
113,0,1,1,-1,
114,1,1,0,0,
115,1,0,2,0,
116,0,2,4,0,
117,2,4,3,1,
118,4,3,0,0,
119,3,0,5,1,
120,0,5,5,0,
121,5,5,1,0,
122,5,1,0,0,
123,1,0,2,1,
124,0,2,3,1,
125,2,3,3,0,
126,3,3,0,0,
127,3,0,3,1,
128,0,3,0,1,
129,3,0,1,0,
130,0,1,4,-1,
131,1,4,0,1,
132,4,0,0,1,
133,0,0,4,1,
134,0,4,3,1,
135,4,3,0,1,
136,3,0,5,1,
137,0,5,1,1,
138,5,1,5,0,
139,1,5,2,0,
140,5,2,5,0,
141,2,5,2,0,
142,5,2,0,0,
143,2,0,4,-1,
144,0,4,2,1,
145,4,2,0,0,
146,2,0,3,0,
