,s-2,s-1,a,r,none
0,1,3,3,1,
1,3,3,1,1,
2,3,1,0,1,
3,1,0,5,0,
4,0,5,4,0,
5,5,4,2,1,
6,4,2,4,1,
7,2,4,0,1,
8,4,0,5,1,
9,0,5,2,1,
10,5,2,0,1,
11,2,0,5,1,
12,0,5,4,0,
13,5,4,1,1,
14,4,1,5,1,
15,1,5,4,1,
16,5,4,4,0,
17,4,4,1,-1,
18,4,1,5,1,
19,1,5,2,1,
20,5,2,0,0,
21,2,0,3,0,
22,0,3,4,0,
23,3,4,2,1,
24,4,2,2,0,
25,2,2,5,1,
26,2,5,5,0,
27,5,5,2,1,
28,5,2,2,0,
29,2,2,0,0,
30,2,0,1,0,
31,0,1,0,0,
32,1,0,4,-1,
33,0,4,2,0,
34,4,2,3,0,
35,2,3,2,1,
36,3,2,3,1,
37,2,3,0,0,
38,3,0,4,1,
39,0,4,0,0,
40,4,0,3,-1,
41,0,3,1,1,
42,3,1,1,1,
43,1,1,4,0,
44,1,4,5,1,
45,4,5,1,0,
46,5,1,1,0,
47,1,1,1,1,
48,1,1,3,1,
49,1,3,5,0,
50,3,5,1,0,
51,5,1,4,0,
52,1,4,4,0,
53,4,4,2,0,
54,4,2,0,1,
55,2,0,5,1,
56,0,5,3,0,
57,5,3,0,1,
58,3,0,3,0,
59,0,3,4,-1,
60,3,4,1,0,
61,4,1,1,1,
62,1,1,4,0,
63,1,4,2,1,
64,4,2,1,1,
65,2,1,5,0,
66,1,5,4,0,
67,5,4,5,1,
68,4,5,1,1,
69,5,1,3,0,
70,1,3,1,1,
71,3,1,4,0,
72,1,4,3,1,
73,4,3,4,0,
74,3,4,5,0,
75,4,5,4,-1,
76,5,4,4,0,
77,4,4,5,0,
78,4,5,5,0,
79,5,5,2,1,
80,5,2,3,0,
81,2,3,2,1,
82,3,2,1,0,
83,2,1,5,0,
84,1,5,0,0,
85,5,0,2,1,
86,0,2,1,0,
87,2,1,4,1,
88,1,4,0,1,
89,4,0,5,0,
90,0,5,1,1,
91,5,1,0,1,
92,1,0,0,1,
93,0,0,2,0,
94,0,2,1,0,
95,2,1,5,0,
96,1,5,1,0,
97,5,1,5,0,
98,1,5,4,-1,
99,5,4,1,1,
100,4,1,5,1,
101,1,5,0,1,
102,5,0,2,1,
103,0,2,2,0,
104,2,2,4,0,
105,2,4,4,0,
106,4,4,3,0,
107,4,3,5,-1,
108,3,5,4,1,
109,5,4,2,0,
110,4,2,1,0,
111,2,1,4,0,
112,1,4,2,0,
113,4,2,3,0,
114,2,3,2,0,
115,3,2,5,0,
116,2,5,2,0,
117,5,2,4,0,
118,2,4,2,1,
119,4,2,5,1,
120,2,5,5,0,
121,5,5,0,0,
122,5,0,0,1,
123,0,0,4,1,
124,0,4,5,1,
125,4,5,3,1,
126,5,3,4,-1,
127,3,4,2,1,
128,4,2,0,1,
129,2,0,5,1,
130,0,5,3,0,
131,5,3,4,1,
132,3,4,5,-1,
133,4,5,1,-1,
134,5,1,0,0,
135,1,0,0,1,
136,0,0,4,1,
137,0,4,2,1,
138,4,2,1,1,
139,2,1,0,0,
140,1,0,0,1,
141,0,0,3,0,
142,0,3,0,0,
143,3,0,5,0,
144,0,5,0,0,
145,5,0,3,1,
146,0,3,3,1,
147,3,3,0,1,
148,3,0,2,0,
149,0,2,1,0,
150,2,1,4,-1,
151,1,4,3,0,
152,4,3,3,0,
153,3,3,1,1,
154,3,1,1,0,
155,1,1,1,0,
156,1,1,1,0,
157,1,1,0,0,
158,1,0,2,0,
159,0,2,4,0,
160,2,4,5,1,
161,4,5,4,1,
162,5,4,1,0,
163,4,1,5,0,
164,1,5,4,0,
165,5,4,0,1,
166,4,0,2,0,
167,0,2,0,0,
168,2,0,5,1,
169,0,5,1,1,
170,5,1,0,0,
171,1,0,1,0,
172,0,1,3,0,
173,1,3,2,1,
174,3,2,3,0,
175,2,3,1,0,
176,3,1,2,0,
177,1,2,0,0,
178,2,0,5,0,
179,0,5,3,0,
180,5,3,3,1,
181,3,3,1,1,
182,3,1,0,0,
183,1,0,3,0,
184,0,3,3,1,
185,3,3,1,0,
186,3,1,1,1,
187,1,1,5,1,
188,1,5,0,1,
189,5,0,3,0,
190,0,3,3,0,
191,3,3,0,0,
192,3,0,3,0,
193,0,3,2,1,
194,3,2,0,0,
195,2,0,5,1,
196,0,5,3,1,
197,5,3,2,0,
198,3,2,3,0,
199,2,3,2,1,
200,3,2,5,0,
201,2,5,3,0,
202,5,3,4,1,
203,3,4,4,0,
204,4,4,5,1,
205,4,5,4,0,
206,5,4,5,0,
207,4,5,1,0,
208,5,1,1,1,
209,1,1,5,-1,
210,1,5,0,1,
211,5,0,2,0,
212,0,2,4,1,
213,2,4,5,0,
214,4,5,1,0,
215,5,1,1,-1,
216,1,1,4,1,
217,1,4,5,1,
