,s-2,s-1,a,r,none
0,1,5,2,1,
1,5,2,5,0,
2,2,5,2,1,
3,5,2,4,1,
4,2,4,1,1,
5,4,1,1,1,
6,1,1,1,1,
7,1,1,1,-1,
8,1,1,3,0,
9,1,3,4,1,
10,3,4,0,1,
11,4,0,5,0,
12,0,5,2,1,
13,5,2,1,0,
14,2,1,1,1,
15,1,1,4,1,
16,1,4,5,1,
17,4,5,1,0,
18,5,1,4,1,
19,1,4,0,1,
20,4,0,1,1,
21,0,1,2,0,
22,1,2,0,1,
23,2,0,5,0,
24,0,5,3,0,
25,5,3,2,1,
26,3,2,5,0,
27,2,5,4,0,
28,5,4,4,0,
29,4,4,5,1,
30,4,5,3,0,
31,5,3,1,0,
32,3,1,0,1,
33,1,0,3,0,
34,0,3,5,1,
35,3,5,3,0,
36,5,3,4,0,
37,3,4,1,1,
38,4,1,4,1,
39,1,4,1,1,
40,4,1,5,0,
41,1,5,2,0,
42,5,2,5,0,
43,2,5,5,0,
44,5,5,1,1,
45,5,1,3,0,
46,1,3,2,1,
47,3,2,2,0,
48,2,2,5,0,
49,2,5,3,0,
50,5,3,5,1,
51,3,5,2,0,
52,5,2,3,0,
53,2,3,0,1,
54,3,0,5,1,
55,0,5,3,0,
56,5,3,1,1,
57,3,1,2,1,
58,1,2,0,1,
59,2,0,5,0,
60,0,5,1,0,
61,5,1,3,0,
62,1,3,3,1,
63,3,3,4,1,
64,3,4,4,0,
65,4,4,4,0,
66,4,4,2,0,
67,4,2,1,-1,
68,2,1,0,0,
69,1,0,2,1,
70,0,2,5,1,
71,2,5,4,1,
72,5,4,2,0,
73,4,2,1,1,
74,2,1,0,0,
75,1,0,2,1,
76,0,2,5,-1,
77,2,5,1,0,
78,5,1,0,1,
79,1,0,2,1,
80,0,2,2,0,
81,2,2,1,1,
82,2,1,1,1,
83,1,1,0,1,
84,1,0,2,0,
85,0,2,4,0,
86,2,4,1,0,
87,4,1,1,-1,
88,1,1,3,1,
89,1,3,5,-1,
90,3,5,4,0,
91,5,4,0,1,
92,4,0,4,0,
93,0,4,2,0,
94,4,2,0,0,
95,2,0,3,0,
96,0,3,0,1,
97,3,0,3,-1,
98,0,3,4,0,
99,3,4,4,0,
100,4,4,5,1,
101,4,5,0,1,
102,5,0,0,1,
103,0,0,0,1,
104,0,0,4,0,
105,0,4,1,1,
106,4,1,0,0,
107,1,0,2,1,
108,0,2,4,1,
109,2,4,5,1,
110,4,5,0,1,
111,5,0,5,0,
112,0,5,0,1,
113,5,0,3,0,
114,0,3,0,1,
115,3,0,5,0,
116,0,5,1,0,
117,5,1,2,0,
118,1,2,5,0,
119,2,5,1,1,
120,5,1,0,0,
121,1,0,2,0,
122,0,2,2,0,
123,2,2,0,1,
124,2,0,2,0,
125,0,2,4,1,
126,2,4,1,1,
127,4,1,3,0,
128,1,3,4,-1,
129,3,4,0,1,
130,4,0,0,1,
131,0,0,4,1,
132,0,4,3,0,
133,4,3,0,1,
134,3,0,1,0,
135,0,1,3,1,
136,1,3,2,1,
137,3,2,5,0,
138,2,5,3,0,
139,5,3,3,1,
140,3,3,5,0,
141,3,5,3,0,
142,5,3,0,1,
143,3,0,0,1,
144,0,0,5,1,
145,0,5,4,-1,
146,5,4,0,1,
147,4,0,2,0,
148,0,2,4,1,
149,2,4,1,0,
150,4,1,4,1,
151,1,4,1,0,
152,4,1,2,0,
153,1,2,0,1,
154,2,0,0,1,
155,0,0,3,0,
156,0,3,0,0,
157,3,0,5,-1,
158,0,5,1,0,
159,5,1,4,0,
160,1,4,4,0,
161,4,4,5,0,
162,4,5,3,1,
163,5,3,1,0,
164,3,1,3,0,
165,1,3,2,0,
166,3,2,1,0,
167,2,1,3,0,
168,1,3,3,1,
169,3,3,5,1,
170,3,5,4,0,
171,5,4,5,1,
172,4,5,4,0,
173,5,4,0,1,
174,4,0,3,0,
175,0,3,0,0,
176,3,0,1,1,
177,0,1,3,0,
178,1,3,2,1,
179,3,2,0,0,
180,2,0,2,0,
181,0,2,5,0,
182,2,5,4,0,
183,5,4,0,0,
184,4,0,0,0,
185,0,0,2,0,
186,0,2,4,0,
187,2,4,2,1,
188,4,2,5,0,
189,2,5,1,0,
190,5,1,2,-1,
191,1,2,0,0,
192,2,0,1,0,
193,0,1,1,-1,
194,1,1,4,1,
195,1,4,3,1,
196,4,3,3,1,
197,3,3,4,1,
198,3,4,5,1,
199,4,5,1,0,
200,5,1,4,1,
201,1,4,0,1,
202,4,0,5,-1,
203,0,5,3,1,
204,5,3,0,1,
205,3,0,0,1,
206,0,0,3,0,
207,0,3,5,0,
208,3,5,5,0,
209,5,5,2,1,
210,5,2,1,0,
211,2,1,1,-1,
212,1,1,0,1,
213,1,0,5,-1,
214,0,5,3,-1,
215,5,3,5,-1,
216,3,5,1,1,
217,5,1,3,1,
218,1,3,2,1,
219,3,2,3,0,
220,2,3,5,0,
221,3,5,1,0,
222,5,1,3,0,
223,1,3,3,0,
224,3,3,0,0,
225,3,0,0,1,
226,0,0,1,0,
227,0,1,2,1,
228,1,2,0,1,
229,2,0,1,-1,
