,s-2,s-1,a,r,none
0,2,0,4,0,
1,0,4,4,0,
2,4,4,4,0,
3,4,4,1,0,
4,4,1,0,0,
5,1,0,4,0,
6,0,4,4,0,
7,4,4,1,1,
8,4,1,4,1,
9,1,4,2,0,
10,4,2,1,0,
11,2,1,5,0,
12,1,5,0,1,
13,5,0,1,0,
14,0,1,1,1,
15,1,1,1,1,
16,1,1,5,1,
17,1,5,3,1,
18,5,3,3,0,
19,3,3,4,-1,
20,3,4,2,0,
21,4,2,5,0,
22,2,5,5,0,
23,5,5,5,0,
24,5,5,3,0,
25,5,3,3,0,
26,3,3,0,0,
27,3,0,4,-1,
28,0,4,3,1,
29,4,3,3,1,
30,3,3,5,0,
31,3,5,3,0,
32,5,3,5,0,
33,3,5,2,0,
34,5,2,4,-1,
35,2,4,0,1,
36,4,0,0,0,
37,0,0,3,1,
38,0,3,4,0,
39,3,4,2,0,
40,4,2,4,1,
41,2,4,0,0,
42,4,0,5,0,
43,0,5,0,1,
44,5,0,3,1,
45,0,3,0,0,
46,3,0,5,0,
47,0,5,2,0,
48,5,2,5,0,
49,2,5,4,-1,
50,5,4,4,0,
51,4,4,1,1,
52,4,1,5,0,
53,1,5,3,0,
54,5,3,5,-1,
55,3,5,4,1,
56,5,4,1,0,
57,4,1,3,-1,
58,1,3,3,1,
59,3,3,3,0,
60,3,3,3,1,
61,3,3,4,0,
62,3,4,5,1,
63,4,5,0,0,
64,5,0,4,1,
65,0,4,5,0,
66,4,5,2,1,
67,5,2,3,0,
68,2,3,5,0,
69,3,5,2,0,
70,5,2,4,1,
71,2,4,1,1,
72,4,1,0,0,
73,1,0,0,1,
74,0,0,0,1,
75,0,0,0,1,
76,0,0,3,0,
77,0,3,3,0,
78,3,3,5,1,
79,3,5,4,1,
80,5,4,3,0,
81,4,3,4,1,
82,3,4,2,1,
83,4,2,5,1,
84,2,5,5,0,
85,5,5,1,1,
86,5,1,2,1,
87,1,2,2,0,
88,2,2,4,1,
89,2,4,2,0,
90,4,2,0,0,
91,2,0,4,-1,
92,0,4,0,1,
93,4,0,1,1,
94,0,1,5,1,
95,1,5,5,0,
96,5,5,4,1,
97,5,4,2,0,
98,4,2,5,1,
99,2,5,5,0,
100,5,5,5,0,
101,5,5,2,1,
102,5,2,3,0,
103,2,3,3,1,
104,3,3,1,0,
105,3,1,1,-1,
106,1,1,1,-1,
107,1,1,5,1,
108,1,5,5,0,
109,5,5,4,1,
110,5,4,5,1,
111,4,5,2,1,
112,5,2,3,-1,
113,2,3,3,1,
114,3,3,3,1,
115,3,3,3,0,
116,3,3,3,1,
117,3,3,3,1,
118,3,3,0,1,
119,3,0,0,1,
120,0,0,1,1,
121,0,1,5,1,
122,1,5,0,0,
123,5,0,2,1,
124,0,2,5,1,
125,2,5,3,-1,
126,5,3,2,0,
127,3,2,5,0,
128,2,5,1,0,
129,5,1,1,0,
130,1,1,5,1,
131,1,5,3,1,
132,5,3,3,1,
133,3,3,3,0,
134,3,3,3,0,
135,3,3,4,0,
136,3,4,3,0,
137,4,3,0,1,
138,3,0,0,1,
139,0,0,3,1,
140,0,3,5,0,
141,3,5,2,1,
142,5,2,1,0,
143,2,1,5,1,
144,1,5,1,1,
145,5,1,0,1,
146,1,0,4,1,
147,0,4,1,0,
148,4,1,3,0,
149,1,3,3,0,
150,3,3,1,1,
151,3,1,3,1,
152,1,3,3,0,
153,3,3,5,-1,
154,3,5,4,-1,
155,5,4,2,0,
156,4,2,5,0,
157,2,5,5,0,
158,5,5,0,1,
159,5,0,5,1,
160,0,5,5,0,
161,5,5,4,0,
162,5,4,5,0,
163,4,5,3,1,
164,5,3,3,0,
165,3,3,1,1,
166,3,1,0,0,
167,1,0,4,0,
168,0,4,5,0,
169,4,5,0,1,
170,5,0,4,0,
171,0,4,3,1,
172,4,3,1,1,
173,3,1,0,0,
174,1,0,3,0,
175,0,3,3,0,
