,s-2,s-1,a,r,none
0,5,1,3,0,
1,1,3,2,0,
2,3,2,2,0,
3,2,2,3,1,
4,2,3,1,0,
5,3,1,2,1,
6,1,2,2,0,
7,2,2,5,0,
8,2,5,1,0,
9,5,1,1,1,
10,1,1,3,-1,
11,1,3,2,0,
12,3,2,2,0,
13,2,2,5,0,
14,2,5,2,1,
15,5,2,5,0,
16,2,5,0,1,
17,5,0,5,0,
18,0,5,5,0,
19,5,5,2,0,
20,5,2,3,-1,
21,2,3,4,-1,
22,3,4,1,0,
23,4,1,0,1,
24,1,0,3,0,
25,0,3,2,0,
26,3,2,1,1,
27,2,1,1,0,
28,1,1,5,-1,
29,1,5,0,0,
30,5,0,4,1,
31,0,4,2,0,
32,4,2,2,0,
33,2,2,0,0,
34,2,0,3,0,
35,0,3,2,0,
36,3,2,1,0,
37,2,1,3,1,
38,1,3,1,1,
39,3,1,2,0,
40,1,2,1,1,
41,2,1,3,0,
42,1,3,1,0,
43,3,1,3,1,
44,1,3,2,0,
45,3,2,5,1,
46,2,5,3,1,
47,5,3,2,1,
48,3,2,1,-1,
49,2,1,3,0,
50,1,3,3,0,
51,3,3,2,0,
52,3,2,2,0,
53,2,2,2,0,
54,2,2,4,1,
55,2,4,0,1,
56,4,0,2,0,
57,0,2,5,0,
58,2,5,0,0,
59,5,0,3,0,
60,0,3,2,-1,
61,3,2,3,0,
62,2,3,3,1,
63,3,3,5,1,
64,3,5,1,0,
65,5,1,1,0,
66,1,1,5,1,
67,1,5,4,1,
68,5,4,2,0,
69,4,2,5,1,
70,2,5,0,0,
71,5,0,4,1,
72,0,4,5,1,
73,4,5,1,-1,
74,5,1,5,-1,
75,1,5,3,0,
76,5,3,3,0,
77,3,3,2,1,
78,3,2,2,0,
79,2,2,3,0,
80,2,3,5,1,
81,3,5,0,1,
82,5,0,5,0,
83,0,5,1,1,
84,5,1,1,0,
85,1,1,1,1,
86,1,1,4,0,
87,1,4,5,0,
88,4,5,5,0,
89,5,5,0,0,
90,5,0,4,0,
91,0,4,4,0,
92,4,4,4,0,
93,4,4,1,0,
94,4,1,4,1,
95,1,4,1,1,
96,4,1,5,0,
97,1,5,0,1,
98,5,0,3,1,
99,0,3,3,1,
100,3,3,2,0,
101,3,2,5,0,
102,2,5,5,0,
103,5,5,2,1,
104,5,2,2,0,
105,2,2,2,0,
106,2,2,0,1,
107,2,0,1,0,
108,0,1,3,-1,
109,1,3,3,1,
110,3,3,0,1,
111,3,0,2,1,
112,0,2,0,0,
113,2,0,3,0,
114,0,3,1,1,
115,3,1,1,1,
116,1,1,0,1,
117,1,0,3,0,
118,0,3,1,1,
119,3,1,1,-1,
120,1,1,2,1,
121,1,2,4,-1,
122,2,4,0,0,
123,4,0,1,0,
124,0,1,2,0,
125,1,2,1,1,
126,2,1,4,1,
127,1,4,5,1,
128,4,5,3,0,
129,5,3,4,0,
130,3,4,1,0,
131,4,1,0,1,
132,1,0,4,1,
133,0,4,2,1,
134,4,2,2,0,
135,2,2,3,0,
136,2,3,3,0,
137,3,3,1,1,
138,3,1,2,0,
139,1,2,1,0,
140,2,1,1,0,
141,1,1,1,1,
142,1,1,0,0,
143,1,0,1,0,
144,0,1,1,0,
145,1,1,1,-1,
146,1,1,1,-1,
147,1,1,0,1,
148,1,0,3,-1,
149,0,3,5,0,
150,3,5,5,0,
151,5,5,4,1,
152,5,4,0,0,
153,4,0,5,0,
154,0,5,5,0,
155,5,5,0,1,
156,5,0,4,-1,
157,0,4,3,1,
158,4,3,5,1,
159,3,5,1,0,
160,5,1,4,0,
161,1,4,1,1,
162,4,1,2,0,
163,1,2,0,0,
164,2,0,4,1,
165,0,4,5,1,
166,4,5,1,0,
167,5,1,4,1,
168,1,4,1,1,
169,4,1,2,1,
170,1,2,1,0,
171,2,1,4,1,
172,1,4,5,0,
173,4,5,0,1,
174,5,0,4,-1,
175,0,4,5,-1,
176,4,5,4,1,
177,5,4,0,1,
178,4,0,5,0,
179,0,5,4,0,
180,5,4,3,1,
181,4,3,1,1,
182,3,1,2,0,
183,1,2,3,0,
184,2,3,4,0,
185,3,4,2,1,
186,4,2,0,0,
187,2,0,2,1,
188,0,2,3,0,
189,2,3,0,1,
190,3,0,0,1,
191,0,0,1,0,
192,0,1,1,1,
193,1,1,0,1,
194,1,0,2,-1,
195,0,2,2,0,
196,2,2,4,0,
197,2,4,4,0,
198,4,4,4,0,
199,4,4,3,0,
200,4,3,1,1,
201,3,1,0,0,
202,1,0,4,-1,
203,0,4,2,1,
204,4,2,0,1,
205,2,0,4,1,
206,0,4,2,0,
207,4,2,0,0,
208,2,0,0,1,
209,0,0,3,0,
210,0,3,1,0,
211,3,1,3,1,
212,1,3,1,0,
213,3,1,5,0,
214,1,5,0,1,
215,5,0,3,1,
216,0,3,3,0,
217,3,3,1,0,
218,3,1,1,-1,
219,1,1,0,1,
220,1,0,0,1,
221,0,0,5,0,
222,0,5,0,0,
223,5,0,3,0,
224,0,3,1,0,
225,3,1,5,0,
226,1,5,0,0,
227,5,0,5,1,
228,0,5,0,0,
229,5,0,3,0,
230,0,3,3,0,
231,3,3,2,1,
232,3,2,5,1,
233,2,5,4,0,
234,5,4,1,1,
235,4,1,5,1,
236,1,5,5,0,
237,5,5,0,0,
238,5,0,3,0,
239,0,3,1,-1,
240,3,1,2,0,
241,1,2,1,0,
242,2,1,3,0,
243,1,3,3,1,
244,3,3,4,0,
245,3,4,2,0,
