,s-3,s-2,s-1,a,r
351,1,0,0,0,-1
352,0,0,0,1,0
353,0,0,1,17,-1
354,0,1,17,0,0
355,1,17,0,12,-1
356,17,0,12,0,0
357,0,12,0,0,-1
358,12,0,0,0,-1
359,0,0,0,1,0
360,0,0,1,1,0
361,0,1,1,0,-1
362,1,1,0,17,-1
363,1,0,17,16,-1
364,0,17,16,8,1
365,17,16,8,0,-1
366,16,8,0,0,-1
367,8,0,0,0,-1
368,0,0,0,1,-1
369,0,0,1,1,0
370,0,1,1,0,-1
371,1,1,0,8,1
372,1,0,8,9,1
373,0,8,9,0,-1
374,8,9,0,0,-1
375,9,0,0,10,-1
376,0,0,10,0,0
377,0,10,0,0,-1
378,10,0,0,0,-1
379,0,0,0,1,0
380,0,0,1,15,1
381,0,1,15,0,0
382,1,15,0,0,-1
383,15,0,0,0,-1
384,0,0,0,1,0
385,0,0,1,1,0
386,0,1,1,0,1
387,1,1,0,0,-1
388,1,0,0,0,-1
389,0,0,0,1,0
390,0,0,1,1,0
391,0,1,1,0,-1
392,1,1,0,0,-1
393,1,0,0,13,-1
394,0,0,13,0,-1
395,0,13,0,0,-1
396,13,0,0,6,0
397,0,0,6,0,-1
398,0,6,0,0,-1
399,6,0,0,0,-1
400,0,0,0,1,-1
401,0,0,1,1,-1
402,0,1,1,0,-1
403,1,1,0,0,-1
404,1,0,0,0,-1
405,0,0,0,15,1
406,0,0,15,6,-1
407,0,15,6,0,-1
408,15,6,0,0,-1
409,6,0,0,12,-1
410,0,0,12,9,1
411,0,12,9,0,-1
412,12,9,0,0,-1
413,9,0,0,5,-1
414,0,0,5,0,0
415,0,5,0,0,-1
416,5,0,0,0,-1
417,0,0,0,1,-1
418,0,0,1,1,0
419,0,1,1,0,-1
420,1,1,0,0,-1
421,1,0,0,0,0
422,0,0,0,14,1
423,0,0,14,0,-1
424,0,14,0,0,-1
425,14,0,0,0,-1
426,0,0,0,1,1
427,0,0,1,1,0
428,0,1,1,10,-1
429,1,1,10,0,0
430,1,10,0,0,-1
431,10,0,0,0,0
432,0,0,0,1,-1
433,0,0,1,5,-1
434,0,1,5,0,-1
435,1,5,0,3,1
436,5,0,3,0,1
437,0,3,0,4,-1
438,3,0,4,0,-1
439,0,4,0,0,-1
440,4,0,0,0,-1
441,0,0,0,1,0
442,0,0,1,1,0
443,0,1,1,0,-1
444,1,1,0,0,0
445,1,0,0,0,0
446,0,0,0,1,0
447,0,0,1,1,0
448,0,1,1,0,-1
449,1,1,0,2,0
450,1,0,2,0,-1
451,0,2,0,0,0
452,2,0,0,0,-1
453,0,0,0,19,-1
454,0,0,19,0,-1
455,0,19,0,0,1
456,19,0,0,0,-1
457,0,0,0,1,-1
458,0,0,1,1,0
459,0,1,1,0,-1
460,1,1,0,14,1
461,1,0,14,0,-1
462,0,14,0,0,-1
463,14,0,0,0,-1
464,0,0,0,1,-1
465,0,0,1,18,-1
466,0,1,18,9,1
467,1,18,9,0,-1
468,18,9,0,0,-1
469,9,0,0,15,1
470,0,0,15,0,0
471,0,15,0,17,-1
472,15,0,17,0,0
473,0,17,0,15,1
474,17,0,15,0,-1
475,0,15,0,0,0
476,15,0,0,0,-1
477,0,0,0,1,-1
478,0,0,1,1,1
479,0,1,1,0,-1
480,1,1,0,0,0
481,1,0,0,0,-1
482,0,0,0,1,0
483,0,0,1,7,-1
484,0,1,7,0,-1
485,1,7,0,0,-1
486,7,0,0,0,-1
487,0,0,0,1,0
488,0,0,1,1,-1
489,0,1,1,0,-1
490,1,1,0,0,-1
491,1,0,0,0,-1
492,0,0,0,1,0
493,0,0,1,1,-1
494,0,1,1,0,-1
495,1,1,0,0,-1
496,1,0,0,0,-1
497,0,0,0,5,-1
498,0,0,5,0,-1
499,0,5,0,0,0
500,5,0,0,0,0
501,0,0,0,1,0
502,0,0,1,1,0
503,0,1,1,0,1
504,1,1,0,0,0
505,1,0,0,0,-1
506,0,0,0,1,0
507,0,0,1,1,-1
508,0,1,1,0,-1
509,1,1,0,0,-1
510,1,0,0,0,-1
511,0,0,0,1,0
512,0,0,1,12,0
513,0,1,12,0,0
514,1,12,0,0,-1
515,12,0,0,0,-1
516,0,0,0,8,1
517,0,0,8,1,0
518,0,8,1,0,-1
519,8,1,0,0,-1
520,1,0,0,0,-1
521,0,0,0,1,-1
522,0,0,1,1,0
523,0,1,1,0,-1
524,1,1,0,0,0
525,1,0,0,14,1
526,0,0,14,0,-1
527,0,14,0,0,-1
528,14,0,0,5,-1
529,0,0,5,12,-1
530,0,5,12,0,-1
531,5,12,0,0,0
532,12,0,0,0,-1
533,0,0,0,14,1
534,0,0,14,0,-1
535,0,14,0,6,-1
536,14,0,6,0,-1
537,0,6,0,3,1
538,6,0,3,10,-1
539,0,3,10,0,-1
540,3,10,0,0,0
541,10,0,0,0,-1
542,0,0,0,4,-1
543,0,0,4,0,1
544,0,4,0,0,1
545,4,0,0,0,0
546,0,0,0,1,0
547,0,0,1,1,0
548,0,1,1,0,-1
549,1,1,0,19,-1
550,1,0,19,0,-1
551,0,19,0,0,-1
552,19,0,0,0,-1
553,0,0,0,1,0
554,0,0,1,1,0
555,0,1,1,0,0
556,1,1,0,0,-1
557,1,0,0,0,-1
558,0,0,0,1,0
559,0,0,1,6,-1
560,0,1,6,0,1
561,1,6,0,0,0
562,6,0,0,0,0
563,0,0,0,1,0
564,0,0,1,1,0
565,0,1,1,10,-1
566,1,1,10,0,0
567,1,10,0,7,0
568,10,0,7,0,-1
569,0,7,0,0,0
570,7,0,0,0,-1
571,0,0,0,4,-1
572,0,0,4,0,1
573,0,4,0,0,-1
574,4,0,0,0,1
575,0,0,0,1,0
576,0,0,1,1,0
577,0,1,1,0,-1
578,1,1,0,0,-1
579,1,0,0,0,-1
580,0,0,0,1,0
581,0,0,1,1,0
582,0,1,1,11,-1
583,1,1,11,1,0
584,1,11,1,0,-1
585,11,1,0,0,-1
586,1,0,0,1,0
587,0,0,1,1,0
588,0,1,1,0,-1
589,1,1,0,0,-1
590,1,0,0,0,0
591,0,0,0,19,0
592,0,0,19,0,-1
593,0,19,0,0,1
594,19,0,0,0,0
595,0,0,0,1,0
596,0,0,1,17,0
597,0,1,17,0,0
598,1,17,0,0,-1
599,17,0,0,0,-1
600,0,0,0,1,0
601,0,0,1,18,-1
602,0,1,18,0,0
603,1,18,0,0,-1
604,18,0,0,8,1
605,0,0,8,0,0
606,0,8,0,0,-1
607,8,0,0,0,0
608,0,0,0,1,0
609,0,0,1,1,0
610,0,1,1,0,-1
611,1,1,0,0,1
612,1,0,0,10,-1
613,0,0,10,0,1
614,0,10,0,11,1
615,10,0,11,0,0
616,0,11,0,0,-1
617,11,0,0,0,-1
618,0,0,0,1,0
619,0,0,1,1,0
620,0,1,1,0,-1
621,1,1,0,0,0
622,1,0,0,16,-1
623,0,0,16,0,-1
624,0,16,0,15,1
625,16,0,15,0,-1
626,0,15,0,0,-1
627,15,0,0,0,-1
628,0,0,0,7,0
629,0,0,7,0,-1
630,0,7,0,0,-1
631,7,0,0,0,0
632,0,0,0,0,0
633,0,0,0,1,1
634,0,0,1,1,0
635,0,1,1,0,1
636,1,1,0,0,-1
637,1,0,0,7,0
638,0,0,7,0,-1
639,0,7,0,5,-1
640,7,0,5,0,1
641,0,5,0,0,-1
642,5,0,0,0,0
643,0,0,0,0,-1
644,0,0,0,0,-1
645,0,0,0,6,0
646,0,0,6,16,-1
647,0,6,16,0,-1
648,6,16,0,0,0
649,16,0,0,18,-1
650,0,0,18,0,0
651,0,18,0,0,0
652,18,0,0,0,-1
653,0,0,0,0,-1
654,0,0,0,0,-1
655,0,0,0,11,-1
656,0,0,11,0,1
657,0,11,0,0,1
658,11,0,0,0,0
659,0,0,0,0,0
660,0,0,0,0,-1
661,0,0,0,10,-1
662,0,0,10,6,1
663,0,10,6,0,0
664,10,6,0,0,1
665,6,0,0,0,-1
666,0,0,0,0,-1
667,0,0,0,0,0
668,0,0,0,0,-1
669,0,0,0,0,-1
670,0,0,0,0,0
671,0,0,0,0,-1
672,0,0,0,0,-1
673,0,0,0,5,-1
674,0,0,5,0,-1
675,0,5,0,0,-1
676,5,0,0,9,1
677,0,0,9,0,-1
678,0,9,0,0,1
679,9,0,0,0,-1
680,0,0,0,0,-1
681,0,0,0,15,1
682,0,0,15,0,0
683,0,15,0,0,-1
684,15,0,0,0,-1
685,0,0,0,0,-1
686,0,0,0,0,0
687,0,0,0,0,-1
688,0,0,0,0,0
689,0,0,0,0,-1
690,0,0,0,9,-1
691,0,0,9,0,0
692,0,9,0,0,-1
693,9,0,0,0,0
694,0,0,0,19,0
695,0,0,19,0,0
696,0,19,0,0,-1
697,19,0,0,0,-1
698,0,0,0,0,-1
699,0,0,0,0,-1
700,0,0,0,0,-1
701,0,0,0,3,1
702,0,0,3,0,0
703,0,3,0,0,0
704,3,0,0,0,0
705,0,0,0,0,-1
706,0,0,0,0,-1
707,0,0,0,0,-1
708,0,0,0,0,-1
709,0,0,0,0,-1
710,0,0,0,0,-1
711,0,0,0,0,-1
712,0,0,0,0,-1
713,0,0,0,0,-1
714,0,0,0,0,-1
715,0,0,0,0,-1
716,0,0,0,0,-1
717,0,0,0,0,-1
718,0,0,0,0,-1
719,0,0,0,0,0
720,0,0,0,0,-1
721,0,0,0,0,-1
722,0,0,0,0,-1
723,0,0,0,0,-1
724,0,0,0,0,-1
725,0,0,0,0,-1
726,0,0,0,0,-1
727,0,0,0,12,-1
728,0,0,12,0,1
729,0,12,0,0,-1
730,12,0,0,0,1
731,0,0,0,0,0
732,0,0,0,9,-1
733,0,0,9,0,-1
734,0,9,0,0,-1
735,9,0,0,8,1
736,0,0,8,0,-1
737,0,8,0,2,1
738,8,0,2,0,1
739,0,2,0,0,0
740,2,0,0,5,0
741,0,0,5,0,-1
742,0,5,0,0,-1
743,5,0,0,0,-1
744,0,0,0,0,-1
745,0,0,0,0,0
746,0,0,0,0,-1
747,0,0,0,0,-1
748,0,0,0,0,-1
749,0,0,0,0,-1
750,0,0,0,0,-1
751,0,0,0,0,-1
752,0,0,0,0,-1
753,0,0,0,0,-1
754,0,0,0,0,-1
755,0,0,0,0,-1
756,0,0,0,3,-1
757,0,0,3,0,-1
758,0,3,0,0,-1
759,3,0,0,0,-1
760,0,0,0,0,-1
761,0,0,0,0,-1
762,0,0,0,0,0
763,0,0,0,0,-1
764,0,0,0,0,-1
765,0,0,0,0,0
766,0,0,0,0,-1
767,0,0,0,0,-1
768,0,0,0,0,-1
769,0,0,0,0,0
770,0,0,0,13,0
771,0,0,13,0,-1
772,0,13,0,6,-1
773,13,0,6,0,-1
774,0,6,0,1,0
775,6,0,1,0,-1
776,0,1,0,11,-1
777,1,0,11,6,0
778,0,11,6,0,-1
779,11,6,0,0,-1
780,6,0,0,0,-1
781,0,0,0,0,-1
782,0,0,0,0,-1
783,0,0,0,0,-1
784,0,0,0,0,-1
785,0,0,0,0,-1
786,0,0,0,0,-1
787,0,0,0,0,-1
788,0,0,0,0,-1
789,0,0,0,0,-1
790,0,0,0,0,-1
791,0,0,0,8,1
792,0,0,8,0,-1
793,0,8,0,0,0
794,8,0,0,13,1
795,0,0,13,0,-1
796,0,13,0,0,-1
797,13,0,0,0,-1
798,0,0,0,0,1
799,0,0,0,0,-1
800,0,0,0,0,0
801,0,0,0,0,-1
802,0,0,0,0,-1
803,0,0,0,0,-1
804,0,0,0,0,-1
805,0,0,0,0,-1
806,0,0,0,0,0
807,0,0,0,0,-1
808,0,0,0,0,-1
809,0,0,0,3,1
810,0,0,3,0,-1
811,0,3,0,0,-1
812,3,0,0,0,-1
813,0,0,0,0,-1
814,0,0,0,0,-1
815,0,0,0,14,1
816,0,0,14,0,0
817,0,14,0,0,-1
818,14,0,0,0,-1
819,0,0,0,0,-1
820,0,0,0,0,-1
821,0,0,0,0,0
822,0,0,0,0,-1
823,0,0,0,0,-1
824,0,0,0,0,-1
825,0,0,0,0,-1
826,0,0,0,0,-1
827,0,0,0,0,-1
828,0,0,0,0,-1
829,0,0,0,0,0
830,0,0,0,5,-1
831,0,0,5,0,-1
832,0,5,0,0,-1
833,5,0,0,0,1
834,0,0,0,0,-1
835,0,0,0,0,-1
836,0,0,0,2,1
837,0,0,2,19,-1
838,0,2,19,0,1
839,2,19,0,15,1
840,19,0,15,0,0
841,0,15,0,7,1
842,15,0,7,0,-1
843,0,7,0,17,-1
844,7,0,17,12,-1
845,0,17,12,5,-1
846,17,12,5,0,-1
847,12,5,0,0,1
848,5,0,0,0,-1
849,0,0,0,0,-1
850,0,0,0,0,-1
851,0,0,0,0,0
852,0,0,0,17,-1
853,0,0,17,0,0
854,0,17,0,0,-1
855,17,0,0,0,0
856,0,0,0,8,1
857,0,0,8,0,-1
858,0,8,0,0,-1
859,8,0,0,0,-1
860,0,0,0,0,-1
861,0,0,0,0,-1
862,0,0,0,0,0
863,0,0,0,4,1
864,0,0,4,0,-1
865,0,4,0,0,-1
866,4,0,0,8,0
867,0,0,8,0,-1
868,0,8,0,0,-1
869,8,0,0,0,0
870,0,0,0,0,-1
871,0,0,0,0,-1
872,0,0,0,0,0
873,0,0,0,0,-1
874,0,0,0,0,-1
875,0,0,0,0,-1
876,0,0,0,0,-1
877,0,0,0,0,-1
878,0,0,0,0,-1
879,0,0,0,0,-1
880,0,0,0,0,-1
881,0,0,0,0,0
882,0,0,0,0,-1
883,0,0,0,1,0
884,0,0,1,0,-1
885,0,1,0,0,-1
886,1,0,0,0,0
887,0,0,0,0,-1
888,0,0,0,0,-1
889,0,0,0,0,0
890,0,0,0,0,0
891,0,0,0,4,-1
892,0,0,4,0,-1
893,0,4,0,0,1
894,4,0,0,0,-1
895,0,0,0,0,-1
896,0,0,0,0,0
897,0,0,0,6,-1
898,0,0,6,11,-1
899,0,6,11,0,-1
900,6,11,0,0,-1
901,11,0,0,0,-1
902,0,0,0,0,-1
903,0,0,0,0,-1
904,0,0,0,8,1
905,0,0,8,0,1
906,0,8,0,8,1
907,8,0,8,0,-1
908,0,8,0,0,-1
909,8,0,0,0,-1
910,0,0,0,0,0
911,0,0,0,0,-1
912,0,0,0,8,1
913,0,0,8,0,-1
914,0,8,0,0,-1
915,8,0,0,18,-1
916,0,0,18,0,-1
917,0,18,0,0,-1
918,18,0,0,0,0
919,0,0,0,0,-1
920,0,0,0,0,-1
921,0,0,0,0,0
922,0,0,0,0,-1
923,0,0,0,19,0
924,0,0,19,0,1
925,0,19,0,0,-1
926,19,0,0,15,-1
927,0,0,15,0,-1
928,0,15,0,0,0
929,15,0,0,0,-1
930,0,0,0,0,-1
931,0,0,0,0,-1
932,0,0,0,0,1
933,0,0,0,0,0
934,0,0,0,0,-1
935,0,0,0,0,0
936,0,0,0,0,-1
937,0,0,0,13,1
938,0,0,13,0,-1
939,0,13,0,0,-1
940,13,0,0,0,-1
941,0,0,0,0,-1
942,0,0,0,6,1
943,0,0,6,0,-1
944,0,6,0,0,-1
945,6,0,0,0,-1
946,0,0,0,0,1
947,0,0,0,0,1
948,0,0,0,0,-1
949,0,0,0,0,-1
950,0,0,0,8,1
951,0,0,8,0,0
952,0,8,0,0,-1
953,8,0,0,0,-1
954,0,0,0,19,0
955,0,0,19,1,0
956,0,19,1,13,0
957,19,1,13,0,-1
958,1,13,0,0,0
959,13,0,0,0,-1
960,0,0,0,2,1
961,0,0,2,0,-1
962,0,2,0,0,-1
963,2,0,0,0,-1
964,0,0,0,3,1
965,0,0,3,0,0
966,0,3,0,4,-1
967,3,0,4,17,-1
968,0,4,17,0,0
969,4,17,0,0,-1
970,17,0,0,0,1
971,0,0,0,0,-1
972,0,0,0,0,-1
973,0,0,0,0,-1
974,0,0,0,0,-1
975,0,0,0,17,-1
976,0,0,17,0,0
977,0,17,0,0,0
978,17,0,0,0,-1
979,0,0,0,0,-1
980,0,0,0,0,0
981,0,0,0,0,-1
982,0,0,0,0,-1
983,0,0,0,0,-1
984,0,0,0,18,1
985,0,0,18,0,0
986,0,18,0,0,-1
987,18,0,0,14,1
988,0,0,14,0,-1
989,0,14,0,0,0
990,14,0,0,0,0
991,0,0,0,19,0
992,0,0,19,11,-1
993,0,19,11,0,1
994,19,11,0,0,-1
995,11,0,0,19,0
996,0,0,19,0,-1
997,0,19,0,14,1
998,19,0,14,15,1
999,0,14,15,14,1
1000,14,15,14,0,-1
1001,15,14,0,0,0
1002,14,0,0,0,-1
1003,0,0,0,0,-1
1004,0,0,0,0,-1
1005,0,0,0,0,-1
1006,0,0,0,5,0
1007,0,0,5,0,-1
1008,0,5,0,0,0
1009,5,0,0,0,1
1010,0,0,0,0,0
1011,0,0,0,0,-1
1012,0,0,0,0,-1
1013,0,0,0,0,-1
1014,0,0,0,0,0
1015,0,0,0,0,-1
1016,0,0,0,0,-1
1017,0,0,0,0,0
1018,0,0,0,0,-1
1019,0,0,0,0,0
1020,0,0,0,0,0
1021,0,0,0,15,0
1022,0,0,15,11,1
1023,0,15,11,0,1
1024,15,11,0,6,0
1025,11,0,6,0,-1
1026,0,6,0,0,-1
1027,6,0,0,0,0
1028,0,0,0,4,-1
1029,0,0,4,0,-1
1030,0,4,0,0,-1
1031,4,0,0,18,-1
1032,0,0,18,0,-1
1033,0,18,0,0,-1
1034,18,0,0,0,0
1035,0,0,0,0,-1
1036,0,0,0,19,0
1037,0,0,19,0,-1
1038,0,19,0,0,-1
1039,19,0,0,12,0
1040,0,0,12,0,-1
1041,0,12,0,16,-1
1042,12,0,16,0,0
1043,0,16,0,0,-1
1044,16,0,0,12,-1
1045,0,0,12,16,-1
1046,0,12,16,0,0
1047,12,16,0,0,-1
1048,16,0,0,17,-1
1049,0,0,17,0,-1
1050,0,17,0,0,-1
1051,17,0,0,0,0
1052,0,0,0,3,1
1053,0,0,3,0,-1
1054,0,3,0,0,-1
1055,3,0,0,0,-1
1056,0,0,0,0,-1
1057,0,0,0,0,-1
1058,0,0,0,0,1
1059,0,0,0,0,-1
1060,0,0,0,0,-1
1061,0,0,0,8,-1
1062,0,0,8,0,-1
1063,0,8,0,9,0
1064,8,0,9,0,-1
1065,0,9,0,0,-1
1066,9,0,0,0,-1
1067,0,0,0,0,-1
1068,0,0,0,0,-1
1069,0,0,0,16,-1
1070,0,0,16,0,1
1071,0,16,0,0,-1
1072,16,0,0,0,-1
1073,0,0,0,0,0
1074,0,0,0,0,-1
1075,0,0,0,0,-1
1076,0,0,0,0,-1
1077,0,0,0,0,-1
1078,0,0,0,0,-1
1079,0,0,0,0,0
1080,0,0,0,0,-1
1081,0,0,0,0,-1
1082,0,0,0,18,-1
1083,0,0,18,0,-1
1084,0,18,0,11,-1
1085,18,0,11,4,-1
1086,0,11,4,0,1
1087,11,4,0,0,1
1088,4,0,0,0,-1
1089,0,0,0,0,0
1090,0,0,0,0,-1
1091,0,0,0,0,1
1092,0,0,0,17,-1
1093,0,0,17,10,-1
1094,0,17,10,0,-1
1095,17,10,0,0,-1
1096,10,0,0,0,1
1097,0,0,0,0,-1
1098,0,0,0,0,-1
1099,0,0,0,0,0
1100,0,0,0,0,-1
