,s-2,s-1,a,r,none
0,5,0,5,1,
1,0,5,0,-1,
2,5,0,1,0,
3,0,1,2,0,
4,1,2,3,1,
5,2,3,1,0,
6,3,1,3,-1,
7,1,3,0,1,
8,3,0,2,-1,
9,0,2,1,0,
10,2,1,1,0,
11,1,1,0,-1,
12,1,0,4,1,
13,0,4,5,-1,
14,4,5,3,1,
15,5,3,0,-1,
16,3,0,4,-1,
17,0,4,4,1,
18,4,4,1,0,
19,4,1,1,1,
20,1,1,0,-1,
21,1,0,2,0,
22,0,2,4,-1,
23,2,4,2,0,
24,4,2,5,1,
25,2,5,3,1,
26,5,3,4,1,
27,3,4,0,0,
28,4,0,4,-1,
29,0,4,4,-1,
30,4,4,0,-1,
31,4,0,0,0,
32,0,0,0,-1,
33,0,0,3,1,
34,0,3,3,0,
35,3,3,3,1,
36,3,3,3,0,
37,3,3,3,-1,
38,3,3,2,0,
39,3,2,3,1,
40,2,3,0,0,
41,3,0,4,1,
42,0,4,1,-1,
43,4,1,0,-1,
44,1,0,2,0,
45,0,2,5,1,
46,2,5,2,0,
47,5,2,3,0,
48,2,3,2,-1,
49,3,2,5,1,
50,2,5,5,-1,
51,5,5,5,1,
52,5,5,2,0,
53,5,2,0,-1,
54,2,0,4,-1,
55,0,4,2,0,
56,4,2,5,0,
57,2,5,3,0,
58,5,3,3,0,
59,3,3,4,1,
60,3,4,3,-1,
61,4,3,0,1,
62,3,0,0,-1,
63,0,0,4,1,
64,0,4,3,1,
65,4,3,5,0,
66,3,5,4,1,
67,5,4,1,0,
68,4,1,1,0,
69,1,1,3,0,
70,1,3,0,-1,
71,3,0,4,1,
72,0,4,4,1,
73,4,4,0,-1,
74,4,0,1,0,
75,0,1,2,1,
76,1,2,3,1,
77,2,3,1,0,
78,3,1,4,0,
79,1,4,0,-1,
80,4,0,4,1,
81,0,4,4,1,
82,4,4,4,-1,
83,4,4,3,1,
84,4,3,5,1,
85,3,5,2,-1,
86,5,2,1,-1,
87,2,1,4,1,
88,1,4,2,1,
89,4,2,4,-1,
90,2,4,4,1,
91,4,4,0,0,
92,4,0,0,-1,
93,0,0,4,1,
94,0,4,3,0,
95,4,3,0,-1,
96,3,0,3,-1,
97,0,3,5,1,
98,3,5,4,1,
99,5,4,1,-1,
100,4,1,0,0,
101,1,0,2,-1,
