,s-3,s-2,s-1,a,r
1113,0,5,0,2,0
1114,5,0,2,1,0
1115,0,2,1,0,0
1116,2,1,0,4,-1
1117,1,0,4,8,1
1118,0,4,8,1,-1
1119,4,8,1,3,-1
1120,8,1,3,1,0
1121,1,3,1,3,0
1122,3,1,3,2,-1
1123,1,3,2,0,0
1124,3,2,0,3,1
1125,2,0,3,7,0
1126,0,3,7,3,-1
1127,3,7,3,2,1
1128,7,3,2,7,0
1129,3,2,7,8,1
1130,2,7,8,11,-1
1131,7,8,11,5,-1
1132,8,11,5,4,-1
1133,11,5,4,7,-1
1134,5,4,7,10,-1
1135,4,7,10,4,-1
1136,7,10,4,9,0
1137,10,4,9,11,-1
1138,4,9,11,11,-1
1139,9,11,11,10,-1
1140,11,11,10,5,0
1141,11,10,5,5,-1
1142,10,5,5,8,-1
1143,5,5,8,3,1
1144,5,8,3,7,0
1145,8,3,7,0,-1
1146,3,7,0,1,0
1147,7,0,1,1,0
1148,0,1,1,9,1
1149,1,1,9,10,-1
1150,1,9,10,6,-1
1151,9,10,6,7,-1
1152,10,6,7,6,-1
1153,6,7,6,5,-1
1154,7,6,5,7,0
1155,6,5,7,3,1
1156,5,7,3,5,-1
1157,7,3,5,11,-1
1158,3,5,11,7,0
1159,5,11,7,5,-1
1160,11,7,5,6,0
1161,7,5,6,4,-1
1162,5,6,4,10,-1
1163,6,4,10,1,1
1164,4,10,1,2,0
1165,10,1,2,3,-1
1166,1,2,3,2,-1
1167,2,3,2,1,-1
1168,3,2,1,5,0
1169,2,1,5,3,-1
1170,1,5,3,11,-1
1171,5,3,11,11,-1
1172,3,11,11,11,-1
1173,11,11,11,5,-1
1174,11,11,5,0,-1
1175,11,5,0,10,-1
1176,5,0,10,9,1
1177,0,10,9,5,-1
1178,10,9,5,7,0
1179,9,5,7,3,-1
1180,5,7,3,6,-1
1181,7,3,6,0,-1
1182,3,6,0,3,1
1183,6,0,3,7,0
1184,0,3,7,8,1
1185,3,7,8,8,0
1186,7,8,8,5,-1
1187,8,8,5,7,0
1188,8,5,7,3,0
1189,5,7,3,2,1
1190,7,3,2,9,1
1191,3,2,9,9,1
1192,2,9,9,9,-1
1193,9,9,9,6,-1
1194,9,9,6,4,1
1195,9,6,4,11,1
1196,6,4,11,2,0
1197,4,11,2,11,-1
1198,11,2,11,6,-1
1199,2,11,6,4,-1
1200,11,6,4,2,1
1201,6,4,2,1,-1
1202,4,2,1,4,-1
1203,2,1,4,8,1
1204,1,4,8,6,-1
1205,4,8,6,9,0
1206,8,6,9,1,0
1207,6,9,1,10,1
1208,9,1,10,4,-1
1209,1,10,4,1,1
1210,10,4,1,11,-1
1211,4,1,11,0,-1
1212,1,11,0,9,1
1213,11,0,9,6,-1
1214,0,9,6,8,1
1215,9,6,8,9,1
1216,6,8,9,5,-1
1217,8,9,5,2,1
1218,9,5,2,6,-1
1219,5,2,6,7,0
1220,2,6,7,9,1
1221,6,7,9,7,0
1222,7,9,7,0,1
1223,9,7,0,5,-1
1224,7,0,5,1,0
1225,0,5,1,6,0
1226,5,1,6,0,0
1227,1,6,0,0,-1
1228,6,0,0,10,1
1229,0,0,10,3,-1
1230,0,10,3,11,-1
1231,10,3,11,4,-1
1232,3,11,4,1,0
1233,11,4,1,9,1
1234,4,1,9,2,1
1235,1,9,2,2,1
1236,9,2,2,2,0
1237,2,2,2,2,0
1238,2,2,2,11,-1
1239,2,2,11,5,1
1240,2,11,5,4,-1
1241,11,5,4,7,0
1242,5,4,7,10,-1
1243,4,7,10,9,1
1244,7,10,9,5,-1
1245,10,9,5,8,1
1246,9,5,8,10,1
1247,5,8,10,2,1
1248,8,10,2,4,0
1249,10,2,4,1,0
1250,2,4,1,5,-1
1251,4,1,5,7,0
1252,1,5,7,1,0
1253,5,7,1,5,-1
1254,7,1,5,10,-1
1255,1,5,10,8,1
1256,5,10,8,11,-1
1257,10,8,11,9,1
1258,8,11,9,0,-1
1259,11,9,0,2,1
1260,9,0,2,1,0
1261,0,2,1,3,0
1262,2,1,3,3,1
1263,1,3,3,10,-1
1264,3,3,10,9,1
1265,3,10,9,9,1
1266,10,9,9,7,0
1267,9,9,7,10,-1
1268,9,7,10,0,-1
1269,7,10,0,4,-1
1270,10,0,4,2,1
1271,0,4,2,0,-1
1272,4,2,0,3,1
1273,2,0,3,7,0
1274,0,3,7,8,-1
1275,3,7,8,6,-1
1276,7,8,6,5,-1
1277,8,6,5,8,1
1278,6,5,8,8,1
1279,5,8,8,3,-1
1280,8,8,3,11,-1
1281,8,3,11,2,-1
1282,3,11,2,1,0
1283,11,2,1,2,-1
1284,2,1,2,2,-1
1285,1,2,2,2,1
1286,2,2,2,11,-1
1287,2,2,11,3,1
1288,2,11,3,2,1
1289,11,3,2,2,1
1290,3,2,2,4,-1
1291,2,2,4,7,0
1292,2,4,7,10,1
1293,4,7,10,8,1
1294,7,10,8,3,-1
1295,10,8,3,4,-1
1296,8,3,4,4,-1
1297,3,4,4,4,-1
1298,4,4,4,6,-1
1299,4,4,6,4,0
1300,4,6,4,10,-1
1301,6,4,10,5,1
1302,4,10,5,9,1
1303,10,5,9,2,1
1304,5,9,2,1,1
1305,9,2,1,3,1
1306,2,1,3,11,-1
1307,1,3,11,0,-1
1308,3,11,0,5,-1
1309,11,0,5,2,1
1310,0,5,2,1,0
1311,5,2,1,4,1
1312,2,1,4,7,0
1313,1,4,7,0,1
1314,4,7,0,2,1
1315,7,0,2,2,0
1316,0,2,2,10,-1
1317,2,2,10,6,0
1318,2,10,6,2,1
1319,10,6,2,8,1
1320,6,2,8,9,1
1321,2,8,9,8,1
1322,8,9,8,5,-1
1323,9,8,5,3,1
1324,8,5,3,10,-1
1325,5,3,10,9,1
1326,3,10,9,3,-1
1327,10,9,3,10,1
1328,9,3,10,10,0
1329,3,10,10,1,-1
1330,10,10,1,0,-1
1331,10,1,0,9,-1
1332,1,0,9,1,1
1333,0,9,1,3,1
1334,9,1,3,2,0
1335,1,3,2,4,-1
1336,3,2,4,4,-1
1337,2,4,4,6,-1
1338,4,4,6,4,1
1339,4,6,4,8,1
1340,6,4,8,3,1
1341,4,8,3,6,0
1342,8,3,6,8,1
1343,3,6,8,8,1
1344,6,8,8,6,-1
1345,8,8,6,5,-1
1346,8,6,5,8,1
1347,6,5,8,7,0
1348,5,8,7,5,-1
1349,8,7,5,5,-1
1350,7,5,5,7,0
1351,5,5,7,3,-1
1352,5,7,3,8,1
1353,7,3,8,8,1
1354,3,8,8,3,1
1355,8,8,3,11,-1
1356,8,3,11,6,-1
1357,3,11,6,8,1
1358,11,6,8,6,-1
1359,6,8,6,6,-1
1360,8,6,6,1,0
1361,6,6,1,8,1
1362,6,1,8,9,1
1363,1,8,9,1,0
1364,8,9,1,2,0
1365,9,1,2,9,-1
1366,1,2,9,7,0
1367,2,9,7,9,0
1368,9,7,9,5,-1
1369,7,9,5,10,-1
1370,9,5,10,5,-1
1371,5,10,5,6,-1
1372,10,5,6,5,-1
1373,5,6,5,0,1
1374,6,5,0,5,-1
1375,5,0,5,7,0
1376,0,5,7,6,0
1377,5,7,6,6,1
1378,7,6,6,8,-1
1379,6,6,8,1,0
1380,6,8,1,4,-1
1381,8,1,4,5,-1
1382,1,4,5,1,0
1383,4,5,1,5,-1
1384,5,1,5,2,1
1385,1,5,2,5,-1
1386,5,2,5,10,-1
1387,2,5,10,3,-1
1388,5,10,3,9,0
1389,10,3,9,3,-1
1390,3,9,3,2,1
1391,9,3,2,11,-1
1392,3,2,11,8,1
1393,2,11,8,7,0
1394,11,8,7,0,-1
1395,8,7,0,1,0
1396,7,0,1,4,-1
1397,0,1,4,5,-1
1398,1,4,5,9,1
1399,4,5,9,1,0
1400,5,9,1,1,-1
1401,9,1,1,3,1
1402,1,1,3,8,1
1403,1,3,8,6,-1
1404,3,8,6,5,-1
1405,8,6,5,6,-1
1406,6,5,6,1,0
1407,5,6,1,0,-1
1408,6,1,0,10,-1
1409,1,0,10,3,1
1410,0,10,3,2,-1
1411,10,3,2,5,-1
1412,3,2,5,11,-1
1413,2,5,11,9,1
1414,5,11,9,0,-1
1415,11,9,0,2,1
1416,9,0,2,10,-1
1417,0,2,10,9,-1
1418,2,10,9,5,1
1419,10,9,5,7,0
1420,9,5,7,6,-1
1421,5,7,6,11,-1
1422,7,6,11,9,-1
1423,6,11,9,8,1
1424,11,9,8,6,-1
1425,9,8,6,3,1
1426,8,6,3,1,-1
1427,6,3,1,10,-1
1428,3,1,10,2,1
1429,1,10,2,11,-1
1430,10,2,11,2,0
1431,2,11,2,11,-1
1432,11,2,11,2,1
1433,2,11,2,10,-1
1434,11,2,10,11,-1
1435,2,10,11,8,1
1436,10,11,8,2,1
1437,11,8,2,9,1
1438,8,2,9,0,-1
1439,2,9,0,5,-1
1440,9,0,5,5,-1
1441,0,5,5,1,0
1442,5,5,1,9,1
1443,5,1,9,7,0
1444,1,9,7,5,-1
1445,9,7,5,0,-1
1446,7,5,0,4,1
1447,5,0,4,0,0
1448,0,4,0,6,0
1449,4,0,6,1,0
1450,0,6,1,0,-1
1451,6,1,0,10,-1
1452,1,0,10,3,1
1453,0,10,3,4,-1
1454,10,3,4,5,-1
1455,3,4,5,10,-1
1456,4,5,10,9,1
1457,5,10,9,2,0
1458,10,9,2,11,0
1459,9,2,11,0,-1
1460,2,11,0,0,-1
1461,11,0,0,3,1
1462,0,0,3,5,-1
1463,0,3,5,1,0
1464,3,5,1,5,-1
1465,5,1,5,9,1
1466,1,5,9,10,-1
1467,5,9,10,9,0
1468,9,10,9,11,1
1469,10,9,11,2,0
1470,9,11,2,3,0
1471,11,2,3,7,0
1472,2,3,7,10,-1
1473,3,7,10,8,0
1474,7,10,8,10,-1
1475,10,8,10,5,-1
1476,8,10,5,8,0
1477,10,5,8,5,1
1478,5,8,5,0,1
1479,8,5,0,11,-1
1480,5,0,11,9,1
1481,0,11,9,7,0
1482,11,9,7,5,0
1483,9,7,5,10,1
1484,7,5,10,7,0
1485,5,10,7,6,-1
1486,10,7,6,3,1
1487,7,6,3,3,1
1488,6,3,3,3,-1
1489,3,3,3,6,-1
1490,3,3,6,2,1
1491,3,6,2,5,-1
1492,6,2,5,1,0
1493,2,5,1,11,-1
1494,5,1,11,6,-1
1495,1,11,6,9,1
1496,11,6,9,1,-1
1497,6,9,1,1,1
1498,9,1,1,0,-1
1499,1,1,0,1,1
1500,1,0,1,11,-1
1501,0,1,11,2,-1
1502,1,11,2,1,0
1503,11,2,1,7,0
1504,2,1,7,8,1
1505,1,7,8,3,1
1506,7,8,3,1,0
1507,8,3,1,9,-1
1508,3,1,9,10,-1
1509,1,9,10,10,1
1510,9,10,10,4,-1
1511,10,10,4,9,1
1512,10,4,9,0,-1
1513,4,9,0,9,1
1514,9,0,9,6,-1
1515,0,9,6,10,-1
1516,9,6,10,11,-1
1517,6,10,11,2,1
1518,10,11,2,6,-1
1519,11,2,6,5,-1
1520,2,6,5,0,-1
1521,6,5,0,3,1
1522,5,0,3,5,-1
1523,0,3,5,5,1
1524,3,5,5,6,1
1525,5,5,6,10,-1
1526,5,6,10,8,0
1527,6,10,8,11,1
1528,10,8,11,9,1
1529,8,11,9,10,-1
1530,11,9,10,11,-1
1531,9,10,11,9,1
1532,10,11,9,8,0
1533,11,9,8,7,0
1534,9,8,7,5,-1
1535,8,7,5,10,-1
1536,7,5,10,2,1
1537,5,10,2,9,1
1538,10,2,9,7,-1
1539,2,9,7,2,1
1540,9,7,2,10,0
1541,7,2,10,3,1
1542,2,10,3,10,-1
1543,10,3,10,5,-1
1544,3,10,5,5,-1
1545,10,5,5,8,1
1546,5,5,8,9,1
1547,5,8,9,4,1
1548,8,9,4,0,1
1549,9,4,0,0,1
1550,4,0,0,2,1
1551,0,0,2,2,1
1552,0,2,2,8,1
1553,2,2,8,6,0
1554,2,8,6,0,0
1555,8,6,0,7,0
1556,6,0,7,9,1
1557,0,7,9,11,-1
1558,7,9,11,3,1
1559,9,11,3,8,1
1560,11,3,8,6,-1
1561,3,8,6,9,-1
1562,8,6,9,6,-1
1563,6,9,6,9,1
1564,9,6,9,2,1
1565,6,9,2,3,0
1566,9,2,3,11,-1
1567,2,3,11,0,-1
1568,3,11,0,8,1
1569,11,0,8,9,-1
1570,0,8,9,3,1
1571,8,9,3,1,0
1572,9,3,1,1,0
1573,3,1,1,6,-1
1574,1,1,6,4,-1
1575,1,6,4,3,-1
1576,6,4,3,5,0
1577,4,3,5,8,0
1578,3,5,8,7,0
1579,5,8,7,10,-1
1580,8,7,10,3,1
1581,7,10,3,1,-1
1582,10,3,1,6,-1
1583,3,1,6,0,-1
1584,1,6,0,5,-1
1585,6,0,5,5,1
1586,0,5,5,2,1
1587,5,5,2,8,1
1588,5,2,8,1,-1
1589,2,8,1,6,-1
1590,8,1,6,10,-1
1591,1,6,10,11,-1
1592,6,10,11,10,-1
1593,10,11,10,9,-1
1594,11,10,9,0,-1
1595,10,9,0,1,0
1596,9,0,1,8,0
1597,0,1,8,9,-1
1598,1,8,9,8,1
1599,8,9,8,11,1
1600,9,8,11,8,-1
1601,8,11,8,9,-1
1602,11,8,9,9,-1
1603,8,9,9,9,-1
1604,9,9,9,4,-1
1605,9,9,4,1,1
1606,9,4,1,9,1
1607,4,1,9,9,1
1608,1,9,9,3,0
1609,9,9,3,6,1
1610,9,3,6,6,-1
1611,3,6,6,1,0
1612,6,6,1,1,0
1613,6,1,1,3,1
1614,1,1,3,7,0
1615,1,3,7,3,1
1616,3,7,3,4,1
1617,7,3,4,7,0
1618,3,4,7,11,-1
1619,4,7,11,6,-1
1620,7,11,6,6,0
1621,11,6,6,4,-1
1622,6,6,4,4,1
1623,6,4,4,9,1
1624,4,4,9,3,1
1625,4,9,3,4,-1
1626,9,3,4,8,0
1627,3,4,8,4,0
1628,4,8,4,6,-1
1629,8,4,6,2,1
1630,4,6,2,9,1
1631,6,2,9,10,-1
1632,2,9,10,8,-1
1633,9,10,8,9,-1
1634,10,8,9,11,-1
1635,8,9,11,10,-1
1636,9,11,10,0,-1
1637,11,10,0,1,0
1638,10,0,1,7,-1
1639,0,1,7,9,1
1640,1,7,9,10,-1
1641,7,9,10,10,-1
1642,9,10,10,2,0
1643,10,10,2,9,1
1644,10,2,9,7,0
1645,2,9,7,9,1
1646,9,7,9,8,0
1647,7,9,8,1,1
1648,9,8,1,9,1
1649,8,1,9,1,0
1650,1,9,1,10,0
1651,9,1,10,5,-1
1652,1,10,5,11,-1
1653,10,5,11,6,0
1654,5,11,6,2,1
1655,11,6,2,2,-1
1656,6,2,2,3,1
1657,2,2,3,5,-1
1658,2,3,5,7,1
1659,3,5,7,11,-1
1660,5,7,11,3,1
1661,7,11,3,9,0
1662,11,3,9,7,1
1663,3,9,7,9,1
1664,9,7,9,3,1
1665,7,9,3,8,1
1666,9,3,8,0,-1
1667,3,8,0,10,-1
1668,8,0,10,7,0
1669,0,10,7,2,-1
1670,10,7,2,2,0
1671,7,2,2,3,1
1672,2,2,3,11,-1
1673,2,3,11,7,0
1674,3,11,7,9,-1
1675,11,7,9,9,1
1676,7,9,9,1,1
1677,9,9,1,9,0
1678,9,1,9,4,-1
1679,1,9,4,4,-1
1680,9,4,4,2,1
1681,4,4,2,0,-1
1682,4,2,0,6,1
1683,2,0,6,3,1
1684,0,6,3,4,-1
1685,6,3,4,10,-1
1686,3,4,10,3,1
1687,4,10,3,10,-1
1688,10,3,10,6,-1
1689,3,10,6,9,1
1690,10,6,9,0,0
1691,6,9,0,3,1
1692,9,0,3,11,-1
1693,0,3,11,10,-1
1694,3,11,10,2,1
1695,11,10,2,3,1
1696,10,2,3,9,-1
1697,2,3,9,0,-1
1698,3,9,0,2,0
1699,9,0,2,9,1
1700,0,2,9,1,0
1701,2,9,1,3,1
1702,9,1,3,7,0
1703,1,3,7,1,0
1704,3,7,1,6,0
1705,7,1,6,3,-1
1706,1,6,3,7,0
1707,6,3,7,9,1
1708,3,7,9,9,-1
1709,7,9,9,6,-1
1710,9,9,6,2,0
1711,9,6,2,8,0
1712,6,2,8,1,0
1713,2,8,1,4,1
1714,8,1,4,8,0
1715,1,4,8,11,-1
1716,4,8,11,4,-1
1717,8,11,4,2,1
1718,11,4,2,7,-1
1719,4,2,7,6,-1
1720,2,7,6,2,1
1721,7,6,2,11,0
1722,6,2,11,10,-1
1723,2,11,10,10,-1
1724,11,10,10,4,-1
1725,10,10,4,5,-1
1726,10,4,5,0,0
1727,4,5,0,0,0
1728,5,0,0,0,-1
1729,0,0,0,0,-1
1730,0,0,0,10,-1
1731,0,0,10,11,1
1732,0,10,11,7,0
1733,10,11,7,11,-1
1734,11,7,11,4,-1
1735,7,11,4,7,0
1736,11,4,7,5,-1
1737,4,7,5,1,0
1738,7,5,1,10,-1
1739,5,1,10,2,1
1740,1,10,2,9,-1
1741,10,2,9,0,-1
1742,2,9,0,5,-1
1743,9,0,5,8,0
1744,0,5,8,9,1
1745,5,8,9,8,1
1746,8,9,8,7,-1
1747,9,8,7,7,1
1748,8,7,7,5,0
1749,7,7,5,1,0
1750,7,5,1,7,-1
1751,5,1,7,0,-1
1752,1,7,0,3,-1
1753,7,0,3,5,-1
1754,0,3,5,4,1
1755,3,5,4,3,1
1756,5,4,3,7,1
1757,4,3,7,6,-1
1758,3,7,6,10,1
1759,7,6,10,5,1
1760,6,10,5,5,-1
1761,10,5,5,0,-1
1762,5,5,0,6,1
1763,5,0,6,8,1
1764,0,6,8,8,1
1765,6,8,8,3,-1
1766,8,8,3,6,0
1767,8,3,6,6,-1
1768,3,6,6,7,0
1769,6,6,7,9,-1
1770,6,7,9,3,1
1771,7,9,3,9,-1
1772,9,3,9,2,1
1773,3,9,2,4,-1
1774,9,2,4,0,0
1775,2,4,0,11,-1
1776,4,0,11,0,-1
1777,0,11,0,3,-1
1778,11,0,3,10,-1
1779,0,3,10,5,1
1780,3,10,5,8,1
1781,10,5,8,2,0
1782,5,8,2,10,1
1783,8,2,10,9,1
1784,2,10,9,1,-1
1785,10,9,1,5,-1
1786,9,1,5,2,1
1787,1,5,2,3,1
1788,5,2,3,1,0
1789,2,3,1,9,0
1790,3,1,9,10,-1
1791,1,9,10,8,1
1792,9,10,8,10,-1
1793,10,8,10,5,-1
1794,8,10,5,8,1
1795,10,5,8,5,-1
1796,5,8,5,11,-1
1797,8,5,11,1,0
1798,5,11,1,11,-1
1799,11,1,11,7,0
1800,1,11,7,7,-1
1801,11,7,7,2,0
1802,7,7,2,9,1
1803,7,2,9,11,-1
1804,2,9,11,1,0
1805,9,11,1,7,0
1806,11,1,7,4,-1
1807,1,7,4,3,1
1808,7,4,3,2,1
1809,4,3,2,11,-1
1810,3,2,11,9,1
1811,2,11,9,1,1
1812,11,9,1,0,0
1813,9,1,0,5,0
1814,1,0,5,6,-1
1815,0,5,6,1,0
1816,5,6,1,0,-1
1817,6,1,0,0,0
1818,1,0,0,11,-1
1819,0,0,11,3,1
1820,0,11,3,1,0
1821,11,3,1,1,0
1822,3,1,1,9,-1
1823,1,1,9,1,0
1824,1,9,1,0,0
1825,9,1,0,0,0
1826,1,0,0,7,0
1827,0,0,7,9,1
1828,0,7,9,1,1
1829,7,9,1,10,-1
1830,9,1,10,5,-1
1831,1,10,5,4,1
1832,10,5,4,3,1
1833,5,4,3,0,1
1834,4,3,0,8,0
1835,3,0,8,5,0
1836,0,8,5,11,-1
1837,8,5,11,5,-1
1838,5,11,5,2,-1
1839,11,5,2,5,-1
1840,5,2,5,11,1
1841,2,5,11,6,0
1842,5,11,6,8,1
1843,11,6,8,10,1
1844,6,8,10,5,1
1845,8,10,5,10,1
1846,10,5,10,3,1
1847,5,10,3,3,1
1848,10,3,3,8,1
1849,3,3,8,8,-1
1850,3,8,8,8,0
1851,8,8,8,4,0
1852,8,8,4,8,1
1853,8,4,8,3,-1
1854,4,8,3,3,1
1855,8,3,3,6,-1
1856,3,3,6,11,0
1857,3,6,11,1,0
1858,6,11,1,2,1
1859,11,1,2,2,1
1860,1,2,2,3,1
1861,2,2,3,3,-1
1862,2,3,3,6,0
1863,3,3,6,0,-1
1864,3,6,0,6,0
1865,6,0,6,1,0
1866,0,6,1,2,1
1867,6,1,2,3,1
1868,1,2,3,8,-1
1869,2,3,8,10,-1
1870,3,8,10,6,-1
1871,8,10,6,3,-1
1872,10,6,3,10,-1
1873,6,3,10,9,1
1874,3,10,9,6,0
1875,10,9,6,5,-1
1876,9,6,5,5,-1
1877,6,5,5,2,1
1878,5,5,2,7,0
1879,5,2,7,11,-1
1880,2,7,11,10,-1
1881,7,11,10,5,-1
1882,11,10,5,2,1
1883,10,5,2,1,0
1884,5,2,1,4,-1
1885,2,1,4,1,0
1886,1,4,1,10,-1
1887,4,1,10,11,-1
1888,1,10,11,0,-1
1889,10,11,0,4,1
1890,11,0,4,11,-1
1891,0,4,11,4,-1
1892,4,11,4,10,-1
1893,11,4,10,2,0
1894,4,10,2,0,0
1895,10,2,0,4,-1
1896,2,0,4,2,1
1897,0,4,2,6,-1
1898,4,2,6,11,-1
1899,2,6,11,7,0
1900,6,11,7,9,0
1901,11,7,9,4,-1
1902,7,9,4,10,1
1903,9,4,10,0,0
1904,4,10,0,6,-1
1905,10,0,6,7,0
1906,0,6,7,7,0
1907,6,7,7,8,1
1908,7,7,8,10,1
1909,7,8,10,4,-1
1910,8,10,4,11,-1
1911,10,4,11,4,-1
1912,4,11,4,0,-1
1913,11,4,0,2,0
1914,4,0,2,11,0
1915,0,2,11,10,-1
1916,2,11,10,0,-1
1917,11,10,0,9,1
1918,10,0,9,8,1
1919,0,9,8,10,-1
1920,9,8,10,3,0
1921,8,10,3,3,0
1922,10,3,3,6,-1
1923,3,3,6,9,1
1924,3,6,9,5,-1
1925,6,9,5,8,1
1926,9,5,8,3,0
1927,5,8,3,1,0
1928,8,3,1,0,-1
1929,3,1,0,9,1
1930,1,0,9,8,1
1931,0,9,8,9,1
1932,9,8,9,10,-1
1933,8,9,10,6,0
1934,9,10,6,9,1
1935,10,6,9,5,-1
1936,6,9,5,1,-1
1937,9,5,1,3,1
1938,5,1,3,10,-1
1939,1,3,10,10,-1
1940,3,10,10,7,0
1941,10,10,7,2,1
1942,10,7,2,11,-1
1943,7,2,11,2,1
1944,2,11,2,1,0
1945,11,2,1,11,-1
1946,2,1,11,9,1
1947,1,11,9,0,-1
1948,11,9,0,4,-1
1949,9,0,4,9,1
1950,0,4,9,4,1
1951,4,9,4,0,-1
1952,9,4,0,6,0
1953,4,0,6,4,1
1954,0,6,4,9,1
1955,6,4,9,10,-1
1956,4,9,10,5,-1
1957,9,10,5,4,-1
1958,10,5,4,3,1
1959,5,4,3,4,-1
1960,4,3,4,8,0
1961,3,4,8,1,0
1962,4,8,1,5,-1
1963,8,1,5,2,1
1964,1,5,2,4,-1
1965,5,2,4,7,0
1966,2,4,7,7,1
1967,4,7,7,4,-1
1968,7,7,4,2,1
1969,7,4,2,3,1
1970,4,2,3,2,0
1971,2,3,2,10,-1
1972,3,2,10,11,1
1973,2,10,11,3,1
1974,10,11,3,5,0
1975,11,3,5,10,-1
1976,3,5,10,6,-1
1977,5,10,6,4,1
1978,10,6,4,10,1
1979,6,4,10,7,-1
1980,4,10,7,10,-1
1981,10,7,10,11,-1
1982,7,10,11,4,-1
1983,10,11,4,8,0
1984,11,4,8,3,1
1985,4,8,3,6,-1
1986,8,3,6,2,0
1987,3,6,2,7,0
1988,6,2,7,1,0
1989,2,7,1,7,-1
1990,7,1,7,7,0
1991,1,7,7,11,-1
1992,7,7,11,9,1
1993,7,11,9,2,1
1994,11,9,2,10,-1
1995,9,2,10,3,0
1996,2,10,3,1,0
1997,10,3,1,4,-1
1998,3,1,4,3,0
1999,1,4,3,2,1
2000,4,3,2,6,-1
2001,3,2,6,1,0
2002,2,6,1,10,-1
2003,6,1,10,8,1
2004,1,10,8,5,-1
2005,10,8,5,11,-1
2006,8,5,11,3,1
2007,5,11,3,11,-1
2008,11,3,11,6,-1
2009,3,11,6,11,-1
2010,11,6,11,0,-1
2011,6,11,0,8,0
2012,11,0,8,4,0
2013,0,8,4,9,-1
2014,8,4,9,7,0
2015,4,9,7,10,-1
2016,9,7,10,6,-1
2017,7,10,6,10,-1
2018,10,6,10,8,0
2019,6,10,8,4,0
2020,10,8,4,3,0
2021,8,4,3,6,-1
2022,4,3,6,4,1
2023,3,6,4,5,-1
2024,6,4,5,6,-1
2025,4,5,6,5,-1
2026,5,6,5,6,-1
2027,6,5,6,0,-1
2028,5,6,0,10,-1
2029,6,0,10,4,1
2030,0,10,4,5,-1
2031,10,4,5,10,-1
2032,4,5,10,6,-1
2033,5,10,6,6,0
2034,10,6,6,9,1
2035,6,6,9,4,1
2036,6,9,4,9,1
2037,9,4,9,4,-1
2038,4,9,4,0,0
2039,9,4,0,6,-1
2040,4,0,6,4,-1
2041,0,6,4,4,-1
2042,6,4,4,4,-1
2043,4,4,4,10,-1
2044,4,4,10,7,0
2045,4,10,7,10,-1
2046,10,7,10,2,-1
2047,7,10,2,0,0
2048,10,2,0,9,1
2049,2,0,9,4,1
2050,0,9,4,10,-1
2051,9,4,10,2,-1
2052,4,10,2,9,1
2053,10,2,9,9,1
2054,2,9,9,9,-1
2055,9,9,9,1,-1
2056,9,9,1,7,0
2057,9,1,7,1,1
2058,1,7,1,7,0
2059,7,1,7,5,-1
2060,1,7,5,9,1
2061,7,5,9,0,-1
2062,5,9,0,5,-1
2063,9,0,5,10,0
2064,0,5,10,5,-1
2065,5,10,5,8,0
2066,10,5,8,9,0
2067,5,8,9,7,0
2068,8,9,7,11,1
2069,9,7,11,3,-1
2070,7,11,3,3,0
2071,11,3,3,11,-1
2072,3,3,11,10,-1
2073,3,11,10,4,-1
2074,11,10,4,11,-1
2075,10,4,11,11,1
2076,4,11,11,10,-1
2077,11,11,10,3,-1
2078,11,10,3,8,1
2079,10,3,8,6,-1
2080,3,8,6,5,1
2081,8,6,5,3,1
2082,6,5,3,2,0
2083,5,3,2,5,-1
2084,3,2,5,4,-1
2085,2,5,4,9,-1
2086,5,4,9,6,0
2087,4,9,6,10,-1
2088,9,6,10,3,1
2089,6,10,3,7,0
2090,10,3,7,6,-1
2091,3,7,6,7,0
2092,7,6,7,8,1
2093,6,7,8,6,-1
2094,7,8,6,5,-1
2095,8,6,5,3,-1
2096,6,5,3,10,-1
2097,5,3,10,8,0
2098,3,10,8,4,-1
2099,10,8,4,4,-1
2100,8,4,4,1,0
2101,4,4,1,2,0
2102,4,1,2,3,1
2103,1,2,3,11,-1
2104,2,3,11,11,-1
2105,3,11,11,11,0
2106,11,11,11,6,-1
2107,11,11,6,3,1
2108,11,6,3,4,-1
2109,6,3,4,8,1
2110,3,4,8,10,-1
2111,4,8,10,9,1
2112,8,10,9,11,-1
2113,10,9,11,5,-1
2114,9,11,5,7,0
2115,11,5,7,2,1
2116,5,7,2,7,0
2117,7,2,7,9,-1
2118,2,7,9,10,1
2119,7,9,10,8,1
2120,9,10,8,9,1
2121,10,8,9,1,0
2122,8,9,1,8,-1
2123,9,1,8,5,-1
2124,1,8,5,0,-1
2125,8,5,0,10,-1
2126,5,0,10,5,-1
2127,0,10,5,7,-1
2128,10,5,7,4,-1
2129,5,7,4,5,1
2130,7,4,5,6,-1
2131,4,5,6,11,-1
2132,5,6,11,2,1
2133,6,11,2,9,1
2134,11,2,9,0,0
2135,2,9,0,10,-1
2136,9,0,10,0,0
2137,0,10,0,5,-1
2138,10,0,5,0,1
2139,0,5,0,8,1
2140,5,0,8,3,-1
2141,0,8,3,5,-1
2142,8,3,5,9,1
2143,3,5,9,10,-1
2144,5,9,10,3,1
2145,9,10,3,6,1
2146,10,3,6,7,0
2147,3,6,7,3,1
2148,6,7,3,1,0
2149,7,3,1,3,-1
2150,3,1,3,9,1
2151,1,3,9,7,0
