,s-3,s-2,s-1,a,r
1112,2,8,1,6,-1
1113,8,1,6,11,-1
1114,1,6,11,13,1
1115,6,11,13,18,-1
1116,11,13,18,5,-1
1117,13,18,5,8,1
1118,18,5,8,7,0
1119,5,8,7,14,1
1120,8,7,14,13,0
1121,7,14,13,17,-1
1122,14,13,17,14,1
1123,13,17,14,7,1
1124,17,14,7,17,-1
1125,14,7,17,17,-1
1126,7,17,17,8,0
1127,17,17,8,9,-1
1128,17,8,9,19,0
1129,8,9,19,6,0
1130,9,19,6,19,0
1131,19,6,19,13,0
1132,6,19,13,2,1
1133,19,13,2,10,-1
1134,13,2,10,4,0
1135,2,10,4,16,-1
1136,10,4,16,0,-1
1137,4,16,0,12,-1
1138,16,0,12,12,-1
1139,0,12,12,18,0
1140,12,12,18,6,-1
1141,12,18,6,2,0
1142,18,6,2,1,-1
1143,6,2,1,10,-1
1144,2,1,10,5,-1
1145,1,10,5,2,0
1146,10,5,2,6,0
1147,5,2,6,16,1
1148,2,6,16,5,-1
1149,6,16,5,14,1
1150,16,5,14,17,-1
1151,5,14,17,9,1
1152,14,17,9,3,1
1153,17,9,3,7,0
1154,9,3,7,13,1
1155,3,7,13,12,1
1156,7,13,12,18,-1
1157,13,12,18,3,1
1158,12,18,3,19,-1
1159,18,3,19,2,0
1160,3,19,2,18,1
1161,19,2,18,14,-1
1162,2,18,14,14,0
1163,18,14,14,15,-1
1164,14,14,15,17,-1
1165,14,15,17,2,1
1166,15,17,2,13,0
1167,17,2,13,2,0
1168,2,13,2,0,-1
1169,13,2,0,19,0
1170,2,0,19,18,0
1171,0,19,18,14,-1
1172,19,18,14,4,-1
1173,18,14,4,9,1
1174,14,4,9,12,-1
1175,4,9,12,17,-1
1176,9,12,17,2,0
1177,12,17,2,3,0
1178,17,2,3,11,-1
1179,2,3,11,15,1
1180,3,11,15,5,-1
1181,11,15,5,17,-1
1182,15,5,17,9,1
1183,5,17,9,3,1
1184,17,9,3,6,1
1185,9,3,6,17,0
1186,3,6,17,4,-1
1187,6,17,4,3,1
1188,17,4,3,9,-1
1189,4,3,9,2,1
1190,3,9,2,9,1
1191,9,2,9,17,-1
1192,2,9,17,19,1
1193,9,17,19,13,0
1194,17,19,13,14,1
1195,19,13,14,6,-1
1196,13,14,6,8,1
1197,14,6,8,1,0
1198,6,8,1,15,0
1199,8,1,15,2,0
1200,1,15,2,18,-1
1201,15,2,18,1,0
1202,2,18,1,4,1
1203,18,1,4,7,0
1204,1,4,7,18,-1
1205,4,7,18,14,1
1206,7,18,14,14,1
1207,18,14,14,17,0
1208,14,14,17,16,1
1209,14,17,16,2,1
1210,17,16,2,6,0
1211,16,2,6,10,1
1212,2,6,10,13,-1
1213,6,10,13,10,-1
1214,10,13,10,0,-1
1215,13,10,0,12,-1
1216,10,0,12,12,1
1217,0,12,12,14,0
1218,12,12,14,6,0
1219,12,14,6,0,-1
1220,14,6,0,4,-1
1221,6,0,4,15,1
1222,0,4,15,6,1
1223,4,15,6,19,0
1224,15,6,19,2,-1
1225,6,19,2,16,1
1226,19,2,16,19,1
1227,2,16,19,13,0
1228,16,19,13,7,0
1229,19,13,7,1,-1
1230,13,7,1,11,1
1231,7,1,11,10,0
1232,1,11,10,13,0
1233,11,10,13,11,-1
1234,10,13,11,11,-1
1235,13,11,11,12,0
1236,11,11,12,19,0
1237,11,12,19,12,-1
1238,12,19,12,14,1
1239,19,12,14,3,1
1240,12,14,3,15,-1
1241,14,3,15,10,-1
1242,3,15,10,12,-1
1243,15,10,12,4,-1
1244,10,12,4,17,-1
1245,12,4,17,4,-1
1246,4,17,4,0,1
1247,17,4,0,15,1
1248,4,0,15,11,-1
1249,0,15,11,13,1
1250,15,11,13,11,-1
1251,11,13,11,3,1
1252,13,11,3,2,1
1253,11,3,2,10,-1
1254,3,2,10,8,1
1255,2,10,8,13,0
1256,10,8,13,2,-1
1257,8,13,2,10,-1
1258,13,2,10,7,0
1259,2,10,7,9,1
1260,10,7,9,13,0
1261,7,9,13,9,1
1262,9,13,9,11,0
1263,13,9,11,19,0
1264,9,11,19,1,0
1265,11,19,1,7,-1
1266,19,1,7,11,-1
1267,1,7,11,12,-1
1268,7,11,12,14,1
1269,11,12,14,4,-1
1270,12,14,4,14,0
1271,14,4,14,16,-1
1272,4,14,16,4,1
1273,14,16,4,12,-1
1274,16,4,12,19,0
1275,4,12,19,9,1
1276,12,19,9,17,-1
1277,19,9,17,14,-1
1278,9,17,14,2,1
1279,17,14,2,17,-1
1280,14,2,17,15,1
1281,2,17,15,18,-1
1282,17,15,18,18,-1
1283,15,18,18,15,1
1284,18,18,15,6,-1
1285,18,15,6,2,1
1286,15,6,2,1,0
1287,6,2,1,17,1
1288,2,1,17,12,0
1289,1,17,12,13,0
1290,17,12,13,19,0
1291,12,13,19,11,-1
1292,13,19,11,8,1
1293,19,11,8,7,0
1294,11,8,7,17,-1
1295,8,7,17,11,-1
1296,7,17,11,14,1
1297,17,11,14,6,-1
1298,11,14,6,18,0
1299,14,6,18,19,0
1300,6,18,19,4,-1
1301,18,19,4,4,-1
1302,19,4,4,10,-1
1303,4,4,10,0,-1
1304,4,10,0,12,0
1305,10,0,12,15,1
1306,0,12,15,14,1
1307,12,15,14,2,1
1308,15,14,2,5,-1
1309,14,2,5,12,-1
1310,2,5,12,15,-1
1311,5,12,15,13,0
1312,12,15,13,6,-1
1313,15,13,6,4,-1
1314,13,6,4,6,0
1315,6,4,6,10,1
1316,4,6,10,3,1
1317,6,10,3,1,0
1318,10,3,1,10,1
1319,3,1,10,14,1
1320,1,10,14,19,0
1321,10,14,19,12,-1
1322,14,19,12,14,1
1323,19,12,14,18,-1
1324,12,14,18,10,-1
1325,14,18,10,7,0
1326,18,10,7,3,1
1327,10,7,3,14,1
1328,7,3,14,13,0
1329,3,14,13,13,-1
1330,14,13,13,12,-1
1331,13,13,12,18,-1
1332,13,12,18,9,1
1333,12,18,9,0,-1
1334,18,9,0,2,0
1335,9,0,2,0,-1
1336,0,2,0,14,1
1337,2,0,14,14,-1
1338,0,14,14,5,-1
1339,14,14,5,8,1
1340,14,5,8,2,1
1341,5,8,2,11,0
1342,8,2,11,10,-1
1343,2,11,10,11,-1
1344,11,10,11,16,-1
1345,10,11,16,2,1
1346,11,16,2,11,1
1347,16,2,11,13,0
1348,2,11,13,4,-1
1349,11,13,4,10,-1
1350,13,4,10,13,0
1351,4,10,13,0,-1
1352,10,13,0,0,-1
1353,13,0,0,5,-1
1354,0,0,5,10,-1
1355,0,5,10,14,1
1356,5,10,14,4,0
1357,10,14,4,13,0
1358,14,4,13,17,-1
1359,4,13,17,5,1
1360,13,17,5,1,1
1361,17,5,1,19,0
1362,5,1,19,16,1
1363,1,19,16,13,0
1364,19,16,13,17,-1
1365,16,13,17,9,1
1366,13,17,9,15,-1
1367,17,9,15,4,-1
1368,9,15,4,19,0
1369,15,4,19,3,-1
1370,4,19,3,13,0
1371,19,3,13,12,-1
1372,3,13,12,10,-1
1373,13,12,10,16,-1
1374,12,10,16,12,-1
1375,10,16,12,0,-1
1376,16,12,0,16,-1
1377,12,0,16,3,1
1378,0,16,3,1,0
1379,16,3,1,6,-1
1380,3,1,6,11,-1
1381,1,6,11,18,-1
1382,6,11,18,15,1
1383,11,18,15,12,1
1384,18,15,12,0,-1
1385,15,12,0,14,1
1386,12,0,14,17,-1
1387,0,14,17,19,0
1388,14,17,19,15,1
1389,17,19,15,1,-1
1390,19,15,1,4,-1
1391,15,1,4,10,1
1392,1,4,10,13,-1
1393,4,10,13,1,-1
1394,10,13,1,10,-1
1395,13,1,10,12,-1
1396,1,10,12,9,1
1397,10,12,9,18,-1
1398,12,9,18,17,1
1399,9,18,17,0,-1
1400,18,17,0,11,-1
1401,17,0,11,5,-1
1402,0,11,5,9,1
1403,11,5,9,12,-1
1404,5,9,12,3,-1
1405,9,12,3,19,0
1406,12,3,19,9,-1
1407,3,19,9,9,-1
1408,19,9,9,7,0
1409,9,9,7,17,1
1410,9,7,17,13,0
1411,7,17,13,7,-1
1412,17,13,7,2,1
1413,13,7,2,0,-1
1414,7,2,0,15,-1
1415,2,0,15,19,0
1416,0,15,19,1,0
1417,15,19,1,14,0
1418,19,1,14,11,-1
1419,1,14,11,13,0
1420,14,11,13,12,-1
1421,11,13,12,2,1
1422,13,12,2,11,-1
1423,12,2,11,0,-1
1424,2,11,0,2,1
1425,11,0,2,19,0
1426,0,2,19,16,-1
1427,2,19,16,5,-1
1428,19,16,5,5,-1
1429,16,5,5,2,1
1430,5,5,2,6,-1
1431,5,2,6,1,0
1432,2,6,1,14,1
1433,6,1,14,10,-1
1434,1,14,10,6,-1
1435,14,10,6,9,1
1436,10,6,9,19,0
1437,6,9,19,4,1
1438,9,19,4,7,0
1439,19,4,7,16,1
1440,4,7,16,7,-1
1441,7,16,7,5,-1
1442,16,7,5,11,-1
1443,7,5,11,1,0
1444,5,11,1,6,0
1445,11,1,6,6,1
1446,1,6,6,12,-1
1447,6,6,12,12,0
1448,6,12,12,0,-1
1449,12,12,0,19,0
1450,12,0,19,2,1
1451,0,19,2,14,1
1452,19,2,14,1,0
1453,2,14,1,14,1
1454,14,1,14,17,1
1455,1,14,17,7,-1
1456,14,17,7,3,1
1457,17,7,3,7,0
1458,7,3,7,13,0
1459,3,7,13,3,0
1460,7,13,3,4,-1
1461,13,3,4,7,0
1462,3,4,7,6,0
1463,4,7,6,13,-1
1464,7,6,13,8,0
1465,6,13,8,5,-1
1466,13,8,5,12,-1
1467,8,5,12,12,-1
1468,5,12,12,18,-1
1469,12,12,18,8,-1
1470,12,18,8,15,1
1471,18,8,15,6,-1
1472,8,15,6,4,-1
1473,15,6,4,19,0
1474,6,4,19,0,-1
1475,4,19,0,15,1
1476,19,0,15,12,-1
1477,0,15,12,6,-1
1478,15,12,6,13,0
1479,12,6,13,5,1
1480,6,13,5,3,-1
1481,13,5,3,3,1
1482,5,3,3,18,0
1483,3,3,18,7,-1
1484,3,18,7,15,1
1485,18,7,15,9,-1
1486,7,15,9,5,-1
1487,15,9,5,19,0
1488,9,5,19,2,1
1489,5,19,2,4,0
1490,19,2,4,11,-1
1491,2,4,11,18,-1
1492,4,11,18,13,0
1493,11,18,13,9,1
1494,18,13,9,16,1
1495,13,9,16,4,1
1496,9,16,4,2,0
1497,16,4,2,13,-1
1498,4,2,13,18,-1
1499,2,13,18,19,0
1500,13,18,19,2,-1
1501,18,19,2,13,0
1502,19,2,13,12,0
1503,2,13,12,18,-1
1504,13,12,18,12,-1
1505,12,18,12,6,-1
1506,18,12,6,19,0
1507,12,6,19,19,1
1508,6,19,19,12,-1
1509,19,19,12,6,0
1510,19,12,6,15,1
1511,12,6,15,11,-1
1512,6,15,11,5,-1
1513,15,11,5,9,0
1514,11,5,9,8,1
1515,5,9,8,14,1
1516,9,8,14,4,-1
1517,8,14,4,16,-1
1518,14,4,16,16,-1
1519,4,16,16,15,1
1520,16,16,15,6,-1
1521,16,15,6,5,-1
1522,15,6,5,6,-1
1523,6,5,6,13,0
1524,5,6,13,4,-1
1525,6,13,4,14,0
1526,13,4,14,1,1
1527,4,14,1,0,-1
1528,14,1,0,19,0
1529,1,0,19,1,-1
1530,0,19,1,9,1
1531,19,1,9,14,-1
1532,1,9,14,17,-1
1533,9,14,17,15,1
1534,14,17,15,12,-1
1535,17,15,12,4,-1
1536,15,12,4,5,1
1537,12,4,5,0,-1
1538,4,5,0,2,1
1539,5,0,2,11,-1
1540,0,2,11,12,-1
1541,2,11,12,19,0
1542,11,12,19,10,-1
1543,12,19,10,17,-1
1544,19,10,17,10,-1
1545,10,17,10,15,0
1546,17,10,15,19,-1
1547,10,15,19,13,0
1548,15,19,13,6,-1
1549,19,13,6,9,-1
1550,13,6,9,11,-1
1551,6,9,11,14,1
1552,9,11,14,2,1
1553,11,14,2,15,1
1554,14,2,15,10,-1
1555,2,15,10,8,1
1556,15,10,8,19,1
1557,10,8,19,14,-1
1558,8,19,14,9,-1
1559,19,14,9,1,-1
1560,14,9,1,13,0
1561,9,1,13,11,-1
1562,1,13,11,11,-1
1563,13,11,11,9,1
1564,11,11,9,1,1
1565,11,9,1,6,0
1566,9,1,6,16,-1
1567,1,6,16,3,0
1568,6,16,3,4,-1
1569,16,3,4,14,1
1570,3,4,14,8,1
1571,4,14,8,9,1
1572,14,8,9,19,0
1573,8,9,19,18,-1
1574,9,19,18,11,-1
1575,19,18,11,0,0
1576,18,11,0,18,-1
1577,11,0,18,13,0
1578,0,18,13,6,-1
1579,18,13,6,11,0
1580,13,6,11,6,-1
1581,6,11,6,9,0
1582,11,6,9,7,0
1583,6,9,7,0,-1
1584,9,7,0,18,-1
1585,7,0,18,9,0
1586,0,18,9,12,0
1587,18,9,12,11,-1
1588,9,12,11,18,1
1589,12,11,18,17,-1
1590,11,18,17,19,0
1591,18,17,19,5,1
1592,17,19,5,0,0
1593,19,5,0,12,-1
1594,5,0,12,8,0
1595,0,12,8,7,0
1596,12,8,7,0,-1
1597,8,7,0,17,-1
1598,7,0,17,10,-1
1599,0,17,10,16,-1
1600,17,10,16,4,-1
1601,10,16,4,16,-1
1602,16,4,16,13,0
1603,4,16,13,17,-1
1604,16,13,17,0,-1
1605,13,17,0,7,0
1606,17,0,7,17,-1
1607,0,7,17,3,1
1608,7,17,3,12,1
1609,17,3,12,0,-1
1610,3,12,0,9,1
1611,12,0,9,0,1
1612,0,9,0,16,0
1613,9,0,16,1,0
1614,0,16,1,15,1
1615,16,1,15,1,0
1616,1,15,1,12,-1
1617,15,1,12,12,1
1618,1,12,12,17,-1
1619,12,12,17,11,-1
1620,12,17,11,7,0
1621,17,11,7,13,-1
1622,11,7,13,16,-1
1623,7,13,16,15,1
1624,13,16,15,2,1
1625,16,15,2,14,0
1626,15,2,14,19,0
1627,2,14,19,10,-1
1628,14,19,10,2,1
1629,19,10,2,1,0
1630,10,2,1,0,-1
1631,2,1,0,2,0
1632,1,0,2,13,0
1633,0,2,13,11,-1
1634,2,13,11,15,-1
1635,13,11,15,19,0
1636,11,15,19,10,1
1637,15,19,10,3,0
1638,19,10,3,19,0
1639,10,3,19,8,1
1640,3,19,8,2,1
1641,19,8,2,4,-1
1642,8,2,4,4,-1
1643,2,4,4,10,-1
1644,4,4,10,1,0
1645,4,10,1,0,-1
1646,10,1,0,2,1
1647,1,0,2,9,0
1648,0,2,9,10,-1
1649,2,9,10,3,1
1650,9,10,3,19,-1
1651,10,3,19,1,0
1652,3,19,1,16,-1
1653,19,1,16,4,-1
1654,1,16,4,0,-1
1655,16,4,0,13,-1
1656,4,0,13,9,1
1657,0,13,9,3,1
1658,13,9,3,8,1
1659,9,3,8,3,1
1660,3,8,3,15,1
1661,8,3,15,15,-1
1662,3,15,15,4,-1
1663,15,15,4,8,1
1664,15,4,8,15,1
1665,4,8,15,1,0
1666,8,15,1,0,-1
1667,15,1,0,0,-1
1668,1,0,0,2,1
1669,0,0,2,4,1
1670,0,2,4,5,-1
1671,2,4,5,3,1
1672,4,5,3,2,0
1673,5,3,2,1,1
1674,3,2,1,15,1
1675,2,1,15,6,-1
1676,1,15,6,6,0
1677,15,6,6,8,1
1678,6,6,8,3,1
1679,6,8,3,10,-1
1680,8,3,10,5,-1
1681,3,10,5,0,1
1682,10,5,0,0,-1
1683,5,0,0,1,-1
1684,0,0,1,9,1
1685,0,1,9,0,1
1686,1,9,0,16,1
1687,9,0,16,2,-1
1688,0,16,2,11,1
1689,16,2,11,9,0
1690,2,11,9,1,1
1691,11,9,1,18,-1
1692,9,1,18,18,-1
1693,1,18,18,11,-1
1694,18,18,11,9,-1
1695,18,11,9,9,0
1696,11,9,9,17,-1
1697,9,9,17,16,-1
1698,9,17,16,17,-1
1699,17,16,17,3,1
1700,16,17,3,15,1
1701,17,3,15,15,1
1702,3,15,15,1,1
1703,15,15,1,17,-1
1704,15,1,17,15,1
1705,1,17,15,10,-1
1706,17,15,10,10,-1
1707,15,10,10,10,-1
1708,10,10,10,18,-1
1709,10,10,18,16,1
1710,10,18,16,7,1
1711,18,16,7,8,0
1712,16,7,8,8,0
1713,7,8,8,7,-1
1714,8,8,7,18,1
1715,8,7,18,9,1
1716,7,18,9,2,1
1717,18,9,2,17,-1
1718,9,2,17,10,-1
1719,2,17,10,10,-1
1720,17,10,10,1,1
1721,10,10,1,16,1
1722,10,1,16,6,-1
1723,1,16,6,15,1
1724,16,6,15,13,-1
1725,6,15,13,2,-1
1726,15,13,2,17,-1
1727,13,2,17,14,1
1728,2,17,14,3,1
1729,17,14,3,11,-1
1730,14,3,11,1,0
1731,3,11,1,10,-1
1732,11,1,10,17,0
1733,1,10,17,4,1
1734,10,17,4,13,1
1735,17,4,13,11,-1
1736,4,13,11,14,1
1737,13,11,14,9,1
1738,11,14,9,8,1
1739,14,9,8,7,0
1740,9,8,7,12,-1
1741,8,7,12,5,-1
1742,7,12,5,12,-1
1743,12,5,12,8,1
1744,5,12,8,10,-1
1745,12,8,10,10,1
1746,8,10,10,17,1
1747,10,10,17,10,-1
1748,10,17,10,7,0
1749,17,10,7,8,0
1750,10,7,8,7,0
1751,7,8,7,8,0
1752,8,7,8,18,-1
1753,7,8,18,19,0
1754,8,18,19,16,-1
1755,18,19,16,10,-1
1756,19,16,10,14,1
1757,16,10,14,16,0
1758,10,14,16,11,-1
1759,14,16,11,2,0
1760,16,11,2,9,-1
1761,11,2,9,16,-1
1762,2,9,16,18,-1
1763,9,16,18,1,0
1764,16,18,1,9,1
1765,18,1,9,12,-1
1766,1,9,12,8,1
1767,9,12,8,15,-1
1768,12,8,15,9,0
1769,8,15,9,11,-1
1770,15,9,11,7,0
1771,9,11,7,19,0
1772,11,7,19,1,0
1773,7,19,1,13,0
1774,19,1,13,11,-1
1775,1,13,11,11,0
1776,13,11,11,4,-1
1777,11,11,4,8,1
1778,11,4,8,3,1
1779,4,8,3,8,1
1780,8,3,8,18,-1
1781,3,8,18,14,1
1782,8,18,14,13,1
1783,18,14,13,10,-1
1784,14,13,10,10,1
1785,13,10,10,9,-1
1786,10,10,9,17,1
1787,10,9,17,13,0
1788,9,17,13,13,1
1789,17,13,13,12,-1
1790,13,13,12,1,0
1791,13,12,1,8,-1
1792,12,1,8,15,1
1793,1,8,15,11,-1
1794,8,15,11,17,-1
1795,15,11,17,16,-1
1796,11,17,16,6,-1
1797,17,16,6,10,-1
1798,16,6,10,6,-1
1799,6,10,6,14,0
1800,10,6,14,18,-1
1801,6,14,18,1,0
1802,14,18,1,0,1
1803,18,1,0,18,-1
1804,1,0,18,15,1
1805,0,18,15,9,1
1806,18,15,9,9,1
1807,15,9,9,18,0
1808,9,9,18,4,-1
1809,9,18,4,2,1
1810,18,4,2,10,-1
1811,4,2,10,2,1
1812,2,10,2,12,-1
1813,10,2,12,18,-1
1814,2,12,18,9,1
1815,12,18,9,5,-1
1816,18,9,5,5,-1
1817,9,5,5,16,0
1818,5,5,16,12,-1
1819,5,16,12,17,-1
1820,16,12,17,9,1
1821,12,17,9,5,-1
1822,17,9,5,2,1
1823,9,5,2,10,-1
1824,5,2,10,0,-1
1825,2,10,0,16,-1
1826,10,0,16,1,0
1827,0,16,1,15,-1
1828,16,1,15,15,-1
1829,1,15,15,4,-1
1830,15,15,4,9,1
1831,15,4,9,16,0
1832,4,9,16,13,-1
1833,9,16,13,4,-1
1834,16,13,4,5,1
1835,13,4,5,11,0
1836,4,5,11,19,-1
1837,5,11,19,12,-1
1838,11,19,12,16,-1
1839,19,12,16,4,1
1840,12,16,4,13,0
1841,16,4,13,17,-1
1842,4,13,17,16,0
1843,13,17,16,13,0
1844,17,16,13,18,-1
1845,16,13,18,12,-1
1846,13,18,12,12,-1
1847,18,12,12,6,-1
1848,12,12,6,5,-1
1849,12,6,5,5,1
1850,6,5,5,10,-1
1851,5,5,10,16,-1
1852,5,10,16,11,-1
1853,10,16,11,1,0
1854,16,11,1,5,-1
1855,11,1,5,10,1
1856,1,5,10,11,-1
1857,5,10,11,0,-1
1858,10,11,0,18,-1
1859,11,0,18,12,-1
1860,0,18,12,18,-1
1861,18,12,18,10,1
1862,12,18,10,3,1
1863,18,10,3,15,1
1864,10,3,15,0,0
1865,3,15,0,18,0
1866,15,0,18,13,0
1867,0,18,13,17,-1
1868,18,13,17,14,1
1869,13,17,14,14,-1
1870,17,14,14,8,1
1871,14,14,8,10,-1
1872,14,8,10,10,-1
1873,8,10,10,14,0
1874,10,10,14,0,-1
1875,10,14,0,10,-1
1876,14,0,10,5,-1
1877,0,10,5,9,1
1878,10,5,9,12,-1
1879,5,9,12,11,-1
1880,9,12,11,1,0
1881,12,11,1,17,1
1882,11,1,17,12,1
1883,1,17,12,10,1
1884,17,12,10,10,-1
1885,12,10,10,11,-1
1886,10,10,11,12,-1
1887,10,11,12,18,-1
1888,11,12,18,17,-1
1889,12,18,17,8,-1
1890,18,17,8,11,-1
1891,17,8,11,5,-1
1892,8,11,5,19,0
1893,11,5,19,3,1
1894,5,19,3,11,-1
1895,19,3,11,13,0
1896,3,11,13,11,-1
1897,11,13,11,3,1
1898,13,11,3,4,-1
1899,11,3,4,10,-1
1900,3,4,10,8,1
1901,4,10,8,8,0
1902,10,8,8,10,-1
1903,8,8,10,10,1
1904,8,10,10,4,1
1905,10,10,4,9,1
1906,10,4,9,12,-1
1907,4,9,12,15,0
1908,9,12,15,8,0
1909,12,15,8,3,1
1910,15,8,3,7,1
1911,8,3,7,18,-1
1912,3,7,18,3,0
1913,7,18,3,5,-1
1914,18,3,5,15,-1
1915,3,5,15,5,-1
1916,5,15,5,0,-1
1917,15,5,0,5,-1
1918,5,0,5,12,0
1919,0,5,12,18,0
1920,5,12,18,2,1
1921,12,18,2,12,-1
1922,18,2,12,11,-1
1923,2,12,11,13,0
1924,12,11,13,6,-1
1925,11,13,6,11,-1
1926,13,6,11,1,-1
1927,6,11,1,5,1
1928,11,1,5,3,0
1929,1,5,3,7,0
1930,5,3,7,0,-1
1931,3,7,0,11,-1
1932,7,0,11,18,-1
1933,0,11,18,8,1
1934,11,18,8,11,-1
1935,18,8,11,0,-1
1936,8,11,0,19,0
1937,11,0,19,17,-1
1938,0,19,17,5,-1
1939,19,17,5,0,0
1940,17,5,0,6,-1
1941,5,0,6,18,-1
1942,0,6,18,17,-1
1943,6,18,17,0,1
1944,18,17,0,1,0
1945,17,0,1,18,-1
1946,0,1,18,17,-1
1947,1,18,17,1,1
1948,18,17,1,9,1
1949,17,1,9,16,-1
1950,1,9,16,12,-1
1951,9,16,12,0,-1
1952,16,12,0,11,-1
1953,12,0,11,10,-1
1954,0,11,10,11,-1
1955,11,10,11,18,-1
1956,10,11,18,3,1
1957,11,18,3,5,-1
1958,18,3,5,6,-1
1959,3,5,6,5,1
1960,5,6,5,1,-1
1961,6,5,1,1,0
1962,5,1,1,4,-1
1963,1,1,4,0,-1
1964,1,4,0,1,1
1965,4,0,1,19,0
1966,0,1,19,13,0
1967,1,19,13,4,-1
1968,19,13,4,2,0
1969,13,4,2,10,-1
1970,4,2,10,7,-1
1971,2,10,7,0,0
1972,10,7,0,18,-1
1973,7,0,18,8,1
1974,0,18,8,13,0
1975,18,8,13,13,-1
1976,8,13,13,15,1
1977,13,13,15,18,-1
1978,13,15,18,11,-1
1979,15,18,11,10,-1
1980,18,11,10,10,-1
1981,11,10,10,7,0
1982,10,10,7,7,1
1983,10,7,7,11,-1
1984,7,7,11,3,1
1985,7,11,3,19,-1
1986,11,3,19,12,-1
1987,3,19,12,15,-1
1988,19,12,15,5,-1
1989,12,15,5,15,0
1990,15,5,15,4,-1
1991,5,15,4,14,1
1992,15,4,14,16,-1
1993,4,14,16,18,-1
1994,14,16,18,15,1
1995,16,18,15,10,1
1996,18,15,10,4,-1
1997,15,10,4,9,-1
1998,10,4,9,14,1
1999,4,9,14,5,-1
2000,9,14,5,11,-1
2001,14,5,11,12,-1
2002,5,11,12,8,0
2003,11,12,8,4,-1
2004,12,8,4,14,1
2005,8,4,14,12,-1
2006,4,14,12,2,-1
2007,14,12,2,16,-1
2008,12,2,16,17,-1
2009,2,16,17,18,-1
2010,16,17,18,14,0
2011,17,18,14,13,0
2012,18,14,13,5,-1
2013,14,13,5,19,-1
2014,13,5,19,4,-1
2015,5,19,4,16,1
2016,19,4,16,9,1
2017,4,16,9,12,-1
2018,16,9,12,6,0
2019,9,12,6,0,1
2020,12,6,0,11,-1
2021,6,0,11,7,1
2022,0,11,7,2,1
2023,11,7,2,12,-1
2024,7,2,12,3,0
2025,2,12,3,17,-1
2026,12,3,17,5,-1
2027,3,17,5,10,-1
2028,17,5,10,8,-1
2029,5,10,8,2,1
2030,10,8,2,7,0
2031,8,2,7,4,1
2032,2,7,4,3,1
2033,7,4,3,12,-1
2034,4,3,12,9,-1
2035,3,12,9,6,-1
2036,12,9,6,15,1
2037,9,6,15,8,1
2038,6,15,8,8,1
2039,15,8,8,15,1
2040,8,8,15,1,1
2041,8,15,1,2,1
2042,15,1,2,10,-1
2043,1,2,10,18,-1
2044,2,10,18,7,-1
2045,10,18,7,3,1
2046,18,7,3,8,1
2047,7,3,8,8,1
2048,3,8,8,4,-1
2049,8,8,4,4,-1
2050,8,4,4,5,-1
2051,4,4,5,18,0
2052,4,5,18,19,0
2053,5,18,19,6,1
2054,18,19,6,1,0
2055,19,6,1,2,1
2056,6,1,2,11,-1
2057,1,2,11,11,-1
2058,2,11,11,1,-1
2059,11,11,1,19,0
2060,11,1,19,6,-1
2061,1,19,6,19,0
2062,19,6,19,10,-1
2063,6,19,10,7,-1
2064,19,10,7,5,-1
2065,10,7,5,7,-1
2066,7,5,7,15,0
2067,5,7,15,1,0
2068,7,15,1,17,0
2069,15,1,17,9,1
2070,1,17,9,8,1
2071,17,9,8,7,0
2072,9,8,7,17,-1
2073,8,7,17,9,-1
2074,7,17,9,3,1
2075,17,9,3,9,0
2076,9,3,9,7,-1
2077,3,9,7,1,-1
2078,9,7,1,3,1
2079,7,1,3,9,0
2080,1,3,9,4,-1
2081,3,9,4,16,1
2082,9,4,16,18,1
2083,4,16,18,9,0
2084,16,18,9,14,1
2085,18,9,14,15,-1
2086,9,14,15,19,-1
2087,14,15,19,16,1
2088,15,19,16,13,0
2089,19,16,13,12,0
2090,16,13,12,6,-1
2091,13,12,6,6,-1
2092,12,6,6,15,1
2093,6,6,15,18,-1
2094,6,15,18,4,1
2095,15,18,4,7,-1
2096,18,4,7,7,0
2097,4,7,7,2,1
2098,7,7,2,11,0
2099,7,2,11,4,-1
2100,2,11,4,5,1
2101,11,4,5,15,1
2102,4,5,15,12,-1
2103,5,15,12,15,1
2104,15,12,15,12,-1
2105,12,15,12,14,1
2106,15,12,14,2,1
2107,12,14,2,9,1
2108,14,2,9,13,0
2109,2,9,13,6,-1
2110,9,13,6,17,0
2111,13,6,17,8,0
2112,6,17,8,12,-1
2113,17,8,12,11,-1
2114,8,12,11,17,-1
2115,12,11,17,1,0
2116,11,17,1,18,-1
2117,17,1,18,3,1
2118,1,18,3,14,1
2119,18,3,14,3,1
2120,3,14,3,18,-1
2121,14,3,18,11,-1
2122,3,18,11,14,0
2123,18,11,14,15,-1
2124,11,14,15,18,1
2125,14,15,18,9,1
2126,15,18,9,6,-1
2127,18,9,6,17,-1
2128,9,6,17,9,1
2129,6,17,9,6,-1
2130,17,9,6,17,0
2131,9,6,17,3,1
2132,6,17,3,7,-1
2133,17,3,7,15,1
2134,3,7,15,1,0
2135,7,15,1,17,-1
2136,15,1,17,4,1
2137,1,17,4,1,0
2138,17,4,1,16,-1
2139,4,1,16,10,1
2140,1,16,10,7,0
2141,16,10,7,14,1
2142,10,7,14,3,1
2143,7,14,3,12,-1
2144,14,3,12,6,-1
2145,3,12,6,9,-1
2146,12,6,9,15,1
2147,6,9,15,18,-1
2148,9,15,18,2,1
