,s-2,s-1,a,r,none
0,2,5,5,0,
1,5,5,5,0,
2,5,5,2,0,
3,5,2,1,0,
4,2,1,1,0,
5,1,1,1,1,
6,1,1,0,1,
7,1,0,3,1,
8,0,3,5,0,
9,3,5,3,1,
10,5,3,4,0,
11,3,4,2,1,
12,4,2,3,0,
13,2,3,5,0,
14,3,5,5,0,
15,5,5,0,0,
16,5,0,1,0,
17,0,1,2,1,
18,1,2,5,-1,
19,2,5,4,-1,
20,5,4,4,0,
21,4,4,2,1,
22,4,2,1,1,
23,2,1,1,1,
24,1,1,0,0,
25,1,0,3,1,
26,0,3,4,0,
27,3,4,5,1,
28,4,5,2,0,
29,5,2,0,0,
30,2,0,3,1,
31,0,3,3,0,
32,3,3,5,1,
33,3,5,3,0,
34,5,3,5,0,
35,3,5,4,1,
36,5,4,0,0,
37,4,0,4,1,
38,0,4,0,1,
39,4,0,4,1,
40,0,4,1,1,
41,4,1,0,0,
42,1,0,1,1,
43,0,1,4,0,
44,1,4,1,1,
45,4,1,1,1,
46,1,1,5,0,
47,1,5,5,0,
48,5,5,4,0,
49,5,4,0,0,
50,4,0,0,1,
51,0,0,5,1,
52,0,5,1,0,
53,5,1,3,0,
54,1,3,1,1,
55,3,1,2,1,
56,1,2,1,-1,
57,2,1,2,1,
58,1,2,5,0,
59,2,5,2,0,
60,5,2,2,0,
61,2,2,2,1,
62,2,2,4,1,
63,2,4,3,1,
64,4,3,0,0,
65,3,0,2,0,
66,0,2,3,0,
67,2,3,5,1,
68,3,5,5,0,
69,5,5,1,1,
70,5,1,1,1,
71,1,1,0,0,
72,1,0,1,1,
73,0,1,0,0,
74,1,0,4,1,
75,0,4,1,1,
76,4,1,1,0,
77,1,1,2,0,
78,1,2,0,0,
79,2,0,0,1,
80,0,0,1,0,
81,0,1,0,1,
82,1,0,3,1,
83,0,3,5,0,
84,3,5,4,0,
85,5,4,4,0,
86,4,4,5,0,
87,4,5,4,-1,
88,5,4,2,1,
89,4,2,1,0,
90,2,1,3,0,
91,1,3,0,1,
92,3,0,0,1,
93,0,0,2,0,
94,0,2,2,0,
95,2,2,4,1,
96,2,4,2,1,
97,4,2,4,1,
98,2,4,0,1,
99,4,0,4,0,
100,0,4,1,0,
101,4,1,1,1,
102,1,1,0,1,
103,1,0,3,-1,
104,0,3,2,0,
105,3,2,1,1,
106,2,1,4,0,
107,1,4,3,0,
108,4,3,1,1,
109,3,1,3,1,
110,1,3,4,-1,
111,3,4,2,0,
112,4,2,1,0,
113,2,1,4,-1,
114,1,4,5,1,
115,4,5,4,-1,
116,5,4,1,0,
117,4,1,5,0,
118,1,5,1,0,
119,5,1,2,-1,
120,1,2,0,1,
121,2,0,5,1,
122,0,5,1,0,
123,5,1,2,0,
124,1,2,5,0,
125,2,5,2,0,
126,5,2,5,0,
127,2,5,5,0,
128,5,5,3,0,
129,5,3,0,0,
130,3,0,2,1,
131,0,2,4,1,
132,2,4,3,0,
133,4,3,2,1,
134,3,2,0,1,
135,2,0,0,1,
136,0,0,4,1,
137,0,4,1,0,
138,4,1,1,1,
139,1,1,0,0,
140,1,0,5,1,
141,0,5,3,0,
142,5,3,0,1,
143,3,0,3,1,
144,0,3,5,1,
145,3,5,3,-1,
146,5,3,5,0,
147,3,5,2,0,
148,5,2,1,1,
149,2,1,2,1,
150,1,2,4,0,
151,2,4,4,0,
152,4,4,3,0,
153,4,3,2,0,
154,3,2,0,1,
155,2,0,3,1,
156,0,3,5,0,
157,3,5,3,-1,
158,5,3,3,0,
159,3,3,2,1,
160,3,2,4,0,
161,2,4,4,0,
162,4,4,5,0,
163,4,5,3,0,
164,5,3,5,1,
165,3,5,4,1,
166,5,4,2,1,
167,4,2,1,-1,
168,2,1,2,0,
