,s-2,s-1,a,r,none
0,3,2,0,1,
1,2,0,5,-1,
2,0,5,5,0,
3,5,5,3,0,
4,5,3,5,1,
5,3,5,3,0,
6,5,3,0,1,
7,3,0,3,-1,
8,0,3,2,1,
9,3,2,5,-1,
10,2,5,1,-1,
11,5,1,3,0,
12,1,3,5,0,
13,3,5,1,-1,
14,5,1,2,0,
15,1,2,1,0,
16,2,1,4,1,
17,1,4,2,0,
18,4,2,2,0,
19,2,2,3,-1,
20,2,3,5,-1,
21,3,5,4,1,
22,5,4,2,1,
23,4,2,4,-1,
24,2,4,5,1,
25,4,5,1,0,
26,5,1,0,1,
27,1,0,0,1,
28,0,0,0,1,
29,0,0,4,1,
30,0,4,0,0,
31,4,0,5,0,
32,0,5,4,0,
33,5,4,4,0,
34,4,4,3,0,
35,4,3,4,1,
36,3,4,4,0,
37,4,4,1,0,
38,4,1,3,1,
39,1,3,3,0,
40,3,3,2,1,
41,3,2,4,1,
42,2,4,0,1,
43,4,0,5,1,
44,0,5,3,0,
45,5,3,0,0,
46,3,0,5,1,
47,0,5,0,1,
48,5,0,4,0,
49,0,4,4,0,
50,4,4,3,1,
51,4,3,1,0,
52,3,1,5,1,
53,1,5,3,1,
54,5,3,1,0,
55,3,1,5,0,
56,1,5,1,0,
57,5,1,0,0,
58,1,0,4,1,
59,0,4,4,0,
60,4,4,0,1,
61,4,0,3,1,
62,0,3,5,0,
63,3,5,1,0,
64,5,1,3,1,
65,1,3,4,0,
66,3,4,3,1,
67,4,3,3,0,
68,3,3,1,0,
69,3,1,2,0,
70,1,2,0,1,
71,2,0,0,1,
72,0,0,0,1,
73,0,0,5,1,
74,0,5,5,0,
75,5,5,0,0,
76,5,0,3,0,
77,0,3,0,0,
78,3,0,2,1,
79,0,2,2,0,
80,2,2,0,-1,
81,2,0,2,0,
82,0,2,5,1,
83,2,5,3,1,
84,5,3,5,-1,
85,3,5,1,1,
86,5,1,3,0,
87,1,3,5,1,
88,3,5,1,0,
89,5,1,0,1,
90,1,0,5,1,
91,0,5,4,0,
92,5,4,4,0,
93,4,4,3,1,
94,4,3,5,0,
95,3,5,3,1,
96,5,3,1,1,
97,3,1,4,1,
98,1,4,2,0,
99,4,2,3,0,
100,2,3,1,1,
101,3,1,3,0,
102,1,3,5,0,
103,3,5,1,1,
104,5,1,5,1,
105,1,5,3,0,
106,5,3,2,0,
107,3,2,5,1,
108,2,5,4,0,
109,5,4,4,0,
110,4,4,1,0,
