,s-2,s-1,a,r,none
0,0,4,5,0,
1,4,5,3,1,
2,5,3,1,0,
3,3,1,3,0,
4,1,3,0,0,
5,3,0,5,0,
6,0,5,5,0,
7,5,5,4,1,
8,5,4,1,1,
9,4,1,1,-1,
10,1,1,0,1,
11,1,0,4,-1,
12,0,4,1,1,
13,4,1,1,0,
14,1,1,4,0,
15,1,4,0,1,
16,4,0,4,-1,
17,0,4,3,0,
18,4,3,0,0,
19,3,0,5,1,
20,0,5,0,0,
21,5,0,4,-1,
22,0,4,0,0,
23,4,0,5,0,
24,0,5,2,0,
25,5,2,3,0,
26,2,3,2,1,
27,3,2,0,0,
28,2,0,5,0,
29,0,5,1,1,
30,5,1,4,0,
31,1,4,0,0,
32,4,0,2,1,
33,0,2,3,0,
34,2,3,0,0,
35,3,0,4,1,
36,0,4,0,1,
37,4,0,2,0,
38,0,2,1,0,
39,2,1,3,0,
40,1,3,1,0,
41,3,1,0,1,
42,1,0,1,0,
43,0,1,4,0,
44,1,4,2,1,
45,4,2,2,0,
46,2,2,2,0,
47,2,2,2,1,
48,2,2,5,1,
49,2,5,0,1,
50,5,0,3,0,
51,0,3,3,1,
52,3,3,0,1,
53,3,0,5,0,
54,0,5,1,0,
55,5,1,4,0,
56,1,4,3,1,
57,4,3,2,0,
58,3,2,3,0,
59,2,3,2,0,
60,3,2,0,1,
61,2,0,3,1,
62,0,3,2,-1,
63,3,2,0,1,
64,2,0,1,1,
65,0,1,1,1,
66,1,1,5,0,
67,1,5,4,0,
68,5,4,0,1,
69,4,0,3,0,
70,0,3,4,0,
71,3,4,3,0,
72,4,3,1,1,
73,3,1,2,0,
74,1,2,0,0,
75,2,0,4,0,
76,0,4,2,0,
77,4,2,0,0,
78,2,0,1,0,
79,0,1,3,-1,
80,1,3,3,1,
81,3,3,1,0,
82,3,1,5,1,
83,1,5,3,0,
84,5,3,3,1,
85,3,3,2,0,
86,3,2,3,0,
87,2,3,1,1,
88,3,1,0,0,
89,1,0,0,1,
90,0,0,3,-1,
91,0,3,0,0,
92,3,0,1,0,
93,0,1,4,1,
94,1,4,0,1,
95,4,0,2,1,
96,0,2,3,1,
97,2,3,0,0,
98,3,0,5,0,
99,0,5,4,0,
100,5,4,0,0,
101,4,0,3,0,
102,0,3,5,1,
103,3,5,5,0,
104,5,5,2,1,
105,5,2,1,1,
106,2,1,0,1,
107,1,0,0,1,
108,0,0,5,1,
109,0,5,5,0,
110,5,5,4,1,
111,5,4,3,1,
112,4,3,0,0,
113,3,0,0,1,
114,0,0,1,1,
115,0,1,4,1,
116,1,4,5,1,
117,4,5,2,1,
118,5,2,3,1,
119,2,3,5,1,
120,3,5,1,0,
121,5,1,0,1,
122,1,0,0,1,
123,0,0,4,0,
124,0,4,2,0,
125,4,2,5,1,
126,2,5,5,0,
127,5,5,4,1,
128,5,4,3,0,
129,4,3,2,-1,
130,3,2,4,1,
131,2,4,4,0,
132,4,4,3,1,
133,4,3,3,1,
134,3,3,4,0,
135,3,4,5,0,
136,4,5,5,0,
137,5,5,1,0,
138,5,1,0,0,
139,1,0,5,1,
140,0,5,4,0,
141,5,4,3,0,
142,4,3,3,1,
143,3,3,5,1,
144,3,5,2,0,
145,5,2,3,0,
146,2,3,4,0,
147,3,4,3,1,
148,4,3,0,0,
149,3,0,4,0,
150,0,4,0,0,
151,4,0,5,0,
152,0,5,1,0,
153,5,1,5,0,
154,1,5,1,1,
155,5,1,2,1,
156,1,2,5,1,
157,2,5,0,0,
158,5,0,2,0,
159,0,2,0,0,
160,2,0,2,1,
161,0,2,5,-1,
162,2,5,1,-1,
163,5,1,2,0,
164,1,2,3,0,
165,2,3,1,1,
166,3,1,2,0,
167,1,2,2,0,
168,2,2,5,1,
169,2,5,0,1,
170,5,0,0,1,
171,0,0,2,0,
172,0,2,2,0,
173,2,2,3,1,
174,2,3,2,0,
175,3,2,3,0,
176,2,3,1,0,
177,3,1,2,0,
178,1,2,5,0,
179,2,5,3,0,
180,5,3,2,0,
181,3,2,3,-1,
182,2,3,1,1,
183,3,1,0,0,
184,1,0,4,1,
185,0,4,1,0,
186,4,1,1,0,
187,1,1,3,0,
188,1,3,5,1,
189,3,5,5,0,
190,5,5,4,1,
191,5,4,0,1,
192,4,0,1,-1,
193,0,1,3,0,
194,1,3,4,0,
195,3,4,4,0,
196,4,4,5,1,
197,4,5,5,0,
198,5,5,4,1,
199,5,4,1,1,
200,4,1,5,1,
201,1,5,2,1,
202,5,2,0,1,
203,2,0,2,1,
204,0,2,3,0,
205,2,3,4,1,
206,3,4,3,-1,
207,4,3,3,1,
208,3,3,3,1,
209,3,3,4,0,
210,3,4,3,-1,
211,4,3,1,1,
212,3,1,4,0,
213,1,4,2,1,
214,4,2,5,1,
215,2,5,0,1,
216,5,0,2,0,
217,0,2,3,0,
218,2,3,5,1,
219,3,5,0,1,
220,5,0,0,1,
221,0,0,4,0,
222,0,4,1,0,
223,4,1,1,0,
224,1,1,5,1,
225,1,5,1,0,
226,5,1,2,1,
227,1,2,0,1,
228,2,0,2,1,
229,0,2,3,1,
230,2,3,5,1,
231,3,5,1,1,
232,5,1,0,1,
233,1,0,3,1,
234,0,3,5,-1,
235,3,5,0,0,
236,5,0,5,1,
237,0,5,5,0,
238,5,5,4,1,
239,5,4,1,0,
240,4,1,3,0,
241,1,3,2,1,
242,3,2,0,1,
243,2,0,2,0,
244,0,2,2,1,
245,2,2,5,-1,
246,2,5,0,0,
247,5,0,5,-1,
248,0,5,2,1,
249,5,2,3,0,
250,2,3,3,1,
251,3,3,4,1,
252,3,4,1,0,
253,4,1,2,0,
254,1,2,0,0,
255,2,0,3,1,
256,0,3,1,0,
257,3,1,1,1,
258,1,1,1,1,
259,1,1,5,-1,
260,1,5,1,1,
261,5,1,0,0,
262,1,0,1,1,
263,0,1,3,1,
264,1,3,2,1,
265,3,2,0,1,
266,2,0,2,0,
267,0,2,1,0,
268,2,1,0,1,
269,1,0,0,1,
270,0,0,3,0,
271,0,3,3,1,
272,3,3,5,1,
273,3,5,4,-1,
274,5,4,0,0,
275,4,0,2,1,
276,0,2,3,0,
277,2,3,5,1,
278,3,5,0,0,
279,5,0,3,0,
280,0,3,3,1,
281,3,3,0,1,
282,3,0,0,1,
283,0,0,3,-1,
284,0,3,0,0,
285,3,0,2,1,
286,0,2,2,1,
287,2,2,2,0,
288,2,2,0,0,
289,2,0,2,1,
290,0,2,2,0,
291,2,2,5,0,
292,2,5,5,0,
293,5,5,1,1,
294,5,1,0,0,
295,1,0,0,1,
296,0,0,0,1,
297,0,0,5,0,
298,0,5,5,0,
299,5,5,4,-1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
