,s-2,s-1,a,r,none
0,5,0,2,0,
1,0,2,4,0,
2,2,4,3,1,
3,4,3,4,1,
4,3,4,5,0,
5,4,5,4,0,
6,5,4,5,0,
7,4,5,5,0,
8,5,5,4,0,
9,5,4,5,1,
10,4,5,5,0,
11,5,5,1,0,
12,5,1,5,0,
13,1,5,2,0,
14,5,2,4,0,
15,2,4,1,0,
16,4,1,2,0,
17,1,2,3,-1,
18,2,3,4,0,
19,3,4,3,1,
20,4,3,0,1,
21,3,0,3,-1,
22,0,3,0,1,
23,3,0,0,1,
24,0,0,3,0,
25,0,3,3,0,
26,3,3,0,1,
27,3,0,5,1,
28,0,5,2,0,
29,5,2,4,0,
30,2,4,3,0,
31,4,3,4,1,
32,3,4,5,0,
33,4,5,1,0,
34,5,1,0,0,
35,1,0,2,0,
36,0,2,1,0,
37,2,1,4,1,
38,1,4,2,1,
39,4,2,0,1,
40,2,0,2,0,
41,0,2,4,1,
42,2,4,3,0,
43,4,3,4,1,
44,3,4,5,1,
45,4,5,4,-1,
46,5,4,2,0,
47,4,2,0,0,
48,2,0,1,0,
49,0,1,4,1,
50,1,4,4,0,
51,4,4,2,1,
52,4,2,4,-1,
53,2,4,4,0,
54,4,4,0,1,
55,4,0,4,1,
56,0,4,1,1,
57,4,1,2,1,
58,1,2,4,0,
59,2,4,0,0,
60,4,0,4,1,
61,0,4,3,0,
62,4,3,5,0,
63,3,5,5,0,
64,5,5,0,1,
65,5,0,4,1,
66,0,4,0,0,
67,4,0,4,0,
68,0,4,0,1,
69,4,0,5,1,
70,0,5,2,1,
71,5,2,2,0,
72,2,2,0,0,
73,2,0,4,0,
74,0,4,1,0,
75,4,1,5,0,
76,1,5,3,-1,
77,5,3,3,0,
78,3,3,0,1,
79,3,0,0,1,
80,0,0,4,-1,
81,0,4,1,0,
82,4,1,3,1,
83,1,3,5,0,
84,3,5,5,0,
85,5,5,4,0,
86,5,4,5,1,
87,4,5,1,0,
88,5,1,2,0,
89,1,2,2,0,
90,2,2,3,-1,
91,2,3,5,1,
92,3,5,5,0,
93,5,5,5,0,
94,5,5,0,0,
95,5,0,5,1,
96,0,5,2,0,
97,5,2,5,1,
98,2,5,5,0,
99,5,5,2,0,
100,5,2,5,1,
101,2,5,3,0,
102,5,3,2,0,
103,3,2,1,0,
104,2,1,4,1,
105,1,4,5,0,
106,4,5,1,1,
107,5,1,5,-1,
108,1,5,0,0,
109,5,0,2,0,
110,0,2,5,-1,
111,2,5,5,0,
112,5,5,0,0,
113,5,0,2,0,
114,0,2,4,1,
115,2,4,1,1,
116,4,1,3,1,
117,1,3,3,1,
118,3,3,0,1,
119,3,0,0,1,
120,0,0,1,0,
121,0,1,1,-1,
122,1,1,5,1,
123,1,5,5,0,
124,5,5,5,0,
125,5,5,3,0,
126,5,3,0,1,
127,3,0,0,1,
128,0,0,4,-1,
129,0,4,0,0,
130,4,0,5,0,
131,0,5,3,0,
132,5,3,2,-1,
133,3,2,5,0,
134,2,5,5,0,
135,5,5,1,0,
136,5,1,2,0,
137,1,2,5,1,
138,2,5,2,1,
139,5,2,3,-1,
140,2,3,2,1,
141,3,2,3,0,
142,2,3,2,1,
143,3,2,0,1,
144,2,0,5,0,
145,0,5,0,0,
146,5,0,2,0,
147,0,2,5,0,
148,2,5,0,0,
149,5,0,2,1,
150,0,2,4,-1,
151,2,4,1,0,
152,4,1,4,1,
153,1,4,2,1,
154,4,2,5,0,
155,2,5,2,1,
156,5,2,0,1,
157,2,0,3,-1,
158,0,3,3,0,
159,3,3,3,0,
160,3,3,1,0,
161,3,1,0,0,
162,1,0,1,1,
163,0,1,2,0,
164,1,2,2,0,
165,2,2,0,1,
166,2,0,2,0,
167,0,2,5,0,
168,2,5,2,1,
169,5,2,5,0,
170,2,5,5,0,
171,5,5,0,1,
172,5,0,0,1,
173,0,0,3,0,
174,0,3,2,1,
175,3,2,0,1,
176,2,0,1,1,
177,0,1,5,0,
178,1,5,2,0,
179,5,2,1,0,
