,s-2,s-1,a,r,none
0,4,4,0,0,
1,4,0,2,1,
2,0,2,5,0,
3,2,5,2,1,
4,5,2,2,0,
5,2,2,2,0,
6,2,2,4,1,
7,2,4,4,0,
8,4,4,1,0,
9,4,1,0,1,
10,1,0,4,1,
11,0,4,2,0,
12,4,2,4,0,
13,2,4,0,0,
14,4,0,2,1,
15,0,2,3,-1,
16,2,3,0,0,
17,3,0,3,-1,
18,0,3,3,1,
19,3,3,5,0,
20,3,5,2,1,
21,5,2,5,0,
22,2,5,5,0,
23,5,5,2,1,
24,5,2,4,0,
25,2,4,1,0,
26,4,1,1,0,
27,1,1,2,1,
28,1,2,4,1,
29,2,4,4,0,
30,4,4,1,0,
31,4,1,5,1,
32,1,5,4,0,
33,5,4,5,0,
34,4,5,0,0,
35,5,0,5,0,
36,0,5,2,0,
37,5,2,1,1,
38,2,1,3,0,
39,1,3,0,1,
40,3,0,0,1,
41,0,0,1,0,
42,0,1,3,0,
43,1,3,4,1,
44,3,4,2,0,
45,4,2,2,0,
46,2,2,2,0,
47,2,2,2,0,
48,2,2,4,1,
49,2,4,2,0,
50,4,2,2,1,
51,2,2,0,1,
52,2,0,1,1,
53,0,1,3,1,
54,1,3,5,1,
55,3,5,0,1,
56,5,0,1,0,
57,0,1,3,0,
58,1,3,4,0,
59,3,4,5,1,
60,4,5,4,0,
61,5,4,2,1,
62,4,2,2,0,
63,2,2,4,-1,
64,2,4,1,1,
65,4,1,4,1,
66,1,4,5,1,
67,4,5,5,0,
68,5,5,4,0,
69,5,4,5,0,
70,4,5,5,0,
71,5,5,2,0,
72,5,2,5,0,
73,2,5,5,0,
74,5,5,0,0,
75,5,0,5,0,
76,0,5,5,0,
77,5,5,4,0,
78,5,4,0,1,
79,4,0,2,0,
80,0,2,2,1,
81,2,2,2,0,
82,2,2,3,0,
83,2,3,2,0,
84,3,2,1,0,
85,2,1,1,1,
86,1,1,1,-1,
87,1,1,3,0,
88,1,3,0,0,
89,3,0,3,1,
90,0,3,3,0,
91,3,3,2,0,
92,3,2,1,1,
93,2,1,5,0,
94,1,5,5,0,
95,5,5,2,1,
96,5,2,1,0,
97,2,1,1,1,
98,1,1,5,1,
99,1,5,0,1,
100,5,0,0,1,
101,0,0,4,0,
102,0,4,2,0,
103,4,2,2,0,
104,2,2,5,-1,
105,2,5,2,0,
106,5,2,0,1,
107,2,0,3,0,
108,0,3,4,-1,
109,3,4,1,1,
110,4,1,4,0,
111,1,4,4,0,
112,4,4,3,-1,
113,4,3,1,0,
114,3,1,4,0,
115,1,4,1,0,
116,4,1,4,1,
117,1,4,5,0,
118,4,5,2,1,
119,5,2,2,0,
120,2,2,0,1,
121,2,0,3,0,
122,0,3,4,0,
123,3,4,1,0,
124,4,1,5,0,
125,1,5,0,1,
126,5,0,0,1,
127,0,0,1,1,
128,0,1,3,1,
129,1,3,5,0,
130,3,5,0,1,
131,5,0,3,1,
132,0,3,0,0,
133,3,0,1,0,
134,0,1,3,0,
135,1,3,4,1,
136,3,4,1,1,
137,4,1,1,1,
138,1,1,2,1,
139,1,2,4,-1,
140,2,4,5,1,
141,4,5,1,0,
142,5,1,2,0,
143,1,2,2,0,
144,2,2,2,0,
145,2,2,0,1,
146,2,0,3,0,
147,0,3,5,1,
148,3,5,3,0,
149,5,3,3,0,
150,3,3,1,1,
151,3,1,0,0,
152,1,0,4,0,
153,0,4,0,0,
154,4,0,0,1,
155,0,0,1,0,
156,0,1,5,0,
157,1,5,0,0,
158,5,0,3,0,
159,0,3,2,0,
160,3,2,2,1,
161,2,2,0,0,
162,2,0,1,1,
163,0,1,4,0,
164,1,4,5,1,
165,4,5,3,1,
166,5,3,2,0,
167,3,2,0,0,
168,2,0,5,0,
169,0,5,2,0,
170,5,2,0,1,
171,2,0,1,0,
172,0,1,2,0,
173,1,2,2,0,
174,2,2,4,0,
175,2,4,2,1,
176,4,2,4,1,
177,2,4,2,0,
178,4,2,4,1,
179,2,4,1,0,
180,4,1,4,0,
181,1,4,5,1,
182,4,5,0,0,
183,5,0,1,1,
184,0,1,3,1,
185,1,3,3,0,
186,3,3,2,0,
187,3,2,2,1,
188,2,2,3,0,
189,2,3,2,1,
190,3,2,5,1,
191,2,5,3,0,
192,5,3,1,0,
193,3,1,4,0,
194,1,4,5,1,
195,4,5,3,0,
196,5,3,5,0,
197,3,5,0,0,
198,5,0,3,1,
199,0,3,2,1,
200,3,2,1,0,
201,2,1,3,0,
202,1,3,1,-1,
203,3,1,3,1,
204,1,3,4,0,
205,3,4,1,1,
206,4,1,0,1,
207,1,0,4,1,
208,0,4,4,0,
209,4,4,4,0,
210,4,4,0,1,
211,4,0,2,0,
212,0,2,4,1,
213,2,4,4,0,
214,4,4,4,0,
215,4,4,4,0,
216,4,4,1,1,
217,4,1,3,1,
218,1,3,4,1,
219,3,4,3,0,
220,4,3,4,1,
221,3,4,1,0,
222,4,1,4,0,
223,1,4,5,-1,
224,4,5,3,0,
225,5,3,3,1,
226,3,3,5,1,
227,3,5,2,0,
228,5,2,0,1,
229,2,0,2,1,
230,0,2,0,0,
231,2,0,1,1,
232,0,1,3,1,
233,1,3,0,1,
234,3,0,5,-1,
235,0,5,1,1,
236,5,1,5,1,
237,1,5,2,0,
238,5,2,3,1,
239,2,3,3,1,
240,3,3,2,1,
241,3,2,1,0,
242,2,1,1,0,
243,1,1,2,0,
244,1,2,4,0,
245,2,4,2,1,
246,4,2,5,1,
247,2,5,2,0,
248,5,2,0,0,
249,2,0,1,0,
250,0,1,0,0,
251,1,0,2,1,
252,0,2,3,-1,
253,2,3,3,1,
254,3,3,5,1,
255,3,5,2,1,
256,5,2,0,1,
257,2,0,1,0,
258,0,1,5,1,
259,1,5,4,1,
260,5,4,5,-1,
261,4,5,2,0,
262,5,2,3,-1,
263,2,3,3,0,
264,3,3,2,1,
265,3,2,0,1,
266,2,0,2,0,
267,0,2,4,0,
268,2,4,2,1,
269,4,2,0,0,
270,2,0,1,0,
271,0,1,3,0,
272,1,3,5,0,
273,3,5,1,0,
274,5,1,2,1,
275,1,2,1,1,
276,2,1,1,1,
277,1,1,5,0,
278,1,5,0,0,
279,5,0,3,0,
280,0,3,1,0,
281,3,1,2,0,
282,1,2,2,0,
283,2,2,0,1,
284,2,0,1,0,
285,0,1,1,1,
286,1,1,2,1,
287,1,2,0,0,
288,2,0,1,0,
289,0,1,3,0,
290,1,3,4,1,
291,3,4,4,0,
292,4,4,5,1,
293,4,5,2,0,
294,5,2,0,1,
295,2,0,1,1,
296,0,1,3,0,
297,1,3,4,-1,
298,3,4,5,0,
299,4,5,0,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
