,s-3,s-2,s-1,a,r
1117,9,7,7,1,0
1118,7,7,1,8,1
1119,7,1,8,2,0
1120,1,8,2,9,-1
1121,8,2,9,0,-1
1122,2,9,0,4,-1
1123,9,0,4,5,1
1124,0,4,5,3,1
1125,4,5,3,3,1
1126,5,3,3,6,-1
1127,3,3,6,8,1
1128,3,6,8,5,-1
1129,6,8,5,3,1
1130,8,5,3,2,1
1131,5,3,2,9,1
1132,3,2,9,4,-1
1133,2,9,4,3,1
1134,9,4,3,9,1
1135,4,3,9,7,0
1136,3,9,7,8,1
1137,9,7,8,0,-1
1138,7,8,0,5,-1
1139,8,0,5,2,1
1140,0,5,2,3,1
1141,5,2,3,1,0
1142,2,3,1,9,1
1143,3,1,9,9,1
1144,1,9,9,2,1
1145,9,9,2,1,0
1146,9,2,1,0,-1
1147,2,1,0,0,-1
1148,1,0,0,0,-1
1149,0,0,0,3,1
1150,0,0,3,9,1
1151,0,3,9,8,1
1152,3,9,8,9,1
1153,9,8,9,9,1
1154,8,9,9,2,-1
1155,9,9,2,8,1
1156,9,2,8,2,1
1157,2,8,2,9,1
1158,8,2,9,0,-1
1159,2,9,0,4,1
1160,9,0,4,1,0
1161,0,4,1,9,1
1162,4,1,9,3,1
1163,1,9,3,4,-1
1164,9,3,4,9,1
1165,3,4,9,6,0
1166,4,9,6,1,0
1167,9,6,1,1,0
1168,6,1,1,8,1
1169,1,1,8,7,1
1170,1,8,7,2,1
1171,8,7,2,6,-1
1172,7,2,6,2,1
1173,2,6,2,6,0
1174,6,2,6,2,1
1175,2,6,2,3,1
1176,6,2,3,6,-1
1177,2,3,6,3,1
1178,3,6,3,1,0
1179,6,3,1,9,1
1180,3,1,9,2,1
1181,1,9,2,8,0
1182,9,2,8,7,0
1183,2,8,7,1,0
1184,8,7,1,9,1
1185,7,1,9,9,1
1186,1,9,9,9,-1
1187,9,9,9,5,0
1188,9,9,5,7,-1
1189,9,5,7,9,1
1190,5,7,9,8,1
1191,7,9,8,1,0
1192,9,8,1,8,1
1193,8,1,8,3,-1
1194,1,8,3,3,1
1195,8,3,3,7,-1
1196,3,3,7,9,1
1197,3,7,9,3,-1
1198,7,9,3,8,0
1199,9,3,8,2,0
1200,3,8,2,9,1
1201,8,2,9,8,1
1202,2,9,8,9,-1
1203,9,8,9,4,1
1204,8,9,4,2,-1
1205,9,4,2,0,1
1206,4,2,0,1,1
1207,2,0,1,6,-1
1208,0,1,6,5,-1
1209,1,6,5,9,-1
1210,6,5,9,9,-1
1211,5,9,9,8,1
1212,9,9,8,1,0
1213,9,8,1,2,1
1214,8,1,2,5,-1
1215,1,2,5,7,0
1216,2,5,7,5,-1
1217,5,7,5,2,1
1218,7,5,2,9,-1
1219,5,2,9,0,-1
1220,2,9,0,7,1
1221,9,0,7,3,1
1222,0,7,3,0,-1
1223,7,3,0,8,1
1224,3,0,8,7,0
1225,0,8,7,8,1
1226,8,7,8,3,1
1227,7,8,3,5,-1
1228,8,3,5,4,-1
1229,3,5,4,1,0
1230,5,4,1,1,0
1231,4,1,1,2,-1
1232,1,1,2,9,-1
1233,1,2,9,2,0
1234,2,9,2,8,0
1235,9,2,8,5,-1
1236,2,8,5,7,0
1237,8,5,7,9,1
1238,5,7,9,6,-1
1239,7,9,6,2,1
1240,9,6,2,9,1
1241,6,2,9,3,1
1242,2,9,3,9,1
1243,9,3,9,2,1
1244,3,9,2,0,-1
1245,9,2,0,5,0
1246,2,0,5,2,1
1247,0,5,2,2,1
1248,5,2,2,1,0
1249,2,2,1,7,0
1250,2,1,7,0,0
1251,1,7,0,5,-1
1252,7,0,5,3,1
1253,0,5,3,1,0
1254,5,3,1,1,0
1255,3,1,1,3,0
1256,1,1,3,8,1
1257,1,3,8,5,1
1258,3,8,5,3,-1
1259,8,5,3,4,1
1260,5,3,4,3,1
1261,3,4,3,2,-1
1262,4,3,2,4,1
1263,3,2,4,4,-1
1264,2,4,4,6,1
1265,4,4,6,0,-1
1266,4,6,0,9,1
1267,6,0,9,3,-1
1268,0,9,3,7,0
1269,9,3,7,7,1
1270,3,7,7,4,-1
1271,7,7,4,3,1
1272,7,4,3,3,-1
1273,4,3,3,1,-1
1274,3,3,1,7,0
1275,3,1,7,9,1
1276,1,7,9,2,0
1277,7,9,2,8,1
1278,9,2,8,7,-1
1279,2,8,7,8,-1
1280,8,7,8,3,1
1281,7,8,3,2,1
1282,8,3,2,7,0
1283,3,2,7,9,1
1284,2,7,9,8,1
1285,7,9,8,9,-1
1286,9,8,9,9,-1
1287,8,9,9,1,0
1288,9,9,1,8,1
1289,9,1,8,4,0
1290,1,8,4,6,-1
1291,8,4,6,5,-1
1292,4,6,5,1,-1
1293,6,5,1,2,1
1294,5,1,2,1,-1
1295,1,2,1,6,-1
1296,2,1,6,2,0
1297,1,6,2,4,-1
1298,6,2,4,4,0
1299,2,4,4,9,0
1300,4,4,9,4,-1
1301,4,9,4,8,1
1302,9,4,8,9,-1
1303,4,8,9,9,1
1304,8,9,9,4,-1
1305,9,9,4,5,1
1306,9,4,5,0,-1
1307,4,5,0,1,0
1308,5,0,1,3,1
1309,0,1,3,6,1
1310,1,3,6,0,-1
1311,3,6,0,6,0
1312,6,0,6,4,1
1313,0,6,4,6,-1
1314,6,4,6,9,-1
1315,4,6,9,8,1
1316,6,9,8,4,1
1317,9,8,4,3,1
1318,8,4,3,3,-1
1319,4,3,3,5,-1
1320,3,3,5,9,1
1321,3,5,9,9,-1
1322,5,9,9,7,0
1323,9,9,7,2,0
1324,9,7,2,0,-1
1325,7,2,0,9,-1
1326,2,0,9,8,1
1327,0,9,8,0,-1
1328,9,8,0,1,0
1329,8,0,1,1,0
1330,0,1,1,9,-1
1331,1,1,9,4,1
1332,1,9,4,5,-1
1333,9,4,5,6,-1
1334,4,5,6,9,1
1335,5,6,9,1,0
1336,6,9,1,4,1
1337,9,1,4,5,-1
1338,1,4,5,8,1
1339,4,5,8,8,0
1340,5,8,8,1,0
1341,8,8,1,2,1
1342,8,1,2,4,-1
1343,1,2,4,7,0
1344,2,4,7,6,-1
1345,4,7,6,4,1
1346,7,6,4,4,-1
1347,6,4,4,9,0
1348,4,4,9,5,-1
1349,4,9,5,4,1
1350,9,5,4,4,-1
1351,5,4,4,0,1
1352,4,4,0,2,1
1353,4,0,2,5,-1
1354,0,2,5,6,-1
1355,2,5,6,6,-1
1356,5,6,6,2,0
1357,6,6,2,0,0
1358,6,2,0,8,1
1359,2,0,8,8,1
1360,0,8,8,9,-1
1361,8,8,9,8,1
1362,8,9,8,3,1
1363,9,8,3,3,0
1364,8,3,3,0,0
1365,3,3,0,7,0
1366,3,0,7,8,1
1367,0,7,8,8,1
1368,7,8,8,3,1
1369,8,8,3,2,-1
1370,8,3,2,4,1
1371,3,2,4,9,1
1372,2,4,9,3,-1
1373,4,9,3,6,-1
1374,9,3,6,2,-1
1375,3,6,2,4,-1
1376,6,2,4,6,0
1377,2,4,6,4,-1
1378,4,6,4,4,-1
1379,6,4,4,4,-1
1380,4,4,4,3,1
1381,4,4,3,8,1
1382,4,3,8,7,0
1383,3,8,7,5,-1
1384,8,7,5,1,0
1385,7,5,1,8,1
1386,5,1,8,3,1
1387,1,8,3,2,0
1388,8,3,2,8,1
1389,3,2,8,6,1
1390,2,8,6,4,0
1391,8,6,4,9,1
1392,6,4,9,5,-1
1393,4,9,5,1,0
1394,9,5,1,8,1
1395,5,1,8,9,1
1396,1,8,9,7,0
1397,8,9,7,9,-1
1398,9,7,9,8,-1
1399,7,9,8,6,-1
1400,9,8,6,1,0
1401,8,6,1,4,1
1402,6,1,4,3,1
1403,1,4,3,0,-1
1404,4,3,0,4,-1
1405,3,0,4,5,-1
1406,0,4,5,7,0
1407,4,5,7,3,-1
1408,5,7,3,1,0
1409,7,3,1,9,1
1410,3,1,9,7,0
1411,1,9,7,8,1
1412,9,7,8,2,-1
1413,7,8,2,7,0
1414,8,2,7,2,0
1415,2,7,2,8,1
1416,7,2,8,2,0
1417,2,8,2,9,1
1418,8,2,9,6,-1
1419,2,9,6,7,0
1420,9,6,7,7,0
1421,6,7,7,2,-1
1422,7,7,2,2,0
1423,7,2,2,1,0
1424,2,2,1,6,0
1425,2,1,6,6,-1
1426,1,6,6,9,1
1427,6,6,9,8,1
1428,6,9,8,0,0
1429,9,8,0,3,-1
1430,8,0,3,1,0
1431,0,3,1,2,1
1432,3,1,2,2,1
1433,1,2,2,5,1
1434,2,2,5,3,1
1435,2,5,3,3,-1
1436,5,3,3,6,-1
1437,3,3,6,0,-1
1438,3,6,0,8,0
1439,6,0,8,9,1
1440,0,8,9,5,-1
1441,8,9,5,3,1
1442,9,5,3,7,0
1443,5,3,7,6,-1
1444,3,7,6,8,-1
1445,7,6,8,6,-1
1446,6,8,6,8,1
1447,8,6,8,1,0
1448,6,8,1,6,-1
1449,8,1,6,5,-1
1450,1,6,5,1,1
1451,6,5,1,2,-1
1452,5,1,2,1,0
1453,1,2,1,2,1
1454,2,1,2,8,1
1455,1,2,8,0,-1
1456,2,8,0,1,0
1457,8,0,1,5,-1
1458,0,1,5,2,0
1459,1,5,2,1,0
1460,5,2,1,9,1
1461,2,1,9,5,1
1462,1,9,5,3,-1
1463,9,5,3,9,-1
1464,5,3,9,1,-1
1465,3,9,1,0,-1
1466,9,1,0,1,0
1467,1,0,1,9,1
1468,0,1,9,5,-1
1469,1,9,5,8,1
1470,9,5,8,8,0
1471,5,8,8,9,-1
1472,8,8,9,4,1
1473,8,9,4,9,0
1474,9,4,9,5,-1
1475,4,9,5,3,1
1476,9,5,3,8,-1
1477,5,3,8,1,0
1478,3,8,1,4,-1
1479,8,1,4,9,1
1480,1,4,9,9,0
1481,4,9,9,7,0
1482,9,9,7,6,-1
1483,9,7,6,7,0
1484,7,6,7,8,1
1485,6,7,8,7,0
1486,7,8,7,3,1
1487,8,7,3,9,1
1488,7,3,9,4,1
1489,3,9,4,5,-1
1490,9,4,5,9,1
1491,4,5,9,1,0
1492,5,9,1,2,1
1493,9,1,2,3,-1
1494,1,2,3,8,1
1495,2,3,8,2,1
1496,3,8,2,9,0
1497,8,2,9,2,-1
1498,2,9,2,0,-1
1499,9,2,0,4,-1
1500,2,0,4,2,1
1501,0,4,2,8,1
1502,4,2,8,3,1
1503,2,8,3,4,1
1504,8,3,4,3,1
1505,3,4,3,4,-1
1506,4,3,4,8,0
1507,3,4,8,7,0
1508,4,8,7,2,1
1509,8,7,2,7,0
1510,7,2,7,3,1
1511,2,7,3,9,1
1512,7,3,9,4,1
1513,3,9,4,3,1
1514,9,4,3,2,0
1515,4,3,2,3,1
1516,3,2,3,7,0
1517,2,3,7,6,-1
1518,3,7,6,3,1
1519,7,6,3,6,-1
1520,6,3,6,2,0
1521,3,6,2,7,0
1522,6,2,7,9,-1
1523,2,7,9,6,0
1524,7,9,6,7,0
1525,9,6,7,7,-1
1526,6,7,7,9,1
1527,7,7,9,2,1
1528,7,9,2,6,-1
1529,9,2,6,8,1
1530,2,6,8,3,0
1531,6,8,3,6,-1
1532,8,3,6,5,-1
1533,3,6,5,3,1
1534,6,5,3,8,1
1535,5,3,8,0,-1
1536,3,8,0,4,-1
1537,8,0,4,9,1
1538,0,4,9,2,-1
1539,4,9,2,0,-1
1540,9,2,0,5,-1
1541,2,0,5,0,-1
1542,0,5,0,3,1
1543,5,0,3,3,-1
1544,0,3,3,0,-1
1545,3,3,0,8,-1
1546,3,0,8,3,1
1547,0,8,3,8,1
1548,8,3,8,4,0
1549,3,8,4,9,1
1550,8,4,9,3,1
1551,4,9,3,5,-1
1552,9,3,5,3,1
1553,3,5,3,7,0
1554,5,3,7,8,1
1555,3,7,8,3,1
1556,7,8,3,9,0
1557,8,3,9,4,-1
1558,3,9,4,7,0
1559,9,4,7,7,0
1560,4,7,7,8,1
1561,7,7,8,0,-1
1562,7,8,0,3,1
1563,8,0,3,6,-1
1564,0,3,6,7,0
1565,3,6,7,6,0
1566,6,7,6,3,-1
1567,7,6,3,9,1
1568,6,3,9,5,-1
1569,3,9,5,2,-1
1570,9,5,2,6,-1
1571,5,2,6,3,0
1572,2,6,3,7,0
1573,6,3,7,5,-1
1574,3,7,5,8,0
1575,7,5,8,7,0
1576,5,8,7,7,-1
1577,8,7,7,1,0
1578,7,7,1,4,-1
1579,7,1,4,6,-1
1580,1,4,6,3,0
1581,4,6,3,9,1
1582,6,3,9,9,-1
1583,3,9,9,9,1
1584,9,9,9,1,0
1585,9,9,1,8,1
1586,9,1,8,9,1
1587,1,8,9,6,-1
1588,8,9,6,6,0
1589,9,6,6,8,1
1590,6,6,8,0,-1
1591,6,8,0,1,0
1592,8,0,1,6,-1
1593,0,1,6,8,1
1594,1,6,8,9,1
1595,6,8,9,2,1
1596,8,9,2,8,1
1597,9,2,8,9,1
1598,2,8,9,9,1
1599,8,9,9,4,1
1600,9,9,4,7,0
1601,9,4,7,6,-1
1602,4,7,6,2,1
1603,7,6,2,5,0
1604,6,2,5,8,0
1605,2,5,8,3,-1
1606,5,8,3,3,-1
1607,8,3,3,6,-1
1608,3,3,6,2,-1
1609,3,6,2,8,0
1610,6,2,8,4,1
1611,2,8,4,9,1
1612,8,4,9,9,1
1613,4,9,9,1,0
1614,9,9,1,7,0
1615,9,1,7,0,0
1616,1,7,0,9,1
1617,7,0,9,8,1
1618,0,9,8,7,0
1619,9,8,7,0,-1
1620,8,7,0,6,-1
1621,7,0,6,8,1
1622,0,6,8,2,1
1623,6,8,2,3,-1
1624,8,2,3,8,0
1625,2,3,8,8,0
1626,3,8,8,9,1
1627,8,8,9,8,0
1628,8,9,8,1,0
1629,9,8,1,8,1
1630,8,1,8,6,-1
1631,1,8,6,2,1
1632,8,6,2,9,0
1633,6,2,9,9,1
1634,2,9,9,8,1
1635,9,9,8,9,1
1636,9,8,9,9,1
1637,8,9,9,4,-1
1638,9,9,4,9,1
1639,9,4,9,8,1
1640,4,9,8,4,-1
1641,9,8,4,7,1
1642,8,4,7,9,1
1643,4,7,9,9,0
1644,7,9,9,8,1
1645,9,9,8,2,1
1646,9,8,2,3,1
1647,8,2,3,8,1
1648,2,3,8,6,0
1649,3,8,6,9,1
1650,8,6,9,2,1
1651,6,9,2,7,-1
1652,9,2,7,6,0
1653,2,7,6,4,0
1654,7,6,4,2,1
1655,6,4,2,6,-1
1656,4,2,6,7,0
1657,2,6,7,4,-1
1658,6,7,4,9,1
1659,7,4,9,1,0
1660,4,9,1,0,-1
1661,9,1,0,7,0
1662,1,0,7,8,1
1663,0,7,8,5,-1
1664,7,8,5,9,0
1665,8,5,9,2,0
1666,5,9,2,7,-1
1667,9,2,7,3,1
1668,2,7,3,5,-1
1669,7,3,5,5,0
1670,3,5,5,0,-1
1671,5,5,0,1,-1
1672,5,0,1,7,0
1673,0,1,7,9,1
1674,1,7,9,3,1
1675,7,9,3,1,-1
1676,9,3,1,7,-1
1677,3,1,7,3,1
1678,1,7,3,2,1
1679,7,3,2,0,1
1680,3,2,0,9,-1
1681,2,0,9,9,1
1682,0,9,9,5,-1
1683,9,9,5,3,-1
1684,9,5,3,8,0
1685,5,3,8,3,1
1686,3,8,3,9,1
1687,8,3,9,1,0
1688,3,9,1,4,1
1689,9,1,4,5,-1
1690,1,4,5,1,0
1691,4,5,1,2,1
1692,5,1,2,6,1
1693,1,2,6,3,-1
1694,2,6,3,1,-1
1695,6,3,1,7,0
1696,3,1,7,9,1
1697,1,7,9,9,-1
1698,7,9,9,0,0
1699,9,9,0,3,1
1700,9,0,3,6,1
1701,0,3,6,8,1
1702,3,6,8,3,-1
1703,6,8,3,1,0
1704,8,3,1,6,-1
1705,3,1,6,1,1
1706,1,6,1,2,1
1707,6,1,2,4,-1
1708,1,2,4,3,1
1709,2,4,3,5,-1
1710,4,3,5,8,-1
1711,3,5,8,9,1
1712,5,8,9,0,0
1713,8,9,0,7,-1
1714,9,0,7,6,-1
1715,0,7,6,8,1
1716,7,6,8,2,1
1717,6,8,2,7,-1
1718,8,2,7,9,-1
1719,2,7,9,8,1
1720,7,9,8,2,1
1721,9,8,2,5,-1
1722,8,2,5,8,0
1723,2,5,8,6,0
1724,5,8,6,4,-1
1725,8,6,4,0,-1
1726,6,4,0,3,1
1727,4,0,3,2,0
1728,0,3,2,0,-1
1729,3,2,0,9,0
1730,2,0,9,2,1
1731,0,9,2,7,-1
1732,9,2,7,2,1
1733,2,7,2,7,0
1734,7,2,7,9,1
1735,2,7,9,1,0
1736,7,9,1,5,-1
1737,9,1,5,5,-1
1738,1,5,5,3,-1
1739,5,5,3,7,0
1740,5,3,7,9,0
1741,3,7,9,4,1
1742,7,9,4,8,1
1743,9,4,8,6,-1
1744,4,8,6,0,0
1745,8,6,0,1,0
1746,6,0,1,0,-1
1747,0,1,0,9,1
1748,1,0,9,1,0
1749,0,9,1,4,-1
1750,9,1,4,8,1
1751,1,4,8,8,1
1752,4,8,8,2,1
1753,8,8,2,4,-1
1754,8,2,4,9,1
1755,2,4,9,3,1
1756,4,9,3,2,0
1757,9,3,2,8,1
1758,3,2,8,6,-1
1759,2,8,6,8,0
1760,8,6,8,6,-1
1761,6,8,6,7,0
1762,8,6,7,3,1
1763,6,7,3,9,-1
1764,7,3,9,0,0
1765,3,9,0,4,-1
1766,9,0,4,4,-1
1767,0,4,4,3,1
1768,4,4,3,6,-1
1769,4,3,6,6,-1
1770,3,6,6,0,1
1771,6,6,0,9,1
1772,6,0,9,5,-1
1773,0,9,5,6,-1
1774,9,5,6,4,-1
1775,5,6,4,5,-1
1776,6,4,5,5,-1
1777,4,5,5,4,-1
1778,5,5,4,9,1
1779,5,4,9,4,-1
1780,4,9,4,9,1
1781,9,4,9,7,0
1782,4,9,7,3,1
1783,9,7,3,0,-1
1784,7,3,0,8,0
1785,3,0,8,9,0
1786,0,8,9,7,0
1787,8,9,7,3,1
1788,9,7,3,5,-1
1789,7,3,5,0,0
1790,3,5,0,4,-1
1791,5,0,4,3,1
1792,0,4,3,4,-1
1793,4,3,4,2,1
1794,3,4,2,9,1
1795,4,2,9,8,1
1796,2,9,8,8,-1
1797,9,8,8,8,1
1798,8,8,8,9,-1
1799,8,8,9,4,-1
1800,8,9,4,9,0
1801,9,4,9,2,0
1802,4,9,2,9,0
1803,9,2,9,4,-1
1804,2,9,4,5,-1
1805,9,4,5,3,1
1806,4,5,3,4,-1
1807,5,3,4,9,1
1808,3,4,9,8,1
1809,4,9,8,2,1
1810,9,8,2,4,0
1811,8,2,4,1,0
1812,2,4,1,0,-1
1813,4,1,0,4,-1
1814,1,0,4,8,1
1815,0,4,8,8,0
1816,4,8,8,9,0
1817,8,8,9,3,1
1818,8,9,3,6,-1
1819,9,3,6,6,-1
1820,3,6,6,0,1
1821,6,6,0,6,-1
1822,6,0,6,6,-1
1823,0,6,6,8,1
1824,6,6,8,5,1
1825,6,8,5,9,1
1826,8,5,9,7,-1
1827,5,9,7,8,1
1828,9,7,8,4,1
1829,7,8,4,2,1
1830,8,4,2,2,1
1831,4,2,2,7,0
1832,2,2,7,9,1
1833,2,7,9,4,-1
1834,7,9,4,7,0
1835,9,4,7,8,-1
1836,4,7,8,2,1
1837,7,8,2,4,-1
1838,8,2,4,0,0
1839,2,4,0,5,-1
1840,4,0,5,7,0
1841,0,5,7,9,-1
1842,5,7,9,2,1
1843,7,9,2,1,0
1844,9,2,1,6,1
1845,2,1,6,2,1
1846,1,6,2,1,0
1847,6,2,1,2,1
1848,2,1,2,5,-1
1849,1,2,5,2,1
1850,2,5,2,4,-1
1851,5,2,4,4,-1
1852,2,4,4,6,-1
1853,4,4,6,9,1
1854,4,6,9,6,-1
1855,6,9,6,3,-1
1856,9,6,3,9,1
1857,6,3,9,9,-1
1858,3,9,9,7,0
1859,9,9,7,8,-1
1860,9,7,8,1,0
1861,7,8,1,7,0
1862,8,1,7,3,1
1863,1,7,3,0,-1
1864,7,3,0,0,-1
1865,3,0,0,6,-1
1866,0,0,6,8,1
1867,0,6,8,0,-1
1868,6,8,0,3,1
1869,8,0,3,1,-1
1870,0,3,1,2,1
1871,3,1,2,3,1
1872,1,2,3,3,1
1873,2,3,3,2,1
1874,3,3,2,6,-1
1875,3,2,6,6,0
1876,2,6,6,6,-1
1877,6,6,6,4,1
1878,6,6,4,0,-1
1879,6,4,0,9,-1
1880,4,0,9,9,-1
1881,0,9,9,0,-1
1882,9,9,0,5,-1
1883,9,0,5,4,-1
1884,0,5,4,2,-1
1885,5,4,2,5,-1
1886,4,2,5,3,1
1887,2,5,3,6,-1
1888,5,3,6,6,-1
1889,3,6,6,9,1
1890,6,6,9,7,0
1891,6,9,7,0,-1
1892,9,7,0,1,0
1893,7,0,1,9,1
1894,0,1,9,3,1
1895,1,9,3,6,1
1896,9,3,6,1,-1
1897,3,6,1,7,0
1898,6,1,7,3,1
1899,1,7,3,1,0
1900,7,3,1,3,1
1901,3,1,3,9,1
1902,1,3,9,8,1
1903,3,9,8,5,-1
1904,9,8,5,8,1
1905,8,5,8,4,-1
1906,5,8,4,1,0
1907,8,4,1,6,-1
1908,4,1,6,3,1
1909,1,6,3,1,0
1910,6,3,1,9,1
1911,3,1,9,2,1
1912,1,9,2,4,-1
1913,9,2,4,9,1
1914,2,4,9,4,-1
1915,4,9,4,0,-1
1916,9,4,0,9,-1
1917,4,0,9,2,1
1918,0,9,2,9,1
1919,9,2,9,9,1
1920,2,9,9,8,0
1921,9,9,8,6,-1
1922,9,8,6,8,1
1923,8,6,8,5,-1
1924,6,8,5,8,1
1925,8,5,8,6,-1
1926,5,8,6,3,-1
1927,8,6,3,7,0
1928,6,3,7,3,1
1929,3,7,3,0,-1
1930,7,3,0,8,1
1931,3,0,8,2,1
1932,0,8,2,0,-1
1933,8,2,0,8,1
1934,2,0,8,9,0
1935,0,8,9,8,1
1936,8,9,8,6,0
1937,9,8,6,4,-1
1938,8,6,4,3,1
1939,6,4,3,2,1
1940,4,3,2,7,0
1941,3,2,7,4,-1
1942,2,7,4,1,-1
1943,7,4,1,2,1
1944,4,1,2,9,1
1945,1,2,9,9,1
1946,2,9,9,9,1
1947,9,9,9,4,1
1948,9,9,4,3,-1
1949,9,4,3,9,0
1950,4,3,9,7,1
1951,3,9,7,1,0
1952,9,7,1,9,1
1953,7,1,9,1,1
1954,1,9,1,2,1
1955,9,1,2,2,-1
1956,1,2,2,3,1
1957,2,2,3,9,0
1958,2,3,9,4,-1
1959,3,9,4,7,1
1960,9,4,7,8,-1
1961,4,7,8,0,-1
1962,7,8,0,5,-1
1963,8,0,5,8,1
1964,0,5,8,9,1
1965,5,8,9,1,0
1966,8,9,1,6,-1
1967,9,1,6,5,-1
1968,1,6,5,8,1
1969,6,5,8,2,1
1970,5,8,2,4,-1
1971,8,2,4,1,-1
1972,2,4,1,8,1
1973,4,1,8,5,-1
1974,1,8,5,9,1
1975,8,5,9,3,1
1976,5,9,3,2,0
1977,9,3,2,5,-1
1978,3,2,5,3,1
1979,2,5,3,9,1
1980,5,3,9,0,-1
1981,3,9,0,9,1
1982,9,0,9,0,-1
1983,0,9,0,9,1
1984,9,0,9,2,0
1985,0,9,2,2,1
1986,9,2,2,5,1
1987,2,2,5,8,1
1988,2,5,8,8,-1
1989,5,8,8,8,0
1990,8,8,8,6,-1
1991,8,8,6,6,-1
1992,8,6,6,5,-1
1993,6,6,5,9,1
1994,6,5,9,6,-1
1995,5,9,6,9,1
1996,9,6,9,9,-1
1997,6,9,9,2,1
1998,9,9,2,3,1
1999,9,2,3,9,1
2000,2,3,9,7,0
2001,3,9,7,9,1
2002,9,7,9,3,-1
2003,7,9,3,3,1
2004,9,3,3,5,-1
2005,3,3,5,9,-1
2006,3,5,9,7,0
2007,5,9,7,5,-1
2008,9,7,5,7,0
2009,7,5,7,1,0
2010,5,7,1,0,0
2011,7,1,0,7,0
2012,1,0,7,9,1
2013,0,7,9,6,-1
2014,7,9,6,3,1
2015,9,6,3,8,1
2016,6,3,8,5,-1
2017,3,8,5,8,-1
2018,8,5,8,6,-1
2019,5,8,6,6,0
2020,8,6,6,3,1
2021,6,6,3,6,-1
2022,6,3,6,6,0
2023,3,6,6,6,-1
2024,6,6,6,4,-1
2025,6,6,4,7,0
2026,6,4,7,1,0
2027,4,7,1,2,0
2028,7,1,2,5,-1
2029,1,2,5,3,1
2030,2,5,3,0,-1
2031,5,3,0,9,-1
2032,3,0,9,9,-1
2033,0,9,9,8,1
2034,9,9,8,7,0
2035,9,8,7,3,1
2036,8,7,3,4,-1
2037,7,3,4,1,0
2038,3,4,1,9,1
2039,4,1,9,2,0
2040,1,9,2,6,1
2041,9,2,6,7,0
2042,2,6,7,4,-1
2043,6,7,4,8,1
2044,7,4,8,7,0
2045,4,8,7,7,-1
2046,8,7,7,2,1
2047,7,7,2,8,0
2048,7,2,8,4,-1
2049,2,8,4,8,1
2050,8,4,8,5,-1
2051,4,8,5,0,-1
2052,8,5,0,1,0
2053,5,0,1,8,-1
2054,0,1,8,5,-1
2055,1,8,5,3,0
2056,8,5,3,7,0
2057,5,3,7,2,1
2058,3,7,2,6,0
2059,7,2,6,0,-1
2060,2,6,0,4,-1
2061,6,0,4,7,-1
2062,0,4,7,1,0
2063,4,7,1,2,1
2064,7,1,2,3,0
2065,1,2,3,1,0
2066,2,3,1,6,-1
2067,3,1,6,4,-1
2068,1,6,4,6,-1
2069,6,4,6,9,0
2070,4,6,9,0,0
2071,6,9,0,8,1
2072,9,0,8,0,0
2073,0,8,0,8,-1
2074,8,0,8,1,0
2075,0,8,1,0,-1
2076,8,1,0,9,1
2077,1,0,9,6,0
2078,0,9,6,7,0
2079,9,6,7,8,-1
2080,6,7,8,0,0
2081,7,8,0,7,0
2082,8,0,7,5,-1
2083,0,7,5,6,-1
2084,7,5,6,1,0
2085,5,6,1,2,1
2086,6,1,2,4,-1
2087,1,2,4,1,0
2088,2,4,1,6,-1
2089,4,1,6,8,-1
2090,1,6,8,9,1
2091,6,8,9,7,0
2092,8,9,7,0,1
2093,9,7,0,0,-1
2094,7,0,0,0,-1
2095,0,0,0,7,0
2096,0,0,7,5,0
2097,0,7,5,8,0
2098,7,5,8,9,1
2099,5,8,9,4,-1
2100,8,9,4,5,-1
2101,9,4,5,2,0
2102,4,5,2,8,1
2103,5,2,8,4,1
2104,2,8,4,8,-1
2105,8,4,8,9,1
2106,4,8,9,8,1
2107,8,9,8,7,-1
2108,9,8,7,3,-1
2109,8,7,3,1,-1
2110,7,3,1,2,0
2111,3,1,2,7,0
2112,1,2,7,5,-1
2113,2,7,5,4,0
2114,7,5,4,5,-1
2115,5,4,5,6,-1
2116,4,5,6,7,0
2117,5,6,7,6,-1
2118,6,7,6,5,-1
2119,7,6,5,9,1
2120,6,5,9,7,0
2121,5,9,7,4,-1
2122,9,7,4,9,1
2123,7,4,9,3,1
2124,4,9,3,1,0
2125,9,3,1,9,1
2126,3,1,9,6,-1
2127,1,9,6,5,-1
2128,9,6,5,9,1
2129,6,5,9,7,1
2130,5,9,7,9,1
2131,9,7,9,7,-1
2132,7,9,7,8,1
2133,9,7,8,1,1
2134,7,8,1,1,1
2135,8,1,1,9,1
2136,1,1,9,4,-1
2137,1,9,4,8,0
2138,9,4,8,8,-1
2139,4,8,8,4,-1
2140,8,8,4,6,-1
2141,8,4,6,3,0
2142,4,6,3,7,-1
2143,6,3,7,6,0
2144,3,7,6,8,1
2145,7,6,8,9,1
2146,6,8,9,4,-1
2147,8,9,4,2,1
2148,9,4,2,3,1
2149,4,2,3,4,1
2150,2,3,4,5,-1
2151,3,4,5,2,0
2152,4,5,2,4,-1
2153,5,2,4,9,-1
2154,2,4,9,9,0
2155,4,9,9,5,-1
2156,9,9,5,9,1
2157,9,5,9,9,-1
2158,5,9,9,4,-1
2159,9,9,4,9,1
2160,9,4,9,2,-1
2161,4,9,2,4,-1
2162,9,2,4,9,1
